Gene = TM4SF19-TCTEX1D2
Position 3610: 0.0002589640625619517
Position 599: 0.0002585850412470296
Position 11807: 0.00023307933554007752
Position 415: 0.00022465513745858174
Position 2675: 0.00021653572459454917
Position 1678: 0.00020904187069286455
Position 2348: 0.00019740147810244814
Position 763: 0.00019383109645731964
Position 1730: 0.0001828037716965904
Position 15406: 0.0001750667912055914
Position 886: 0.0001699354360707006
Position 11661: 0.00016665258020845524
Position 3543: 0.00014425433496045915
Position 12026: 0.00014114874279297487
Position 1409: 0.00013776378150780132
Position 12045: 0.00013592729305253305
Position 323: 0.0001269925919204263
Position 11476: 0.0001268819002143509
Position 3653: 0.00011948858823360708
Position 14055: 0.00010380972182757756
Position 14229: 9.630918440630719e-05
Position 12099: 7.83144329063031e-05
Position 13278: 7.599399311982729e-05
Position 1460: 6.968758947913037e-05
Position 3473: 5.703433148810677e-05
Position 1545: 4.9891173965380384e-05
Position 5093: 4.303548873125655e-05
Position 1577: 4.00543006975376e-05
Position 8574: 3.9403488940076525e-05
Position 4687: 3.9324391525540435e-05
Position 4315: 3.8470614257462084e-05
Position 1913: 3.82301972070324e-05
Position 1428: 3.253061568277726e-05
Position 188: 3.0489920892211627e-05
Position 11687: 2.875377810516551e-05
Position 3952: 2.2217863025871312e-05
Position 5042: 1.796956921642093e-05
Position 2331: 1.691156895626974e-05
Position 11181: 1.3780143201665453e-05
Position 5727: 1.1895370370434033e-05
Position 2294: 1.1864009636757948e-05
Position 8687: 1.077820804941009e-05
Position 4739: 8.391633901929955e-06
Position 5986: 7.532648351471001e-06
Position 354: 7.3819155081781144e-06
Position 728: 6.6093023624895345e-06
Position 4557: 6.5542235406343685e-06
Position 503: 5.544962856769886e-06
Position 972: 4.759383236080645e-06
Position 2948: 4.1833767407613195e-06
Position 3403: 3.83077890479025e-06
Position 3332: 3.365033793607927e-06
Position 2913: 2.9445201749821957e-06
Position 11451: 2.8650465906059008e-06
Position 3191: 2.8168512245357146e-06
Position 1180: 2.68897494502085e-06
Position 2878: 2.489581963238088e-06
Position 3296: 2.347759069069145e-06
Position 2983: 2.3367860713325403e-06
Position 3226: 2.2431356253998878e-06
Position 3018: 2.2386284782465643e-06
Position 1343: 2.170105504772603e-06
Position 3261: 1.668262738834833e-06
Position 1796: 1.6454138856386817e-06
Position 2843: 1.4246037781119975e-06
Position 3964: 1.4202591593249101e-06
Position 11114: 1.4046584815516702e-06
Position 1838: 1.401130090755041e-06
Position 1086: 1.3817186761741697e-06
Position 815: 1.2288660533470931e-06
Position 384: 1.121027584990187e-06
Position 461: 9.609404075330795e-07
Position 3992: 7.356233438064619e-07
Position 1103: 6.534290068920811e-07
Position 205: 6.281278645358775e-07
Position 3367: 6.073197985066523e-07
Position 103: 5.877192123692421e-07
Position 1355: 5.202660946675927e-07
Position 1340: 4.907712489122099e-07
Position 567: 4.352962412644921e-07
Position 1802: 3.868210134048726e-07
Position 2296: 2.6401105698597664e-07
Position 338: 2.6206333702791306e-07
Position 1597: 2.6108914110259626e-07
Position 1506: 1.8669980240803906e-07
Position 1464: 1.674722811529152e-07
Position 588: 1.507885523387228e-07
Position 537: 1.4909793310661437e-07
Position 1969: 1.4002464557673033e-07
Position 1265: 1.2369088171157428e-07
Position 1820: 9.81653045729419e-08
Position 1494: 8.074185525826739e-08
Position 596: 7.85381440175538e-08
Position 533: 7.58362670134224e-08
Position 472: 7.56687829153604e-08
Position 931: 7.377120047745056e-08
Position 1363: 7.366317282960259e-08
Position 2103: 6.210747601432401e-08
Position 2263: 5.858126553250335e-08
Position 523: 5.847247807533271e-08
Position 1977: 5.213163192471748e-08
Position 631: 4.923021453093829e-08
Position 795: 4.437737747215872e-08
Position 1229: 4.427250754724039e-08
Position 910: 4.1826417844167254e-08
Position 1151: 3.922804418448053e-08
Position 976: 3.8639866192965114e-08
Position 890: 3.688225467775224e-08
Position 1601: 3.04684462486199e-08
Position 1500: 2.9868193305587364e-08
Position 1432: 2.925396401084746e-08
Position 1868: 2.6614012839506967e-08
Position 501: 2.6085030493684254e-08
Position 876: 2.3945504506961142e-08
Position 1418: 2.2587716007323052e-08
Position 1842: 2.1256324876635573e-08
Position 1926: 1.9584210329619205e-08
Position 539: 1.9532417782559486e-08
Position 520: 1.815541633767936e-08
Position 1221: 1.8155213385791017e-08
Position 608: 1.3277768988715194e-08
Position 980: 1.3186725789353234e-08
Position 1223: 1.281274765896225e-08
Position 1010: 8.46193047742223e-09
Position 638: 8.142495113058037e-09
Position 1377: 6.790710023842014e-09
Position 109: 6.363742990960015e-09
Position 192: 4.6157450856522756e-09
Position 797: 4.339105251312598e-09
Position 465: 2.126406344879498e-09
Position 570: 1.880607356215587e-09
Position 575: 1.6734570469835962e-09
Position 552: 1.2482582605493723e-09
Position 545: 1.05525907169852e-09
Position 612: 9.92877155603611e-10
Position 2589: 8.102501704564993e-10
Position 2554: 5.879725441096838e-10
Position 617: 3.7431559071579e-10
Position 556: 2.590920012555315e-10
Position 543: 2.2315585013012544e-10
Position 150: 1.8598192356937532e-10
Position 163: 1.2055269982398506e-10
Position 514: 1.2287740364247825e-11
Position 562: 7.578520068780365e-12
Position 143: 6.695178953720573e-12
Position 155: 3.788674438662618e-12
