Gene = RABIF
Position 1188: 7.342282535139539e-05
Position 5165: 7.063400550247047e-05
Position 4213: 6.913460055715099e-05
Position 3269: 6.522659295905348e-05
Position 4356: 4.888805101676668e-05
Position 4490: 4.822639545763931e-05
Position 198: 4.680343921266639e-05
Position 2431: 4.3498878094941386e-05
Position 2763: 3.594846065766249e-05
Position 3078: 3.237760982996089e-05
Position 2941: 3.0415714866932274e-05
Position 1097: 3.0002862445310397e-05
Position 750: 2.7911956783986495e-05
Position 1052: 2.787967334775484e-05
Position 1196: 2.70930865204269e-05
Position 1100: 2.685135200916308e-05
Position 1661: 2.6593425602530524e-05
Position 1235: 1.8210251094437757e-05
Position 787: 1.6896296766381494e-05
Position 930: 1.5039413307676066e-05
Position 1049: 1.3422660743018328e-05
Position 553: 1.2392945807836783e-05
Position 283: 1.085358892209761e-05
Position 790: 7.735280308261008e-06
Position 821: 5.723453582543957e-06
Position 443: 4.6744815466821805e-06
Position 543: 4.5410566342520055e-06
Position 499: 3.878024774976449e-06
Position 1037: 3.602172026631181e-06
Position 536: 3.3947285469744016e-06
Position 2559: 2.880864682118279e-06
Position 341: 2.2939863570476053e-06
Position 885: 2.1285083246777947e-06
Position 221: 1.99936388527793e-06
Position 1897: 1.764477427561116e-06
Position 225: 1.1851719478012664e-06
Position 2577: 1.1364126441513465e-06
Position 132: 7.418203706827447e-07
Position 2346: 6.352320958233164e-07
Position 503: 5.666725052815118e-07
Position 1883: 5.661535410625205e-07
Position 526: 5.422012891769138e-07
Position 1332: 1.909240996310059e-07
Position 2484: 9.052542201080535e-08
Position 2694: 5.289245642488474e-08
Position 166: 4.9556753737925444e-08
Position 136: 2.6905911051835734e-08
Position 212: 1.6608714080414752e-08
Position 893: 1.5777874707683792e-08
Position 889: 1.4809735840795178e-08
Position 312: 1.4694347998442076e-09
Position 345: 2.4631762801284284e-10
Position 174: 1.5690363536316748e-10
Position 170: 1.4384938773760035e-11
Position 181: 9.791982386607209e-13
Position 93: 4.532720045077967e-13
Position 1055: 2.545959663467691e-13
Position 108: 1.5949235876937796e-13
Position 73: 4.5154681517546403e-17
Position 78: 2.079533040082753e-17
