Gene = CYP3A7-CYP3A51P
Position 15647: 0.0027727911582838337
Position 29764: 0.0027248126438861532
Position 35278: 0.0024521344135168396
Position 24749: 0.0024468175324237574
Position 28696: 0.002422591094066924
Position 19159: 0.00233505636808089
Position 10130: 0.0021513803320832724
Position 949: 0.0019034889288486738
Position 23444: 0.0018011978906939253
Position 34736: 0.0017475639839106805
Position 799: 0.0016761060655999535
Position 6384: 0.0016226875828085844
Position 7626: 0.0015812347027623483
Position 26288: 0.0015479318432365483
Position 33857: 0.001428426845990154
Position 33760: 0.0014063516018891788
Position 30019: 0.0013105648666687786
Position 5813: 0.0012594527824605537
Position 22243: 0.0011516644376280013
Position 27606: 0.0010877504955697768
Position 40404: 0.0010735416346123743
Position 25004: 0.0009898918028072592
Position 22110: 0.0009791075730525027
Position 84: 0.0009513867340101469
Position 25889: 0.0009139579038800055
Position 26933: 0.000803592909719717
Position 18496: 0.0007669271927203441
Position 34390: 0.0007461067216201793
Position 17873: 0.000601610242325388
Position 25610: 0.000584505207923492
Position 34119: 0.0005500566606390881
Position 30441: 0.0004958489151519203
Position 17930: 0.0004857629888998809
Position 26467: 0.00044659659264744593
Position 21773: 0.00043652563421633657
Position 34552: 0.00043389020896858455
Position 25876: 0.00042588459777852857
Position 4374: 0.00040200673774327587
Position 28037: 0.00038704668838911036
Position 18734: 0.00032344753800856373
Position 4616: 0.0002809279288615849
Position 24815: 0.0002591703170020533
Position 24382: 0.0002356704160757585
Position 19084: 0.00018802235314670517
Position 733: 0.00018336501972809343
Position 26032: 0.0001797548040458745
Position 24762: 0.00017101058640435493
Position 5312: 0.00016622323787025
Position 18552: 0.0001636343784900954
Position 2469: 0.00014716298733465213
Position 24335: 0.00014094419229904008
Position 31801: 0.00012731403763624385
Position 24909: 0.00010355036358102547
Position 5211: 9.446384423116343e-05
Position 57: 9.06053214701961e-05
Position 803: 8.012588001107426e-05
Position 5093: 7.27028354692195e-05
Position 547: 6.992580604212388e-05
Position 31865: 6.94185616590948e-05
Position 6349: 5.257358641375213e-05
Position 2187: 4.212653518598223e-05
Position 1347: 4.2014815146996765e-05
Position 18244: 4.063055212466771e-05
Position 1288: 3.963454352287538e-05
Position 1374: 3.2737326564842966e-05
Position 3: 3.192220114983395e-05
Position 257: 2.2501679876081882e-05
Position 29787: 2.07996241532957e-05
Position 1773: 1.5023886840316986e-05
Position 1495: 1.0584757007106191e-05
Position 927: 9.98884567429578e-06
Position 3408: 9.425298268795312e-06
Position 126: 8.145040140062078e-06
Position 3278: 7.685572325053726e-06
Position 622: 5.2384978925655185e-06
Position 15056: 4.844131434965113e-06
Position 18300: 4.197343981121092e-06
Position 399: 3.714845165808636e-06
Position 2719: 2.9416243665557354e-06
Position 512: 2.475969183321855e-06
Position 668: 2.4047864512184527e-06
Position 18274: 2.4044800202258245e-06
Position 1158: 2.123939927821105e-06
Position 109: 1.9071313829518247e-06
Position 29744: 1.2071996806365977e-06
Position 177: 9.466066561426843e-07
Position 18295: 9.113148464875921e-07
Position 29714: 8.207076430349488e-07
Position 340: 6.360554248964658e-07
Position 25994: 5.654915883096215e-07
Position 358: 3.360672339596594e-07
Position 4387: 1.9706591259027246e-07
Position 18144: 1.8784256218353975e-07
Position 6: 1.8439348080844803e-07
Position 853: 1.8210676633567585e-07
Position 29768: 1.6521435114786822e-07
Position 193: 7.277942474715156e-08
Position 405: 6.89851210895841e-08
Position 523: 5.7677635338108045e-08
Position 786: 4.868575966100949e-08
Position 330: 3.987315538261505e-08
Position 559: 5.730603011470139e-09
Position 190: 2.268822284360913e-09
Position 33: 5.51155702141447e-10
Position 521: 4.458922261632489e-10
Position 156: 4.295058374210139e-10
Position 343: 9.715605053844314e-11
Position 1300: 1.116685597359866e-11
Position 801: 1.3435253190786463e-13
Position 206: 9.081108273279199e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 24209: 0.995491937391024
Position 29506: 0.9953196347350746
Position 14689: 0.9836994667197734
Position 17462: 0.9324731952981271
Position 21566: 0.8871101483370647
Position 17836: 0.8714175924816517
Position 25840: 0.8681736093609043
Position 49866: 0.7626269995604094
Position 12753: 0.7570761733988578
Position 3949: 0.7430065711013893
Position 27127: 0.5701063802905341
Position 50134: 0.47033090003478784
Position 4497: 0.37131334831094986
Position 4222: 0.3615889996139543
Position 5850: 0.2777773172839181
Position 166: 0.2550783247537048
Position 29260: 0.23213358779803356
Position 19195: 0.20762153257971727
Position 18019: 0.18245265928802576
Position 20419: 0.1486340733784939
Position 4615: 0.14170715272779655
Position 24934: 0.11873724557169096
Position 9272: 0.11098373573402409
Position 4455: 0.1043818412004874
Position 23339: 0.1020766947239381
Position 18944: 0.08400625025336524
Position 21219: 0.07998144460105312
Position 8229: 0.0791088139909826
Position 26523: 0.07633194361457939
Position 24704: 0.06405607434038309
Position 26466: 0.06367539331813618
Position 4155: 0.06256461361711932
Position 22681: 0.05725437149537219
Position 24800: 0.05130888180903539
Position 36007: 0.04922860305949245
Position 26185: 0.04708213366212791
Position 25985: 0.04702654676080982
Position 3870: 0.046266929473906294
Position 23919: 0.044145983014083685
Position 27655: 0.04347277975178176
Position 27080: 0.041471133909634736
Position 34192: 0.04127829627080557
Position 2256: 0.03952212260458667
Position 35222: 0.038452422928285684
Position 17505: 0.038099857301510845
Position 23945: 0.03557614567498411
Position 20904: 0.03547210741894657
Position 17766: 0.03489638784469567
Position 5534: 0.03458885114855284
Position 21195: 0.03439173315986242
Position 29020: 0.03438465518361884
Position 5703: 0.03436634665358803
Position 14866: 0.030037892604045335
Position 18135: 0.02996767029058438
Position 2767: 0.028670009025254992
Position 4693: 0.028534341782687416
Position 20240: 0.02787910993869699
Position 567: 0.027012289388880856
Position 26457: 0.026763058585652765
Position 717: 0.026352072588716004
Position 34850: 0.026097233155512743
Position 26234: 0.025420829945843257
Position 35649: 0.024619415139125887
Position 24682: 0.022036134240501333
Position 1278: 0.02182964913866176
Position 20452: 0.021735367387824275
Position 37557: 0.02161055715757745
Position 18857: 0.019941462225262267
Position 40489: 0.019457517621230207
Position 19213: 0.018571012242176048
Position 16848: 0.01696771831470794
Position 20256: 0.015759814202339253
Position 23361: 0.01575034620886668
Position 26136: 0.015691029506294467
Position 26572: 0.015606886911794272
Position 16486: 0.01347654734982447
Position 26416: 0.01329680578422351
Position 2801: 0.013050133292041794
Position 28559: 0.01265119079356919
Position 17212: 0.012650842612395099
Position 14326: 0.0124947636485877
Position 29851: 0.011765618701836338
Position 922: 0.01165965423531548
Position 29682: 0.011285816970904177
Position 12871: 0.011254326659577317
Position 7140: 0.01084176877335204
Position 2112: 0.010765018851065447
Position 33751: 0.010738553491221728
Position 23876: 0.01066914127812967
Position 20013: 0.010454088558523549
Position 20188: 0.010444861474882994
Position 22030: 0.010439903361633123
Position 18999: 0.010281172592159894
Position 36299: 0.009972366787559757
Position 4562: 0.009387610174741382
Position 17475: 0.009021985614470273
Position 22756: 0.008987313343691536
Position 17434: 0.008897506245628661
Position 2173: 0.008477039830801282
Position 853: 0.008309043282095963
Position 20221: 0.00815066569164259
Position 6488: 0.007743673608625596
Position 215: 0.0077169046960936915
Position 2088: 0.007714323387913405
Position 18071: 0.007426398913483188
Position 610: 0.007152191981671506
Position 17857: 0.007127747028273399
Position 38537: 0.007023776205203475
Position 16986: 0.006996368451687979
Position 33699: 0.006899043918910014
Position 24761: 0.006828842849723859
Position 40274: 0.006363121049987033
Position 16437: 0.006290501089511074
Position 30886: 0.006150965928182688
Position 29311: 0.00610888151384405
Position 723: 0.006087557450329854
Position 1372: 0.00604082154135089
Position 19891: 0.005837343237769771
Position 25004: 0.0057451723480995785
Position 27819: 0.005591582963771961
Position 4342: 0.005408246959352901
Position 18822: 0.004979348419956538
Position 26830: 0.004915421869585118
Position 20422: 0.004819516767020805
Position 34910: 0.004655594273708409
Position 20969: 0.0045538117372527125
Position 26526: 0.004479948519520281
Position 2131: 0.004477640160874048
Position 26893: 0.004432428706774326
Position 18752: 0.004424916220244378
Position 22824: 0.004382906960110971
Position 28418: 0.004341974456137047
Position 14889: 0.0043288399100707
Position 28472: 0.00426895240790137
Position 27845: 0.0041352595103211695
Position 17715: 0.0041116579595345155
Position 19806: 0.004043061190239784
Position 17092: 0.003977556955531102
Position 5892: 0.003976468534151394
Position 4043: 0.0038284113879881827
Position 9298: 0.0037928022332695812
Position 23335: 0.0037747205172142017
Position 1177: 0.003674856497797144
Position 20342: 0.0034781559020972347
Position 3572: 0.0033846483874724665
Position 5925: 0.003365709507224244
Position 16233: 0.0032707507856643567
Position 18719: 0.0032499498170459233
Position 27184: 0.0032495853491300067
Position 1414: 0.003135138723319453
Position 18414: 0.0030544675994283463
Position 1260: 0.0030534031127282886
Position 22695: 0.0030456551276053434
Position 6122: 0.0030003280395276086
Position 18862: 0.002901577102811067
Position 26914: 0.002761510978251851
Position 4127: 0.002757360898125737
Position 34934: 0.002750261740111463
Position 38101: 0.0027037844299557796
Position 21587: 0.0026285876665635716
Position 4650: 0.0026174174904663424
Position 3910: 0.0025801582343181937
Position 37755: 0.002538322483607998
Position 31665: 0.0025094588977167473
Position 24494: 0.002461715070914778
Position 1217: 0.0023580295230412893
Position 1257: 0.0022970970328013837
Position 29634: 0.002210501398182285
Position 10012: 0.0021513803320832724
Position 18908: 0.0021436096769438693
Position 29546: 0.001993303669323418
Position 24902: 0.0019359542631078844
Position 15347: 0.0019241636272378374
Position 22847: 0.001754506702013223
Position 28675: 0.0017539217084067932
Position 6141: 0.0016963556100802425
Position 1131: 0.0016932725609900136
Position 1531: 0.0016869915492590671
Position 28231: 0.0016495942216657612
Position 7497: 0.0015812347027623483
Position 3663: 0.0015708400199125757
Position 19140: 0.0015390257083383154
Position 22765: 0.001526810806350787
Position 36201: 0.001509720497858735
Position 6491: 0.0014945520028109326
Position 749: 0.0014873088440186658
Position 18633: 0.0014865344103109864
Position 6138: 0.0014710153006412393
Position 24443: 0.0014314234649872176
Position 28171: 0.0013658722195508193
Position 2599: 0.0013032521449877234
Position 28007: 0.0012042330197289304
Position 27440: 0.0010877504955697779
Position 4266: 0.0010715957545251323
Position 29872: 0.0010559603295151887
Position 33457: 0.001037834730698117
Position 2922: 0.0010019034717247703
Position 16547: 0.0009895518508047305
Position 1462: 0.0009460484308425777
Position 32358: 0.0009452055215636301
Position 3705: 0.0009088300337604441
Position 2776: 0.0009045266609480041
Position 4161: 0.0009012277210376406
Position 18203: 0.000889995504920089
Position 15528: 0.0008486275310459963
Position 37226: 0.0007616730642129832
Position 4242: 0.0007564804569145379
Position 25870: 0.0007279630682503776
Position 675: 0.0007207746789272072
Position 33072: 0.0006762935454022452
Position 30304: 0.000668767057229031
Position 22214: 0.0006124173198087988
Position 2176: 0.0006077601165989523
Position 25468: 0.0005845052079234921
Position 4346: 0.0005719505508496122
Position 34103: 0.000568395705798455
Position 182: 0.0005657170110343455
Position 31692: 0.0005270355658077764
Position 2812: 0.0005126232141843508
Position 26239: 0.0005016169871379582
Position 4301: 0.00046858455520496726
Position 173: 0.0004568672334564448
Position 30091: 0.00044814767829226494
Position 3815: 0.0004456691980751428
Position 24547: 0.00042837771240037564
Position 35786: 0.00042116694670265724
Position 29697: 0.0004024448095536699
Position 688: 0.00039389175112341114
Position 24908: 0.0003930187493274981
Position 27910: 0.0003870466883891108
Position 16584: 0.0003836135157643529
Position 32577: 0.0003745599723389033
Position 25762: 0.0003669446687666034
Position 32671: 0.0003661216078181803
Position 24970: 0.0003568327888957191
Position 31441: 0.0003503085987362634
Position 34031: 0.0003500746864000117
Position 35501: 0.00034004240585212207
Position 29566: 0.0003306369459602133
Position 24571: 0.0003279607864686305
Position 24804: 0.0003205436364185136
Position 6306: 0.00032013089688808335
Position 37900: 0.0003019910901894429
Position 2380: 0.0003013447239298285
Position 29657: 0.0003010635216041619
Position 2454: 0.00029721476858547
Position 1016: 0.00029379838227998047
Position 30009: 0.0002905950801874723
Position 25033: 0.00028402532949955907
Position 18959: 0.0002814526591639244
Position 24331: 0.00026576179356872765
Position 768: 0.00023455925554251015
Position 24686: 0.00021181888516132107
Position 2717: 0.00021140167188171325
Position 890: 0.00018527790089820428
Position 33253: 0.00018345627562217133
Position 32492: 0.00018243014669549408
Position 1020: 0.00017376381112150239
Position 1973: 0.00017341297181146579
Position 30217: 0.00017290067197849084
Position 1036: 0.00017275015235718123
Position 31093: 0.00016552349082927503
Position 5123: 0.0001468775398068779
Position 29773: 0.00014484445537025546
Position 18486: 0.0001383730711942393
Position 17926: 0.00013146507731511987
Position 1284: 0.00013097515491402488
Position 18679: 0.00012611532975517263
Position 33644: 0.00012403233293207077
Position 773: 0.0001208132497024914
Position 2293: 0.00011446390188341405
Position 32274: 0.00010744620905410367
Position 21400: 0.00010495106151063986
Position 18137: 0.00010231089392124887
Position 31142: 8.920943757176007e-05
Position 17671: 8.56591779106232e-05
Position 811: 8.562480772180244e-05
Position 18026: 8.444344420710479e-05
Position 24972: 8.432598049695596e-05
Position 4963: 8.344917395469026e-05
Position 31671: 8.282139514442454e-05
Position 17990: 7.714520863989474e-05
Position 26590: 7.353426899207858e-05
Position 18588: 7.270151637205252e-05
Position 30478: 7.222366487609685e-05
Position 4459: 6.526145177642651e-05
Position 33049: 6.269219933496125e-05
Position 3737: 5.974443799229199e-05
Position 29795: 5.758210068097223e-05
Position 18184: 5.7016002172806725e-05
Position 29979: 5.4306179099387906e-05
Position 30440: 4.941926802153091e-05
Position 20072: 4.889357892128943e-05
Position 5005: 4.705932953462669e-05
Position 30545: 4.665142211858481e-05
Position 20029: 4.489485529732021e-05
Position 32326: 4.333929873845102e-05
Position 30063: 4.2439486866911836e-05
Position 30309: 4.0257973958962374e-05
Position 5152: 3.8163452510742636e-05
Position 18228: 3.717909379498868e-05
Position 22058: 3.244758651764362e-05
Position 17975: 3.0922343040730865e-05
Position 26032: 2.6448433581114495e-05
Position 17700: 2.6313484127179948e-05
Position 235: 2.532322664026163e-05
Position 21705: 2.3929531161355053e-05
Position 24126: 2.1013683170172323e-05
Position 5076: 1.784042176369564e-05
Position 26974: 1.4397124233244893e-05
Position 31379: 1.3821744533633193e-05
Position 18447: 1.3596206457754245e-05
Position 24550: 1.2117420195359382e-05
Position 3227: 1.0047961429393684e-05
Position 17665: 9.236712971453468e-06
Position 27698: 9.0466160600605e-06
Position 24518: 8.924995371965487e-06
Position 28088: 8.479898327102157e-06
Position 21962: 8.176316227435438e-06
Position 18033: 7.127627351166599e-06
Position 29955: 6.844062780645211e-06
Position 18360: 6.404913209379919e-06
Position 27778: 6.215909976646686e-06
Position 1709: 5.1135554098130915e-06
Position 3108: 3.664556370250656e-06
Position 1113: 3.2334820225101085e-06
Position 1667: 2.802134047751077e-06
Position 2114: 2.394511320532137e-06
Position 29612: 2.2765114092890486e-06
Position 1688: 2.1063949199518517e-06
Position 2178: 2.084248816556658e-06
Position 27718: 2.076021456657295e-06
Position 3256: 1.9079441295325142e-06
Position 1219: 1.753970469493508e-06
Position 3186: 1.4904086646721709e-06
Position 370: 1.4097074524293222e-06
Position 1691: 1.3952387139962362e-06
Position 657: 1.3143934316380242e-06
Position 1419: 1.1648902094550287e-06
Position 317: 1.1411184429630751e-06
Position 1142: 1.1033357479513519e-06
Position 2010: 1.0528927160274066e-06
Position 1183: 1.051707764319113e-06
Position 18080: 9.457750661394827e-07
Position 1624: 8.952005076159068e-07
Position 27794: 8.678840285127767e-07
Position 753: 8.673054757557332e-07
Position 544: 8.141109350748287e-07
Position 617: 7.865296665460002e-07
Position 1647: 7.223442935005032e-07
Position 861: 7.097474743266574e-07
Position 434: 5.997513349335252e-07
Position 2946: 4.901648955246362e-07
Position 19231: 4.883030545332706e-07
Position 398: 4.834762893233063e-07
Position 343: 3.317502099125233e-07
Position 927: 3.24639464111196e-07
Position 25733: 3.136906069965652e-07
Position 349: 3.1141845823530515e-07
Position 577: 3.0838315605616186e-07
Position 506: 2.85331749736937e-07
Position 27849: 2.0889635258500166e-07
Position 27824: 2.0681311681406686e-07
Position 27664: 1.3174557559867816e-07
Position 2396: 1.273913592056715e-07
Position 512: 1.2321044982545022e-07
Position 729: 1.1150639744330965e-07
Position 620: 1.0547867105180406e-07
Position 392: 9.779158925651698e-08
Position 633: 9.244607153425367e-08
Position 446: 8.78957218499191e-08
Position 330: 7.51315240376417e-08
Position 726: 7.393177954739387e-08
Position 232: 5.7519600718365294e-08
Position 254: 5.49299138079029e-08
Position 18102: 4.190391077748554e-08
Position 366: 3.539765124126292e-08
Position 1927: 3.3732340758676965e-08
Position 627: 2.7839497270167364e-08
Position 867: 2.440040343645155e-08
Position 373: 1.5940432300172708e-08
Position 136: 1.1589194191813371e-08
Position 249: 1.0339222495079902e-08
Position 476: 9.637001607548421e-09
Position 546: 9.409808727271903e-09
Position 405: 8.558302698462103e-09
Position 731: 8.21171624081833e-09
Position 588: 5.425392923316214e-09
Position 263: 4.418219632051911e-09
Position 515: 4.36583457266694e-09
Position 644: 1.7127723768334748e-09
Position 478: 8.074167182976039e-10
Position 95: 5.966959587038922e-10
Position 497: 4.862349471377019e-10
Position 268: 1.7175056899206513e-10
Position 509: 1.5731129057422775e-10
Position 257: 1.2573498622659285e-10
Position 448: 5.906822189471097e-12
Position 1430: 5.7442077739803845e-12
Position 487: 5.668160430881511e-12
Position 452: 2.6069981898399314e-12
Position 84: 8.875791117008734e-13
Position 414: 4.0872671137792416e-18
