Gene = MAD2L2
Position 7706: 0.0069125592866969175
Position 16761: 0.006457746510876074
Position 8500: 0.005544464445585512
Position 6247: 0.0054971156141777385
Position 15796: 0.005389644095025022
Position 14680: 0.005169335854264951
Position 17019: 0.00469708983058982
Position 12828: 0.004633563068689422
Position 4992: 0.00446237003860128
Position 16202: 0.004184945575363384
Position 16121: 0.004169817158603189
Position 14436: 0.004137198581413004
Position 15434: 0.003421979002769862
Position 16237: 0.0033920127147505706
Position 16935: 0.003221603204677069
Position 8488: 0.0032095904735334945
Position 8410: 0.0030274933413662816
Position 14173: 0.0029495890519754286
Position 7896: 0.0029004241330578776
Position 7680: 0.002808782949246579
Position 15674: 0.0027810587968063252
Position 16966: 0.0026129910114946336
Position 16104: 0.0023225563118969934
Position 3842: 0.002139998951160921
Position 16730: 0.002101068148741185
Position 16913: 0.001975613995290888
Position 7871: 0.0019511973912108118
Position 15933: 0.0019329361596894929
Position 1351: 0.0019221282081541187
Position 16646: 0.0018866065011743053
Position 8656: 0.001871381603249531
Position 525: 0.0016935278405427738
Position 6298: 0.001594125088817285
Position 5705: 0.001575992832067405
Position 17045: 0.001569704170490679
Position 15564: 0.0013377280948295002
Position 16748: 0.001322024455941968
Position 1042: 0.001270333346290645
Position 16223: 0.0012094236293619138
Position 12771: 0.0010530903793163548
Position 15014: 0.0009927137393237132
Position 17004: 0.0009841317500450296
Position 15446: 0.0009795845883346173
Position 7231: 0.0009702140693432246
Position 1268: 0.0009276329708854519
Position 1295: 0.0008771256355836316
Position 11764: 0.0008633748226407759
Position 15096: 0.0008031773022548257
Position 11857: 0.0007605908993773896
Position 8248: 0.0007085315127583681
Position 15537: 0.0007070550481803701
Position 12650: 0.0006852299755233009
Position 17082: 0.0006642609889336687
Position 14234: 0.0006615125212533561
Position 1637: 0.0006608948928394737
Position 3800: 0.0006389288868234742
Position 15879: 0.0006040253102029957
Position 14576: 0.0005841857162154113
Position 17149: 0.0005588944561680789
Position 1593: 0.0005417476963761814
Position 758: 0.0005102986133309726
Position 15374: 0.0004971858905973019
Position 12653: 0.0004898011141222442
Position 16080: 0.0004585280179428669
Position 2663: 0.00041294205175942733
Position 1247: 0.00039307606395409486
Position 531: 0.00038602364851269096
Position 16164: 0.0003806856376379098
Position 1514: 0.0003805968234196084
Position 16118: 0.00037854904509827147
Position 5439: 0.00037121705409567983
Position 14273: 0.00035022623074634546
Position 8185: 0.00034785593492908835
Position 14915: 0.000346123092537603
Position 13596: 0.0002927733443293011
Position 15055: 0.00027978796509981174
Position 7159: 0.00027563954956770606
Position 1642: 0.00027284622435749995
Position 13759: 0.0002699452253519857
Position 15179: 0.0002689862249257881
Position 1310: 0.0002687155282860046
Position 13756: 0.000266328172948861
Position 14258: 0.00024544532925248964
Position 14279: 0.00024087363331475395
Position 16258: 0.000239776103564961
Position 15837: 0.0002210834650860966
Position 326: 0.00020985222775225714
Position 16852: 0.0002067040130227835
Position 2518: 0.00020127380492912335
Position 15696: 0.00020046212002222772
Position 16250: 0.0001838738017583432
Position 14237: 0.00018383987955654423
Position 15408: 0.00017035971141549425
Position 14717: 0.0001479874568115276
Position 14741: 0.0001243918155165377
Position 15739: 0.00011946146013996804
Position 14802: 0.00011698742623682461
Position 5208: 0.00011407543245144945
Position 3714: 0.00011144990665520702
Position 15247: 0.00010368630369955789
Position 16264: 0.00010138744239599309
Position 14957: 9.544707174786039e-05
Position 14994: 9.231179339964823e-05
Position 2600: 9.066276682462576e-05
Position 1073: 9.048455975631416e-05
Position 17048: 8.988383119821775e-05
Position 12313: 8.467450368087471e-05
Position 15471: 8.45305824071314e-05
Position 14831: 8.417733463679555e-05
Position 16356: 8.396088052323523e-05
Position 16940: 7.491290236078272e-05
Position 16505: 7.399869625811654e-05
Position 5701: 7.338810916132762e-05
Position 661: 7.290142492090354e-05
Position 1460: 7.101202100085887e-05
Position 16279: 7.052690079677025e-05
Position 14306: 6.903708160044592e-05
Position 1184: 6.791478098694948e-05
Position 12281: 6.751086515402731e-05
Position 3308: 6.657295774170795e-05
Position 15389: 6.509103812349491e-05
Position 1410: 6.475064394853741e-05
Position 17053: 6.0303412049994136e-05
Position 585: 5.1923041764106175e-05
Position 16684: 4.82320134976267e-05
Position 1092: 4.585129101019063e-05
Position 11388: 4.4099342645188365e-05
Position 455: 4.2758785348800694e-05
Position 3764: 3.920017547539477e-05
Position 979: 3.860014999901152e-05
Position 1416: 3.859773174015116e-05
Position 15021: 3.6863809767164566e-05
Position 16648: 3.59599423058526e-05
Position 1140: 3.545002781902946e-05
Position 16871: 3.378028036369921e-05
Position 4008: 3.1160722843400174e-05
Position 1234: 3.027716370161669e-05
Position 13627: 2.9592893629399016e-05
Position 15954: 2.957618775730626e-05
Position 2432: 2.951023862069767e-05
Position 2521: 2.6681634865833265e-05
Position 14946: 2.4705500455757047e-05
Position 2364: 2.4593199555611886e-05
Position 15719: 2.432789731700575e-05
Position 4888: 2.375445364102238e-05
Position 16636: 2.355177945769934e-05
Position 1600: 2.3444308145290467e-05
Position 17031: 2.2823825548209574e-05
Position 15466: 2.2708639688085248e-05
Position 2922: 2.2425416251095105e-05
Position 15073: 2.14567447819973e-05
Position 15016: 2.0984469961357574e-05
Position 15034: 2.0951150874119262e-05
Position 2782: 2.0647545111056687e-05
Position 2547: 2.0260843402703412e-05
Position 2866: 1.9557429375066643e-05
Position 15491: 1.953809523558429e-05
Position 15031: 1.8975885838112723e-05
Position 17159: 1.8726932216523264e-05
Position 3523: 1.831913603967747e-05
Position 3254: 1.7941196449494963e-05
Position 16129: 1.710330419794823e-05
Position 1192: 1.66888079512126e-05
Position 1645: 1.5542664430259385e-05
Position 12411: 1.5220143703804268e-05
Position 3698: 1.5183011512102798e-05
Position 2954: 1.508184853061909e-05
Position 16568: 1.4502997665735232e-05
Position 937: 1.365388074873653e-05
Position 15397: 1.2834009591975134e-05
Position 15949: 1.2501839440408788e-05
Position 13242: 1.1299464063492128e-05
Position 1555: 1.1184199842392756e-05
Position 5865: 1.078295806297623e-05
Position 15977: 1.0592639309312272e-05
Position 16854: 9.573629390706397e-06
Position 416: 9.545379425447122e-06
Position 2059: 9.544863075451414e-06
Position 3257: 9.34913815733489e-06
Position 2572: 9.050603402455666e-06
Position 15062: 7.797371102321678e-06
Position 5291: 7.742936543973619e-06
Position 15569: 7.050662934583053e-06
Position 3391: 6.858059884711661e-06
Position 3092: 6.554968008386363e-06
Position 15951: 6.225091349202009e-06
Position 1689: 6.090943612122995e-06
Position 3797: 6.090192824743326e-06
Position 4959: 5.946175203313961e-06
Position 5886: 5.777685556789487e-06
Position 4094: 5.544634121401337e-06
Position 15721: 5.413147662393565e-06
Position 2810: 5.315288371065322e-06
Position 1144: 5.117705558797331e-06
Position 15866: 5.06397981737796e-06
Position 2081: 4.877773575731324e-06
Position 798: 4.877588327551922e-06
Position 2934: 4.5494451301961254e-06
Position 3970: 4.462261689353554e-06
Position 17135: 4.316253614059757e-06
Position 5315: 4.290069734054507e-06
Position 16867: 4.273992933328722e-06
Position 976: 3.6381544999311687e-06
Position 421: 3.4685170913972493e-06
Position 769: 3.37875959775349e-06
Position 566: 3.159529566978201e-06
Position 3279: 3.0638019532032566e-06
Position 3116: 2.944517208839626e-06
Position 3743: 2.678771970705049e-06
Position 777: 2.598309510904621e-06
Position 3975: 2.5462450024945582e-06
Position 440: 2.494276138189292e-06
Position 802: 2.482818534346341e-06
Position 16053: 2.4268153502013255e-06
Position 1419: 2.3817616010431057e-06
Position 16364: 2.3662903764741863e-06
Position 3824: 2.3652896332433975e-06
Position 16380: 2.3280948073490776e-06
Position 2384: 2.320843870238567e-06
Position 4111: 2.2709855089745037e-06
Position 466: 2.116767008046723e-06
Position 1066: 1.91759543502397e-06
Position 3899: 1.8687213647010822e-06
Position 3636: 1.7285955099989265e-06
Position 1455: 1.72168913449624e-06
Position 1525: 1.6379674288181005e-06
Position 1217: 1.6214009486863503e-06
Position 1009: 1.561944230935586e-06
Position 1808: 1.5188520848590473e-06
Position 1080: 1.4398522491054246e-06
Position 1745: 1.3904921966757999e-06
Position 1535: 1.3570617376428642e-06
Position 1204: 1.3568696995251924e-06
Position 3761: 1.3545674343112085e-06
Position 1743: 1.3521358543340213e-06
Position 1686: 1.2306563087323638e-06
Position 3350: 1.0908299760209025e-06
Position 3167: 1.0858103981588683e-06
Position 16662: 9.720168153135497e-07
Position 2061: 9.54627653084764e-07
Position 4852: 9.042183135575484e-07
Position 2138: 8.844440638201676e-07
Position 16414: 8.708965663460793e-07
Position 2360: 8.516332544073892e-07
Position 2216: 8.467879251469368e-07
Position 2270: 8.446150119434093e-07
Position 2065: 8.144981021361831e-07
Position 1358: 7.99640759038675e-07
Position 1740: 7.880800070792622e-07
Position 1702: 7.5547165613413e-07
Position 568: 7.138827556261585e-07
Position 16502: 7.081342310873435e-07
Position 16672: 6.861233336192463e-07
Position 4771: 6.587417276375193e-07
Position 475: 5.848717058587905e-07
Position 606: 5.43232675726662e-07
Position 397: 3.8428648030892107e-07
Position 15604: 3.839641741443384e-07
Position 485: 3.710736260517556e-07
Position 860: 3.6215060941709743e-07
Position 615: 3.513554299699997e-07
Position 535: 3.161458962274554e-07
Position 4818: 3.0513066682569604e-07
Position 16428: 2.3864499218963895e-07
Position 14743: 2.2864285553531193e-07
Position 15833: 2.6980724730104304e-08
Position 15974: 2.335047098467228e-08
Position 16024: 1.751064114484279e-08
Position 14972: 1.3269245401572704e-08
Position 15261: 3.589573321392123e-09
Position 15125: 2.439643227334994e-09
Position 15983: 1.2595357414090691e-09
