Gene = LRRIQ3
Position 101: 0.00014662376592207354
Position 3576: 0.0001298969708299386
Position 208: 0.00010436510838143045
Position 533: 9.564656662978866e-05
Position 400: 7.259487534849404e-05
Position 2776: 6.271319905444064e-05
Position 13977: 5.996750776560292e-05
Position 2321: 5.6741276404758325e-05
Position 2976: 5.33480801625465e-05
Position 344: 5.215870818938478e-05
Position 2544: 4.9033475877019095e-05
Position 122: 3.8379048548345736e-05
Position 695: 3.711999850459834e-05
Position 1850: 3.186872037556512e-05
Position 328: 2.7295597557171322e-05
Position 96: 2.549157477652751e-05
Position 445: 2.3914640093498826e-05
Position 3514: 1.8505062801935967e-05
Position 3042: 1.7308912702903206e-05
Position 1733: 1.4918918309390263e-05
Position 2642: 1.1497224216771779e-05
Position 546: 1.0279616733390155e-05
Position 449: 8.632589035925535e-06
Position 49: 5.397677757111565e-06
Position 2438: 5.1032223151398835e-06
Position 1045: 4.379716835373398e-06
Position 935: 4.246472515692537e-06
Position 1013: 3.676844495534992e-06
Position 2006: 3.2265639036065156e-06
Position 2047: 2.972129375220898e-06
Position 960: 2.3857862723021746e-06
Position 4301: 2.3583251298581443e-06
Position 211: 1.5071846900505832e-06
Position 968: 1.436379555711515e-06
Position 746: 1.3236064698177942e-06
Position 768: 1.1935754419671728e-06
Position 830: 9.50127906130305e-07
Position 646: 8.753432334891719e-07
Position 555: 7.682252336908575e-07
Position 34: 3.928721105382315e-07
Position 2192: 3.4882794637406314e-07
Position 14731: 3.1803875620089673e-07
Position 2293: 2.4508623503456385e-07
Position 4222: 1.1015158756287092e-07
Position 4448: 1.0998659706903656e-07
Position 3832: 9.338547798163808e-08
Position 3172: 8.619347647190686e-08
Position 3285: 8.275290104722325e-08
Position 351: 7.56039321265227e-08
Position 140: 6.178520181534753e-08
Position 15: 5.3797270450922425e-08
Position 90: 3.496968793835595e-08
Position 294: 2.303550515925605e-08
Position 447: 1.8676202388531835e-08
Position 314: 1.3593109627735813e-08
Position 1399: 4.484102065613201e-10
Position 1165: 1.5619168589582023e-10
Position 461: 2.7437833784871e-11
Position 1426: 4.392216712669379e-12
Position 1183: 1.7458176951301917e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 27817: 0.9331061934483131
Position 1013: 0.7478779068769081
Position 822: 0.7154124755814941
Position 33505: 0.6290331150186151
Position 13228: 0.6230312176497597
Position 8480: 0.5187558469609169
Position 13276: 0.36919760474774255
Position 8483: 0.3409900397660152
Position 27363: 0.32312517292135956
Position 7555: 0.30704174970398374
Position 30718: 0.16847726929997514
Position 7473: 0.14077881558299338
Position 12001: 0.06469828010258846
Position 12004: 0.05466939070906486
Position 29044: 0.04190334644281022
Position 1060: 0.04023044408876873
Position 7336: 0.03886952786526087
Position 29245: 0.03461255010075135
Position 12033: 0.03440177207985916
Position 8534: 0.0314159407161448
Position 12293: 0.029464739104297418
Position 1030: 0.026483112338139166
Position 8432: 0.023885221658652204
Position 8636: 0.02181796723799522
Position 7414: 0.019796656842153697
Position 3768: 0.018308080438198985
Position 29821: 0.01689240642127479
Position 523: 0.01635662311666656
Position 11961: 0.01610467278127268
Position 4049: 0.014226092789529028
Position 3408: 0.014161192883044101
Position 3146: 0.012016503593975984
Position 2160: 0.011798819183043747
Position 6623: 0.010829734391991837
Position 3208: 0.010626741601963027
Position 6722: 0.010199554551868346
Position 328: 0.010182128753048695
Position 3110: 0.00992774652767972
Position 189: 0.009707524387525512
Position 4906: 0.009642900950792758
Position 5242: 0.008450178441669816
Position 18070: 0.008056452979434173
Position 21194: 0.007924091206644649
Position 3294: 0.007630036349647754
Position 3316: 0.0060534320732492704
Position 15930: 0.005786135097050547
Position 973: 0.005483957399208008
Position 10102: 0.0053886573647920055
Position 20849: 0.005264816314131833
Position 157: 0.0052304263454670975
Position 10172: 0.005133149937068179
Position 22824: 0.005039100317407326
Position 803: 0.003947510872826622
Position 10105: 0.003821711492645446
Position 4945: 0.003651569798925491
Position 6032: 0.0034364075039022895
Position 22689: 0.0034064527365555534
Position 1091: 0.0033984408733367926
Position 12057: 0.0033696325819259736
Position 482: 0.003360420220090789
Position 7288: 0.0032821943940032202
Position 995: 0.0030350116369742912
Position 12754: 0.0030340614334573813
Position 4773: 0.0030053539350819074
Position 977: 0.002904640322684418
Position 4871: 0.002777794866904161
Position 6090: 0.0025484405220373638
Position 2101: 0.002518952687574692
Position 5071: 0.002506026241153434
Position 7192: 0.002387371781804174
Position 12591: 0.0023654069629421596
Position 12038: 0.0023165196516006397
Position 19261: 0.0019112057018297055
Position 3204: 0.0018965339182762852
Position 1071: 0.001875235543627008
Position 3802: 0.0017122202381376066
Position 16171: 0.001705900168091036
Position 4130: 0.0016616316272231332
Position 23119: 0.0015751699051392556
Position 3772: 0.0015303349772738044
Position 2911: 0.0014055688986226477
Position 6679: 0.0014043296712336582
Position 3346: 0.0013352487456188685
Position 21821: 0.0012073171538857612
Position 4744: 0.0012061801738567019
Position 17073: 0.0011909279407977516
Position 3336: 0.0011356302033825013
Position 12928: 0.0010722588794781346
Position 12979: 0.0009744222664835766
Position 21844: 0.0009326786008921081
Position 18157: 0.0009314905911829898
Position 711: 0.0009292084895749756
Position 7110: 0.0008450859395248629
Position 16692: 0.0008049208443363754
Position 6792: 0.0007201794894764648
Position 7234: 0.0006911329286906026
Position 13825: 0.000672456357573665
Position 16062: 0.0006384664596696969
Position 17917: 0.0006256961293797659
Position 4980: 0.0006200559432303636
Position 20272: 0.0006107840403704672
Position 3748: 0.0006078575888315352
Position 6874: 0.0005852580699021669
Position 22293: 0.0005012193685481739
Position 10392: 0.0004614120774722897
Position 1135: 0.000452805538057016
Position 784: 0.00043736258390622367
Position 16374: 0.00043494766682355
Position 2188: 0.00043488877200449557
Position 3655: 0.00043146009323680835
Position 3371: 0.0004257245690535947
Position 3322: 0.00042507939860787346
Position 19396: 0.00042299304536493314
Position 16899: 0.00040883133434030605
Position 15945: 0.0004025207087000203
Position 828: 0.00037917539655002853
Position 2089: 0.00037673312051313883
Position 15108: 0.00034163993695836753
Position 14414: 0.00031679416334655456
Position 13647: 0.00031255448033901817
Position 21221: 0.0003112366843391621
Position 15608: 0.00030713093275666154
Position 389: 0.0003010435243885724
Position 16013: 0.0002973037706463472
Position 18941: 0.0002951116371072088
Position 3537: 0.00024529809651745415
Position 16661: 0.0002409045820887886
Position 6902: 0.0002400941012961919
Position 2177: 0.00023812292000641714
Position 16581: 0.00022810203513475344
Position 2110: 0.0002262561847576778
Position 2144: 0.00021652353111011632
Position 16769: 0.0002018143344285065
Position 2046: 0.00019564166253327166
Position 1998: 0.00019043985973096108
Position 20246: 0.0001874615085312586
Position 17618: 0.0001842451220149836
Position 18608: 0.00017772490944028288
Position 3778: 0.00017525931425682543
Position 4652: 0.00017133159715039114
Position 3630: 0.00016660825363411442
Position 17208: 0.00016245759806886084
Position 3548: 0.00016211352723776164
Position 397: 0.0001601599729126536
Position 445: 0.00015703193704262765
Position 15751: 0.00015417320659894592
Position 15771: 0.00015347958414045596
Position 16190: 0.0001509426253319448
Position 2026: 0.00014740892115107872
Position 14624: 0.00013174400060403054
Position 140: 0.00010691817991240009
Position 638: 9.969177526537886e-05
Position 864: 8.845725653208919e-05
Position 2134: 8.333645834464056e-05
Position 4545: 7.512883372646508e-05
Position 15309: 7.11187842859677e-05
Position 13868: 6.610916135333731e-05
Position 17869: 6.166210832256825e-05
Position 2677: 5.649169665647422e-05
Position 15900: 5.535179306729712e-05
Position 988: 5.390048750321115e-05
Position 4684: 5.311736287392258e-05
Position 14924: 5.0823193274959586e-05
Position 14996: 5.080506774768547e-05
Position 2960: 4.830570241460679e-05
Position 15735: 4.6121891866481195e-05
Position 248: 4.603924844677774e-05
Position 15516: 4.542378636590017e-05
Position 14588: 4.5048397820411073e-05
Position 8234: 4.247560744748676e-05
Position 14895: 3.922436043786784e-05
Position 208: 3.5334565812627875e-05
Position 14126: 3.3534299506687614e-05
Position 10552: 2.752767798768102e-05
Position 2296: 2.4687806535763376e-05
Position 9670: 2.2445042970992364e-05
Position 13852: 2.1895732116336908e-05
Position 2388: 1.5073632565215423e-05
Position 11423: 1.4697522504294416e-05
Position 1585: 1.4230557565364229e-05
Position 7871: 1.3963428860001981e-05
Position 14286: 1.2874258996952607e-05
Position 2391: 1.2809542012955828e-05
Position 2364: 1.2265513442408704e-05
Position 3453: 1.1634111504598217e-05
Position 9024: 9.716685215592176e-06
Position 1850: 9.621760830678288e-06
Position 11234: 9.590291767778465e-06
Position 3450: 9.466606809026923e-06
Position 2461: 9.331105449602613e-06
Position 3479: 9.197330973510841e-06
Position 11552: 8.278582809669993e-06
Position 1547: 7.73953276448256e-06
Position 1468: 7.323172626839816e-06
Position 593: 7.2641565605196e-06
Position 10555: 6.624908545139134e-06
Position 3519: 6.426005098518989e-06
Position 1732: 6.327662036633746e-06
Position 2441: 6.300374998507651e-06
Position 3179: 6.1209145689759484e-06
Position 8242: 5.972479722979177e-06
Position 11035: 5.65340043468423e-06
Position 9033: 5.327777021644652e-06
Position 12461: 4.9499595312510545e-06
Position 159: 4.930752543573609e-06
Position 12432: 4.8374593488661236e-06
Position 2585: 4.285136282468297e-06
Position 1786: 4.23934396727394e-06
Position 1814: 4.176651079658954e-06
Position 528: 4.1453199713407525e-06
Position 11734: 3.5816107221203493e-06
Position 3429: 3.5196104531379375e-06
Position 2472: 3.5135771404861658e-06
Position 9369: 3.1935380924269297e-06
Position 830: 3.1409667165858487e-06
Position 3022: 2.9681540968639526e-06
Position 9647: 2.890940029096659e-06
Position 8142: 2.8852300130915014e-06
Position 294: 2.6874366583090523e-06
Position 1588: 2.3181648343623914e-06
Position 2353: 2.082314641937325e-06
Position 3555: 2.067919922219399e-06
Position 1419: 2.0579346954643765e-06
Position 8852: 1.9015577566768532e-06
Position 10488: 1.8231293260838264e-06
Position 2192: 1.7868978116760128e-06
Position 3058: 1.5952144819157243e-06
Position 906: 1.5261056954467884e-06
Position 2171: 1.5124256673069494e-06
Position 4397: 1.4747804224694326e-06
Position 646: 1.4347538713070794e-06
Position 1886: 1.343823939481961e-06
Position 7851: 1.32877189497228e-06
Position 2614: 1.314244383864683e-06
Position 3603: 1.2041997013412066e-06
Position 7739: 1.1193340531603742e-06
Position 4237: 1.1188480613836163e-06
Position 2639: 1.1130601033702339e-06
Position 8991: 1.0895257448721294e-06
Position 493: 1.068840364037714e-06
Position 3633: 1.0623836137117249e-06
Position 1707: 6.880102327396241e-07
Position 268: 6.613037682380391e-07
Position 4401: 6.404674282927029e-07
Position 2547: 6.293546186348649e-07
Position 4173: 5.934406067061446e-07
Position 3234: 5.647396408132146e-07
Position 2273: 5.636819401728025e-07
Position 2225: 5.487783087146647e-07
Position 541: 5.337081887025713e-07
Position 2210: 5.123925769392816e-07
Position 2202: 4.403972883144903e-07
Position 4550: 4.376707800384776e-07
Position 546: 3.2508502009335817e-07
Position 2118: 3.0549282475431036e-07
Position 4611: 2.731433449814658e-07
Position 1761: 2.68988027980717e-07
Position 571: 2.4766948126841036e-07
Position 2683: 2.4524844166763996e-07
Position 6203: 2.3078279109954815e-07
Position 912: 2.1384518193038757e-07
Position 1828: 2.0110000498458343e-07
Position 122: 1.8506266455082425e-07
Position 1692: 1.8481772942058791e-07
Position 1399: 1.7220114972760223e-07
Position 1959: 1.673091075392184e-07
Position 1099: 1.4231110483654018e-07
Position 1591: 1.3872512374964085e-07
Position 3685: 1.1826021347655428e-07
Position 1320: 1.1456548178206997e-07
Position 2633: 1.0715053967033821e-07
Position 306: 1.0304821643397058e-07
Position 553: 8.530752855515676e-08
Position 1628: 7.358140897930099e-08
Position 1368: 7.033898536281751e-08
Position 2246: 6.326202998147386e-08
Position 1658: 6.053483287417603e-08
Position 1604: 6.003830609152265e-08
Position 1488: 5.260066413377806e-08
Position 1436: 4.246056437478846e-08
Position 1833: 2.547509529302403e-08
Position 1470: 2.3920185080909154e-08
Position 2476: 1.9819869895515604e-08
Position 533: 1.5354562229555504e-08
Position 101: 3.5122831447201466e-09
Position 1478: 2.96387570471125e-09
Position 259: 2.1324454833022644e-09
Position 253: 1.5570750089597474e-09
Position 555: 1.2988334015072364e-09
Position 1824: 7.719879538874563e-10
Position 1499: 1.8882793922678112e-10
Position 1347: 1.972412661080903e-12
Position 1163: 1.5963806545933486e-12
Position 1502: 3.8780999359664664e-13
Position 1615: 8.350906000451318e-14
Position 1142: 4.9119132134637234e-14
Position 1191: 1.0982969315690225e-14
Position 84: 1.770644760188735e-15
