Gene = SPAG8
Position 1489: 4.1780402276259175e-05
Position 286: 3.900473967343231e-05
Position 2203: 3.562459549772594e-05
Position 1813: 2.623678508239393e-05
Position 451: 2.3892112596287197e-05
Position 383: 2.150567758434835e-05
Position 348: 1.8637428148716643e-05
Position 2147: 1.8483069764090706e-05
Position 621: 1.601022023038984e-05
Position 1358: 1.5708032648199668e-05
Position 2189: 1.5226074980630984e-05
Position 472: 1.0815105127377299e-05
Position 1800: 1.076117082843946e-05
Position 377: 9.056767233129535e-06
Position 299: 8.57002450232869e-06
Position 404: 8.424325708884654e-06
Position 651: 8.384998368076251e-06
Position 395: 7.75555279920325e-06
Position 2702: 7.0227003859635835e-06
Position 1630: 5.346729401267672e-06
Position 850: 4.390673049876274e-06
Position 568: 4.182242194176916e-06
Position 1084: 3.8720071950479415e-06
Position 431: 2.8302021210590822e-06
Position 108: 1.669795221357742e-06
Position 111: 1.567169859189186e-06
Position 291: 1.53636310477409e-06
Position 413: 7.649583923137214e-07
Position 458: 4.1525656910650833e-07
Position 193: 1.6017825836168167e-07
Position 511: 1.2297143440470528e-07
Position 481: 2.4634198715682474e-08
Position 130: 1.09526958912116e-08
Position 555: 9.292046185977708e-09
Position 117: 4.728445127993845e-09
Position 148: 3.1192575991360387e-09
Position 181: 3.054448126287354e-09
Position 124: 7.511372057977556e-10
Position 173: 1.1488681938480395e-10
Position 200: 5.191837938610582e-11
Position 139: 2.98940275445331e-11
Position 175: 1.7425171118726825e-11
Position 217: 4.267609015475869e-13
Position 212: 1.6209387856665779e-13
Position 208: 6.291240110843034e-14
