Gene = SLFNL1
Position 609: 2.5281707495199203e-05
Position 707: 2.52245592917513e-05
Position 442: 2.4631238785020753e-05
Position 5676: 2.453058237218859e-05
Position 3490: 2.304625781604e-05
Position 2076: 2.278603997235374e-05
Position 735: 2.0280750591626978e-05
Position 2979: 1.8408283256288414e-05
Position 1071: 1.7207941290841787e-05
Position 2193: 1.505776339970699e-05
Position 1953: 1.4330604129617302e-05
Position 1890: 1.4164860645334774e-05
Position 2049: 1.4009431509201427e-05
Position 5989: 1.3540947367750021e-05
Position 1967: 1.3460607313513594e-05
Position 682: 1.3395647845654551e-05
Position 3701: 1.2549574678715225e-05
Position 674: 1.2197590383728582e-05
Position 956: 1.2172036530701439e-05
Position 1564: 1.2019252334046588e-05
Position 1894: 1.199496335250349e-05
Position 1094: 1.1283475114039281e-05
Position 851: 1.094738736655692e-05
Position 1405: 1.0094816439050496e-05
Position 413: 9.665772782967981e-06
Position 967: 8.538431036696546e-06
Position 1327: 8.182719759705904e-06
Position 2021: 7.946567953187949e-06
Position 1875: 6.832715973893722e-06
Position 580: 6.046552140915832e-06
Position 525: 5.116597075820618e-06
Position 3500: 4.648377615412396e-06
Position 559: 4.044492707426553e-06
Position 698: 3.2891644903979796e-06
Position 744: 2.34819630766983e-06
Position 143: 2.141861310337753e-06
Position 1444: 2.0262283433699588e-06
Position 2132: 1.9377270997712165e-06
Position 1485: 1.884303707490309e-06
Position 1279: 1.6433985420749266e-06
Position 2072: 1.4707460655721499e-06
Position 4132: 1.2550976285405895e-06
Position 2976: 1.1900375537296255e-06
Position 366: 1.0295630808981168e-06
Position 1479: 6.487803738781416e-07
Position 566: 5.141480055311306e-07
Position 233: 4.293973990034234e-07
Position 1778: 4.195614775302752e-07
Position 1045: 3.979106515686522e-07
Position 2037: 3.651222730508572e-07
Position 1788: 3.3547476233241627e-07
Position 1946: 3.327690268648079e-07
Position 1691: 3.23698265339084e-07
Position 448: 2.594362789723694e-07
Position 335: 2.1410342859134852e-07
Position 1794: 2.0446429122042176e-07
Position 651: 1.506869373166303e-07
Position 180: 1.364193366945345e-07
Position 359: 1.1053674390375595e-07
Position 647: 1.0895879114929093e-07
Position 751: 9.443041604880023e-08
Position 158: 8.73184159248251e-08
Position 342: 6.584306297085948e-08
Position 636: 4.46380933443311e-08
Position 379: 4.1987033529447226e-08
Position 862: 4.014189535899084e-08
Position 174: 3.770586111218528e-08
Position 92: 3.747820070464587e-08
Position 200: 3.386963807301871e-08
Position 171: 2.626839770904629e-08
Position 532: 2.022006423989121e-08
Position 568: 1.4694349074252416e-08
Position 347: 1.2974839419163262e-08
Position 495: 1.1519618980043757e-08
Position 99: 1.058931763010509e-08
Position 537: 9.8522971001039e-09
Position 238: 8.784118933463437e-09
Position 203: 5.685402939704372e-09
Position 2308: 5.047218670838399e-09
Position 352: 3.0846196368443917e-09
Position 534: 2.807133202122669e-09
Position 369: 1.1061492274906356e-09
Position 243: 1.0248710666533629e-14
Position 245: 5.140752514415004e-15
Position 197: 2.56521889323644e-15
Position 205: 1.933721733267645e-15
