Gene = DUS4L
Position 981: 1.217991662722018e-07
Position 418: 9.360006070141795e-08
Position 751: 9.65197526539104e-09
Position 640: 2.0712553322320153e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9847651488573235
Position 13354: 0.9489765043749754
Position 12407: 0.8523310750917591
Position 11127: 0.6337520527222904
Position 7096: 0.5825525842158602
Position 1196: 0.4670020586866955
Position 629: 0.29802660121333474
Position 807: 0.2863309289844168
Position 1391: 0.25405782655467607
Position 7186: 0.24753796374345555
Position 11189: 0.1889376959989741
Position 9745: 0.18866679766201438
Position 11229: 0.15154921205901245
Position 7649: 0.13074024379172244
Position 3796: 0.11422676983723588
Position 9624: 0.0980038828187431
Position 6197: 0.08273732508354863
Position 2593: 0.07730685116222018
Position 9768: 0.07694770754009526
Position 890: 0.07593285737409947
Position 893: 0.06692502785675024
Position 12436: 0.0649930990943303
Position 12734: 0.060528242521445
Position 7531: 0.056819228321099695
Position 12802: 0.05443332466279066
Position 1160: 0.04994574715960497
Position 785: 0.04850149035815121
Position 6875: 0.038436504448989314
Position 7198: 0.03795527488098826
Position 12762: 0.037118349288146515
Position 6279: 0.03656132132393112
Position 963: 0.034142970272783076
Position 12450: 0.032824407985503436
Position 12383: 0.028724063959412925
Position 3852: 0.024942910901100807
Position 3799: 0.023920166465337355
Position 12790: 0.02367291411559766
Position 12868: 0.021050515236189036
Position 1236: 0.020026762639516797
Position 8568: 0.019592298859164258
Position 6282: 0.017128179897979136
Position 769: 0.016108684164510875
Position 11758: 0.015610591052663733
Position 13084: 0.011822004649777292
Position 7661: 0.011147179155589246
Position 13979: 0.01062410048451072
Position 12428: 0.010003087566548831
Position 1358: 0.009349275193302996
Position 12217: 0.009127192043928986
Position 6326: 0.007795036262544295
Position 13030: 0.007488050222523644
Position 199: 0.00721052315920568
Position 3118: 0.006902100711725182
Position 9814: 0.006398507184387247
Position 6952: 0.006364544493936479
Position 12841: 0.006193690915678745
Position 3725: 0.005910179689913026
Position 1087: 0.005846571401817461
Position 11916: 0.005783542824466022
Position 7169: 0.005627415844619465
Position 6791: 0.005625237873602934
Position 14341: 0.005508788438963126
Position 13638: 0.005043860672132095
Position 14151: 0.004712211335469633
Position 3074: 0.004664983205281983
Position 9317: 0.004658708065061367
Position 635: 0.004501582230883732
Position 861: 0.004420316558350258
Position 9270: 0.003978650643007126
Position 1041: 0.003978341243850446
Position 929: 0.003966446168312192
Position 1887: 0.0039035450262291512
Position 3855: 0.0038755560536970347
Position 202: 0.0038120774108588574
Position 923: 0.003617354446856647
Position 9861: 0.0034150596052912583
Position 695: 0.0032983657841748936
Position 8643: 0.0032601255310269633
Position 14390: 0.003187245824412504
Position 186: 0.003161710832758439
Position 1202: 0.0031463176061909746
Position 11160: 0.003028584735721086
Position 7596: 0.0028978678148048323
Position 858: 0.0028889746965625553
Position 593: 0.002459943340678134
Position 11919: 0.0022974573181237298
Position 12481: 0.0022655374444448587
Position 4101: 0.002164046239773341
Position 3190: 0.0020322364500696515
Position 4032: 0.0019153093741280187
Position 7567: 0.0018535182101372316
Position 13185: 0.001834977445797883
Position 12890: 0.0017938512410934021
Position 12894: 0.00171376353500214
Position 13064: 0.0016851971686040945
Position 14282: 0.001584613195581632
Position 1401: 0.0014857146604837015
Position 14362: 0.0014803329389940173
Position 2167: 0.001425980667478672
Position 1310: 0.0014159596673392024
Position 14007: 0.001397887572342566
Position 9246: 0.0013344447734828361
Position 7696: 0.00129334452435973
Position 672: 0.001226616334058832
Position 13739: 0.0012183305927443188
Position 12457: 0.001146780920335159
Position 1492: 0.0009522576495006046
Position 14000: 0.0009123107260863677
Position 12546: 0.0008910979686724256
Position 2097: 0.0007776454453465661
Position 11084: 0.0007691984017267827
Position 1000: 0.0007669956228458154
Position 13145: 0.0006848737178567354
Position 11728: 0.0006577391749220494
Position 2597: 0.0006466380755584798
Position 13997: 0.0006377267043201505
Position 2082: 0.0005766821982582133
Position 462: 0.0005702462126953712
Position 13701: 0.0004913543521623006
Position 1429: 0.0004890693169730675
Position 905: 0.00045719933307261526
Position 3148: 0.0004069087040082621
Position 11778: 0.00038289173758730976
Position 9439: 0.00037972944084310603
Position 813: 0.0003601751146053342
Position 1406: 0.00034776664384810705
Position 3575: 0.0003327432336333963
Position 1209: 0.00033181186824261365
Position 1750: 0.00032617961991327697
Position 13126: 0.00032207149209396296
Position 13097: 0.0003013830887168145
Position 14500: 0.0002921764531198409
Position 11754: 0.0002784763389699171
Position 12875: 0.0002777095544364437
Position 13963: 0.0002490631939511928
Position 2022: 0.0002488928497526601
Position 499: 0.00023805981334073406
Position 3732: 0.0002372285058981817
Position 7766: 0.0002332719039691134
Position 12767: 0.00023238448614966062
Position 1586: 0.00022175248750631272
Position 3020: 0.0002213904042469079
Position 13771: 0.00022089738110106917
Position 3662: 0.00021471317124777613
Position 4624: 0.00021021285973868027
Position 4683: 0.00020991992043815078
Position 13886: 0.00019683047997038185
Position 14231: 0.00018061996747456162
Position 13684: 0.0001762600416268261
Position 11828: 0.000173661299801511
Position 1101: 0.00017315389794471064
Position 13846: 0.00016281335764915377
Position 1320: 0.0001584435790211654
Position 4603: 0.0001535986245744126
Position 836: 0.00015119830300287982
Position 455: 0.0001492090659446203
Position 13745: 0.0001387180697367372
Position 13758: 0.0001343489018359477
Position 13061: 0.00012730826675245798
Position 4005: 0.00012227436803482515
Position 14463: 0.00011764941831864498
Position 240: 0.00010077327819463977
Position 7712: 9.863843980953496e-05
Position 13015: 9.393965445581888e-05
Position 3907: 8.984899047965889e-05
Position 12981: 7.152876085924015e-05
Position 3295: 7.023472508667503e-05
Position 13293: 6.807000659987508e-05
Position 13585: 6.54518625319475e-05
Position 718: 6.182551587571217e-05
Position 1610: 6.12693480764301e-05
Position 13310: 5.9097112919535024e-05
Position 13687: 5.608401626534392e-05
Position 13606: 5.546239191523465e-05
Position 14194: 4.246485957295241e-05
Position 14162: 4.013537734938203e-05
Position 482: 3.9913484274427385e-05
Position 12343: 3.5425273226416874e-05
Position 710: 3.4153241541437286e-05
Position 409: 3.171811080554242e-05
Position 477: 3.06565455691595e-05
Position 12247: 2.749188016036214e-05
Position 385: 2.5466130023739232e-05
Position 13646: 2.511097433555797e-05
Position 824: 2.4785196552536156e-05
Position 13410: 2.335704131312965e-05
Position 3499: 2.2786699148413942e-05
Position 207: 2.18029062964962e-05
Position 275: 2.075425796990129e-05
Position 1089: 2.0328208104280698e-05
Position 646: 2.0308879028866883e-05
Position 843: 1.931970281400627e-05
Position 832: 1.7447551143960247e-05
Position 3337: 1.7416760671097804e-05
Position 3538: 1.4036785036568877e-05
Position 549: 1.2586569422775226e-05
Position 3519: 1.248870068455688e-05
Position 307: 1.2142782950219547e-05
Position 3553: 1.0570889194488708e-05
Position 3941: 1.036568405817379e-05
Position 3386: 9.884631114718388e-06
Position 527: 7.872767349822244e-06
Position 9050: 7.732465580675773e-06
Position 3478: 7.267156581654728e-06
Position 290: 6.935771989223555e-06
Position 387: 6.907556435280051e-06
Position 2918: 6.802782361187438e-06
Position 329: 6.597458012150834e-06
Position 3356: 6.585740282259876e-06
Position 1667: 6.421519309252871e-06
Position 11530: 5.934173288350147e-06
Position 1646: 5.898545943316124e-06
Position 512: 5.579367878078768e-06
Position 245: 5.184219997603092e-06
Position 312: 4.806169572924374e-06
Position 398: 4.096924945090636e-06
Position 530: 3.3897750094510726e-06
Position 868: 3.005664702148426e-06
Position 251: 2.8030416910694912e-06
Position 534: 2.1753278698674277e-06
Position 1131: 1.9439151377323264e-06
Position 12127: 1.5035806543930627e-06
Position 355: 1.347504949029617e-06
Position 4316: 8.403801531507273e-07
Position 4319: 6.815995725969153e-07
Position 333: 6.343152790968438e-07
Position 2534: 6.194594198804713e-07
Position 504: 6.147025131830539e-07
Position 294: 6.056117772159827e-07
Position 164: 5.460285980605571e-07
Position 4200: 4.854009378991809e-07
Position 12912: 3.263342429898093e-07
Position 4244: 2.2094401150919919e-07
Position 506: 2.1115780285206267e-07
Position 248: 1.9277274664622455e-07
Position 336: 1.520949811944183e-07
Position 3973: 5.998176759545407e-08
Position 1933: 5.709797263115314e-08
Position 1844: 5.391812936642302e-08
Position 341: 3.68770896424214e-08
Position 1469: 2.424997892197617e-08
Position 518: 1.2352052828768006e-08
Position 712: 1.0150704214065453e-08
Position 516: 2.925101970082655e-09
Position 359: 1.7323147733552521e-09
Position 338: 1.077986553146941e-09
Position 343: 9.057599995009114e-10
Position 348: 1.3053037605628287e-10
