Gene = SETD9
Position 4674: 0.00017016555677216584
Position 5219: 0.0001631196909322371
Position 6608: 0.00014061441395913648
Position 5088: 0.0001345929703697849
Position 3869: 0.00012978432327049756
Position 950: 0.00012486442451889516
Position 7074: 0.00011969064935323488
Position 1496: 0.00011539922396992922
Position 7327: 0.00011397133770589321
Position 1049: 0.00010671905337409546
Position 5947: 0.0001027681909792305
Position 76: 9.591596664595258e-05
Position 4219: 9.116075857032576e-05
Position 1341: 8.84370894769391e-05
Position 4225: 7.601981687064277e-05
Position 6290: 7.185036048592274e-05
Position 844: 6.79915552967002e-05
Position 4251: 6.56960823852895e-05
Position 1408: 6.421479188004621e-05
Position 245: 6.142447216412227e-05
Position 825: 5.735691567319928e-05
Position 1391: 4.845975051043937e-05
Position 1437: 4.540558051220676e-05
Position 7647: 4.1217505187660864e-05
Position 1226: 2.6311081308586972e-05
Position 152: 2.3611830787097267e-05
Position 111: 2.1989660489696504e-05
Position 253: 1.6934081283993406e-05
Position 1706: 1.5069488391423582e-05
Position 1721: 1.4548159118569305e-05
Position 1879: 1.3773514003379083e-05
Position 1501: 1.374745243845308e-05
Position 732: 1.021801883239969e-05
Position 849: 9.270993595980077e-06
Position 1076: 6.090010738515991e-06
Position 827: 5.0658696342234895e-06
Position 155: 4.774734765326216e-06
Position 4844: 4.265179207150053e-06
Position 1015: 3.8519536163531424e-06
Position 1251: 3.5577933497904037e-06
Position 364: 3.457397136209856e-06
Position 45: 3.433003285927435e-06
Position 1681: 2.38614888312904e-06
Position 4819: 2.339986351513288e-06
Position 1292: 1.934218356548171e-06
Position 1109: 1.6572791173103139e-06
Position 525: 1.174536895844734e-06
Position 992: 1.167101184706863e-06
Position 661: 4.858135197339552e-07
Position 109: 4.57032375469552e-07
Position 702: 3.4207573493638385e-07
Position 8: 3.190030945716643e-07
Position 834: 1.455798608389168e-07
Position 779: 1.226785710809052e-07
Position 396: 1.0788386825905093e-07
Position 707: 9.754446897177683e-08
Position 6951: 7.326383540432916e-08
Position 412: 1.1590815625970747e-08
Position 429: 2.3106122908774937e-09
Position 739: 3.5592845030483157e-10
Position 446: 4.7972777159507154e-11
Position 358: 5.139473514245497e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3750: 0.8703039043502105
Position 4613: 0.8164099555008412
Position 7554: 0.7665352527446249
Position 5600: 0.6946675846927708
Position 2048: 0.2517731117516291
Position 1908: 0.139948506279914
Position 532: 0.1323408304486356
Position 5645: 0.10377804348610588
Position 7219: 0.08243781260594692
Position 5626: 0.07343885361680821
Position 4954: 0.062432684108385796
Position 777: 0.06160534138777562
Position 7587: 0.04947267074309374
Position 3788: 0.03536133913557559
Position 5604: 0.0350252131179758
Position 1781: 0.029558778382459464
Position 4562: 0.029361285243799135
Position 3814: 0.02885468917230851
Position 5657: 0.02255816220372674
Position 6374: 0.020318461850435492
Position 947: 0.019426749657919278
Position 5136: 0.015616398601653958
Position 6205: 0.014958967739680194
Position 6350: 0.014241643029476107
Position 5118: 0.014231817715915277
Position 418: 0.013333793871490859
Position 2503: 0.013266010802369502
Position 7373: 0.012856835093091384
Position 1530: 0.012855119425327704
Position 5896: 0.01053832250054216
Position 7955: 0.01017357960627027
Position 2178: 0.010139245466415023
Position 1928: 0.008378792909669567
Position 383: 0.00785886654022777
Position 6057: 0.006606891254319289
Position 7286: 0.0057822313267019655
Position 4148: 0.0057073209865321235
Position 2237: 0.005190098247955263
Position 5000: 0.005119783028246769
Position 2533: 0.005077876964023745
Position 6250: 0.004510844464778488
Position 6885: 0.0044908816140853645
Position 4547: 0.0041055753593471425
Position 5510: 0.0031917056866182423
Position 6852: 0.0030580108596150158
Position 1005: 0.0030537770129108613
Position 4522: 0.0025668146204171393
Position 6121: 0.002235752262568728
Position 1158: 0.002223853172548656
Position 6285: 0.0021218526125929456
Position 2219: 0.0019243431919049926
Position 1058: 0.001888002982078056
Position 1548: 0.001800463171991079
Position 2781: 0.0017710431546664783
Position 3756: 0.0017024812219843728
Position 1788: 0.0016067676739441787
Position 2084: 0.001539743202854242
Position 6183: 0.0014416873537864885
Position 5691: 0.0014251607106347934
Position 5861: 0.0013855743606320137
Position 6781: 0.001324853566904522
Position 2118: 0.0013236787612519588
Position 667: 0.0012155491108791318
Position 2072: 0.0011742685976370863
Position 2866: 0.0011409897214142417
Position 6324: 0.0011152843510335874
Position 4582: 0.001105189317984453
Position 6422: 0.000866596969325483
Position 976: 0.000813795398678831
Position 7386: 0.0007656268251439688
Position 4576: 0.0007178989283281208
Position 2607: 0.0006834158489057897
Position 97: 0.000681249609172192
Position 5088: 0.0006521446448283344
Position 6673: 0.0006457271092749891
Position 3697: 0.0005812932604703435
Position 1036: 0.0005643099327442784
Position 6708: 0.000535997237607293
Position 2455: 0.0005319319858442927
Position 5809: 0.0005181278565104761
Position 1677: 0.0005041580367325663
Position 471: 0.00048109608731937805
Position 2150: 0.00047054513727358
Position 1033: 0.00046897063194860345
Position 333: 0.000464081433434652
Position 1471: 0.0004517550347744896
Position 5462: 0.0004463968242181858
Position 6293: 0.0004410713813753609
Position 7400: 0.0003914719021091643
Position 6455: 0.0003866736821470354
Position 4707: 0.00038444381211325045
Position 748: 0.00038263573044968044
Position 436: 0.0003728384636162699
Position 6061: 0.00037089966406303807
Position 2128: 0.00036780560634207694
Position 2147: 0.00032109046582375365
Position 4004: 0.0002958689123218504
Position 1728: 0.00028333860583922786
Position 4168: 0.00026291246849646224
Position 6472: 0.00023508606592175142
Position 2096: 0.00022680368727587573
Position 2508: 0.00022377709371212035
Position 1486: 0.0002121753027370663
Position 483: 0.0002015261971946883
Position 5042: 0.00018852382514718244
Position 1341: 0.00018552742948189967
Position 1689: 0.0001747633103825107
Position 6495: 0.0001719838128848103
Position 5827: 0.000164635760723376
Position 1220: 0.00016163340853301046
Position 5961: 0.0001570357618825041
Position 1618: 0.0001554227640547391
Position 4455: 0.00015046776989796924
Position 3564: 0.00014863576274923442
Position 6584: 0.0001470155132019985
Position 958: 0.00014571900872687563
Position 5609: 0.00014569230844372773
Position 5312: 0.0001346856279094721
Position 5947: 0.0001340654341296608
Position 2027: 0.00013091236397993884
Position 6820: 0.00012928946119206895
Position 7321: 0.00011854712784633701
Position 4144: 0.00011852752948606244
Position 3680: 0.00011492634732318122
Position 1238: 0.00011343681000903038
Position 6902: 0.0001088258921647639
Position 2957: 0.00010641349192441471
Position 7324: 0.00010542975576749372
Position 4655: 0.00010428592217959668
Position 2283: 9.970980598276846e-05
Position 125: 9.675721821270262e-05
Position 1805: 9.597396559093025e-05
Position 2164: 9.255545502942648e-05
Position 1388: 8.893327461342816e-05
Position 6427: 8.458186540335748e-05
Position 7163: 8.409202048431922e-05
Position 2366: 8.312634745932103e-05
Position 503: 7.913352185309211e-05
Position 804: 7.747929113367654e-05
Position 4661: 7.65534546401136e-05
Position 7407: 7.240779963648634e-05
Position 7306: 7.096606368294685e-05
Position 7018: 6.850586926837674e-05
Position 904: 6.672862735750927e-05
Position 2196: 6.587929916688737e-05
Position 4917: 6.584973698418203e-05
Position 5184: 6.308327503271681e-05
Position 1261: 5.8242477021469264e-05
Position 5665: 5.2942708429003105e-05
Position 7760: 5.1087478259021e-05
Position 7815: 4.401704317675404e-05
Position 2189: 4.027797211911124e-05
Position 1168: 3.732702170984933e-05
Position 1500: 3.147164539236016e-05
Position 1090: 3.11246882149013e-05
Position 7890: 3.0237268760953117e-05
Position 3331: 2.9297057685238704e-05
Position 6074: 2.8517769261120913e-05
Position 1224: 2.3002697310794407e-05
Position 488: 2.280392978194877e-05
Position 559: 2.2602685782949072e-05
Position 196: 2.067437283090992e-05
Position 1053: 1.8942243562192956e-05
Position 1706: 1.750213630311823e-05
Position 5014: 1.3415020754581121e-05
Position 1197: 1.1883208857995026e-05
Position 280: 1.1220650935366514e-05
Position 725: 8.29435245320253e-06
Position 3978: 7.491310127087573e-06
Position 1175: 7.078623189159637e-06
Position 490: 6.67804123472559e-06
Position 649: 5.6906851420550174e-06
Position 175: 5.518736623153105e-06
Position 682: 3.4327009811642327e-06
Position 5668: 2.2498770366974448e-06
Position 1081: 2.122656582244499e-06
Position 2252: 2.072179587568775e-06
Position 1355: 1.7344145359822617e-06
Position 810: 1.6416099843440556e-06
Position 697: 1.5133514013594388e-06
Position 680: 1.1808620351414507e-06
Position 612: 1.0389724217541034e-06
Position 707: 9.670262136304758e-07
Position 981: 9.5502533426815e-07
Position 1015: 8.248645400056508e-07
Position 1993: 7.893239100694967e-07
Position 103: 4.6545405094835736e-07
Position 509: 3.3047854844910556e-07
Position 658: 3.0865857217432247e-07
Position 732: 2.3718198284163068e-07
Position 1811: 2.07269355642339e-07
Position 286: 2.0531756469002395e-07
Position 3568: 1.991830898792076e-07
Position 923: 1.5077917991186913e-07
Position 1273: 1.3774104903027887e-07
Position 146: 1.235819012933991e-07
Position 590: 6.328129612174459e-08
Position 1199: 5.2107706234820884e-08
Position 295: 2.6687847772436613e-08
Position 198: 2.6657304371505133e-08
Position 713: 2.517293680571848e-08
Position 142: 1.9383795155126154e-08
Position 269: 1.539183831149023e-08
Position 818: 1.0559229236907213e-08
Position 276: 9.331753886839963e-09
Position 566: 8.952920896565844e-09
Position 242: 8.67877223637234e-09
Position 133: 8.219233671653075e-09
Position 271: 4.145302278617109e-09
Position 990: 3.8999588553230755e-09
Position 5029: 3.672590135307366e-09
Position 160: 2.688709136228959e-09
Position 564: 2.4732149007905844e-09
Position 620: 2.1017470230213645e-09
Position 152: 1.9440526331378712e-09
Position 1105: 7.854893674334494e-10
Position 572: 7.378693646987067e-10
Position 868: 4.927138254802555e-10
Position 259: 4.665294966921196e-10
Position 1065: 4.260409088437828e-10
Position 1068: 4.0328898379625895e-10
Position 200: 3.6609148544562626e-10
Position 234: 3.2035629622340877e-10
Position 205: 1.6370031476942299e-10
Position 245: 6.424579122871185e-11
Position 228: 4.5149828784413796e-11
Position 249: 3.3343112081515694e-11
Position 70: 1.5592485085189827e-11
Position 221: 4.0005922887625835e-12
Position 210: 3.369997552443857e-12
Position 236: 1.4157832280123015e-12
Position 215: 4.006801421212812e-13
