Gene = CRHBP
Position 16408: 0.09679812780755774
Position 928: 0.0888703379503024
Position 10832: 0.07756646999783054
Position 16694: 0.07176872087761567
Position 13078: 0.07101093826559207
Position 11177: 0.07030089273332854
Position 10490: 0.07018081613676158
Position 15573: 0.06068055383689727
Position 16633: 0.05131440347588608
Position 11892: 0.0447484441463378
Position 2887: 0.041211869270970224
Position 5621: 0.03790082564332179
Position 15030: 0.02822370875874741
Position 2556: 0.02796646358931583
Position 12594: 0.02676213349140008
Position 11255: 0.026400767449189847
Position 15006: 0.023459363382378244
Position 9222: 0.023191564292886983
Position 11303: 0.020903864876875417
Position 6506: 0.019254159387806686
Position 4324: 0.018746047389413253
Position 9065: 0.01732172959137945
Position 392: 0.017086199138822204
Position 2263: 0.016075965914724766
Position 7898: 0.015145573337010101
Position 6509: 0.013397500800752835
Position 11219: 0.013072988892361805
Position 2613: 0.011994999230937825
Position 2091: 0.011394836131893904
Position 14699: 0.010032437547939251
Position 6324: 0.009925665351800167
Position 9135: 0.009803214331112704
Position 2502: 0.009126079574710342
Position 5981: 0.008841462249003082
Position 9439: 0.008595157702895883
Position 5667: 0.008289593081352775
Position 11411: 0.008081204382167173
Position 5918: 0.007677801440100282
Position 9482: 0.007527008367203827
Position 3043: 0.0071782731555383875
Position 1400: 0.006460541415579282
Position 2558: 0.006431322907579455
Position 2843: 0.006398209094360253
Position 13909: 0.0062586823075772525
Position 15527: 0.00625390655945466
Position 4379: 0.00567890966156195
Position 13325: 0.0056213832591050245
Position 16252: 0.005546934513747604
Position 2371: 0.0053074241933825945
Position 10158: 0.005259119646387985
Position 3046: 0.005092278909375366
Position 7631: 0.004755998683067457
Position 2963: 0.004490208912134206
Position 5625: 0.0038526830427355017
Position 12778: 0.0035635011834046697
Position 16063: 0.0032989963489961074
Position 1591: 0.0031467424136904713
Position 8610: 0.0030540137044054775
Position 5652: 0.003032431592270895
Position 364: 0.002932993195227601
Position 11824: 0.00282418899269667
Position 3346: 0.0028156271528398434
Position 8593: 0.0027942219329805088
Position 16745: 0.0027830267085114683
Position 1387: 0.0027094175030165798
Position 2216: 0.0026320607640013187
Position 11265: 0.002589109189812495
Position 6075: 0.002481628785840542
Position 6086: 0.002442420988918531
Position 7938: 0.002363532906330402
Position 5921: 0.002351181226702339
Position 11506: 0.001964034472163013
Position 308: 0.0019372802775080788
Position 8662: 0.0019214938591731482
Position 13350: 0.0018341150918981036
Position 3021: 0.001824693360695017
Position 10876: 0.0018214017426810094
Position 333: 0.0018074577617409077
Position 6100: 0.0017887268522688354
Position 13838: 0.0017866666754168866
Position 12760: 0.0017404053952827282
Position 3105: 0.0017299848279630264
Position 10133: 0.0017254792713046444
Position 15759: 0.0016812125019900089
Position 6212: 0.0016111503195399281
Position 1943: 0.0015383783652710438
Position 10121: 0.0014723554877330608
Position 12178: 0.001440266866611654
Position 2302: 0.001397759254456177
Position 2229: 0.0013037472588777652
Position 2484: 0.0011868690992951985
Position 4123: 0.0011714027796910606
Position 1341: 0.0011540721432352961
Position 3068: 0.001137758960892454
Position 10851: 0.0010976365279326957
Position 2284: 0.0010841531699444496
Position 2409: 0.001071276586653386
Position 1883: 0.0010545902429373753
Position 2987: 0.0010044462649701964
Position 2406: 0.0010040795459728368
Position 15622: 0.000987409739905069
Position 2309: 0.0009249230962172234
Position 2426: 0.0008819574067349584
Position 445: 0.0008756092976421523
Position 340: 0.0008432459868711125
Position 1570: 0.0007233633016446822
Position 1786: 0.0006990378309687569
Position 2186: 0.000648763141149437
Position 892: 0.0006255356079767236
Position 9085: 0.0005841382395703292
Position 13883: 0.0005705403932286734
Position 2720: 0.0005685034187873368
Position 12667: 0.0005541328748266024
Position 1880: 0.000489269038248821
Position 2797: 0.0004806957099782598
Position 3555: 0.0004314143913834867
Position 4480: 0.0004287187661211091
Position 347: 0.00040498793449782736
Position 1760: 0.0003932250281451948
Position 16019: 0.00039109918770974163
Position 11612: 0.00038978296147831204
Position 1347: 0.00037038613753067527
Position 2481: 0.0003665630144648939
Position 4351: 0.0003545154980101457
Position 2352: 0.0003523034703526
Position 13979: 0.0003436399860859006
Position 7500: 0.00033819124120888983
Position 4126: 0.000329477067202151
Position 11355: 0.00032765281958831475
Position 2727: 0.00032669158219551954
Position 12365: 0.0003238540073653022
Position 2474: 0.000317077317508201
Position 9061: 0.00030796176096029536
Position 5675: 0.0002916358737418234
Position 1437: 0.00026082876982956235
Position 2357: 0.0002588995437627005
Position 1280: 0.00024566080326945895
Position 1809: 0.0002437543798183235
Position 4505: 0.000243437154193071
Position 4253: 0.00020381787754107243
Position 236: 0.00020242802739209298
Position 7398: 0.00019303446335984306
Position 1220: 0.00019247235474364205
Position 11519: 0.00019191551783576352
Position 4241: 0.00018849895086697868
Position 316: 0.00018571856716032684
Position 6233: 0.00018425795029732822
Position 4328: 0.0001729879030573903
Position 2375: 0.0001620580957699908
Position 121: 0.00015745253129029123
Position 368: 0.00015737103240534228
Position 1112: 0.00015661147341704257
Position 1772: 0.00015513636991536128
Position 4089: 0.00014578011491460588
Position 1753: 0.00014520894855871982
Position 7574: 0.00014347681922005867
Position 3093: 0.00013185606160698036
Position 1550: 0.00012951795278026305
Position 1863: 0.00012908178605033742
Position 394: 0.00012903291680385062
Position 3398: 0.00012304992435313404
Position 1173: 0.00012171723091496009
Position 10872: 0.00012028859849499306
Position 2456: 0.0001179498271289043
Position 11095: 0.00010582915450219128
Position 2972: 0.00010565902640452131
Position 2183: 0.00010414577119909291
Position 8994: 0.00010239426470315059
Position 11051: 9.738074167881086e-05
Position 679: 9.727646646277053e-05
Position 582: 9.645697938823482e-05
Position 897: 9.257036754124408e-05
Position 2894: 8.723765963080677e-05
Position 2805: 8.708456040232269e-05
Position 3058: 8.385973377513425e-05
Position 809: 8.272151298278591e-05
Position 10837: 8.023192128406967e-05
Position 941: 7.921299734776307e-05
Position 10907: 7.915160221351147e-05
Position 3774: 7.912075779993753e-05
Position 3011: 7.74169112884279e-05
Position 2316: 7.647383287406393e-05
Position 3351: 7.628614147523473e-05
Position 4179: 7.432937825764976e-05
Position 10155: 6.497281085094642e-05
Position 1611: 6.449056535985567e-05
Position 1840: 6.302526489700845e-05
Position 399: 5.880820323644822e-05
Position 12432: 5.744378343009205e-05
Position 10367: 5.542010189787212e-05
Position 1667: 5.308160074816282e-05
Position 310: 5.248011970857025e-05
Position 2676: 4.53243898550086e-05
Position 408: 4.4735845581505475e-05
Position 4494: 4.260033511266964e-05
Position 732: 4.1103651377706706e-05
Position 5774: 4.069189001339748e-05
Position 2563: 3.5759993419126956e-05
Position 6265: 3.446033342175684e-05
Position 4524: 3.357736374327005e-05
Position 2811: 3.278702044664929e-05
Position 12073: 3.2689181628742995e-05
Position 389: 3.1072567165839166e-05
Position 1689: 3.102017456424371e-05
Position 2098: 2.9455290808089847e-05
Position 2116: 2.71762934585733e-05
Position 4065: 2.5860365328776582e-05
Position 1910: 2.5497026746188838e-05
Position 548: 2.2834641517286225e-05
Position 2032: 2.142132782684125e-05
Position 4276: 2.1084597292220776e-05
Position 2809: 2.0475596126518252e-05
Position 321: 1.9747732970566694e-05
Position 6170: 1.811760872666572e-05
Position 1945: 1.7912414047578826e-05
Position 373: 1.654713317625676e-05
Position 3684: 1.5598571604270364e-05
Position 5812: 1.462809540488156e-05
Position 1455: 1.4388075108835513e-05
Position 11843: 1.3189251739138306e-05
Position 357: 1.2899879734953479e-05
Position 803: 1.2894233448150514e-05
Position 1410: 1.2782105553181363e-05
Position 1404: 1.1554711201285174e-05
Position 3418: 1.1066091603985643e-05
Position 8072: 1.1040371650283976e-05
Position 2570: 1.0944407660253325e-05
Position 2620: 9.661953200493476e-06
Position 480: 8.666427188127542e-06
Position 378: 8.650421549460392e-06
Position 1617: 8.537712571547959e-06
Position 671: 7.178569940777001e-06
Position 1095: 6.905818891073231e-06
Position 2490: 6.52960871110987e-06
Position 3475: 6.481922869825211e-06
Position 962: 5.676597919797748e-06
Position 554: 5.57027472557392e-06
Position 6228: 5.559501367219496e-06
Position 3208: 5.243442219757852e-06
Position 2002: 5.03448229604656e-06
Position 3612: 4.975236211259154e-06
Position 402: 4.94315330964692e-06
Position 2054: 4.925164643422128e-06
Position 1050: 4.844205154680626e-06
Position 489: 4.732752180428562e-06
Position 2980: 4.545582782079475e-06
Position 2913: 4.153121124150873e-06
Position 136: 3.90922919800782e-06
Position 415: 3.865867455947403e-06
Position 3135: 3.6298634351177704e-06
Position 3131: 3.3822807947066256e-06
Position 1075: 3.3752267035246525e-06
Position 1413: 3.016680526547053e-06
Position 232: 2.7694626451694107e-06
Position 13013: 2.6043929459617235e-06
Position 1052: 2.565733509425455e-06
Position 3575: 2.5560675152370726e-06
Position 3221: 2.487942297801168e-06
Position 1258: 2.1030530778943077e-06
Position 1334: 1.9863517342106653e-06
Position 500: 1.7856708152257423e-06
Position 2069: 1.7279484027375135e-06
Position 2121: 1.6681770160059246e-06
Position 1975: 1.5932734519437158e-06
Position 2624: 1.4598815087974405e-06
Position 813: 1.3902005556991724e-06
Position 1565: 1.2321656788498195e-06
Position 3155: 1.1551728580157643e-06
Position 2042: 1.1349644731801763e-06
Position 3276: 1.10326921499579e-06
Position 3706: 1.0321189321116668e-06
Position 1186: 9.786770439318899e-07
Position 266: 9.415383799799912e-07
Position 130: 8.414864753684104e-07
Position 1141: 7.699448986868423e-07
Position 1244: 7.463153180438336e-07
Position 1117: 7.402287975224026e-07
Position 1191: 6.966395898879885e-07
Position 947: 6.124692115292679e-07
Position 195: 5.961236565369333e-07
Position 1816: 5.823173914711909e-07
Position 193: 5.327659849631272e-07
Position 730: 5.326470702084102e-07
Position 1574: 4.885345414619771e-07
Position 1181: 4.856019463245235e-07
Position 1132: 4.7546605684249364e-07
Position 1962: 4.6792987763424987e-07
Position 420: 2.975861255999014e-07
Position 2383: 2.8718463243418345e-07
Position 986: 2.8027508546506606e-07
Position 740: 2.134185509650375e-07
Position 482: 1.891859486836356e-07
Position 410: 1.728724245897015e-07
Position 271: 1.4842442187061757e-07
Position 11092: 8.954461259873472e-08
Position 565: 6.785147703688339e-08
Position 277: 4.895892213450397e-08
Position 256: 4.194349591317613e-08
Position 2005: 2.7658900406503292e-08
Position 1222: 2.5465731531039794e-08
Position 1246: 1.723162775926354e-08
Position 561: 1.5969873856660604e-08
Position 1578: 9.005992511783534e-09
Position 502: 5.475682206729675e-09
Position 1619: 5.403386882190897e-09
Position 3327: 4.876550995126154e-09
Position 281: 3.85992111433425e-09
Position 1199: 3.337078243759964e-09
Position 991: 2.177901297610981e-09
Position 1846: 1.8737506224981706e-09
Position 1647: 8.427780553965358e-10
Position 279: 2.248809935979207e-10
Position 1144: 2.247658627781486e-10
Position 1473: 1.8952722179797158e-10
Position 1150: 3.295662142040152e-11
Position 1152: 2.0914101564712496e-11
Position 1630: 1.1044836883328674e-11
Position 959: 1.754994442267954e-12
Position 507: 1.7419047503215748e-14
