Gene = PPCS
Position 303: 0.07180167549709418
Position 3664: 0.05873071645824866
Position 3023: 0.05564207546151707
Position 864: 0.039738752591140375
Position 2973: 0.03295658786545332
Position 3124: 0.02683107003831623
Position 1983: 0.02010928638181436
Position 2648: 0.015926552425283066
Position 2789: 0.01585646402374755
Position 3789: 0.01535449663927588
Position 2815: 0.014657771459851638
Position 337: 0.011171792442347776
Position 2171: 0.009181732567109862
Position 1891: 0.008426329517158649
Position 1922: 0.006895388313148302
Position 3248: 0.005421539932045577
Position 2541: 0.004875179008726428
Position 486: 0.004565027022881291
Position 1790: 0.004149876878596367
Position 898: 0.0036962677794126417
Position 2587: 0.003664378456836513
Position 1623: 0.003393287624877625
Position 2416: 0.0031303862016969866
Position 3184: 0.003096013693273689
Position 1367: 0.0029155284371027938
Position 1145: 0.0028875026299350244
Position 2997: 0.002851962045013021
Position 1837: 0.002159637851060275
Position 3736: 0.0020364386738671077
Position 3567: 0.0019837324586877377
Position 3456: 0.001897357668474241
Position 951: 0.001887392955362601
Position 2389: 0.0017992428055580848
Position 2159: 0.001742047138968792
Position 3838: 0.0016574987789744022
Position 1570: 0.0016354125072605245
Position 791: 0.0016018283438790507
Position 2101: 0.0015170042953530551
Position 1003: 0.0014790069396219908
Position 2460: 0.0014556883522969322
Position 2493: 0.0013367861694604628
Position 1103: 0.0013004003507923621
Position 3158: 0.0012876509941332573
Position 607: 0.0012868366632547274
Position 2440: 0.00120997933818311
Position 1573: 0.0011131890811101341
Position 3593: 0.0010094459359519083
Position 2624: 0.0009684247803813231
Position 813: 0.0009518015361237494
Position 3647: 0.0009415216392318879
Position 3590: 0.0009145588339357657
Position 986: 0.0009139539414942996
Position 2566: 0.0009108914777713584
Position 1683: 0.0008177683491653077
Position 1745: 0.000723371647108632
Position 1322: 0.0006857401329016848
Position 2865: 0.0006465696916273595
Position 1896: 0.0006202249536585621
Position 726: 0.000579668168903811
Position 1807: 0.0005661524706964442
Position 567: 0.0005130613665051823
Position 3275: 0.00042760812331183156
Position 2090: 0.00041732005391637575
Position 1111: 0.00041541711005507775
Position 2178: 0.00041036068402779287
Position 3703: 0.000361526830332123
Position 396: 0.00035688240794614387
Position 3670: 0.00033912606772151436
Position 3104: 0.0003370666446664224
Position 1066: 0.0002523225266845101
Position 2698: 0.00023887578820169423
Position 2328: 0.0002334784073988494
Position 1637: 0.00020470582993945132
Position 1618: 0.00019645260210432008
Position 430: 0.00018219414394889173
Position 3223: 0.00017123533125808357
Position 3814: 0.0001697777723377342
Position 2629: 0.00016144161538520247
Position 3385: 0.00014965366459532072
Position 2791: 0.0001458355112417381
Position 2903: 0.00013756189934291833
Position 1331: 0.00013704323473638947
Position 1162: 0.00013352574575700802
Position 1533: 0.0001334348749389296
Position 1469: 0.00013209017787263122
Position 1521: 0.00012952931900922992
Position 3402: 0.0001276304123555706
Position 2357: 0.00011609234537555156
Position 1282: 9.904244544598053e-05
Position 2289: 9.772222452859556e-05
Position 2879: 8.521564154526807e-05
Position 3130: 8.4898378303973e-05
Position 2192: 8.139432584500701e-05
Position 2525: 8.027093049732776e-05
Position 2522: 7.977596049560422e-05
Position 1266: 7.955484718142095e-05
Position 1988: 7.842186105165958e-05
Position 133: 6.807978051001618e-05
Position 2223: 6.498905963907536e-05
Position 2722: 6.4740447635564e-05
Position 2933: 6.19037151523847e-05
Position 1008: 5.422855172710044e-05
Position 2501: 5.221869338696582e-05
Position 1597: 4.7988698447680756e-05
Position 445: 4.7953326208072754e-05
Position 1504: 3.5552524654435085e-05
Position 907: 2.7561374546205587e-05
Position 363: 2.6635622772453424e-05
Position 414: 2.624388137638638e-05
Position 448: 2.6229598641712454e-05
Position 1020: 2.4327722969814745e-05
Position 1250: 2.4168672264114642e-05
Position 188: 2.3615570859841863e-05
Position 356: 2.205033497115879e-05
Position 1025: 1.8836372743434487e-05
Position 1325: 1.602531316890478e-05
Position 92: 1.221177958437458e-05
Position 191: 1.1626338751108636e-05
Position 105: 1.010213138779885e-05
Position 229: 9.770141953608004e-06
Position 404: 7.331242247727085e-06
Position 1438: 4.432350989536164e-06
Position 514: 4.151907758115548e-06
Position 527: 4.008381161685105e-06
Position 549: 3.5276357560093657e-06
Position 369: 3.3070482171842175e-06
Position 1303: 3.0293532846316665e-06
Position 157: 2.876817844630438e-06
Position 498: 2.821938167806368e-06
Position 144: 2.64872431524754e-06
Position 1497: 2.51947100907134e-06
Position 764: 1.8694205740208266e-06
Position 372: 1.6121231282896474e-06
Position 1486: 1.5904194386095804e-06
Position 1475: 1.5000939424320636e-06
Position 407: 1.3690434629994316e-06
Position 1299: 1.2420267469593406e-06
Position 621: 1.2021163683531526e-06
Position 554: 1.1826351541071572e-06
Position 969: 8.876266699636544e-07
Position 417: 8.762265396432603e-07
Position 1338: 8.104194210071567e-07
Position 1664: 6.670314121654771e-07
Position 1483: 6.662372491772529e-07
Position 450: 5.372801486464281e-07
Position 1691: 5.105205452582419e-07
Position 1440: 4.7143847740919894e-07
Position 1634: 4.2076701036394886e-07
Position 1751: 3.942646616993944e-07
Position 1293: 2.926381633466401e-07
Position 815: 2.8637327497091735e-07
Position 1306: 2.5809966586434124e-07
Position 1029: 2.3713493473456186e-07
Position 1079: 1.8738214663842438e-07
Position 1076: 1.684238193771081e-07
Position 219: 1.6812262108061798e-07
Position 988: 1.6764170976659003e-07
Position 909: 1.4151273177443024e-07
Position 918: 1.3044079020115505e-07
Position 626: 1.0045199360042073e-07
Position 629: 6.290046840734462e-08
Position 632: 4.850658858663928e-08
Position 770: 3.375611355712218e-08
Position 530: 1.1540415620891333e-08
Position 955: 2.362726267690954e-09
