Gene = CMBL
Position 4162: 0.001465894253787713
Position 3207: 0.0013066055078496369
Position 851: 0.001258353769853406
Position 2725: 0.0011478521435223268
Position 7253: 0.0011321495974364402
Position 2055: 0.0011272104663325965
Position 867: 0.0010599310790335068
Position 2735: 0.0010554867854182435
Position 583: 0.00101942468513317
Position 3067: 0.0008655226540714885
Position 2956: 0.000855036739291248
Position 2938: 0.0008123165794808251
Position 3858: 0.000792698790585344
Position 6002: 0.0007544075881424599
Position 1447: 0.0007541550288102731
Position 2138: 0.0006813472220422854
Position 2778: 0.0006347384618358183
Position 21753: 0.0006157442360240302
Position 1536: 0.0005761490781423729
Position 5924: 0.0005758074128047733
Position 3098: 0.0005279805933803635
Position 4126: 0.00046936035802400264
Position 21173: 0.0004388093609421264
Position 2579: 0.0004348565502372837
Position 4644: 0.0004296615559751172
Position 1049: 0.0004173836934513186
Position 1741: 0.00041005663264710696
Position 543: 0.0003839823151820343
Position 668: 0.00036299916679259804
Position 1707: 0.00034093277296962934
Position 13890: 0.00031322567938580953
Position 2556: 0.00025759884557755226
Position 8193: 0.00025463432000285343
Position 796: 0.0002487609124600103
Position 1000: 0.0002326625554005028
Position 5315: 0.00022010669804044833
Position 3911: 0.00021287841562827797
Position 946: 0.0002108380957250205
Position 3720: 0.00020417079694819016
Position 4646: 0.00020165936390251611
Position 1937: 0.00019767680999189103
Position 9780: 0.00018277858517412018
Position 3495: 0.0001727656555689728
Position 1948: 0.00014902571690004392
Position 611: 0.00014580450320034695
Position 3862: 0.00012221495425152447
Position 516: 0.00011875716166417776
Position 3471: 0.00011215624678511955
Position 492: 0.00010993131739631035
Position 559: 0.00010074387777324655
Position 13988: 9.124553513761792e-05
Position 251: 8.310109098946664e-05
Position 1156: 7.189439839404648e-05
Position 5697: 6.896708426088716e-05
Position 1264: 5.481868402038702e-05
Position 529: 5.3853099680878556e-05
Position 5640: 3.5342786084323226e-05
Position 11964: 3.451671557835842e-05
Position 10463: 2.830729943801508e-05
Position 10844: 2.547219984707002e-05
Position 489: 2.4624057299284055e-05
Position 614: 1.875716464328268e-05
Position 13469: 1.8377073576137005e-05
Position 2862: 1.5949589848865165e-05
Position 204: 1.3799548659102628e-05
Position 14474: 1.079594910659023e-05
Position 1231: 1.0008555798688679e-05
Position 9923: 9.221409743384342e-06
Position 1328: 8.844106293593987e-06
Position 2025: 8.712604718197104e-06
Position 2019: 8.401107700109271e-06
Position 955: 6.820887424683016e-06
Position 1785: 6.247214539843512e-06
Position 2704: 5.825467425411539e-06
Position 1094: 5.7002337976607845e-06
Position 1805: 4.7677004855679585e-06
Position 969: 4.6733314284263395e-06
Position 586: 4.630537775160651e-06
Position 1685: 4.199923401965587e-06
Position 8197: 3.993708454272289e-06
Position 282: 3.876309245108214e-06
Position 891: 3.2471260512843404e-06
Position 9136: 3.1893588205376893e-06
Position 12263: 3.133308172379781e-06
Position 920: 2.789745597659942e-06
Position 894: 2.7089265380376954e-06
Position 1208: 2.0890403780021675e-06
Position 1162: 1.6310962262359766e-06
Position 1543: 1.450612414370647e-06
Position 1372: 1.3901256286175997e-06
Position 5546: 1.2973403142654573e-06
Position 9842: 1.0102006877110072e-06
Position 1186: 9.492372119672652e-07
Position 674: 8.430331682559953e-07
Position 2080: 5.938224485124564e-07
Position 8628: 5.91740908788103e-07
Position 1210: 4.615092732593162e-07
Position 1101: 4.2315034301857205e-07
Position 254: 4.0643134105911206e-07
Position 898: 3.917507558395297e-07
Position 7048: 3.4194043162269514e-07
Position 5875: 1.5598299706086653e-07
Position 5549: 1.4912756119814235e-07
Position 3463: 1.395201512968795e-07
Position 2509: 1.2861422214205492e-07
Position 2532: 7.002052862035038e-08
Position 2191: 6.752311023548227e-08
Position 727: 5.862713046610214e-08
Position 781: 4.968796094949278e-08
Position 831: 4.055927508646409e-08
Position 429: 2.0412919867914658e-08
Position 377: 5.890911806997322e-09
Position 896: 4.187862339424156e-09
Position 439: 3.1310739815150797e-09
Position 382: 4.769031298315104e-10
Position 730: 4.714306472568451e-10
Position 401: 2.7579744081942175e-10
Position 267: 4.804932238938329e-11
Position 388: 2.0700458382948673e-11
