Gene = PRPF38B
Position 741: 0.0025126772897189026
Position 8723: 0.0023840369919687038
Position 4648: 0.002292399361054349
Position 1100: 0.0021473451547938762
Position 5462: 0.0019857346881569015
Position 8638: 0.001677633832815294
Position 9122: 0.001651354528589775
Position 6144: 0.001583950762894275
Position 8085: 0.0014688904076531953
Position 6287: 0.0013139206914930398
Position 2992: 0.001304791267665113
Position 2575: 0.0012992860927904452
Position 1516: 0.0011765259908526587
Position 4115: 0.0011666401843384907
Position 3738: 0.0011650521262055531
Position 4565: 0.0011168776375820688
Position 6435: 0.0010935022542354306
Position 9047: 0.0010394071833946196
Position 1561: 0.0009201443380241935
Position 9449: 0.0008759633063795375
Position 8234: 0.0008657658247568535
Position 5315: 0.0008181485041983249
Position 2219: 0.0008092949647823342
Position 1487: 0.0007953074436717804
Position 4502: 0.0007449036044560226
Position 488: 0.0007431772847728486
Position 859: 0.000727715407293529
Position 8281: 0.0007258263303022642
Position 2881: 0.0007015154055564348
Position 6925: 0.0006989912935998835
Position 3726: 0.0006789582526435634
Position 2235: 0.0005664262305594868
Position 1653: 0.0005411876531609232
Position 6615: 0.0004783412983943681
Position 1796: 0.0004525642637156482
Position 2611: 0.00044996819637392875
Position 5954: 0.00044379240431427226
Position 9195: 0.00043409240157388386
Position 3791: 0.00043125975780906086
Position 4431: 0.00036435024436532755
Position 4310: 0.00036199372872112095
Position 1989: 0.00032924662065251744
Position 5496: 0.00030970398023767476
Position 999: 0.00030604274926503415
Position 7768: 0.00030394456840237953
Position 2638: 0.00029264609079432126
Position 3741: 0.0002880477662723179
Position 6638: 0.00028568282390852424
Position 5043: 0.00027938814853914587
Position 7951: 0.00027631241552904983
Position 3963: 0.0002692789452016299
Position 4892: 0.0002634594841046718
Position 5362: 0.0002557525693234715
Position 1716: 0.00025343406958479975
Position 1832: 0.00024955498555300577
Position 1857: 0.00021728064797336993
Position 430: 0.00021034742938163398
Position 6084: 0.00020516139458369263
Position 7807: 0.00019328043163821212
Position 133: 0.0001931594823927671
Position 319: 0.0001915573276267632
Position 9065: 0.00017963010264148674
Position 4529: 0.00017604549474395557
Position 4448: 0.0001706922350927804
Position 3567: 0.000168210706714932
Position 3671: 0.00015259744834689138
Position 5877: 0.00014688063529790332
Position 313: 0.00014562575523453697
Position 307: 0.00014474195676193906
Position 3847: 0.00014134966922103902
Position 4329: 0.00014126919102836182
Position 8401: 0.00012651865317287662
Position 282: 0.00011756155434920554
Position 1530: 0.0001163531536552866
Position 493: 0.0001122609812282297
Position 3899: 0.0001115225092995838
Position 1655: 9.91108135536276e-05
Position 5299: 9.907880544101209e-05
Position 4465: 9.749096992843197e-05
Position 4390: 9.590333071006676e-05
Position 6176: 9.444951236391775e-05
Position 8343: 9.395631236664697e-05
Position 5784: 9.201875848082913e-05
Position 1003: 8.922088438256583e-05
Position 3039: 8.863196224633979e-05
Position 3831: 8.564664113165457e-05
Position 1468: 8.348875648798597e-05
Position 5897: 8.210995504509707e-05
Position 397: 7.84881680756108e-05
Position 2972: 7.832950130134039e-05
Position 4644: 7.096577767011715e-05
Position 4590: 6.770040131515697e-05
Position 5641: 5.827470266659191e-05
Position 3871: 5.1764524105261965e-05
Position 5191: 5.147792324607843e-05
Position 5711: 4.969944520910008e-05
Position 8021: 4.8525288064221863e-05
Position 2350: 4.591663791887991e-05
Position 1285: 4.5664152533188014e-05
Position 902: 4.1905349851392146e-05
Position 6934: 3.9391875808640606e-05
Position 1928: 3.875414373600117e-05
Position 4012: 3.834478950610174e-05
Position 7891: 3.655877559307753e-05
Position 960: 3.5881336749061725e-05
Position 684: 3.494676900073783e-05
Position 6880: 3.488204996747942e-05
Position 3215: 3.392449744241358e-05
Position 2008: 3.380015850186094e-05
Position 5022: 2.671747736788449e-05
Position 4800: 2.5137317546180933e-05
Position 5119: 2.1248008883357544e-05
Position 4468: 1.9194962056196795e-05
Position 6847: 1.9167695841657875e-05
Position 3341: 1.7295356424761087e-05
Position 633: 1.6936562264372853e-05
Position 3101: 1.691971243834253e-05
Position 3582: 1.6273609476715805e-05
Position 5448: 1.2824880963706877e-05
Position 3249: 1.2721149369608065e-05
Position 394: 1.2487917010472206e-05
Position 3803: 1.2316980463791424e-05
Position 183: 1.1227164269791045e-05
Position 329: 1.082863978521727e-05
Position 834: 1.0179000409156342e-05
Position 3406: 9.603540141757276e-06
Position 427: 9.460748446772272e-06
Position 3181: 7.53320416156961e-06
Position 4165: 6.871592264727714e-06
Position 206: 6.581533636380936e-06
Position 4969: 6.41099344287391e-06
Position 7528: 6.359168132046981e-06
Position 3673: 6.272710529974059e-06
Position 7498: 6.181760786060712e-06
Position 7179: 5.978152634769815e-06
Position 8089: 5.871876940327595e-06
Position 5089: 4.680659027590407e-06
Position 4614: 3.540390435271285e-06
Position 346: 3.5314878924437403e-06
Position 4817: 3.4921641546519574e-06
Position 4317: 2.9793509591497227e-06
Position 847: 2.8520017093697923e-06
Position 3184: 2.843485712466599e-06
Position 3540: 2.545630953777709e-06
Position 3212: 2.5157918640967712e-06
Position 3574: 2.2001899600285528e-06
Position 1069: 2.078860123182156e-06
Position 4014: 2.030625030488685e-06
Position 1866: 1.9856147318339144e-06
Position 1386: 1.8964364839231766e-06
Position 3058: 1.8319090316628501e-06
Position 1300: 1.8020453733513893e-06
Position 349: 1.6525430880552383e-06
Position 651: 1.643124138887899e-06
Position 1082: 1.550318425180369e-06
Position 544: 1.44961758986043e-06
Position 5566: 1.4109409662916917e-06
Position 816: 1.3717515491629184e-06
Position 340: 1.366336035192124e-06
Position 1737: 1.291582249255976e-06
Position 1277: 1.240475222999254e-06
Position 807: 1.1191177741766853e-06
Position 144: 9.723953303903132e-07
Position 818: 9.029965261037004e-07
Position 1212: 8.298668943675811e-07
Position 1107: 7.477731819691081e-07
Position 1079: 6.409705787698026e-07
Position 1536: 6.121212700767521e-07
Position 376: 5.294003604995746e-07
Position 180: 5.018932398509934e-07
Position 579: 4.6929164134707203e-07
Position 1071: 4.313738581541416e-07
Position 3072: 4.0344656136834334e-07
Position 1438: 3.130496712448376e-07
Position 508: 2.869608023549758e-07
Position 850: 2.8536734132067197e-07
Position 208: 2.8465301093026723e-07
Position 5667: 2.8038618388364956e-07
Position 839: 2.0669087447174568e-07
Position 841: 1.9429423103787187e-07
Position 352: 1.4159523156111545e-07
Position 212: 1.2176452718470349e-07
Position 2562: 1.1820509742657394e-07
Position 1047: 1.1058220860056825e-07
Position 752: 1.0167743986335684e-07
Position 613: 9.17271516464106e-08
Position 5836: 8.043946743199662e-08
Position 1127: 6.471853359040023e-08
Position 4376: 4.656423617605225e-08
Position 4134: 4.6176529809356004e-08
Position 1313: 3.819013810606311e-08
Position 1498: 3.70870772385869e-08
Position 4027: 3.6135799768771794e-08
Position 552: 2.8325826300370707e-08
Position 191: 2.0687245626839937e-08
Position 4718: 1.904970222743793e-08
Position 148: 1.898478482157233e-08
Position 4710: 1.6630614310287972e-08
Position 520: 1.6042730578716742e-08
Position 696: 1.573838570279792e-08
Position 831: 1.4915868932440904e-08
Position 4345: 1.4396766710226373e-08
Position 1111: 1.3613334449877616e-08
Position 502: 9.519510323526105e-09
Position 600: 8.302828668963943e-09
Position 1118: 7.489481509757273e-09
Position 4853: 5.3511965069776035e-09
Position 1289: 4.6824055655115584e-09
Position 5660: 4.297854608261874e-09
Position 1015: 4.05957427001434e-09
Position 4775: 3.873570929092896e-09
Position 665: 3.61813808015817e-09
Position 559: 3.1820311978004155e-09
Position 3107: 2.811431386786553e-09
Position 4846: 2.4109793943415437e-09
Position 532: 1.1897297895914918e-09
Position 7150: 9.989064748161042e-10
Position 587: 9.2460203585971e-10
Position 218: 3.900321287879641e-10
Position 589: 1.2961422109527942e-10
Position 4205: 9.376620744193172e-11
Position 6877: 8.795874986712833e-11
Position 6942: 3.212009348962029e-11
