Gene = XPA
Position 429: 0.019838643480790154
Position 8868: 0.019472220317443726
Position 9514: 0.01789728025168827
Position 12580: 0.01784769852659039
Position 11534: 0.01595425041597724
Position 17790: 0.014920834492897307
Position 1288: 0.014552039024459661
Position 8325: 0.014333621231907834
Position 9692: 0.014153317686396515
Position 3618: 0.014008645239281867
Position 1391: 0.013457133331157702
Position 9652: 0.013021586030224916
Position 5671: 0.012092937942423007
Position 1165: 0.012060312486245084
Position 13475: 0.011706173293184128
Position 358: 0.011451832073024972
Position 3639: 0.008976973936995232
Position 3435: 0.008641955925880886
Position 4830: 0.008610322699136756
Position 15483: 0.008274974586191832
Position 1136: 0.008162771630893583
Position 22086: 0.008082852203199787
Position 13631: 0.008002145689184495
Position 8884: 0.007781318648521485
Position 8754: 0.007205396905881676
Position 1914: 0.007167983343801447
Position 5072: 0.006358471898972008
Position 12548: 0.006353247518577148
Position 3329: 0.005976464979700438
Position 20672: 0.005719930209348235
Position 13698: 0.005358288133555776
Position 6042: 0.005013920109568868
Position 10348: 0.004793242447187519
Position 12618: 0.004576827426434734
Position 1109: 0.004197016289034938
Position 3302: 0.0041890779993861964
Position 16415: 0.004119365404410528
Position 4764: 0.0040474988695749555
Position 1031: 0.004037978013684552
Position 14605: 0.003958702991795348
Position 1059: 0.0037787159601332843
Position 1418: 0.0037173207300877096
Position 8546: 0.003519536364132353
Position 12658: 0.003083871507067923
Position 15637: 0.0028821824941444737
Position 4686: 0.002873530939796353
Position 2830: 0.0028205250031934615
Position 20516: 0.00280687472067449
Position 8895: 0.002770991740387425
Position 3994: 0.0024608747379614455
Position 11799: 0.002441183640719289
Position 22385: 0.002409054497166487
Position 3657: 0.0024014383841920992
Position 4617: 0.0023386791502986726
Position 21191: 0.002324036097411298
Position 467: 0.0023197876916085376
Position 8181: 0.002315267336940778
Position 4409: 0.002297424259813771
Position 1890: 0.0022832221825848506
Position 1169: 0.0022463642806998885
Position 4852: 0.002172686454880885
Position 16512: 0.0021551328968790057
Position 3542: 0.002145690898784142
Position 15515: 0.0020760123183968275
Position 14723: 0.0020218412529516804
Position 5822: 0.0020206359657200163
Position 1319: 0.001993367239292239
Position 1533: 0.001964219719006941
Position 3642: 0.0018880113875567677
Position 3969: 0.0018140206110579297
Position 12636: 0.0017499196132223357
Position 6282: 0.0017490255295336736
Position 21732: 0.001687435693219964
Position 2630: 0.0015818282622997116
Position 16137: 0.0015531373390781787
Position 21554: 0.0015436502032524467
Position 21161: 0.0015414531207335771
Position 9728: 0.0014637520024114393
Position 2686: 0.001459738555945492
Position 4362: 0.0013897095683614456
Position 2702: 0.0013612835520145723
Position 15512: 0.0013514291731354722
Position 12338: 0.0013272081290213926
Position 4455: 0.001281571105110085
Position 12910: 0.0011818731694711
Position 22006: 0.0011525578401600843
Position 6419: 0.0011453714232992384
Position 11897: 0.0011271609440317806
Position 1493: 0.0010829041187745468
Position 3038: 0.0010806496068271473
Position 1502: 0.0010763473506042293
Position 14231: 0.0010709579649132604
Position 3626: 0.0010650946043454597
Position 22053: 0.0009687033862367882
Position 21931: 0.0009388270494072652
Position 10133: 0.0009091214224907418
Position 8439: 0.000904728817893234
Position 739: 0.0008944139560377307
Position 1092: 0.000889238332116363
Position 8718: 0.0008796781801396856
Position 6157: 0.0008656904094795098
Position 22156: 0.0008640508136416255
Position 2766: 0.000856243475070912
Position 10481: 0.0008389231235732424
Position 8459: 0.0008152044776785875
Position 3503: 0.0008071861776187814
Position 522: 0.0007821130604798632
Position 8001: 0.0007612768436661003
Position 7677: 0.0007429896897900819
Position 10462: 0.0007366156262162448
Position 4089: 0.0007364986983621353
Position 9568: 0.0007004514065809438
Position 6027: 0.00067942159577849
Position 10097: 0.0006331334014048066
Position 12222: 0.0006321936387909039
Position 291: 0.0006305367915958044
Position 22092: 0.0006257174577275438
Position 7574: 0.0006212574859560706
Position 21669: 0.0006134627138552703
Position 6366: 0.0006039404761551544
Position 3016: 0.0005682052336513046
Position 980: 0.0005648962557455106
Position 9783: 0.0005461973178037629
Position 8832: 0.0005396760180049326
Position 6349: 0.0005354897104590543
Position 1328: 0.0004984946580082715
Position 4196: 0.0004894548086419126
Position 8805: 0.0004741650904177847
Position 22338: 0.0004644288720426854
Position 4518: 0.0004491657707004407
Position 17809: 0.0004443377440054012
Position 6568: 0.0004369511996643888
Position 22237: 0.0004014951863718198
Position 995: 0.00039805993735423083
Position 8874: 0.0003908465650786299
Position 4085: 0.000381193836881834
Position 409: 0.00037711751948323567
Position 22097: 0.00037635444033713006
Position 4718: 0.00037430892430423873
Position 1680: 0.0003672772055740763
Position 4060: 0.00036008422020144556
Position 3645: 0.000343541985272814
Position 8025: 0.0003243529738038479
Position 3836: 0.000316901041715636
Position 9670: 0.00031030303028761963
Position 13287: 0.00030948044940339893
Position 670: 0.00029112395303535415
Position 1946: 0.0002767406549059434
Position 2921: 0.000273803586900846
Position 12275: 0.00027261803284355787
Position 4253: 0.00025587505864518097
Position 6103: 0.00025223661857186563
Position 5093: 0.0002517998274205233
Position 4039: 0.00025099275760062336
Position 8941: 0.0002499931930274817
Position 14033: 0.0002497575727322457
Position 17265: 0.00022685171552667236
Position 22042: 0.0002131899859255043
Position 2610: 0.00021047176722228792
Position 1661: 0.00020807898122837776
Position 8531: 0.00020614027826574118
Position 8354: 0.0001994439636553969
Position 5848: 0.00019047090909813508
Position 1131: 0.00017743730499150074
Position 1468: 0.00017552192738222076
Position 2143: 0.00017443548078862242
Position 1047: 0.00017236554051417417
Position 631: 0.000171645137950766
Position 867: 0.0001632532063745397
Position 22291: 0.00015936353636264835
Position 5068: 0.0001478985176181346
Position 7696: 0.00013888081219751448
Position 3257: 0.00013293253766123513
Position 3935: 0.00013158822997639158
Position 3660: 0.00013141364650491624
Position 2291: 0.00012552136267585793
Position 22304: 0.00012367958473466904
Position 3440: 0.0001176974350661649
Position 3615: 0.00011631136095014234
Position 22408: 0.00011087310132068752
Position 2068: 0.00010462180130563163
Position 3813: 0.00010451649550709408
Position 4865: 0.00010176834133239116
Position 3864: 0.00010043521254407195
Position 817: 9.946283792387286e-05
Position 1561: 9.728088532798466e-05
Position 2660: 8.565273262190687e-05
Position 15592: 8.089003424415851e-05
Position 22417: 7.950681603374141e-05
Position 2832: 7.776319313399848e-05
Position 4979: 7.666604260058047e-05
Position 1716: 7.575925550815503e-05
Position 22420: 6.922256436024313e-05
Position 21784: 6.801829991680962e-05
Position 504: 6.783942024741227e-05
Position 3375: 6.464778654445495e-05
Position 7623: 6.441161435865948e-05
Position 742: 6.392770161448817e-05
Position 2267: 6.11811983356711e-05
Position 18398: 5.984820654139286e-05
Position 1063: 5.932087580670241e-05
Position 4227: 5.8650596068798015e-05
Position 1472: 5.661841129144516e-05
Position 14175: 5.32743280049734e-05
Position 753: 4.801050095633827e-05
Position 4261: 4.624305488223623e-05
Position 22218: 4.552678204813863e-05
Position 3468: 4.444257813250827e-05
Position 690: 4.1588836299311495e-05
Position 11499: 3.844722266551426e-05
Position 14347: 3.558373986292707e-05
Position 3520: 3.469530700628734e-05
Position 12753: 3.429759949099461e-05
Position 8274: 3.416428188736864e-05
Position 8147: 2.7343654016258185e-05
Position 924: 2.3680139713369333e-05
Position 8051: 2.164964877610768e-05
Position 8973: 1.918246863405853e-05
Position 1071: 1.5226190892064665e-05
Position 952: 1.3153517406458616e-05
Position 16818: 1.2724871072844001e-05
Position 8970: 1.1209864841936402e-05
Position 8647: 1.023031843536775e-05
Position 4964: 9.2913130870886e-06
Position 4331: 8.387140265960269e-06
Position 1175: 7.0014027942619655e-06
Position 5901: 6.825743492149144e-06
Position 9426: 6.5098844266622605e-06
Position 5501: 6.502957362043644e-06
Position 4872: 5.568950511668684e-06
Position 4412: 4.9832996942017964e-06
Position 3779: 4.67180688396165e-06
Position 3844: 4.34856669677816e-06
Position 8404: 4.203961743207995e-06
Position 370: 3.701837088819678e-06
Position 1247: 3.1595747019647682e-06
Position 3708: 2.823110345714435e-06
Position 725: 2.5214279943730865e-06
Position 1506: 2.2879794096014553e-06
Position 1141: 2.189473676225885e-06
Position 431: 1.9650212485933227e-06
Position 782: 1.9406494836986325e-06
Position 395: 1.913114022981582e-06
Position 8116: 1.6103938680588142e-06
Position 376: 1.5997888259616388e-06
Position 3852: 1.550408382286254e-06
Position 3267: 1.382111189426712e-06
Position 2242: 1.328037047727938e-06
Position 3883: 1.2843713608591354e-06
Position 1949: 1.1045944997910591e-06
Position 7460: 1.099378771951448e-06
Position 8678: 1.0028093312967788e-06
Position 824: 9.844779238138902e-07
Position 1204: 9.605429428104878e-07
Position 853: 8.906467547247572e-07
Position 2218: 8.795820363834215e-07
Position 1766: 8.587815925902881e-07
Position 676: 8.45743536803428e-07
Position 4047: 8.42569186237661e-07
Position 3861: 8.163757025100967e-07
Position 763: 7.271546641956018e-07
Position 1330: 7.140836991329099e-07
Position 4268: 6.79820693800421e-07
Position 4920: 6.735146588884956e-07
Position 12844: 6.561365540904994e-07
Position 391: 6.395167941962611e-07
Position 1429: 6.267919810099678e-07
Position 4281: 5.805799876256531e-07
Position 1776: 5.220926860609234e-07
Position 15359: 4.850403285455628e-07
Position 787: 4.6498407228834264e-07
Position 3274: 3.63668668427322e-07
Position 306: 3.527549332743201e-07
Position 4318: 2.690031945580899e-07
Position 530: 2.528188817701901e-07
Position 785: 2.4654469048548387e-07
Position 546: 2.2779017303829107e-07
Position 16476: 1.8010378185686696e-07
Position 674: 1.581864474965855e-07
Position 4093: 1.395910449694598e-07
Position 1515: 8.486114275551226e-08
Position 378: 5.802207497610562e-08
Position 236: 4.166784075634206e-08
Position 790: 3.610781580985134e-08
Position 4096: 3.296921052542903e-08
Position 692: 2.5919704624832688e-08
Position 702: 2.473747041114981e-08
Position 637: 2.459552884158923e-08
Position 796: 2.2011489053700064e-08
Position 3889: 2.0151396726909527e-08
Position 827: 1.8839641340613898e-08
Position 803: 1.8114474655191636e-08
Position 653: 1.499216877117803e-08
Position 311: 1.3468490425881713e-08
Position 563: 1.113311559893816e-08
Position 184: 8.038254373922142e-09
Position 4307: 6.01182187858544e-09
Position 591: 4.00580874905541e-09
Position 107: 2.364816069147235e-09
Position 5652: 1.7780174668710455e-09
Position 4151: 1.2652759396200082e-09
Position 570: 8.024869257035192e-10
Position 553: 5.523013161393079e-10
Position 94: 3.5488516309960737e-10
Position 600: 3.1239311645493275e-10
Position 578: 2.1868123359250017e-11
Position 151: 1.7779806106772264e-11
Position 109: 1.3801351645705713e-11
Position 163: 8.826105837948099e-12
Position 121: 6.0704384715737194e-12
Position 593: 1.399564372268068e-12
Position 157: 1.0170206317886042e-12
Position 144: 3.3240875111077944e-13
