Gene = ZBTB8OS
Position 1542: 3.6730673214534665e-05
Position 15: 3.243543291715018e-05
Position 496: 2.9069422107931117e-05
Position 919: 2.708233304733706e-05
Position 2192: 2.6613584443438687e-05
Position 921: 2.4796258711922797e-05
Position 2925: 2.201447518510925e-05
Position 923: 2.1661383821780167e-05
Position 394: 2.0018234276818577e-05
Position 925: 1.829992118856191e-05
Position 2676: 1.8059943628282668e-05
Position 775: 1.6466146876203638e-05
Position 2725: 1.6319400762306876e-05
Position 2754: 1.543128239735157e-05
Position 927: 1.532080085320529e-05
Position 732: 1.5271354771329495e-05
Position 10: 1.5066515638704174e-05
Position 2787: 1.4963801335363163e-05
Position 2692: 1.4747750401010132e-05
Position 343: 1.4327753773981085e-05
Position 372: 1.378183452184507e-05
Position 1107: 1.3530946899606226e-05
Position 335: 1.1907233188869835e-05
Position 779: 1.1587822470712886e-05
Position 2494: 1.151813388122363e-05
Position 929: 1.0705004422468054e-05
Position 2972: 9.055393119387597e-06
Position 2055: 9.037444172404406e-06
Position 3175: 8.818983616507323e-06
Position 2908: 8.68816262481658e-06
Position 416: 8.138763696850204e-06
Position 470: 7.70581998665915e-06
Position 4121: 5.081473396418225e-06
Position 494: 4.709087094251387e-06
Position 239: 2.5941596352635195e-06
Position 456: 2.272093636414884e-06
Position 763: 1.7549008589347537e-06
Position 133: 1.6944229641570515e-06
Position 766: 1.4207310840396662e-06
Position 288: 1.138804106519192e-06
Position 37: 9.516212655692518e-07
Position 285: 4.743733976897311e-07
Position 931: 3.497389018563172e-07
Position 297: 3.052119058306801e-07
Position 1137: 2.3659995242670134e-07
Position 933: 2.119536548103824e-07
Position 935: 1.359046429661082e-07
Position 282: 1.231169540457296e-07
Position 447: 1.1370738850568647e-07
Position 546: 9.954498335536886e-08
Position 896: 9.545142477445807e-08
Position 273: 9.230135151034417e-08
Position 578: 8.715313179854159e-08
Position 596: 8.008884473596684e-08
Position 937: 6.44943098430578e-08
Position 1031: 5.50322154561346e-08
Position 939: 4.778892808567177e-08
Position 1052: 4.629723634999272e-08
Position 39: 4.0663197328452124e-08
Position 941: 3.9158982215314585e-08
Position 943: 3.212951883411142e-08
Position 459: 1.8961666857454024e-08
Position 52: 1.7974165270109105e-08
Position 2498: 9.776240102782667e-10
Position 1690: 6.384577000021166e-11
Position 945: 1.6664502037945753e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15791: 0.9439917518177686
Position 16856: 0.810639675280682
Position 16473: 0.7825837340905005
Position 28635: 0.5907506013051933
Position 18704: 0.5905238491284135
Position 18262: 0.2857769826285107
Position 621: 0.28393686240958055
Position 16511: 0.17109644311234581
Position 3154: 0.15971014326553828
Position 19236: 0.1103863694933167
Position 19256: 0.0808563198136848
Position 23414: 0.07403521913484216
Position 17749: 0.06278768601336128
Position 29188: 0.05863353426523786
Position 21652: 0.05580010677257428
Position 14758: 0.05498525694298881
Position 18238: 0.051219308949100456
Position 17229: 0.03949391885980912
Position 29007: 0.03761928844701789
Position 27633: 0.03690519029809567
Position 22955: 0.033088834335127215
Position 23039: 0.03153993947910635
Position 17614: 0.026629271654004295
Position 27124: 0.024983683840011234
Position 3224: 0.020240775543946717
Position 19584: 0.0197684296602198
Position 3174: 0.017525972820524333
Position 956: 0.01696105975601719
Position 2833: 0.016331419171122748
Position 8087: 0.015787026721003662
Position 26534: 0.013090134272618383
Position 16806: 0.012758524735865735
Position 21195: 0.012509898331706959
Position 3150: 0.009049716528649313
Position 17235: 0.008928109736622064
Position 17661: 0.008526547188734423
Position 18965: 0.0071993093585126875
Position 982: 0.007040439458291684
Position 17566: 0.006391858795519604
Position 2573: 0.005651009214392534
Position 21955: 0.005644453621821382
Position 22718: 0.0053602622890791055
Position 3324: 0.004843152451348916
Position 1317: 0.004783123154943085
Position 3939: 0.004769082382545541
Position 288: 0.004082132425959179
Position 372: 0.003978975304888652
Position 4271: 0.0035812851111308853
Position 654: 0.003414509029210655
Position 18209: 0.0033282007465025415
Position 19063: 0.0032951089124512016
Position 5279: 0.00328090122580182
Position 25053: 0.002701516860524913
Position 258: 0.002364684990128797
Position 21674: 0.0022311584195877526
Position 1350: 0.0020960682411060782
Position 17019: 0.001955195326364039
Position 21340: 0.001594859432400342
Position 20199: 0.0014757364532994393
Position 24905: 0.001460943326755691
Position 3069: 0.0013973172362959888
Position 20058: 0.0013238609948399594
Position 17164: 0.0011983770493152485
Position 18241: 0.0011885632334028252
Position 19197: 0.001124753170829213
Position 18309: 0.001099966248886049
Position 5253: 0.0010678686609046594
Position 958: 0.001027752660735264
Position 17529: 0.0009690013038977559
Position 343: 0.0007080063252823506
Position 19604: 0.0006918088872651433
Position 320: 0.0006811480806042954
Position 671: 0.0006582533245062219
Position 5109: 0.000637691628229407
Position 4428: 0.0006343805679123364
Position 17139: 0.0005958469930262242
Position 4290: 0.0005550889971976995
Position 21656: 0.000543141599445189
Position 17070: 0.0005131093482358642
Position 24137: 0.0005035279970221988
Position 19118: 0.00048220307204737
Position 17191: 0.00043873444223460525
Position 3447: 0.00043766663475141253
Position 2856: 0.0004245927682040574
Position 4431: 0.00037758204633832375
Position 2968: 0.000360215407577368
Position 2913: 0.0003083093273779474
Position 3408: 0.00028218061982715524
Position 22742: 0.0002576839470134941
Position 788: 0.0002286372723163943
Position 19166: 0.00018725749647830316
Position 20567: 0.00018658323316559343
Position 2305: 0.00017259382057535245
Position 20038: 0.00015934529642655854
Position 444: 0.00015030485587296308
Position 19580: 0.00011877591047754525
Position 428: 9.144506032015561e-05
Position 20545: 8.449383813541248e-05
Position 2138: 5.591752346566066e-05
Position 2333: 5.398150472330796e-05
Position 2892: 4.673178697879203e-05
Position 2098: 4.6052388422646944e-05
Position 17846: 4.495865478396754e-05
Position 2262: 4.121142182269873e-05
Position 3020: 3.948097542320625e-05
Position 17053: 3.551238501318158e-05
Position 17231: 3.145608495756453e-05
Position 2636: 2.740651291953797e-05
Position 17950: 2.2996402858505576e-05
Position 1231: 2.2330771738670593e-05
Position 2281: 1.7548762767182653e-05
Position 2599: 1.6295083163524484e-05
Position 2242: 1.58620082927552e-05
Position 454: 1.2069160214194541e-05
Position 2795: 1.1271375834337904e-05
Position 756: 1.016443029370943e-05
Position 566: 9.809029469814239e-06
Position 2515: 9.078022087928876e-06
Position 665: 7.585835178773857e-06
Position 640: 6.736263949933543e-06
Position 1929: 5.379289974042199e-06
Position 487: 5.11196023158266e-06
Position 1955: 3.700614676246121e-06
Position 187: 3.1613457366594236e-06
Position 1052: 2.1663910835162324e-06
Position 6217: 1.2805709485600302e-06
Position 11673: 1.1323743377746395e-06
Position 3248: 1.1094746160911792e-06
Position 194: 6.96726810608627e-07
Position 8664: 6.227465869714788e-07
Position 492: 6.136461570795642e-07
Position 2410: 4.6682910526238475e-07
Position 837: 4.2140464298875014e-07
Position 327: 4.199269808805952e-07
Position 2577: 3.1827819945674e-07
Position 689: 2.589252202947358e-07
Position 805: 2.3854936992156413e-07
Position 3569: 1.9578299187374778e-07
Position 697: 1.200410839617101e-07
Position 809: 1.1158613107471512e-07
Position 831: 1.0617479861382416e-07
Position 4696: 9.470818725119939e-08
Position 3711: 9.316438757791478e-08
Position 6261: 8.723508693677271e-08
Position 1020: 5.587756912168329e-08
Position 1008: 4.451799497997493e-08
Position 1112: 4.01383355217333e-08
Position 703: 3.2961362489621144e-08
Position 708: 2.8895256531339394e-08
Position 100: 2.660666026585811e-08
Position 799: 2.3560104859140956e-08
Position 3320: 2.093999160911488e-08
Position 1027: 1.6710776373456676e-08
Position 105: 1.2400994630379925e-08
Position 2013: 1.2272956222245113e-08
Position 989: 8.71838198639489e-09
Position 1061: 8.293681003887086e-09
Position 771: 6.108716975114806e-09
Position 873: 4.521375703960599e-09
Position 140: 3.918573039960481e-09
Position 812: 2.5952972242244184e-09
Position 507: 2.0032262881016496e-09
Position 108: 1.8397646269887065e-09
Position 494: 1.0896319398405345e-09
Position 520: 8.788920286188478e-10
Position 528: 8.529073956111271e-10
Position 133: 4.948556766203544e-10
Position 73: 3.5989157693394933e-10
Position 2439: 1.6780746052646403e-10
Position 117: 5.1096720979123626e-11
Position 80: 4.679422352582573e-11
Position 2026: 3.4044726430292453e-11
Position 2066: 3.053589940786774e-11
Position 1239: 2.2358566823293565e-11
Position 159: 1.4835215284875317e-11
Position 1485: 1.4326771950554534e-11
Position 82: 8.349925344529019e-12
Position 123: 5.286964755470931e-12
Position 144: 3.804713400928701e-12
Position 1959: 1.5157191033869149e-12
Position 1399: 6.274063155534192e-13
Position 1127: 2.3210260442952035e-13
