Gene = TMIGD3
Position 449: 2.447329337676642e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14463: 0.9999432776728502
Position 17647: 0.7640475648952406
Position 7343: 0.6328457487017435
Position 4400: 0.5709806343364657
Position 16835: 0.5644255904567645
Position 2190: 0.4953337101239457
Position 18026: 0.47124342540105624
Position 12725: 0.4469124913523134
Position 18935: 0.42022334755965934
Position 8009: 0.20445646752458188
Position 19385: 0.19861654044650248
Position 9698: 0.19611242195155038
Position 4424: 0.16949830613303354
Position 18463: 0.16667028678749693
Position 13893: 0.15872509738446178
Position 16674: 0.1544523038759765
Position 16657: 0.12916283819640087
Position 19160: 0.11635460960118538
Position 19899: 0.07117407840180259
Position 18938: 0.06515810670416548
Position 4594: 0.06496217863298076
Position 13576: 0.06356526122286935
Position 12138: 0.05911799245072875
Position 12223: 0.05442496412187627
Position 16750: 0.0498191581946929
Position 7031: 0.0487440619912548
Position 5855: 0.04691580692462566
Position 19822: 0.03913870274316458
Position 19666: 0.03560890816432436
Position 2128: 0.035360185434948684
Position 18044: 0.03254657577041586
Position 17975: 0.03181108980678826
Position 4886: 0.03164487864367082
Position 2931: 0.03098809620037761
Position 5187: 0.030268964084599462
Position 2889: 0.02762231195085692
Position 6594: 0.022189115332821658
Position 4179: 0.020591029532009437
Position 2867: 0.02043119657423206
Position 5122: 0.018860537014844667
Position 17329: 0.015370931204870177
Position 19942: 0.01533558681491883
Position 5065: 0.014853629613610397
Position 13731: 0.014361150091788328
Position 7982: 0.01348201774788834
Position 18012: 0.013371789247946284
Position 8316: 0.012986582303249778
Position 3576: 0.012543447361322926
Position 4918: 0.011294491753892829
Position 16577: 0.009004792369657998
Position 7376: 0.008168153873973611
Position 4662: 0.007708377805565679
Position 14018: 0.007413901946276781
Position 18134: 0.00737394161629677
Position 19730: 0.0073191649528640615
Position 378: 0.007138522719729486
Position 7595: 0.007082590538202853
Position 19733: 0.006547974329820936
Position 19246: 0.0063899085822649825
Position 4983: 0.006309566777896321
Position 19622: 0.005798099847514573
Position 12832: 0.005734912425026541
Position 19878: 0.005637031931964685
Position 19774: 0.005603301761020328
Position 9969: 0.005537193798688302
Position 4299: 0.005520570932778905
Position 5363: 0.005510841912758037
Position 7388: 0.005302077377479371
Position 8793: 0.005186067020037687
Position 4405: 0.004785330922964098
Position 3818: 0.004402131855861026
Position 18154: 0.004360718622198982
Position 17417: 0.004345197417297771
Position 7017: 0.0040108098535942775
Position 6820: 0.003895830980444987
Position 8049: 0.003873673727053287
Position 6467: 0.0037928930819381896
Position 18637: 0.003423099683422364
Position 6970: 0.0034057498174046375
Position 17372: 0.003363160786288776
Position 7401: 0.0032365291538279566
Position 18871: 0.003191842341689378
Position 18374: 0.003160318808994821
Position 7641: 0.0028667148760754845
Position 9240: 0.002686966537868697
Position 3123: 0.0026760862539727125
Position 19063: 0.002450008114606753
Position 15739: 0.0022281586054609757
Position 8968: 0.002111102459841637
Position 296: 0.0020991582605499313
Position 2646: 0.0020925322204162693
Position 17602: 0.0019837704565178298
Position 8234: 0.001961522565383916
Position 5199: 0.00193275965450336
Position 2469: 0.0019301753410061928
Position 6536: 0.0019144606560681805
Position 351: 0.0019070351536201757
Position 17865: 0.0018715671260368394
Position 5317: 0.0017677885716869224
Position 5037: 0.0017239423585721722
Position 2491: 0.001678323240588744
Position 9191: 0.0016513593309345884
Position 15059: 0.0015825677012512274
Position 17980: 0.0015780918469100323
Position 8847: 0.001484619895026483
Position 17917: 0.0014478182885360557
Position 19645: 0.0013577548059945828
Position 2686: 0.0013126523739684526
Position 19795: 0.0013025217165522351
Position 4620: 0.0012915341484826598
Position 2807: 0.0012876303853508568
Position 4450: 0.0012630946653258259
Position 18517: 0.0011697348997650335
Position 19598: 0.0011584368267299086
Position 8244: 0.0011352505818857733
Position 6428: 0.0011303367251433928
Position 3476: 0.001049795572133221
Position 2410: 0.0010356088372614237
Position 1515: 0.0010210780478665054
Position 3749: 0.0010204349539028358
Position 2671: 0.0009584337670957869
Position 18468: 0.0009119873058723189
Position 710: 0.0009033830269755286
Position 851: 0.0007591624346373907
Position 4217: 0.0007529444297744743
Position 17187: 0.0007470016834022324
Position 19845: 0.0007215004696484481
Position 4570: 0.0006859016113620682
Position 16017: 0.000606402762591411
Position 4648: 0.0005914445674929756
Position 806: 0.0005395320115742798
Position 17221: 0.0005135335426261202
Position 2553: 0.0005023207469363718
Position 18071: 0.00048823443204420373
Position 5929: 0.0004501244930404637
Position 5479: 0.0004447010143059309
Position 5392: 0.0004306317383006855
Position 1940: 0.00042014699602979205
Position 1570: 0.0004184405835140112
Position 2755: 0.00039128098202778974
Position 9083: 0.00037703293701941016
Position 2804: 0.0003735901693309868
Position 5024: 0.0003703595235203456
Position 3516: 0.00034405853474342234
Position 5015: 0.0003138594521012968
Position 914: 0.0003069319058267229
Position 789: 0.00027753624214823944
Position 4788: 0.00025981149031423104
Position 19309: 0.00025695911039224154
Position 3047: 0.0002555959789938033
Position 733: 0.00023813974139064067
Position 5496: 0.00022606196613553944
Position 2955: 0.00021230945542588926
Position 2494: 0.00019731570946975182
Position 3099: 0.00019545268883748
Position 2063: 0.00018218214565514468
Position 215: 0.0001514555930121336
Position 9307: 0.0001509080708947748
Position 3230: 0.0001489972401104809
Position 17875: 0.00012558461575949616
Position 3821: 0.00012411207076159933
Position 4460: 0.0001184010460917628
Position 2269: 0.00011560957107345789
Position 1850: 0.00010912758536558977
Position 1966: 0.00010041141689444209
Position 812: 9.909168909048521e-05
Position 2414: 9.157150930062567e-05
Position 4854: 8.157688580302351e-05
Position 4889: 7.86316252768978e-05
Position 2691: 7.404566647228106e-05
Position 1783: 7.35579703641754e-05
Position 2139: 5.92387727273276e-05
Position 16337: 3.885423780891013e-05
Position 4127: 3.35945305770172e-05
Position 2348: 3.0252901773907037e-05
Position 599: 3.0240358208214015e-05
Position 4185: 2.8458211528612888e-05
Position 1822: 2.2249895133859288e-05
Position 1828: 1.7174174896779607e-05
Position 4481: 1.559230356928662e-05
Position 5445: 1.5449300269360412e-05
Position 1522: 1.3734390788537255e-05
Position 1947: 1.2219151075816736e-05
Position 857: 8.361303629787132e-06
Position 644: 8.290309292865052e-06
Position 8113: 7.655440845663489e-06
Position 665: 6.450982449441436e-06
Position 854: 5.2739532977664235e-06
Position 832: 4.263646779234382e-06
Position 247: 3.1749706680164545e-06
Position 1652: 3.0444930633473417e-06
Position 601: 2.5627497544806686e-06
Position 3236: 2.298853391354139e-06
Position 2698: 2.0351000091660715e-06
Position 1806: 1.6032099228228853e-06
Position 472: 1.3859563290428965e-06
Position 1853: 1.242956329899956e-06
Position 265: 1.1087424278884028e-06
Position 4946: 1.0272676298255667e-06
Position 2597: 9.95661150909242e-07
Position 2252: 9.415890767515772e-07
Position 2148: 9.352387310710478e-07
Position 2273: 9.23198645372768e-07
Position 860: 7.698103722418622e-07
Position 636: 4.905576387206652e-07
Position 2673: 4.78978257378506e-07
Position 2356: 3.293231630866025e-07
Position 824: 3.1134533151699296e-07
Position 81: 2.6572761754355615e-07
Position 2451: 2.0702805520117012e-07
Position 483: 1.8077183979991443e-07
Position 2424: 1.4523846381193019e-07
Position 2143: 1.1882460979826126e-07
Position 3256: 1.1249623856866689e-07
Position 2958: 9.219141082790964e-08
Position 2361: 9.076995627522071e-08
Position 4960: 8.067732160762945e-08
Position 1717: 6.598408499698973e-08
Position 2604: 5.5859917416750866e-08
Position 2376: 2.8486914748201945e-08
Position 2512: 2.7268428288970234e-08
Position 2433: 2.5926436319943876e-08
Position 2074: 1.9054710525042307e-08
Position 508: 1.7442481333702827e-08
Position 546: 8.659298042636757e-09
Position 2031: 1.3999421253365565e-09
