Gene = TCAF1
Position 3054: 3.384183260544852e-05
Position 2287: 3.301897187842793e-05
Position 4741: 3.2657137777760076e-05
Position 6311: 3.2621999188970615e-05
Position 509: 3.09291666553454e-05
Position 6457: 3.0336543352581897e-05
Position 2454: 2.619310531180835e-05
Position 2587: 2.2937705808693525e-05
Position 8448: 2.250097954156656e-05
Position 1132: 2.2110427311581667e-05
Position 1562: 2.080021385236675e-05
Position 6424: 2.0132951653909e-05
Position 1592: 1.9502017009931004e-05
Position 6364: 1.869730011984781e-05
Position 1004: 1.658697257613398e-05
Position 7641: 1.5382971722186805e-05
Position 1061: 1.4935864845426492e-05
Position 7872: 1.4663896317104588e-05
Position 579: 1.4405469542855972e-05
Position 2957: 1.4279731961957745e-05
Position 5278: 1.3606122305014523e-05
Position 4297: 1.322708810020671e-05
Position 3057: 1.187716176166813e-05
Position 3034: 1.0969745736268635e-05
Position 4225: 1.0782464067152801e-05
Position 725: 1.055618309275998e-05
Position 3263: 1.050187053853624e-05
Position 2243: 1.0328019605886112e-05
Position 556: 9.00779084482988e-06
Position 3525: 8.938597071046282e-06
Position 2905: 6.845733758464779e-06
Position 6004: 6.344835555313722e-06
Position 703: 6.175511793490579e-06
Position 740: 5.434438742324594e-06
Position 2535: 5.320503237878108e-06
Position 3624: 4.5622636521912924e-06
Position 2623: 3.842093137074662e-06
Position 888: 3.7370361976217627e-06
Position 2631: 3.5119351007321e-06
Position 2714: 3.396876735459312e-06
Position 2845: 3.383614670317143e-06
Position 4520: 3.2294031480544565e-06
Position 784: 1.5492893106137312e-06
Position 2971: 1.4692344347476044e-06
Position 668: 1.432547907944646e-06
Position 1575: 1.4146281534297902e-06
Position 758: 1.2646692313873846e-06
Position 239: 1.179381645428317e-06
Position 781: 1.1592374890385942e-06
Position 1945: 6.933144870588043e-07
Position 1877: 5.823613995014289e-07
Position 458: 3.2685388804722777e-07
Position 2201: 2.990159276011196e-07
Position 1524: 2.902785767035562e-07
Position 536: 2.588607890272264e-07
Position 1625: 2.467505429415535e-07
Position 587: 2.2691911755586042e-07
Position 1071: 1.9402980144556505e-07
Position 1610: 1.7958350046055073e-07
Position 1620: 1.6634787150871085e-07
Position 408: 1.6010338389222634e-07
Position 1471: 1.1075216249020411e-07
Position 1837: 1.0813084904891251e-07
Position 1532: 5.6924049986474826e-08
Position 933: 3.0163294510026256e-08
Position 3317: 1.860821447177399e-08
Position 295: 1.5813489674691016e-08
Position 603: 1.4720414620292671e-08
Position 839: 1.430607193783191e-08
Position 842: 1.1795590027263953e-08
Position 1082: 1.0104232325434843e-08
Position 466: 6.930305033966063e-09
Position 81: 6.10993711025197e-09
Position 110: 3.2274086918048687e-09
Position 199: 3.1481157644180546e-09
Position 78: 2.732016988585881e-09
Position 310: 2.2790111336318397e-09
Position 297: 9.262507643056404e-10
Position 250: 7.841137609933985e-10
Position 480: 5.789255361456366e-10
Position 215: 5.407779332926136e-10
Position 797: 1.746213993899951e-10
Position 625: 1.6243774152560405e-10
Position 160: 9.576174692112549e-11
Position 477: 8.496129161439203e-11
Position 148: 6.167976550775438e-11
Position 163: 1.56481660900425e-11
Position 491: 1.0695071079074328e-11
Position 117: 8.81974959861466e-12
Position 710: 6.50685649488237e-12
Position 873: 6.281527742083876e-12
Position 165: 6.025097438447023e-12
Position 845: 5.5661712159495865e-12
Position 181: 4.342159470011556e-12
Position 143: 6.299204526849981e-13
Position 129: 1.149820670369677e-13
Position 680: 1.2526334350785163e-14
Position 133: 3.606223614646619e-15
