Gene = PLPPR5
Position 15127: 0.00207033529504636
Position 598: 0.002043926514780363
Position 6289: 0.0020262914770250284
Position 7967: 0.0019570758093478448
Position 2519: 0.0019373916065167722
Position 4183: 0.0019281047166035176
Position 3095: 0.0018868546969074552
Position 5479: 0.0018803291349463076
Position 9712: 0.0018440749577110609
Position 4079: 0.0018437112148385548
Position 8914: 0.0017793022879915015
Position 11102: 0.001620333408062437
Position 610: 0.0015713690603022736
Position 364: 0.0015343293384067751
Position 10964: 0.0014822983433289457
Position 2341: 0.0014665636107930287
Position 5500: 0.0013777082132924669
Position 4777: 0.0013642841774977297
Position 5358: 0.0013540881077013442
Position 6698: 0.0013099893124423243
Position 7319: 0.0013098205318044732
Position 2245: 0.0011257451179666324
Position 7344: 0.001074754479811416
Position 9914: 0.0010633708475174025
Position 8436: 0.0010138324600419077
Position 687: 0.0010058039734711585
Position 4738: 0.000999481806710009
Position 8783: 0.0009783804372097264
Position 12587: 0.0009696985930098051
Position 12568: 0.0009680108068473496
Position 4944: 0.0009130968082113776
Position 3889: 0.0008722915292400314
Position 10485: 0.0008401001095564274
Position 12369: 0.0008289714887930654
Position 4094: 0.0006788877244842085
Position 9783: 0.000640945595002965
Position 5429: 0.0006178026125409241
Position 4119: 0.0006049549741434952
Position 5692: 0.0005974053334562737
Position 2516: 0.0005581701319907504
Position 4680: 0.0005333811707536146
Position 2318: 0.0005305698778830568
Position 4948: 0.0005282466982407275
Position 9178: 0.0004999603131372835
Position 2148: 0.00044377527010835933
Position 2384: 0.00042728917450858214
Position 3983: 0.00042019779949955855
Position 9978: 0.00041743018097148855
Position 9672: 0.00036077194604647604
Position 10372: 0.0003473757933203943
Position 5735: 0.0003114585563375437
Position 5586: 0.0002669780731867684
Position 3246: 0.0002450747242184684
Position 5484: 0.00024085330515882398
Position 4122: 0.00023790236166380317
Position 4223: 0.00023555507987563942
Position 1074: 0.0002261418192023933
Position 4387: 0.0002180722610386633
Position 4814: 0.00021351873900771537
Position 9175: 0.0002044350407473667
Position 4650: 0.0001969713982512577
Position 9542: 0.00019175747745584312
Position 8995: 0.00018225119800075558
Position 344: 0.00017530754623972355
Position 566: 0.0001712569249657282
Position 6297: 0.0001353680944756281
Position 8647: 0.0001231062331343854
Position 2355: 0.00012052041687145301
Position 9135: 0.00012034410949086799
Position 3386: 0.0001142727657763051
Position 8974: 0.0001113307438994115
Position 7779: 0.00010761130495718321
Position 1316: 0.00010740425977464504
Position 269: 0.00010645718309698506
Position 6002: 9.964973382883691e-05
Position 1991: 9.771921817841848e-05
Position 2949: 9.60122184368298e-05
Position 1158: 9.500471849683386e-05
Position 7923: 9.26614462092057e-05
Position 7859: 9.037513461959964e-05
Position 1417: 8.609232820527021e-05
Position 3837: 8.455653152080504e-05
Position 395: 7.83151784482993e-05
Position 600: 7.380382292162671e-05
Position 1071: 7.335806569308679e-05
Position 3018: 6.450466578642299e-05
Position 4608: 5.847955040729973e-05
Position 1915: 5.371848655454746e-05
Position 5144: 5.1804611435620634e-05
Position 4230: 4.995423029442759e-05
Position 847: 4.579151903205954e-05
Position 6152: 4.095427551208949e-05
Position 6840: 3.991479712311649e-05
Position 4277: 3.938010594282666e-05
Position 3856: 3.5415146527476376e-05
Position 5174: 3.384668796664049e-05
Position 253: 3.329572900359686e-05
Position 586: 3.328996269234726e-05
Position 2623: 2.9976800876695788e-05
Position 4264: 2.7031676491399193e-05
Position 3451: 2.645639742438156e-05
Position 5907: 2.5601198377120924e-05
Position 4364: 2.4932777821975788e-05
Position 5116: 2.3521530207638577e-05
Position 4367: 2.3359263583975292e-05
Position 1970: 2.1282030217341423e-05
Position 5291: 2.061585921718902e-05
Position 5214: 1.9995866853999888e-05
Position 3806: 1.972385416933066e-05
Position 3938: 1.9598834277442947e-05
Position 4533: 1.8723873958780034e-05
Position 1574: 1.700596073013815e-05
Position 3429: 1.6875867851970995e-05
Position 1608: 1.3032596110909503e-05
Position 3290: 1.298430294490339e-05
Position 3076: 1.292976860260428e-05
Position 2152: 1.0449007232975149e-05
Position 1041: 1.0439309511881454e-05
Position 2995: 9.78840678481599e-06
Position 633: 9.231291094006645e-06
Position 1846: 8.921434421655619e-06
Position 2162: 8.87644384282854e-06
Position 1656: 8.737658952962404e-06
Position 3175: 8.454382298069646e-06
Position 2797: 8.34212582739877e-06
Position 1728: 8.203362345661016e-06
Position 3025: 7.325958339472584e-06
Position 2730: 7.243667830481672e-06
Position 2041: 7.193185010324032e-06
Position 1999: 7.071503109766664e-06
Position 2067: 7.0277987413973375e-06
Position 1117: 6.897732874324184e-06
Position 4304: 6.672305445437476e-06
Position 1702: 5.9597253771836816e-06
Position 1866: 5.7631226415604785e-06
Position 1358: 5.6636069175005785e-06
Position 2086: 5.621227045472735e-06
Position 2430: 4.563144423754584e-06
Position 1863: 4.481849652864877e-06
Position 850: 4.269183994807476e-06
Position 1018: 3.9999233349524044e-06
Position 576: 3.654304383980499e-06
Position 1168: 3.404146521329598e-06
Position 250: 3.2364777967429565e-06
Position 637: 2.4299282162232153e-06
Position 2290: 2.27748350309863e-06
Position 400: 1.993401948305795e-06
Position 4337: 1.7727762512737582e-06
Position 730: 1.69988129873292e-06
Position 2581: 1.5316767095003728e-06
Position 4282: 1.5208224414122985e-06
Position 644: 1.4859165033857488e-06
Position 2248: 1.4156062521809295e-06
Position 1050: 1.4139631716543171e-06
Position 2343: 1.3892019952954854e-06
Position 714: 1.2829535728791257e-06
Position 535: 7.233080636013581e-07
Position 1056: 6.580981497724152e-07
Position 285: 3.5001821788168686e-07
Position 761: 3.470867579814864e-07
Position 551: 3.0162338639859917e-07
Position 1043: 2.485480731528161e-07
Position 1095: 2.22362774646771e-07
Position 524: 1.7538239481941406e-07
Position 620: 1.6451214750033253e-07
Position 1144: 1.5203890757779035e-07
Position 1552: 1.480253531630772e-07
Position 764: 1.2350762566059164e-07
Position 852: 1.0698513091051036e-07
Position 855: 1.0670080375895338e-07
Position 548: 1.0502941859519162e-07
Position 973: 8.476824350866873e-08
Position 906: 7.854255198353109e-08
Position 1105: 7.487835652622836e-08
Position 2650: 7.338080918915991e-08
Position 1097: 6.128040940014263e-08
Position 403: 6.114856135612609e-08
Position 924: 5.765249685715221e-08
Position 4051: 5.548980492280631e-08
Position 80: 4.885013073767264e-08
Position 1026: 3.2062599312826667e-08
Position 1077: 2.4182608072639282e-08
Position 989: 2.405215683819996e-08
Position 997: 1.8960935059511452e-08
Position 2256: 1.403154027478822e-08
Position 877: 1.2923529999001925e-08
Position 2388: 1.277911067427972e-08
Position 1524: 4.80941594281634e-09
Position 1192: 2.941712574777253e-09
Position 463: 1.4196892680209436e-09
Position 719: 1.31396156281113e-09
Position 314: 4.843663186413481e-10
Position 491: 2.463758214600776e-10
Position 215: 2.31142381796659e-10
Position 721: 2.0225657774935573e-10
Position 741: 1.5424712513269104e-10
Position 738: 8.229227194771563e-11
Position 881: 5.588787312572847e-11
Position 769: 1.1028611723742864e-11
Position 879: 3.353803460107604e-12
Position 874: 5.821453557037348e-14
