Gene = UBIAD1
Position 5564: 1.6521118791720263e-06
Position 781: 1.2573553604625466e-06
Position 585: 1.132380986748312e-06
Position 417: 1.0339172404406859e-06
Position 4348: 8.722813871475623e-07
Position 1012: 3.413203667520584e-07
Position 173: 3.2820724409176793e-07
Position 3078: 2.2403987590763014e-07
Position 926: 1.4769373639047377e-07
Position 596: 7.302943141630155e-08
Position 605: 6.683214669992957e-08
Position 206: 4.645416129302956e-08
Position 874: 2.5078505230516116e-08
Position 937: 2.403395162944909e-08
Position 380: 1.781113429498625e-08
Position 896: 7.602593529800028e-09
Position 284: 6.641683019976696e-09
Position 891: 5.079684886648966e-09
Position 876: 4.121170867241601e-09
Position 253: 1.8804718834505554e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12437: 0.7963541399699495
Position 2043: 0.7381120931954245
Position 14357: 0.33494087342894413
Position 652: 0.32506151831787256
Position 8799: 0.2409010681628207
Position 13354: 0.18923549963858838
Position 9000: 0.15779087120431257
Position 851: 0.13904481866214033
Position 5431: 0.07053321511328216
Position 12612: 0.058235801146399986
Position 884: 0.05822336254699405
Position 14097: 0.0564327866564594
Position 546: 0.04931048595738599
Position 14288: 0.04355249736658188
Position 712: 0.04079728536764913
Position 13545: 0.04056884343305168
Position 1936: 0.03089068712045731
Position 2424: 0.02855251625406065
Position 1914: 0.026889002881859723
Position 13415: 0.024779431242500163
Position 10050: 0.022752885379309234
Position 340: 0.01948787932445374
Position 11283: 0.017947636717818703
Position 12967: 0.014727577678383237
Position 13691: 0.013577591441622771
Position 2999: 0.011130071881690417
Position 4465: 0.010446318899347856
Position 5650: 0.00967631758931788
Position 298: 0.008556549424768994
Position 570: 0.00854512576747824
Position 7795: 0.0068928002719310195
Position 531: 0.006674699776096412
Position 13940: 0.006670933318317731
Position 7897: 0.006148292659534002
Position 14950: 0.00599963474427968
Position 13193: 0.005917957301687795
Position 5683: 0.005783945350120657
Position 12579: 0.004739226802798941
Position 428: 0.004519369960191499
Position 7381: 0.004458008588023853
Position 6242: 0.004431008936667614
Position 3049: 0.003985482422819957
Position 13075: 0.003715121372065701
Position 11903: 0.003602662149590034
Position 201: 0.0035333176659939733
Position 4486: 0.0032040394310494146
Position 7361: 0.003105661995582756
Position 681: 0.0028962365977689983
Position 2017: 0.0025772847213416657
Position 670: 0.002505700836370345
Position 6043: 0.002385141723737396
Position 1939: 0.0022671765988297576
Position 457: 0.0020266895971448105
Position 2286: 0.0017810205873614593
Position 486: 0.0017438938428399767
Position 2050: 0.0016829166371461206
Position 2013: 0.0015667283548725158
Position 13890: 0.0015432946717380248
Position 6076: 0.0014261997887626036
Position 3165: 0.0014132920724312713
Position 1012: 0.0012818808150320165
Position 5470: 0.0012123006240776113
Position 1665: 0.001172436310656092
Position 706: 0.001172427137078252
Position 5679: 0.0010546569652130139
Position 8654: 0.0009957801374978243
Position 731: 0.0009557527127422797
Position 854: 0.000828511740855345
Position 1428: 0.0007700967583732978
Position 11303: 0.0007548472555991888
Position 9290: 0.0007464380992503154
Position 7157: 0.000705097999481091
Position 12726: 0.0007018420224620418
Position 2877: 0.000675651163552755
Position 2970: 0.0006646439614268623
Position 7408: 0.0006602199057907927
Position 10737: 0.0006512200269846312
Position 2392: 0.0006164531906014462
Position 9699: 0.000562096695520313
Position 432: 0.0005339613574351717
Position 3209: 0.0004612243499758431
Position 1763: 0.000434195198538367
Position 8464: 0.0004302070336130727
Position 453: 0.00042316965793584186
Position 1137: 0.00041337545827423925
Position 824: 0.0004062444147051133
Position 9381: 0.00036498809125307233
Position 2625: 0.0003458082928965692
Position 501: 0.00031903472539165505
Position 4133: 0.0003164199192128549
Position 1821: 0.00030774207992077487
Position 2788: 0.00030632874513393115
Position 9748: 0.0003026663828090648
Position 8093: 0.0002667980802621821
Position 8749: 0.00026267046322132166
Position 2893: 0.000259212634775991
Position 355: 0.0002585124892800284
Position 9377: 0.000258466782565074
Position 10779: 0.0002556651654051399
Position 7626: 0.0002462636602211812
Position 8575: 0.00023513243043472886
Position 5753: 0.00020325560342920052
Position 1113: 0.0002025614875009246
Position 8215: 0.00020161311566421292
Position 799: 0.0001762972899094154
Position 4796: 0.0001759057675859382
Position 7474: 0.0001730720306218903
Position 7859: 0.00017062071438293282
Position 7518: 0.00016680632823332298
Position 5281: 0.00014220179027239066
Position 4936: 0.00013710670667303873
Position 396: 0.00013205305968325202
Position 376: 0.00013188151862170088
Position 9181: 0.00011285031609273286
Position 4461: 0.00011245826910235468
Position 320: 0.00011092766024758058
Position 2264: 0.0001104942054003532
Position 442: 9.620446347873623e-05
Position 4771: 9.033835937609515e-05
Position 8434: 8.383150000765501e-05
Position 2057: 8.184644879367787e-05
Position 424: 8.101692049475792e-05
Position 6394: 8.02241032929357e-05
Position 6445: 6.930044099419142e-05
Position 460: 6.416942548659972e-05
Position 6391: 6.0037013916710254e-05
Position 961: 5.233961874380204e-05
Position 7669: 4.919462240773848e-05
Position 7584: 4.642901173671849e-05
Position 1448: 4.374959353349271e-05
Position 2684: 4.1727440279051954e-05
Position 6717: 3.1005025902725323e-05
Position 672: 2.833478282600588e-05
Position 4331: 2.760491765550718e-05
Position 2657: 2.744425925488014e-05
Position 4247: 2.541535177869135e-05
Position 3666: 2.2533419663875132e-05
Position 2464: 2.0199384283471798e-05
Position 495: 1.8342291916653537e-05
Position 2508: 1.6418330409400958e-05
Position 2601: 1.3903421271666869e-05
Position 4673: 1.3633632121625153e-05
Position 1585: 1.349644249052585e-05
Position 2824: 1.2918803148208137e-05
Position 3053: 1.2196669713936817e-05
Position 4250: 1.1411694122851614e-05
Position 2675: 1.1219774109928095e-05
Position 4183: 1.0146088972601506e-05
Position 3628: 8.111919341352404e-06
Position 923: 7.43881274324729e-06
Position 1119: 6.1863233567210664e-06
Position 2520: 6.169701414847216e-06
Position 976: 5.630582455253607e-06
Position 225: 4.983677469209562e-06
Position 2649: 2.8184004562476317e-06
Position 1424: 2.665365019016613e-06
Position 374: 2.45881616596939e-06
Position 300: 1.728056223869525e-06
Position 386: 1.6910507765725e-06
Position 1807: 1.2579116520520114e-06
Position 1776: 1.1862679267588696e-06
Position 229: 7.799940165061004e-07
Position 2435: 6.399334450498806e-07
Position 161: 6.199570681692613e-07
Position 1588: 5.788703654613098e-07
Position 2570: 4.606627236827119e-07
Position 1679: 2.9980503783575574e-07
Position 2140: 2.799370633331137e-07
Position 352: 1.6046196630371095e-07
Position 2714: 1.1470885851478971e-07
Position 932: 1.8325089067687067e-08
Position 859: 8.611537062609258e-09
Position 1173: 7.54920092592292e-09
Position 926: 6.4868491674672085e-09
Position 891: 4.2308468909140405e-09
Position 1049: 5.055639264299768e-12
Position 1194: 3.77089279283705e-12
