Gene = F3
Position 531: 2.0551496415277253e-07
Position 1533: 1.832349465050646e-07
Position 635: 1.681904811708125e-07
Position 925: 1.6611054835643774e-07
Position 637: 1.5864866979946654e-07
Position 500: 1.5858251715082875e-07
Position 1401: 1.1460844145816261e-07
Position 349: 6.332901499725361e-08
Position 627: 5.896492585779922e-08
Position 1788: 5.2982192547278045e-08
Position 1524: 5.076122145332539e-08
Position 619: 2.5047218743738827e-08
Position 322: 2.2534741005955588e-08
Position 448: 1.2211599639248397e-08
Position 268: 4.953559980672584e-09
Position 643: 4.331055937836783e-09
Position 367: 3.437526872551379e-09
Position 370: 2.2877627416516954e-09
Position 834: 3.563041318977392e-10
Position 209: 4.2595305567335605e-11
Position 534: 2.957403085181967e-11
Position 727: 4.771360614685322e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8531: 0.9721977742687984
Position 1431: 0.750879663634484
Position 5635: 0.6504257882597779
Position 11203: 0.6104759356733414
Position 9319: 0.46516405055514065
Position 5949: 0.256304022548958
Position 5679: 0.2429918022252121
Position 9715: 0.12633141651405255
Position 3041: 0.1029276527406957
Position 2388: 0.10098809288956855
Position 12133: 0.08446866117423467
Position 5987: 0.08363661046696307
Position 733: 0.06160014860654506
Position 5760: 0.05665593021395277
Position 9368: 0.056327895275125585
Position 1153: 0.047444041818246865
Position 9075: 0.04092178918927187
Position 6334: 0.03226587736651468
Position 11729: 0.030485844146245
Position 5910: 0.02396215417203691
Position 10603: 0.020857247230658887
Position 9416: 0.020719613437494344
Position 2876: 0.01913823185954567
Position 10138: 0.017673694156652674
Position 7373: 0.0175102940835828
Position 1015: 0.0168868374684166
Position 9253: 0.016405878612560022
Position 10867: 0.01601805205127824
Position 1649: 0.012471159920031212
Position 11608: 0.012072648121076616
Position 11342: 0.011847276473044056
Position 2628: 0.01151125507425721
Position 9712: 0.010789628211368005
Position 1452: 0.008877126091607313
Position 11040: 0.008783604931202033
Position 4788: 0.00859132077698441
Position 819: 0.00842080350773182
Position 9387: 0.007658896212035405
Position 1200: 0.007211574294182911
Position 12543: 0.0070669775068998505
Position 2450: 0.006727625345723753
Position 10782: 0.006726188195184261
Position 1351: 0.006411269588931647
Position 8799: 0.006380695178870599
Position 9589: 0.0063035601012929035
Position 6779: 0.006100419906847103
Position 2894: 0.006027068921000553
Position 4334: 0.005845803723828438
Position 6070: 0.00540077842811322
Position 2604: 0.005174004539113216
Position 9783: 0.005003021075380766
Position 775: 0.004905003688189167
Position 11012: 0.0045792274605652074
Position 2851: 0.004572850641961878
Position 11753: 0.004479805673429158
Position 5151: 0.004373970188098838
Position 8802: 0.004347037330027652
Position 11493: 0.0043469644149925265
Position 8916: 0.00420885940788594
Position 3320: 0.003824411661306418
Position 10658: 0.0036185591786606435
Position 2259: 0.0034713671509937353
Position 9219: 0.003410850475859497
Position 7429: 0.0033979094809409565
Position 8512: 0.0033230443632496706
Position 10917: 0.0032765659016749816
Position 6843: 0.0031220647001099985
Position 11513: 0.003114192544866426
Position 2897: 0.003047943549716019
Position 11944: 0.002992397592936278
Position 1104: 0.002971899093159894
Position 11629: 0.0029108813318369565
Position 6949: 0.0023881936401478577
Position 5968: 0.0023638130961098516
Position 10039: 0.002166439872468431
Position 9326: 0.0021574747574960146
Position 454: 0.001994694967919612
Position 8491: 0.0019856939579155964
Position 1410: 0.001756827026596418
Position 6634: 0.001587439474807674
Position 6596: 0.001587396867144459
Position 10785: 0.0015696890189675617
Position 7085: 0.0014705837645385745
Position 2670: 0.0012970281350395856
Position 1255: 0.0011944561931938242
Position 6059: 0.0011897584712258133
Position 2409: 0.0011699556576064301
Position 9917: 0.0011572216023414668
Position 12409: 0.0010905649952674317
Position 12186: 0.0010704822548266663
Position 1905: 0.001062493045568714
Position 12467: 0.0010548532120655601
Position 2153: 0.0010346754095029856
Position 8407: 0.001029204712207287
Position 8072: 0.0010030604648307805
Position 2817: 0.000997636449080807
Position 11972: 0.0009753319850021523
Position 10059: 0.0009284864970347439
Position 1524: 0.0009136317501228465
Position 6413: 0.0008489845201974288
Position 2834: 0.0008481065568436964
Position 1931: 0.0008417474543537526
Position 1487: 0.0008263880444752735
Position 9395: 0.0008036927203414947
Position 8350: 0.0007990898266105022
Position 8019: 0.0007109845995405526
Position 5285: 0.0006950337487919083
Position 9398: 0.0006797875130202498
Position 1109: 0.0006514011055545643
Position 8474: 0.0006455588255399006
Position 1306: 0.0006348472100919215
Position 5685: 0.0006327624758608652
Position 407: 0.0006228580183294325
Position 5714: 0.0005704715272937783
Position 9862: 0.000532629023875093
Position 2430: 0.0005225927340452452
Position 8935: 0.0005078674850221512
Position 5101: 0.0004918744961664763
Position 9266: 0.00045218752448501336
Position 9205: 0.0004469094705948678
Position 1228: 0.0004457722689702971
Position 6089: 0.0004373612113804362
Position 785: 0.0004349121470653567
Position 1621: 0.0004206860261176991
Position 2487: 0.0003878120580589971
Position 498: 0.0003841198368518013
Position 6306: 0.0003815189230848511
Position 9130: 0.00037139959573562485
Position 613: 0.0003324656753440945
Position 6434: 0.00032922162494454743
Position 2163: 0.0003180269671477205
Position 10089: 0.00031722107935242694
Position 1163: 0.0003027883463738514
Position 1974: 0.0002952652430212627
Position 9230: 0.0002729945462741102
Position 554: 0.00027170271429708575
Position 3374: 0.000260998572961033
Position 696: 0.00021631021809448314
Position 11280: 0.0002126887335036874
Position 648: 0.00021199524200099268
Position 5642: 0.00020891093798628674
Position 10905: 0.0002034066047177043
Position 9678: 0.0002031802713805541
Position 2720: 0.00020080117094021363
Position 543: 0.00019096195580443922
Position 1856: 0.00019023026907249356
Position 9790: 0.00018391282603537408
Position 1246: 0.0001827478625010625
Position 3001: 0.00018244702534734388
Position 2490: 0.00018120084178715069
Position 578: 0.00017563687374509842
Position 1977: 0.00016762887304679685
Position 953: 0.00016568219510049165
Position 2502: 0.00016558686030357237
Position 1395: 0.00015969345680543997
Position 869: 0.00015612297122859147
Position 10099: 0.0001410172627685585
Position 2871: 0.00013727085370957774
Position 5996: 0.0001232138868907709
Position 9871: 0.00011234560945028213
Position 902: 0.0001110921723238841
Position 8870: 0.00010888134115501205
Position 9663: 9.238215494925682e-05
Position 917: 8.494787349072929e-05
Position 2023: 7.899141025943808e-05
Position 837: 7.440810488847373e-05
Position 500: 7.274375288644383e-05
Position 866: 7.211575877660812e-05
Position 947: 5.8627471588874443e-05
Position 743: 5.474379988570051e-05
Position 9008: 5.4712029043200286e-05
Position 969: 4.509320144908167e-05
Position 8807: 3.987164039022796e-05
Position 745: 2.6687844410075578e-05
Position 7667: 2.5821029677047755e-05
Position 335: 2.569847675997001e-05
Position 2076: 2.1678392724427012e-05
Position 1330: 1.957881908153658e-05
Position 9237: 1.9119122497810047e-05
Position 1705: 1.9116592252906715e-05
Position 588: 1.8672995970540236e-05
Position 2081: 1.6527310944759808e-05
Position 427: 1.5656191371605514e-05
Position 1608: 1.3275686500780507e-05
Position 1261: 1.2842862313487263e-05
Position 1359: 1.1900675929872645e-05
Position 1274: 1.1394316489116071e-05
Position 474: 1.1194948995423873e-05
Position 839: 1.040208192607192e-05
Position 958: 8.096572946356845e-06
Position 757: 7.921202842950796e-06
Position 2398: 7.240443399784234e-06
Position 1334: 7.031194806955535e-06
Position 9746: 6.2392721817912765e-06
Position 2415: 6.018261648795234e-06
Position 6812: 5.9835526534277684e-06
Position 1543: 5.450396657848108e-06
Position 6450: 4.3864495537381804e-06
Position 2194: 4.136698938646716e-06
Position 1827: 2.9628690975794794e-06
Position 6757: 2.7276239701902972e-06
Position 650: 2.5363198045960478e-06
Position 782: 2.3811577530243883e-06
Position 880: 1.8464718337895849e-06
Position 3208: 1.7050296563155445e-06
Position 4168: 1.524636359329023e-06
Position 448: 1.341528097973875e-06
Position 3090: 9.001399429580761e-07
Position 2038: 7.727514125862229e-07
Position 520: 7.441342383060115e-07
Position 2235: 6.35295955489084e-07
Position 1722: 6.330426289825038e-07
Position 976: 6.024401814417436e-07
Position 592: 5.667207053319447e-07
Position 247: 5.313064922210967e-07
Position 308: 5.148146952272129e-07
Position 698: 3.803563280306942e-07
Position 3068: 3.4125953088264556e-07
Position 2979: 3.3507083374035164e-07
Position 2927: 2.5992294545011797e-07
Position 1499: 3.97440426957792e-08
Position 263: 1.311277093018691e-08
Position 458: 1.0089470115445061e-08
Position 311: 5.291246160154351e-09
Position 1661: 4.246044329090901e-09
Position 322: 2.37453802210225e-09
Position 462: 2.1716633765784415e-09
Position 1737: 1.4041899824921225e-09
Position 1658: 1.1383832229057412e-09
Position 990: 3.7804884149419714e-10
Position 277: 3.1854306140021453e-10
Position 315: 2.558504076837903e-10
Position 287: 5.104560704566606e-11
Position 268: 2.476386807248995e-12
