Gene = SIGMAR1
Position 1034: 0.0009907257574055062
Position 131: 0.0007856014689704942
Position 1691: 0.0007834767312939029
Position 1645: 0.0007318194215810916
Position 1687: 0.0006954972599388928
Position 1917: 0.0006924317671563971
Position 915: 0.0006125721335603852
Position 172: 0.000610354858325934
Position 2986: 0.0006072365504453261
Position 2698: 0.0005816685088257602
Position 2356: 0.000512827278482813
Position 187: 0.0005042127840110827
Position 1641: 0.0004884019752496466
Position 2223: 0.00046589979657944095
Position 2270: 0.0004466008079532588
Position 2227: 0.00041021786758825004
Position 2975: 0.00040522083051653697
Position 433: 0.0004002291326653573
Position 2353: 0.00036035999650085393
Position 1145: 0.00032664561600725386
Position 2244: 0.0003133449333703334
Position 1237: 0.00028403742728124663
Position 1545: 0.00027877131071817366
Position 2467: 0.000271560421637128
Position 1098: 0.00025773422777595605
Position 2147: 0.00023302890321673535
Position 1328: 0.00022935111495347104
Position 2143: 0.0002273079610161048
Position 318: 0.0001161742531529316
Position 932: 0.00010349594896043069
Position 2781: 0.00010094588177662321
Position 1397: 9.49961588024348e-05
Position 1498: 9.221954211024678e-05
Position 1383: 8.67483369110261e-05
Position 1720: 8.573567389665193e-05
Position 364: 7.933898810355386e-05
Position 2106: 7.853932684493983e-05
Position 145: 7.420879683010348e-05
Position 1834: 7.026714539443759e-05
Position 556: 6.272144775166194e-05
Position 1619: 6.256420405435107e-05
Position 1564: 5.706495720495306e-05
Position 2737: 3.865352626735242e-05
Position 430: 2.7695680497558265e-05
Position 1308: 2.2204604115395908e-05
Position 79: 1.9398388799689265e-05
Position 1508: 1.822986436228496e-05
Position 596: 1.7579488933715796e-05
Position 698: 1.3911182691221867e-05
Position 1481: 1.0370207684438807e-05
Position 505: 9.020861822247994e-06
Position 287: 8.178179658292507e-06
Position 174: 6.966482979731537e-06
Position 743: 6.207080026058263e-06
Position 194: 6.163660433222327e-06
Position 1200: 5.912791986775036e-06
Position 1475: 5.730032801600665e-06
Position 1332: 5.670171966359396e-06
Position 277: 3.901254673374422e-06
Position 757: 2.5779208297255345e-06
Position 801: 1.6857707693800526e-06
Position 856: 1.4343902782044846e-06
Position 236: 9.983512468621533e-07
Position 786: 9.487659614808892e-07
Position 741: 8.137872056625129e-07
Position 238: 7.360507249931862e-07
Position 859: 5.940570909187334e-07
Position 1175: 4.872981527393287e-07
Position 272: 3.037618970580801e-07
Position 1163: 3.026675456589333e-07
Position 1249: 2.7582967543434795e-07
Position 217: 2.4440113214955904e-07
Position 739: 2.391490747614269e-07
Position 1261: 2.030107613147584e-07
Position 841: 1.9286380826960147e-07
Position 562: 1.9156905626417725e-07
Position 573: 1.836689382740478e-07
Position 783: 1.6758944152895203e-07
Position 761: 1.0420310441265512e-07
Position 796: 5.964320066882421e-08
Position 243: 5.22710337736347e-08
Position 267: 3.8333415318455106e-08
Position 196: 3.294706031020743e-08
Position 200: 3.1623345930984135e-08
Position 934: 1.9495349547648906e-08
Position 205: 1.3166280754306907e-08
Position 252: 6.1385817473462626e-09
Position 229: 2.3294175139015304e-09
Position 247: 4.0931668684265236e-10
Position 581: 5.1762448742660786e-11
