Gene = JAZF1
Position 3792: 0.0023908359175698014
Position 1886: 0.0022614329634561485
Position 6311: 0.0021492518172779875
Position 8080: 0.0017157526657601634
Position 17486: 0.0017033123738572533
Position 7096: 0.001241388018893798
Position 1448: 0.0011361100752916343
Position 1874: 0.0006519398699629175
Position 1494: 0.0006305378467814844
Position 3256: 0.0006091489044760896
Position 10095: 0.0005423445475253619
Position 2130: 0.0005388758041797541
Position 4723: 0.0005366802744364097
Position 4167: 0.0005134122336458024
Position 3137: 0.00046809050633498246
Position 3825: 0.0004665297552083954
Position 414: 0.0004660943127490346
Position 443: 0.00039467148464402893
Position 10064: 0.0003920450113699934
Position 3699: 0.0003824363270316532
Position 17472: 0.0003264773495393707
Position 3733: 0.00022857137525420713
Position 4635: 0.00022665765235003256
Position 4463: 0.00022487953300033694
Position 3932: 0.00018844461972091568
Position 3160: 0.0001688715596395175
Position 3087: 0.00016748601978762757
Position 3551: 0.00016086269363790374
Position 2661: 0.0001531766871410985
Position 2475: 0.00014813626644807662
Position 1252: 0.00014061048343749877
Position 914: 0.00013596151461485855
Position 2177: 0.0001325657104167371
Position 3573: 0.00012752654290607636
Position 1585: 9.720693210370988e-05
Position 2061: 9.472572155325069e-05
Position 1978: 8.587297514371994e-05
Position 10087: 7.86276823331382e-05
Position 10640: 7.490712699191903e-05
Position 4611: 7.276067724183328e-05
Position 2333: 5.688771668400152e-05
Position 11952: 5.093880342835596e-05
Position 13203: 4.927600158411197e-05
Position 13245: 4.411246539874344e-05
Position 10564: 4.1215796754808815e-05
Position 10605: 3.630296033860749e-05
Position 9478: 3.476840950700799e-05
Position 7181: 2.804007792906134e-05
Position 470: 2.0537330756349034e-05
Position 10161: 1.6842158648622592e-05
Position 11260: 1.404517511197097e-05
Position 10997: 1.2598708964860946e-05
Position 496: 8.89814425741248e-06
Position 306: 8.479575479119578e-06
Position 400: 7.077204584368525e-06
Position 5250: 7.069382399629459e-06
Position 11041: 5.775414782548572e-06
Position 1097: 4.4953656522632076e-06
Position 21013: 4.471523751074141e-06
Position 10501: 4.414048994686428e-06
Position 11720: 4.03396932653225e-06
Position 814: 3.957992862433e-06
Position 1685: 2.3996517658674387e-06
Position 1523: 1.685475922762209e-06
Position 906: 1.1215874856717776e-06
Position 1336: 7.13566580276474e-07
Position 6911: 6.149245745139373e-07
Position 1734: 4.137054495133063e-07
Position 684: 3.861257921579054e-07
Position 2463: 3.294099581490659e-07
Position 1869: 3.142689896568286e-07
Position 3308: 3.1154152774554895e-07
Position 1632: 2.643971377168361e-07
Position 1090: 2.5412917701973697e-07
Position 1457: 2.229141102109058e-07
Position 1381: 2.1168437869767004e-07
Position 3375: 2.0414872672359613e-07
Position 158: 1.9029729059861546e-07
Position 1238: 1.606071072008365e-07
Position 559: 1.5790848071226369e-07
Position 896: 1.5509662094512823e-07
Position 2374: 1.5066291573729476e-07
Position 1838: 1.274481614065695e-07
Position 780: 1.2424025135650208e-07
Position 2051: 1.0162811113871146e-07
Position 1794: 9.097455604090518e-08
Position 676: 8.065290853732055e-08
Position 420: 7.231259678848142e-08
Position 360: 6.864127893405649e-08
Position 923: 5.132708760370575e-08
Position 1129: 5.0677457562502194e-08
Position 24: 2.6643985348665494e-08
Position 19992: 2.129370058877478e-08
Position 1399: 2.0763299587613164e-08
Position 1513: 1.910256606648757e-08
Position 612: 1.8556642487544995e-08
Position 593: 1.8159750571304253e-08
Position 1496: 1.6930426078912597e-08
Position 916: 2.7468129085866166e-09
Position 1038: 1.762525215911556e-09
Position 698: 1.3829122723027345e-09
Position 707: 1.3627529660220426e-09
Position 701: 1.0874564127297113e-09
Position 1516: 7.326861954337154e-10
Position 556: 2.0275055518858678e-10
Position 833: 1.760399309612557e-10
Position 688: 2.993796972281858e-11
Position 18814: 2.8027265830233407e-11
Position 29: 2.7717195067434305e-14
Position 538: 1.322640400570351e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 23965: 0.9870625117285219
Position 17355: 0.9794514693504206
Position 36146: 0.9376422632030877
Position 9975: 0.749732416326693
Position 9766: 0.6827685621688988
Position 6545: 0.6274601332593535
Position 30665: 0.5573645512426824
Position 9161: 0.5360954134254167
Position 23704: 0.45190887229447463
Position 9238: 0.39048854575136155
Position 15581: 0.3762618609235437
Position 4891: 0.2963962993285285
Position 18840: 0.2736516445060141
Position 32840: 0.23982836510892513
Position 17988: 0.1552210550367479
Position 33531: 0.14567571956786876
Position 29893: 0.1267443158418981
Position 4610: 0.09770992940115088
Position 5072: 0.06824251443669986
Position 1396: 0.058221361183955815
Position 9803: 0.053832859240385535
Position 10489: 0.04686453587362752
Position 6466: 0.04554641627846001
Position 18656: 0.0453612481022838
Position 18150: 0.04172010374696614
Position 9994: 0.04063749268158921
Position 6310: 0.040576996036463565
Position 8179: 0.03355517560877031
Position 8811: 0.03317413734853739
Position 7386: 0.03188929415459474
Position 9563: 0.029270149323399334
Position 30120: 0.025259875452290362
Position 10513: 0.024460686763875326
Position 18205: 0.02430186185452834
Position 26807: 0.022532564110457703
Position 8247: 0.0215054289503488
Position 4527: 0.021384280156452693
Position 30879: 0.020768616503802125
Position 25829: 0.020353904922318273
Position 14102: 0.017794400640643686
Position 6111: 0.01644038901824792
Position 25924: 0.016032311735088147
Position 4822: 0.01475089397807143
Position 8939: 0.014655181351739583
Position 6220: 0.014251747111822243
Position 13481: 0.013209516771616634
Position 6866: 0.012334716223586771
Position 10493: 0.012293696042980726
Position 30995: 0.01222295989867842
Position 18176: 0.011589441937217383
Position 8763: 0.011537702936073377
Position 4483: 0.01086058156211238
Position 26868: 0.010389180705049714
Position 18801: 0.010353345758001734
Position 29791: 0.009215977329297536
Position 9174: 0.009144901668759411
Position 1949: 0.009036730471511469
Position 6203: 0.009003595372636059
Position 9931: 0.008538107037135539
Position 1790: 0.00827176544904146
Position 8829: 0.008062365922819201
Position 9396: 0.007609477718554648
Position 25864: 0.0071444431208032635
Position 18006: 0.007123672608975703
Position 30998: 0.006947351588713445
Position 7632: 0.006905276461476075
Position 12526: 0.0068245713378047084
Position 1471: 0.006712017568199271
Position 1857: 0.0062452904183772605
Position 3480: 0.006178791308098329
Position 17690: 0.006011667022325168
Position 4868: 0.005881480549040461
Position 9780: 0.005849976986057629
Position 12365: 0.005717598999771191
Position 1757: 0.0055500986469498815
Position 2759: 0.0054755933237226094
Position 7041: 0.005115553898779406
Position 6257: 0.005036626939428851
Position 7875: 0.004879719438457854
Position 6944: 0.0047924295533483515
Position 6472: 0.00468647824443896
Position 1443: 0.004601107290895577
Position 1599: 0.004369357838486769
Position 18187: 0.0038990452072822797
Position 7653: 0.003778707898343789
Position 7062: 0.0037441982772859978
Position 10539: 0.0034391025263038016
Position 4772: 0.003289460291153542
Position 3698: 0.0030475270984492197
Position 15601: 0.0029554159873772497
Position 1819: 0.0027626300648728097
Position 18031: 0.002678073412839755
Position 8701: 0.002564352455216848
Position 1734: 0.002482341406519307
Position 9093: 0.0024253668434769493
Position 27971: 0.002389684671358034
Position 7532: 0.0023750598636355846
Position 4365: 0.0022343787868343325
Position 777: 0.0018192495508105703
Position 7893: 0.0015514082005557582
Position 8894: 0.001444632426169004
Position 1244: 0.0014272569405054318
Position 27918: 0.0014202041000890206
Position 2818: 0.001358272457189173
Position 9824: 0.0013038575557429775
Position 6999: 0.001247163820267509
Position 9580: 0.0011848581900366943
Position 4534: 0.001170763205917804
Position 2676: 0.0010483040690748581
Position 2615: 0.0009954310548087033
Position 31346: 0.0009732477485527607
Position 8919: 0.000948256215833308
Position 2590: 0.0009016903026052745
Position 4576: 0.0008827044607927286
Position 2834: 0.0008721177179366948
Position 3118: 0.0008645746436872711
Position 2877: 0.0008237905432784712
Position 24363: 0.0008006534184535696
Position 17290: 0.0007840846073414572
Position 2999: 0.0007765780870477713
Position 28954: 0.0007761909620380101
Position 1381: 0.0007529911364749092
Position 28618: 0.0007326797997403099
Position 27492: 0.0007075085506493966
Position 9494: 0.0007004022626750306
Position 1696: 0.0006947727591833659
Position 1493: 0.0006741847505915524
Position 1399: 0.0006711102287325037
Position 24360: 0.0006652116158093055
Position 9954: 0.0006401730390995751
Position 9278: 0.000637442198498203
Position 10620: 0.00063020991848984
Position 7916: 0.0006299337989704524
Position 4661: 0.0006124945645556855
Position 7086: 0.0005978187225400526
Position 1292: 0.0005835106284051413
Position 3499: 0.0005654813012268618
Position 9473: 0.000545108047912968
Position 2880: 0.0005374111893220815
Position 5936: 0.0005326711258222972
Position 17965: 0.0004881219244784054
Position 1334: 0.0004704249020405843
Position 6011: 0.0004403300749766023
Position 7643: 0.00042844709697646753
Position 9290: 0.00041555661492229085
Position 803: 0.00036886324060768615
Position 1903: 0.00036220687745268897
Position 4454: 0.00035746735055826827
Position 4749: 0.0003544691690084927
Position 2933: 0.00032528412849484254
Position 17840: 0.0003181352452095873
Position 4639: 0.0003159849224019411
Position 2593: 0.00029716269103039947
Position 850: 0.00028336414506026277
Position 1739: 0.0002780375145165836
Position 2822: 0.00026811217226130124
Position 3764: 0.0002647762980033516
Position 4955: 0.0002611045236335818
Position 4499: 0.0002553947564374523
Position 2562: 0.00025503937276677923
Position 28411: 0.0002529874054784932
Position 4968: 0.0002511635618089158
Position 2913: 0.00025107703806759177
Position 4433: 0.00024784283299784867
Position 27425: 0.00024272877584471066
Position 27481: 0.00023876260632986414
Position 28183: 0.00023679728813624787
Position 1885: 0.00022846474308805406
Position 4490: 0.00021793356142240462
Position 784: 0.00021403202427928476
Position 5177: 0.0002129914692485504
Position 6081: 0.00021257008621551672
Position 1910: 0.0001982108301729961
Position 27740: 0.00018552301332189908
Position 2258: 0.00018128323293009328
Position 9684: 0.0001776585541957878
Position 1119: 0.00017661734234882475
Position 4121: 0.00017655393841042608
Position 25062: 0.00015662987108115844
Position 2723: 0.00015421280379864554
Position 27609: 0.00014388394056411252
Position 729: 0.00013863448495294174
Position 1925: 0.0001351505970955919
Position 25255: 0.00012487926158549745
Position 2952: 0.000119992028214446
Position 2940: 0.00011928834854696297
Position 913: 0.00010536578223174115
Position 3203: 0.00010378004970564772
Position 17882: 0.00010018536422807067
Position 3592: 9.478953392929737e-05
Position 19601: 9.466858449129968e-05
Position 21105: 9.370216163948622e-05
Position 13106: 9.338846698285353e-05
Position 4825: 9.052618347592768e-05
Position 2707: 8.744408253616604e-05
Position 10014: 8.338364473905609e-05
Position 900: 8.309372787571197e-05
Position 22629: 8.237683711474051e-05
Position 3131: 8.235614254854828e-05
Position 4722: 8.212830206178033e-05
Position 4046: 7.93850802596764e-05
Position 3806: 7.792034541099633e-05
Position 2072: 7.702986518197673e-05
Position 4053: 7.570143045068788e-05
Position 24290: 6.910481816414881e-05
Position 21705: 6.434423837637352e-05
Position 10040: 6.413504258758179e-05
Position 21009: 6.10727866541511e-05
Position 3066: 5.794451284030241e-05
Position 1772: 5.431843548251464e-05
Position 4137: 5.107987267981011e-05
Position 24509: 4.2625398270814866e-05
Position 11867: 3.999856457882138e-05
Position 27286: 3.613596308515988e-05
Position 3441: 3.600603316104471e-05
Position 2643: 3.545888902885304e-05
Position 1577: 3.481114878248554e-05
Position 10035: 3.2179213950067676e-05
Position 3885: 3.1855182679596845e-05
Position 22951: 2.8906148579804778e-05
Position 4272: 2.8816706258699205e-05
Position 6599: 2.7200029069323666e-05
Position 710: 2.5654342006103432e-05
Position 21496: 2.5324927168045458e-05
Position 2530: 2.4774515693217536e-05
Position 4002: 2.3602023771546663e-05
Position 2297: 2.359813745577946e-05
Position 2801: 2.1874996429087513e-05
Position 21429: 2.0966648899777867e-05
Position 3919: 2.08223135566553e-05
Position 24437: 2.0409105790693135e-05
Position 10752: 1.8968227238483088e-05
Position 20647: 1.8055362405410646e-05
Position 19487: 1.706387019535263e-05
Position 2038: 1.6982424916186703e-05
Position 1309: 1.6659397673383628e-05
Position 1641: 1.6106475154353273e-05
Position 1509: 1.586775113639268e-05
Position 21685: 1.5845212428152327e-05
Position 19950: 1.5062741336511094e-05
Position 2854: 1.291304617075908e-05
Position 25288: 1.2861845625979651e-05
Position 10055: 1.2539649721359684e-05
Position 6909: 1.241483823915804e-05
Position 11152: 1.1213327173448104e-05
Position 2841: 1.1116261008918932e-05
Position 11835: 1.0940238849533854e-05
Position 3425: 1.075509709128767e-05
Position 1089: 1.0401175399244986e-05
Position 18324: 1.0351700267782728e-05
Position 10126: 1.0248239480710559e-05
Position 3551: 1.001378221320836e-05
Position 22339: 9.661559947663935e-06
Position 3050: 8.60785480812017e-06
Position 19797: 8.351336226303992e-06
Position 2365: 7.986638789677144e-06
Position 4691: 7.146657299395673e-06
Position 1859: 6.9940297327589036e-06
Position 533: 6.0480762867825326e-06
Position 1251: 5.771762969770961e-06
Position 2527: 5.6671318135308445e-06
Position 19446: 5.166090712448474e-06
Position 19712: 4.78621457694964e-06
Position 1145: 4.324378436904633e-06
Position 11572: 4.03396932653223e-06
Position 19144: 3.922760500406913e-06
Position 11173: 2.8318479385229575e-06
Position 10100: 2.1112983298183408e-06
Position 20890: 2.005707698399277e-06
Position 1447: 1.7413471049825615e-06
Position 10428: 1.5334865479043424e-06
Position 20937: 1.425132329282835e-06
Position 1603: 1.29795301722018e-06
Position 18468: 1.268147813345176e-06
Position 987: 9.027692693257505e-07
Position 1531: 7.168622912593394e-07
Position 14758: 4.025134559047331e-07
Position 1534: 3.7774170074513067e-07
Position 3275: 2.909817365681806e-07
Position 819: 2.445769921811937e-07
Position 674: 1.864886997650986e-07
Position 556: 1.6033198774241055e-07
Position 1627: 1.559806805269869e-07
Position 2493: 1.1357010449633487e-07
Position 724: 8.745541656990155e-08
Position 2488: 8.312293964963707e-08
Position 14223: 7.090748643450981e-08
Position 2090: 6.894942565228834e-08
Position 1579: 6.695091817589573e-08
Position 10713: 6.084438024513209e-08
Position 639: 5.989357072323262e-08
Position 1182: 5.501351179930044e-08
Position 1658: 5.1983519078271e-08
Position 2687: 4.484516220557286e-08
Position 707: 4.063022129135417e-08
Position 1993: 4.000715392232842e-08
Position 813: 3.3748217095014596e-08
Position 3078: 2.8610630690835865e-08
Position 132: 2.636059443933856e-08
Position 1822: 2.255472573293698e-08
Position 688: 2.2307768496324715e-08
Position 2636: 2.025564215841138e-08
Position 2766: 1.7245468956589436e-08
Position 3227: 1.722510794069917e-08
Position 612: 1.5308542261526992e-08
Position 1540: 1.4386756699874983e-08
Position 716: 1.1550582826939141e-08
Position 357: 1.1466558970326051e-08
Position 385: 1.1019025651714347e-08
Position 495: 1.0328103515954621e-08
Position 2261: 8.676534273596072e-09
Position 2416: 7.698718490512432e-09
Position 2306: 7.653904471543352e-09
Position 1170: 7.044183839414147e-09
Position 378: 6.450022771800311e-09
Position 2697: 4.839888626464651e-09
Position 1172: 4.263562810913934e-09
Position 413: 3.954535633518952e-09
Position 19829: 3.897082262487463e-09
Position 374: 3.6905084724629674e-09
Position 996: 2.8936570371899924e-09
Position 684: 2.4946341800866746e-09
Position 1990: 2.2848709794527365e-09
Position 1513: 2.0416331430699055e-09
Position 1961: 1.549749345180658e-09
Position 572: 8.361879594150595e-10
Position 394: 4.856172035447292e-10
Position 659: 2.421481835523158e-10
Position 968: 2.0336848148917426e-10
Position 442: 1.527203948173217e-10
Position 10462: 1.3785468726082757e-10
Position 460: 8.118308181197331e-11
Position 1320: 6.123629689334134e-11
Position 161: 6.045211881269649e-11
Position 172: 5.6040775178985124e-11
Position 134: 3.2307092270731934e-11
Position 478: 3.226491565319847e-11
Position 565: 1.2757536025591505e-11
Position 258: 7.935881692466622e-12
Position 144: 4.961316103007651e-12
Position 9897: 2.142517790501976e-12
