Gene = AK6
Position 16752: 0.0012242263923980738
Position 17399: 0.001193689156832093
Position 1749: 0.0011832859227322928
Position 14481: 0.0011332576059646595
Position 14684: 0.0009176549441199642
Position 418: 0.0008923452702141755
Position 718: 0.000742070582465673
Position 1282: 0.0006517233804784093
Position 2625: 0.0006222547908265835
Position 16580: 0.0005673499940066823
Position 14641: 0.0005014241288782537
Position 16849: 0.00046541782828712837
Position 16667: 0.0004395338687968627
Position 210: 0.00041111762306193084
Position 1914: 0.00038923813477890524
Position 2947: 0.0003862006211813213
Position 1721: 0.00038236924711969046
Position 16169: 0.00037418116220275206
Position 2346: 0.0003686641314811054
Position 891: 0.00036609836964700867
Position 11332: 0.00031368223060188917
Position 15393: 0.0002940388481810693
Position 12146: 0.0002739416154049984
Position 11394: 0.0002720873753470031
Position 12238: 0.00026012278354160096
Position 13210: 0.00023449559539176143
Position 1743: 0.00022561013304047577
Position 1269: 0.00018275599023077254
Position 675: 0.00015433605390393365
Position 3018: 0.00014806316595809154
Position 6612: 0.00014786263866897913
Position 17593: 0.00014566549171876297
Position 389: 0.00013207263272332263
Position 8728: 0.00013018528730793547
Position 591: 0.00011750830153901552
Position 812: 0.00011717557066194309
Position 398: 0.00010426571154867116
Position 14513: 9.0853671875054e-05
Position 16046: 8.871352967292113e-05
Position 582: 8.304051495509416e-05
Position 574: 7.221075806599225e-05
Position 16534: 6.913473887026718e-05
Position 7051: 6.370543300748927e-05
Position 842: 6.127889883539548e-05
Position 3599: 5.936096840246836e-05
Position 4616: 5.799979343429704e-05
Position 207: 5.438072269706065e-05
Position 3085: 5.188398348749793e-05
Position 1310: 5.132332634925543e-05
Position 1083: 4.566974859009412e-05
Position 5166: 4.542632963316192e-05
Position 484: 3.5342321831673766e-05
Position 697: 2.8686923569021654e-05
Position 510: 2.7111286322067914e-05
Position 385: 2.6013558003214266e-05
Position 14629: 2.4239863695636247e-05
Position 1055: 2.3990638087473632e-05
Position 731: 1.747701121565914e-05
Position 13868: 1.706782360367723e-05
Position 14465: 1.2722517632069513e-05
Position 944: 1.1406885608164594e-05
Position 14089: 5.992961383330813e-06
Position 13782: 5.397073471210035e-06
Position 315: 4.178716645000791e-06
Position 3022: 3.6947055594351716e-06
Position 16435: 1.3313707389871356e-06
Position 615: 1.0656774963436266e-06
Position 14348: 1.0544118784676455e-06
Position 13931: 1.0215566132921166e-06
Position 363: 9.187523378626671e-07
Position 16157: 8.547106934063014e-07
Position 15418: 8.459613294814023e-07
Position 13748: 7.46512502082307e-07
Position 3382: 7.024768973432078e-07
Position 3350: 6.400185145139182e-07
Position 132: 5.71073155253956e-07
Position 4015: 5.449517379031703e-07
Position 54: 5.226714374958749e-07
Position 401: 3.8700238000354956e-07
Position 4139: 3.588363864313256e-07
Position 3305: 3.285420291225131e-07
Position 3426: 3.104337564274477e-07
Position 281: 1.9908107678980326e-07
Position 4967: 2.4747246207955445e-08
Position 5115: 2.320161431724985e-08
Position 474: 2.1983001224020636e-08
Position 241: 1.1347814124805003e-08
Position 37: 5.5938061140354275e-09
Position 517: 3.879951654132877e-09
Position 586: 4.617136024431561e-10
Position 620: 5.878658352079039e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13747: 0.9955184072940086
Position 13588: 0.9369416567489282
Position 2946: 0.9297139816909217
Position 9565: 0.686505184518384
Position 17288: 0.528722837369059
Position 1550: 0.38053987874647116
Position 14020: 0.2767164593291756
Position 15227: 0.1732265052021529
Position 12020: 0.14858062929633176
Position 14016: 0.0885694376259258
Position 6802: 0.08174712462049198
Position 16651: 0.07207755937758935
Position 9795: 0.06686191780652902
Position 182: 0.04132970864767877
Position 18158: 0.0343341849961651
Position 9792: 0.02996910618059356
Position 9199: 0.02971627193415562
Position 12366: 0.02613534308253695
Position 815: 0.025203547785272007
Position 12039: 0.020975695161865284
Position 17848: 0.0197139218145077
Position 472: 0.019537689262670535
Position 12420: 0.019370922298718656
Position 16876: 0.018654543390560985
Position 781: 0.01789052100455089
Position 14176: 0.01697392928048225
Position 11959: 0.016706208505776265
Position 2816: 0.016407415360310578
Position 9932: 0.01639554174063656
Position 9521: 0.016135887599484484
Position 15980: 0.014862948017361896
Position 17144: 0.013264410124446919
Position 12898: 0.013242952789316927
Position 1281: 0.011890534254337533
Position 9738: 0.011246659155765714
Position 690: 0.009565203615537955
Position 16912: 0.008137743079323695
Position 1218: 0.008091039006651249
Position 14447: 0.007628355023999312
Position 18487: 0.007175278265943055
Position 18373: 0.007127747907969129
Position 1138: 0.006869737730549993
Position 17583: 0.006441426496100743
Position 9493: 0.006426428734789055
Position 6822: 0.006186087511491767
Position 16299: 0.005883035373180427
Position 17165: 0.005725956414508838
Position 16709: 0.0054989651583058465
Position 6945: 0.005403718136323394
Position 1570: 0.005376620970082553
Position 155: 0.00530346233780302
Position 17106: 0.0049477090847327805
Position 5481: 0.004709177029409391
Position 6965: 0.004697888629577468
Position 18004: 0.004684442780720404
Position 1829: 0.004593495002373256
Position 1546: 0.004548049172245817
Position 4354: 0.004541577119653994
Position 6864: 0.004453599323282106
Position 503: 0.004212833088109379
Position 16816: 0.004059188845067763
Position 554: 0.004048145229012476
Position 416: 0.004034379537302742
Position 1207: 0.003588111070271105
Position 7669: 0.0035440162483701704
Position 1858: 0.003469186607403151
Position 2335: 0.0032643190644042826
Position 9421: 0.0031551883796264515
Position 11983: 0.003132212084951049
Position 13636: 0.0031076449836003397
Position 8517: 0.003092647555808165
Position 16422: 0.003084478489358651
Position 16789: 0.0029003612983598158
Position 17045: 0.0028683517644534145
Position 2040: 0.0027263872385127497
Position 18053: 0.002318534341069918
Position 1115: 0.00224844925836194
Position 7629: 0.002215742091137489
Position 13841: 0.0021268920286357713
Position 15231: 0.00207384894611538
Position 12894: 0.002033372159173092
Position 16533: 0.002002697083231503
Position 16723: 0.0019951956204555038
Position 652: 0.0019325121664494527
Position 6508: 0.0018308102137814918
Position 4817: 0.0017953518811863064
Position 15154: 0.001739940416302166
Position 6548: 0.0016900517675676136
Position 8554: 0.0016821773805956576
Position 999: 0.001597780609472027
Position 17084: 0.0015625329803737147
Position 5461: 0.0015056906845677465
Position 845: 0.0014955257556577752
Position 2275: 0.001450777449309486
Position 2652: 0.0012808077511864044
Position 14831: 0.0011923766001256434
Position 2338: 0.0011444537380817408
Position 14038: 0.0011360572097833409
Position 3084: 0.00105885911057924
Position 437: 0.0010138036837891813
Position 17353: 0.0009860366614817587
Position 6651: 0.0009252192917778395
Position 991: 0.0009246599680539147
Position 6721: 0.0009177890511171335
Position 184: 0.0008631580670496389
Position 14994: 0.0008122425471279765
Position 14880: 0.0007803403467121099
Position 474: 0.000779561552592035
Position 14178: 0.0007790825825786357
Position 18204: 0.0007452739844014721
Position 16434: 0.0007395632389091601
Position 17944: 0.0007376401475259603
Position 2872: 0.0006835789143817552
Position 1237: 0.0006732274056968105
Position 915: 0.0006677161600588035
Position 2921: 0.000652561681039953
Position 14914: 0.0006496040548276236
Position 858: 0.0006353505712016009
Position 1083: 0.0006303025493232087
Position 16359: 0.0006287768037648103
Position 14201: 0.0006178416002469738
Position 2289: 0.0006151623538770805
Position 11238: 0.0005857696059488921
Position 1407: 0.0005801395070067215
Position 16456: 0.0005797505216776393
Position 1337: 0.0005680258207373325
Position 6798: 0.0005544108644735231
Position 18249: 0.0004727351171234191
Position 1110: 0.0004664179218399156
Position 4857: 0.00045530746791342655
Position 17341: 0.00045276547936976734
Position 16156: 0.0004490113035972584
Position 14411: 0.0004465769166171765
Position 14398: 0.00042683521948465124
Position 17760: 0.0004146614466468151
Position 18116: 0.00040255111133919927
Position 14757: 0.0003947100021461859
Position 891: 0.00039295419779549883
Position 16066: 0.0003910354528234452
Position 17968: 0.0003881570301730652
Position 2517: 0.0003742178617618454
Position 2976: 0.0003702372107626358
Position 1511: 0.0003644359777510606
Position 14095: 0.00035262098943150254
Position 2198: 0.0003411888202227567
Position 15505: 0.0003211941546943757
Position 789: 0.00031082934418973416
Position 18452: 0.0002918948832674899
Position 1596: 0.00028466836165422243
Position 15305: 0.0002828275654030039
Position 15350: 0.0002727776551229022
Position 4747: 0.0002620758358289928
Position 864: 0.00025709174463247025
Position 14890: 0.00025137107164017764
Position 2457: 0.0002480369290647383
Position 964: 0.00024776193524261896
Position 1748: 0.0002461195026560211
Position 13061: 0.00023449559539176116
Position 716: 0.0002273076371273905
Position 1552: 0.00019062245507099976
Position 656: 0.00018902667821860095
Position 15259: 0.0001821362369055117
Position 4541: 0.00017921838127531945
Position 14022: 0.00015612415217234837
Position 4917: 0.00014285085651177023
Position 1731: 0.0001402362300070238
Position 17770: 0.00013653319186131358
Position 16253: 0.00013576601661790226
Position 16386: 0.0001357095587101322
Position 15103: 0.00011809397635553839
Position 1063: 0.00011087445035818535
Position 14425: 0.00010440374678125607
Position 18449: 9.573117324238266e-05
Position 731: 8.764594461794949e-05
Position 620: 8.35815073674076e-05
Position 1366: 8.264515051848664e-05
Position 15417: 8.19128516316035e-05
Position 15997: 8.12146699981605e-05
Position 14227: 6.386253173568452e-05
Position 1451: 5.7344247137618874e-05
Position 14870: 5.589382047715712e-05
Position 3578: 4.748710927428992e-05
Position 5000: 4.544953124747924e-05
Position 14112: 4.281132542808982e-05
Position 14127: 4.2569597236510496e-05
Position 214: 3.904295570606946e-05
Position 15936: 3.5863435871961854e-05
Position 2352: 3.4516109254318665e-05
Position 1869: 3.396345711777865e-05
Position 931: 3.372798013812089e-05
Position 14936: 2.514499380528813e-05
Position 5214: 2.3090488424023066e-05
Position 579: 2.247387826371504e-05
Position 956: 2.2374789332667217e-05
Position 958: 2.1919010961326974e-05
Position 1438: 2.1657854863651377e-05
Position 15017: 2.0976653673320012e-05
Position 4832: 1.9764257795876405e-05
Position 14464: 1.8237264180262554e-05
Position 5531: 1.5040643575559742e-05
Position 1423: 1.3208090564092673e-05
Position 559: 1.3058021752763129e-05
Position 194: 1.2985142604741653e-05
Position 13859: 1.2194079688164555e-05
Position 631: 1.2177172501227467e-05
Position 3457: 1.2023759568655159e-05
Position 363: 1.0988312727933007e-05
Position 14922: 1.0955454135928418e-05
Position 1122: 8.038807504791327e-06
Position 14567: 7.8674429168126e-06
Position 706: 6.257797486043801e-06
Position 14337: 5.862122696492103e-06
Position 203: 4.112508162505534e-06
Position 736: 3.893490408378222e-06
Position 798: 3.807842319100343e-06
Position 14551: 3.6566594741757697e-06
Position 3787: 1.5706189166113344e-06
Position 2799: 1.007129649651722e-06
Position 3266: 7.452627783666038e-07
Position 3748: 4.2904531012957685e-07
Position 574: 4.093383487000038e-07
Position 338: 2.8357102080689485e-07
Position 3123: 2.81281696117033e-07
Position 3958: 2.2415940906196717e-07
Position 3169: 2.0225870803283908e-07
Position 1047: 1.8487429902937978e-07
Position 3180: 1.4473121988540563e-07
Position 3686: 1.070857302514935e-07
Position 225: 1.0088163954680084e-07
Position 3304: 9.362530515082848e-08
Position 291: 8.257450227496525e-08
Position 346: 7.785195758772076e-08
Position 4009: 7.010424657274233e-08
Position 451: 5.125366007576754e-08
Position 693: 3.617015024172675e-08
Position 3425: 3.6075898514439305e-08
Position 324: 3.586282567648905e-08
Position 3496: 2.96314188282373e-08
Position 332: 2.019069799312687e-08
Position 320: 1.142903456851736e-08
Position 255: 1.0619628648734288e-08
Position 250: 9.442422233573468e-09
Position 322: 8.58276018912936e-09
Position 896: 6.377346713178985e-09
Position 84: 3.957172331451948e-09
Position 4940: 2.9542466569956922e-09
Position 3152: 2.9082107041334274e-09
Position 664: 2.431490429904777e-09
Position 130: 1.9153537898167792e-09
Position 117: 5.697262801256482e-10
Position 259: 5.203932128469522e-10
Position 132: 8.070809985259643e-11
Position 100: 4.5350690549858517e-11
