Gene = ZMYND19
Position 3382: 0.6487638578171044
Position 1711: 0.3668334040289591
Position 3419: 0.3490856614899211
Position 3196: 0.3333394329584196
Position 6653: 0.20953039262141554
Position 1730: 0.19178929911824272
Position 1771: 0.15944011286707685
Position 1586: 0.14024974854931782
Position 7640: 0.0958207001908777
Position 7606: 0.08156896594117574
Position 1220: 0.07525346990032472
Position 1674: 0.07233109369031449
Position 981: 0.0714841512406141
Position 1032: 0.06763771503543009
Position 6144: 0.05498549674048126
Position 2928: 0.04935822730650255
Position 3223: 0.03545958521235513
Position 3673: 0.03539423393927657
Position 2896: 0.03342620058115156
Position 6900: 0.02710403242693657
Position 7836: 0.025811908976209132
Position 3220: 0.025413862062875082
Position 1322: 0.02462252076019254
Position 2275: 0.022427973510069206
Position 861: 0.020275738064103956
Position 4602: 0.020003149401032885
Position 4419: 0.018340959587770267
Position 7767: 0.017816037294651643
Position 1301: 0.013403557894612768
Position 917: 0.012986143284550871
Position 5078: 0.012105841576554045
Position 791: 0.010903290688192882
Position 4287: 0.009997325910137831
Position 8000: 0.009724209601437222
Position 2439: 0.009535538133959494
Position 6287: 0.008490353487272756
Position 2643: 0.008324612720572446
Position 4253: 0.008203480741073034
Position 461: 0.00814671288862811
Position 4576: 0.008049281637037624
Position 950: 0.007896156181201456
Position 6848: 0.007579474056389293
Position 7676: 0.00708650695401605
Position 3968: 0.007083397349198917
Position 3944: 0.006844603651739223
Position 1428: 0.006731363061460691
Position 8107: 0.006134508149579522
Position 3126: 0.005928257096855748
Position 7725: 0.005383105377329959
Position 8003: 0.0052242103635419925
Position 7357: 0.004753984630449853
Position 6656: 0.004577551594532368
Position 6323: 0.004571193208997475
Position 969: 0.004350166302165058
Position 8088: 0.004248303805748417
Position 6037: 0.004083522191485596
Position 990: 0.0037448276089331383
Position 6053: 0.0036805518089951987
Position 8323: 0.0036057223018109695
Position 6813: 0.003181921377204553
Position 1798: 0.0031117010841668702
Position 4587: 0.002971887383865688
Position 448: 0.0029627181238590207
Position 4097: 0.0027954502594245336
Position 4232: 0.00268123099013923
Position 807: 0.0025553616584083174
Position 3772: 0.002532601591908691
Position 1921: 0.002486302936261778
Position 4178: 0.002365003683310143
Position 5285: 0.00210357593597215
Position 994: 0.0020824634976365545
Position 7370: 0.002076512196000939
Position 3893: 0.002029061335233445
Position 6884: 0.0020140545261525564
Position 3251: 0.001957547272878749
Position 4606: 0.0018771006402287043
Position 4151: 0.0018125186492659216
Position 4367: 0.001759128824768469
Position 3920: 0.001614382293406751
Position 1225: 0.0016109778471799837
Position 4205: 0.0015764043845021432
Position 6168: 0.0015226103651894795
Position 7042: 0.0015026052914855186
Position 3109: 0.0014880170574119603
Position 1926: 0.0014829746462411062
Position 609: 0.0014659358141506176
Position 4124: 0.001408474374360522
Position 753: 0.0013631671527511687
Position 1536: 0.0013513486702480474
Position 1410: 0.0012757376899280894
Position 2207: 0.0012494224653034841
Position 6595: 0.001242742791986371
Position 3067: 0.0012389514978215835
Position 7975: 0.0012105137197090986
Position 1477: 0.0011837745206757307
Position 2867: 0.0011744332209816118
Position 7493: 0.001107582326981535
Position 6121: 0.001046052687647674
Position 3149: 0.0010369520469920511
Position 7168: 0.001028378614730954
Position 4370: 0.0010065766767316858
Position 1243: 0.0009909684349580818
Position 527: 0.0009830576889945438
Position 4624: 0.0009820674253068027
Position 7294: 0.0009479064439536624
Position 3601: 0.0009427402752160145
Position 5905: 0.0009103491559085388
Position 7237: 0.0009029910406929141
Position 533: 0.0008761294232777203
Position 7860: 0.000839936915851635
Position 6434: 0.0007926203339848806
Position 552: 0.0007739095578037047
Position 7555: 0.0007442270571379145
Position 2601: 0.0006814884357975265
Position 2688: 0.0006688558940118651
Position 7004: 0.0006413300673767393
Position 694: 0.0006124965172335744
Position 2397: 0.0005689205480740965
Position 2083: 0.0005425091352701704
Position 2965: 0.0005169457405375603
Position 5009: 0.0004922177311501627
Position 2228: 0.00047400674993222197
Position 6217: 0.0004649068889643954
Position 2992: 0.00044088676147919614
Position 5034: 0.00043740199131100634
Position 3809: 0.00042854734025477275
Position 830: 0.0004282184326780552
Position 1452: 0.0004111547542637113
Position 2343: 0.0004104059281610963
Position 5102: 0.0003961830997298901
Position 1646: 0.00039359295641384396
Position 4714: 0.0003884806096850305
Position 4303: 0.00035711745823073597
Position 3154: 0.00034953070339029536
Position 6792: 0.00034177049792019924
Position 2210: 0.00034129713695788477
Position 6161: 0.0003388715937557232
Position 5327: 0.0003332374087344131
Position 2156: 0.00031399230677395213
Position 3201: 0.00031299117489684986
Position 4070: 0.0003093765326702811
Position 867: 0.0003092177688418843
Position 1495: 0.00029862822639302965
Position 4398: 0.0002908221426367631
Position 2177: 0.0002830280130397455
Position 1239: 0.00026459329095661083
Position 5231: 0.0002523267381514772
Position 1177: 0.0002242009481302793
Position 1874: 0.00021335355077639815
Position 8290: 0.0002112207957584542
Position 5626: 0.00020161414574220061
Position 4504: 0.00019235725885364874
Position 1205: 0.00019144713529308622
Position 2788: 0.00018883045560397
Position 633: 0.00017737522876693404
Position 4702: 0.0001768011641679529
Position 1095: 0.00016755819453423152
Position 2004: 0.0001641180637375945
Position 6557: 0.00016371307190332526
Position 7737: 0.00014999425810735783
Position 8029: 0.0001494619117488634
Position 6749: 0.00014325948167924095
Position 3814: 0.00013882048202930008
Position 4891: 0.0001336884372788359
Position 8133: 0.00012988992592399693
Position 1014: 0.00012279364411926417
Position 677: 0.00011597639154905308
Position 600: 0.00011470406309748945
Position 1648: 0.00011394248710531665
Position 1939: 0.00011377110095457129
Position 2603: 0.00010767478750387124
Position 6342: 9.872440086352828e-05
Position 397: 9.862161627133715e-05
Position 5510: 9.669519650611465e-05
Position 5234: 9.230246800821595e-05
Position 653: 8.141610863383712e-05
Position 3625: 7.753946888898614e-05
Position 2983: 6.530086943005959e-05
Position 6740: 6.208085296984766e-05
Position 5972: 5.8480738311812026e-05
Position 763: 5.761354364369302e-05
Position 5569: 5.550254894657183e-05
Position 2729: 5.314125140529647e-05
Position 6171: 5.11727016037518e-05
Position 2838: 4.8053518381726395e-05
Position 1184: 4.7575884078421735e-05
Position 4791: 4.581738260809742e-05
Position 3603: 4.3471945703261426e-05
Position 1923: 4.343367917779028e-05
Position 760: 4.253104880626392e-05
Position 3001: 4.057762329462327e-05
Position 5260: 4.0142666130156944e-05
Position 1101: 3.963844032926297e-05
Position 1255: 3.689082700276986e-05
Position 2679: 3.110419600799135e-05
Position 5868: 3.06327027737773e-05
Position 690: 3.053955227132802e-05
Position 2103: 3.0026139911858053e-05
Position 1881: 2.9977398994027756e-05
Position 1433: 2.8582126506699842e-05
Position 5358: 2.8262715700486314e-05
Position 4298: 2.8016997441554462e-05
Position 5811: 2.7374454406473687e-05
Position 2470: 2.6815292391766005e-05
Position 819: 2.61948439934938e-05
Position 3078: 2.53088978762486e-05
Position 834: 2.429772043201135e-05
Position 190: 2.4190744578472666e-05
Position 1179: 2.0546202682396924e-05
Position 1818: 1.8364363959596103e-05
Position 564: 1.8352075447038655e-05
Position 1058: 1.5010938970005707e-05
Position 841: 1.4935382135798248e-05
Position 5781: 1.2703300670381727e-05
Position 584: 1.2266245351551717e-05
Position 2736: 1.158512734118754e-05
Position 1061: 1.0584427756184935e-05
Position 832: 8.767088651324894e-06
Position 2295: 8.681989399917662e-06
Position 3386: 8.33939604956108e-06
Position 1086: 7.119296009401408e-06
Position 194: 6.767234550188912e-06
Position 1614: 6.0310495995104e-06
Position 1250: 5.6511843802612325e-06
Position 4425: 5.586512447858209e-06
Position 2474: 4.885729590421575e-06
Position 719: 4.37879259112657e-06
Position 1257: 3.9747960603622905e-06
Position 211: 2.110619548931023e-06
Position 1070: 1.669326173898158e-06
Position 3701: 1.6262594741297948e-06
Position 1076: 1.5651021095259037e-06
Position 578: 1.546053449934753e-06
Position 3298: 1.2965454173471316e-06
Position 4621: 1.1080626849067426e-06
Position 218: 1.0444836159178064e-06
Position 4326: 9.937382392033828e-07
Position 4691: 9.171244331842752e-07
Position 2538: 8.003809595040632e-07
Position 771: 7.9043094593027e-07
Position 213: 7.7332621202742e-07
Position 827: 6.863817394221253e-07
Position 1054: 5.560373477601886e-07
Position 2705: 4.232445587717479e-07
Position 838: 3.890132062901689e-07
Position 1108: 3.4713870008162594e-07
Position 322: 3.4088855085310645e-07
Position 1056: 2.251771771237264e-07
Position 3362: 2.24581074222884e-07
Position 1511: 1.9472588614871437e-07
Position 3708: 1.9326668187477207e-07
Position 3784: 1.4234371122001665e-07
Position 1816: 1.3267964527489534e-07
Position 380: 1.3027786144612476e-07
Position 813: 1.286959854367704e-07
Position 1522: 6.906904986711712e-08
Position 3257: 5.717195218106235e-08
Position 1831: 5.515202972302119e-08
Position 1900: 5.300915883415726e-08
Position 1111: 4.628309653235445e-08
Position 3269: 2.444116362309493e-08
Position 1130: 1.2587369000541172e-08
Position 3587: 1.3497358871667989e-09
Position 277: 2.1332574410227082e-11
Position 98: 4.534862710351255e-12
Position 81: 6.220307298865741e-13
Position 71: 8.537619308510752e-15
Position 282: 9.355431450321384e-16
Position 292: 7.810861533526827e-16
