Gene = UHRF2
Position 1901: 3.1006836992866584e-05
Position 28: 2.5360209705339808e-05
Position 9241: 1.9931862371987327e-05
Position 3484: 1.8612868920772683e-05
Position 1455: 1.6668395605696206e-05
Position 1714: 1.6573023065497878e-05
Position 272: 1.3608611074177869e-05
Position 540: 1.1739368511788171e-05
Position 8840: 1.0647559128117519e-05
Position 499: 1.0451946213989664e-05
Position 148: 1.027818426854754e-05
Position 1050: 8.046324654590802e-06
Position 222: 8.02974363662575e-06
Position 19351: 7.526366905610922e-06
Position 2303: 7.477184946910922e-06
Position 988: 7.190698724784652e-06
Position 1148: 7.17097019031418e-06
Position 971: 6.978039502910999e-06
Position 1583: 6.1607284856576415e-06
Position 614: 5.799797691715706e-06
Position 578: 5.758226954769773e-06
Position 224: 5.137014601471703e-06
Position 1207: 4.108404122975085e-06
Position 263: 4.002675138692182e-06
Position 1347: 3.917513032209934e-06
Position 1558: 3.0139949671832034e-06
Position 1144: 2.168633555144953e-06
Position 1288: 1.4552204510226114e-06
Position 16: 1.2706419098295092e-06
Position 1315: 1.1588168193517655e-06
Position 1086: 1.0462784142147837e-06
Position 893: 9.615456927786727e-07
Position 740: 7.476814650013559e-07
Position 843: 4.588902951134297e-07
Position 877: 4.161917445078096e-07
Position 1331: 4.0746584073104463e-07
Position 1363: 4.0595274653847246e-07
Position 555: 3.8367824862562293e-07
Position 1521: 3.818595360041878e-07
Position 170: 3.6710173221596035e-07
Position 582: 2.0330772200400203e-07
Position 1627: 1.9786185157709606e-07
Position 503: 1.9043702976724925e-07
Position 3: 1.486890297285004e-07
Position 1912: 3.700696432497643e-08
Position 1600: 1.8327986561497174e-08
Position 1369: 1.7974635887292172e-08
Position 1574: 1.4389248833280904e-08
Position 2036: 6.08087571252164e-09
Position 6: 3.1165780426781134e-09
Position 206: 1.0776592280508168e-09
Position 1246: 1.2842302448800346e-11
Position 1016: 7.0053478748080115e-12
Position 1301: 6.790644017015441e-12
Position 479: 4.832950868899535e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7588: 0.9897330360416936
Position 14878: 0.9368279305767013
Position 29180: 0.8485040622567932
Position 11380: 0.7395534781333077
Position 36157: 0.6969326927270576
Position 20801: 0.6432750686854424
Position 24004: 0.4720397736812385
Position 29379: 0.2771382947436369
Position 9311: 0.2311310997369007
Position 13905: 0.20757455090772742
Position 919: 0.1813050133901505
Position 20590: 0.18125831996644595
Position 1420: 0.17835897072511342
Position 2591: 0.16683292932691715
Position 14665: 0.14093929436406766
Position 25202: 0.13384871293326797
Position 21120: 0.12953226241889623
Position 4126: 0.08663668092822398
Position 14610: 0.08253263984414891
Position 159: 0.06960779192878366
Position 1978: 0.04548734268276899
Position 29706: 0.04400606515370385
Position 4787: 0.043626768348728875
Position 25888: 0.040349674464607695
Position 17186: 0.039400752734546234
Position 31895: 0.030584342036857424
Position 8188: 0.027913170159304584
Position 14452: 0.024469454077480652
Position 30259: 0.023793165951244668
Position 1742: 0.02270019440510492
Position 25884: 0.022645984791977197
Position 9108: 0.021257309017162482
Position 2443: 0.020805161977689408
Position 23930: 0.019755407087334167
Position 6760: 0.018452213057378333
Position 10331: 0.018263100188500084
Position 12783: 0.017548318538874244
Position 12891: 0.016220804279095752
Position 6778: 0.01556480735810275
Position 32693: 0.015268380569961965
Position 31985: 0.01423425207104118
Position 24319: 0.013639949069473935
Position 8329: 0.012999553152806095
Position 2181: 0.011788064982777076
Position 2079: 0.011402520874935013
Position 12091: 0.010730070313826404
Position 2571: 0.01060742616014618
Position 23934: 0.009951269865416203
Position 11350: 0.008293516960255303
Position 2136: 0.007780765719623177
Position 9331: 0.0077166696647956706
Position 8432: 0.007317852321115069
Position 7131: 0.006907109473295079
Position 1549: 0.006435615833249322
Position 5631: 0.006171523626761975
Position 30885: 0.0060847575116198226
Position 179: 0.005826532609809529
Position 2015: 0.0056371138849638505
Position 4285: 0.005600843991447795
Position 14446: 0.005301312572337683
Position 12028: 0.004961341987202401
Position 12687: 0.004926736854076616
Position 7719: 0.0048009946636020625
Position 4731: 0.004691934516936587
Position 10720: 0.004418867928518056
Position 4305: 0.004213057347691527
Position 30986: 0.004063165219655171
Position 2418: 0.004045103890518868
Position 29176: 0.003931145135541719
Position 11297: 0.0037487462634213818
Position 8134: 0.003663625096721269
Position 419: 0.003603719123858419
Position 8526: 0.0034241614785174637
Position 4963: 0.00341181330790972
Position 9307: 0.0033760997099171472
Position 12143: 0.003318322051201961
Position 2061: 0.0032965100242320594
Position 11451: 0.0029210942433200936
Position 849: 0.002548525101549873
Position 9289: 0.0022401795893123764
Position 15039: 0.001947469213480783
Position 8299: 0.0019164312852066397
Position 786: 0.0018735927642733322
Position 4225: 0.0018652669737284921
Position 7645: 0.0018041197560516142
Position 12326: 0.0017804682510285975
Position 13017: 0.001696926690803073
Position 2967: 0.0015761482534768535
Position 22378: 0.0015650157667130397
Position 2102: 0.001555999225011211
Position 3869: 0.0015540746462138918
Position 19542: 0.0015467502178639185
Position 12641: 0.0015406826187408286
Position 3893: 0.0014911897596426669
Position 8278: 0.0014774250986194437
Position 11957: 0.0014235617413512116
Position 2597: 0.0013566954531309162
Position 8275: 0.0013361983271357569
Position 1527: 0.0013118291013044627
Position 28687: 0.0012370198008644709
Position 8458: 0.0012130051821716396
Position 2630: 0.0012051879593402098
Position 234: 0.0011431672199881144
Position 25614: 0.001029566043154699
Position 1366: 0.0010188870854010142
Position 19920: 0.001005970854433494
Position 4634: 0.0009553018877416348
Position 2173: 0.0008816170172614086
Position 2767: 0.0008560713435172652
Position 1771: 0.0008399903648963564
Position 2922: 0.0008307999410029023
Position 25836: 0.0008075496345230157
Position 2539: 0.0006506571796324387
Position 10336: 0.0006224764361359332
Position 12116: 0.0006037010560761329
Position 11218: 0.0005631623697049396
Position 203: 0.0005237607111833076
Position 2133: 0.0005014451525819142
Position 4994: 0.0004954447627290341
Position 8411: 0.0004729615806416546
Position 4870: 0.0004164887615971142
Position 12183: 0.00039644946924774255
Position 19456: 0.0003489211536791129
Position 1672: 0.00034701752956832276
Position 12970: 0.00031032129978388095
Position 662: 0.0003088876728988369
Position 8722: 0.00030546962339931345
Position 1650: 0.0002982764710588605
Position 2020: 0.0002768129077327882
Position 2554: 0.0002738420540899635
Position 7958: 0.00027247722951913024
Position 1986: 0.0002679328097157567
Position 2600: 0.00026033733413105027
Position 218: 0.00025817987252811013
Position 16112: 0.0001975955132482414
Position 2352: 0.0001949270621285419
Position 19096: 0.00012688704042294904
Position 592: 0.00012373972989202758
Position 19129: 0.00012315011825049467
Position 21698: 0.00011911466692749354
Position 1592: 0.00011380409596100967
Position 7955: 0.00010690186374271262
Position 2034: 0.00010137428973920829
Position 23134: 9.486837076893914e-05
Position 8703: 8.252816619196651e-05
Position 449: 8.11153199376185e-05
Position 2228: 7.159046256640106e-05
Position 1892: 6.948048022751214e-05
Position 7987: 6.821982732543734e-05
Position 2084: 6.416641468383886e-05
Position 22328: 6.341857685654691e-05
Position 8684: 6.182718160704513e-05
Position 940: 5.699584345813244e-05
Position 14883: 5.4413930170299396e-05
Position 167: 5.416289335446591e-05
Position 7924: 5.220540134600304e-05
Position 1788: 5.205592601579357e-05
Position 513: 4.863516161449674e-05
Position 1369: 4.468546387161256e-05
Position 18008: 4.4024737333084404e-05
Position 3983: 3.7664933670546575e-05
Position 11283: 3.677331427328411e-05
Position 16116: 3.562075740259523e-05
Position 884: 3.5247048222399255e-05
Position 1934: 3.364296166730936e-05
Position 121: 3.30143394481048e-05
Position 346: 3.296302725021903e-05
Position 13261: 3.293793191741719e-05
Position 2328: 3.144598444982382e-05
Position 1207: 2.7746042215754623e-05
Position 16643: 2.721470243020454e-05
Position 1102: 2.384383041577716e-05
Position 1572: 2.3661936161187598e-05
Position 1030: 2.280409760688579e-05
Position 296: 1.9791596212364876e-05
Position 2271: 1.9721229851918917e-05
Position 479: 1.942930138291477e-05
Position 3240: 1.8630227659151872e-05
Position 17335: 1.7838503490904603e-05
Position 2387: 1.7758657357590682e-05
Position 18555: 1.7708409962154374e-05
Position 19398: 1.603613743196977e-05
Position 2925: 1.549718369715807e-05
Position 4244: 1.537066471185243e-05
Position 245: 1.4356198904871526e-05
Position 2031: 1.4306639755251955e-05
Position 19061: 1.4062528148628671e-05
Position 8582: 1.3975656842968316e-05
Position 1230: 1.3586650239894659e-05
Position 16739: 1.285507677127989e-05
Position 8530: 1.225127247575388e-05
Position 525: 1.1728995484001862e-05
Position 16717: 1.14862296184351e-05
Position 13471: 1.1242994716931898e-05
Position 16190: 1.097592710846522e-05
Position 1397: 9.666215355576508e-06
Position 710: 9.1478332604547e-06
Position 15410: 8.789160894758786e-06
Position 396: 8.678121474742056e-06
Position 1941: 8.015534376471221e-06
Position 2790: 7.923700031545741e-06
Position 1702: 7.440457250302248e-06
Position 1426: 7.217068900732805e-06
Position 936: 6.9977612018107e-06
Position 4081: 6.85549764289399e-06
Position 17549: 6.850918537249846e-06
Position 1345: 6.715565212055995e-06
Position 1107: 6.270071806284203e-06
Position 738: 5.400052351656594e-06
Position 18636: 5.029903316177533e-06
Position 320: 5.018153931501323e-06
Position 317: 4.842985189983788e-06
Position 15592: 3.952634150510651e-06
Position 547: 3.834092501516821e-06
Position 718: 3.4426509482017353e-06
Position 621: 3.4058997758288573e-06
Position 13447: 3.3576943425543594e-06
Position 1553: 3.329371947394342e-06
Position 7919: 3.124486818016173e-06
Position 13085: 3.066492829583093e-06
Position 11609: 2.9472750640600808e-06
Position 9518: 2.469383240234555e-06
Position 1372: 2.3728734119996848e-06
Position 13346: 2.3667271349936155e-06
Position 678: 2.2388207287358432e-06
Position 12517: 2.209542109987073e-06
Position 1350: 1.8689043838348182e-06
Position 1009: 1.7193072110851749e-06
Position 664: 1.5477970598130894e-06
Position 961: 1.2829996464388717e-06
Position 819: 1.1661828189021819e-06
Position 813: 1.1459894334467421e-06
Position 140: 1.0910424296005822e-06
Position 945: 1.0823352424010827e-06
Position 867: 9.77666891159021e-07
Position 1794: 9.242650990108654e-07
Position 1140: 8.745734851966893e-07
Position 544: 8.268145832239283e-07
Position 875: 7.883590141666191e-07
Position 680: 7.8709846725486e-07
Position 9584: 7.827131197806795e-07
Position 1920: 6.68883718248588e-07
Position 9749: 6.178126538907016e-07
Position 128: 5.639032738322212e-07
Position 9714: 5.591604971026084e-07
Position 1037: 3.873815355877289e-07
Position 123: 2.740342615040651e-07
Position 9620: 2.7104483928989083e-07
Position 8806: 2.5904650680580056e-07
Position 499: 1.9858921427973648e-07
Position 248: 1.7855309021613126e-07
Position 720: 1.5439065004532343e-07
Position 1477: 1.476092759396151e-07
Position 1435: 1.2855864574772333e-07
Position 805: 1.1367563589949255e-07
Position 1181: 1.1300145177446369e-07
Position 1484: 1.0418636861799102e-07
Position 1444: 1.0073365904136157e-07
Position 1455: 9.87434356471962e-08
Position 551: 7.721210983455659e-08
Position 597: 6.203863442582002e-08
Position 134: 5.590754297958196e-08
Position 8940: 5.4750703276807257e-08
Position 459: 5.219783418605536e-08
Position 367: 4.016243859579199e-08
Position 606: 3.404228019637832e-08
Position 673: 2.9466717206975486e-08
Position 350: 2.4755192514515355e-08
Position 6442: 2.2739209524744554e-08
Position 8212: 2.0246363176925203e-08
Position 8116: 1.9329564571679277e-08
Position 257: 9.98706907069615e-09
Position 1480: 1.7369817947002477e-09
Position 2859: 1.403167967439111e-09
Position 947: 5.576417635786975e-10
Position 1014: 6.4747682432076614e-12
Position 562: 5.076908791394093e-13
Position 84: 1.9119796162249585e-14
Position 90: 1.236743116330504e-14
Position 70: 4.1275369054589764e-15
Position 325: 3.4289836166334612e-15
Position 78: 9.899268632886535e-16
