Gene = LDLRAD2
Position 783: 0.0007392798248202687
Position 6515: 0.0007165039394542605
Position 632: 0.0005736755806232013
Position 8351: 0.0005668741104283117
Position 1214: 0.0005211933412652263
Position 3774: 0.0005174115801118006
Position 4516: 0.000498536628306418
Position 4188: 0.0004928846534859293
Position 3481: 0.00048559502034840207
Position 11681: 0.00046601433181627406
Position 1120: 0.0004622993842217214
Position 4407: 0.0004573364196491242
Position 3886: 0.0004545458050517834
Position 2111: 0.0004429686987146908
Position 1283: 0.0004286150115409108
Position 1145: 0.00040520505834944627
Position 665: 0.0004005394433966559
Position 11335: 0.0003955544317904492
Position 2158: 0.00033461093587490025
Position 5102: 0.0002897680653989199
Position 3566: 0.0002891255651948942
Position 2995: 0.00027687924389576004
Position 4848: 0.0002734863784866725
Position 1651: 0.00024053147766351447
Position 3729: 0.00023525641828663443
Position 1550: 0.00022522770178886735
Position 6449: 0.00021080253699227408
Position 761: 0.0002040365876430796
Position 536: 0.00019952443322681103
Position 3797: 0.00019409040428597596
Position 5628: 0.0001926662460421359
Position 241: 0.00017902505630219706
Position 3905: 0.0001755989897447476
Position 1523: 0.00016649973657063407
Position 2622: 0.00015988334565474044
Position 1107: 0.00015625965455997177
Position 3939: 0.0001553190771576548
Position 5122: 0.00014948364248880947
Position 5652: 0.0001356427043495746
Position 4504: 0.00013477016798537457
Position 689: 0.00011281857579270193
Position 736: 0.00010450866456899303
Position 3407: 0.00010331436334082789
Position 2505: 9.283775597516678e-05
Position 4593: 9.122614527762409e-05
Position 442: 8.100130391892718e-05
Position 4214: 7.871714136345031e-05
Position 1597: 7.802014890438935e-05
Position 7827: 7.199480719533611e-05
Position 6475: 6.980113565136052e-05
Position 955: 6.923688820679788e-05
Position 2653: 6.345781016783827e-05
Position 5260: 6.236555009703484e-05
Position 916: 6.058350271714832e-05
Position 2515: 5.942267515768322e-05
Position 2540: 5.856934196928221e-05
Position 2563: 5.8488121533705097e-05
Position 2078: 5.721361453335974e-05
Position 6214: 5.694115770519089e-05
Position 4680: 5.592003501914962e-05
Position 3070: 4.637431115410892e-05
Position 1341: 4.601348812830131e-05
Position 221: 4.418629088403043e-05
Position 4656: 4.2247526423546644e-05
Position 5632: 4.130367305834565e-05
Position 1700: 3.969584251014755e-05
Position 1162: 3.849766204864748e-05
Position 4784: 3.6437685317337943e-05
Position 2398: 3.407239030614695e-05
Position 3045: 3.361722443189164e-05
Position 2017: 3.1667189813373515e-05
Position 3264: 3.136226597022382e-05
Position 210: 2.775437286714507e-05
Position 598: 2.749172870195719e-05
Position 9289: 2.2261079958356697e-05
Position 1787: 1.968776914601969e-05
Position 3448: 1.948815732275776e-05
Position 176: 1.9461721433005046e-05
Position 1570: 1.6653483550883608e-05
Position 1724: 1.5260708668295205e-05
Position 1633: 1.4825851437028676e-05
Position 1416: 1.299516411161588e-05
Position 1001: 1.280537113640121e-05
Position 1677: 1.2121238498232934e-05
Position 649: 1.1972252796366871e-05
Position 1841: 1.1208749924692681e-05
Position 128: 1.038529493722714e-05
Position 351: 9.798866815389987e-06
Position 1790: 8.685384451842488e-06
Position 1442: 7.73609987655621e-06
Position 800: 7.596383412988057e-06
Position 2599: 7.423143782061506e-06
Position 2575: 7.418721625879035e-06
Position 3457: 6.413604932871567e-06
Position 2261: 5.4714660790759225e-06
Position 3845: 4.766490272058794e-06
Position 1125: 4.211942693628473e-06
Position 3959: 4.027287566465526e-06
Position 179: 3.7499247430920174e-06
Position 267: 3.6321903840014717e-06
Position 3964: 3.5984704957513146e-06
Position 3484: 3.5253843413522556e-06
Position 453: 3.390577863002849e-06
Position 347: 2.8470844466783115e-06
Position 3908: 2.578059779952921e-06
Position 549: 2.1024941104173596e-06
Position 1915: 2.052946105601381e-06
Position 1816: 2.0082668495857095e-06
Position 1432: 1.7233828781600581e-06
Position 119: 1.619947035462847e-06
Position 3807: 1.393100088212951e-06
Position 2071: 1.2676901621542473e-06
Position 2167: 1.250149099870015e-06
Position 1012: 1.148980772915564e-06
Position 468: 1.104962703727679e-06
Position 1557: 1.082637986749533e-06
Position 1554: 1.063459941257685e-06
Position 479: 9.151037773131951e-07
Position 1986: 8.90625819276845e-07
Position 330: 7.979730300101967e-07
Position 2083: 6.877579837327162e-07
Position 2032: 6.695297048711563e-07
Position 1567: 6.509792033889007e-07
Position 500: 6.091809371381912e-07
Position 2026: 5.681194135501137e-07
Position 959: 5.187843359916767e-07
Position 884: 4.879430981321424e-07
Position 1748: 4.776296152798628e-07
Position 937: 4.628579339652119e-07
Position 972: 4.5766676835392723e-07
Position 1792: 4.077152189229992e-07
Position 933: 3.437239515779555e-07
Position 476: 3.425621515195903e-07
Position 4293: 3.282355031839648e-07
Position 4352: 3.0678642561052617e-07
Position 965: 2.186201062682103e-07
Position 4149: 2.0961072200064105e-07
Position 482: 1.9667222928480748e-07
Position 4377: 1.9045189329070165e-07
Position 554: 1.8719506124228505e-07
Position 927: 1.8162096022538726e-07
Position 372: 1.6515495979276453e-07
Position 512: 1.2608776106832932e-07
Position 816: 1.1521808063892032e-07
Position 382: 1.1175136087238983e-07
Position 708: 1.0702317618520981e-07
Position 130: 8.823521610353117e-08
Position 138: 7.30244734055781e-08
Position 1032: 6.99760395140389e-08
Position 551: 6.658411059752774e-08
Position 1049: 6.628323698494816e-08
Position 4338: 5.1592717019794554e-08
Position 1399: 4.981181057434285e-08
Position 144: 4.5766194400897455e-08
Position 2638: 4.434696246442901e-08
Position 1868: 4.369447845095436e-08
Position 1345: 3.9150618726114397e-08
Position 4060: 3.021581366550327e-08
Position 271: 2.0729958609293656e-08
Position 694: 1.9016710560995107e-08
Position 4067: 1.7654095058664745e-08
Position 192: 1.721314327826553e-08
Position 1421: 1.4944254557353112e-08
Position 307: 1.445350964207759e-08
Position 181: 1.4039042594378657e-08
Position 1736: 1.2777129891546238e-08
Position 1663: 1.054200681703045e-08
Position 1444: 7.113114335694331e-09
Position 505: 4.197517922129848e-09
Position 830: 3.5374145558904176e-09
Position 304: 1.8940974742861306e-09
Position 391: 1.2798972134946349e-09
Position 699: 9.911557468340864e-10
Position 1018: 8.910584823708887e-10
Position 332: 6.195830517142778e-10
Position 940: 3.9017007476239623e-10
Position 1295: 1.0720177458556645e-10
Position 1369: 2.586179519339085e-11
Position 485: 1.7672321001430234e-14
Position 824: 9.695272933556923e-16
Position 282: 1.0180232169373478e-17
Position 276: 6.904320078449959e-19
