Gene = GSTK1
Position 170: 1.797735182911819e-05
Position 92: 1.76647496241276e-05
Position 115: 1.6353432292201944e-05
Position 504: 1.4883726715238197e-05
Position 442: 1.324004249499033e-05
Position 369: 1.129085524276209e-05
Position 877: 5.871528484528608e-06
Position 1281: 3.870964149870072e-06
Position 297: 3.3954497618204985e-06
Position 317: 3.259642433214262e-06
Position 1266: 3.0713373866367596e-06
Position 1638: 2.669927692176427e-06
Position 1904: 2.534234311491195e-06
Position 3173: 1.8690467525103988e-06
Position 1725: 1.4571759022067784e-06
Position 1552: 8.444095829525799e-07
Position 1628: 4.766386979765326e-07
Position 1858: 4.379188274399556e-07
Position 1860: 1.3932636162092618e-07
Position 2665: 9.80371654404021e-08
Position 1616: 3.505015532697999e-08
Position 2525: 3.157968682634135e-08
Position 1981: 1.4518300626909555e-08
Position 1910: 1.4065787278949554e-08
Position 2129: 1.2605697939749491e-08
Position 2533: 9.000045543775694e-09
Position 759: 5.710379266387608e-09
Position 2274: 4.508137897150203e-09
Position 2158: 3.604278375776436e-09
Position 2060: 1.1265860001417766e-09
Position 229: 8.713750523787823e-10
Position 2715: 1.541440625621372e-11
Position 3121: 1.2971676402072953e-11
Position 648: 3.3785760999145113e-12
Position 1985: 9.741094368616472e-13
Position 2012: 7.979780755025755e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1548: 0.9940697137014143
Position 4647: 0.8997774328894678
Position 642: 0.8805895854890987
Position 1817: 0.8376520673799277
Position 5344: 0.7746019513753016
Position 4173: 0.6402987040823155
Position 1104: 0.1199006929546627
Position 1767: 0.11823353702307149
Position 5548: 0.08926965097282193
Position 3882: 0.04257224761895423
Position 1723: 0.034799822814408056
Position 4000: 0.03257944547824002
Position 4201: 0.030956620606171468
Position 1993: 0.03046640245409879
Position 1137: 0.024587725505132118
Position 5143: 0.0180653441004891
Position 3654: 0.014963372635031605
Position 4455: 0.013377148396709379
Position 3904: 0.01221592481035425
Position 3243: 0.011463860048331487
Position 3556: 0.009945603563423038
Position 2208: 0.009636015408398509
Position 1205: 0.009468546825968892
Position 1081: 0.009297884363077609
Position 3928: 0.00882345453115816
Position 3803: 0.008678488902456035
Position 3263: 0.0085644031457814
Position 5239: 0.008529023188781128
Position 3428: 0.008157919453913
Position 3564: 0.007587859311013806
Position 807: 0.00744039190077565
Position 5498: 0.007266747017389572
Position 5213: 0.007241379140377611
Position 356: 0.006141033191617193
Position 1358: 0.005839773830182111
Position 5299: 0.005757531984008627
Position 887: 0.005178048309421339
Position 5467: 0.005116361010206899
Position 1954: 0.0042946152196858284
Position 3401: 0.004007540615977084
Position 4141: 0.003850679007893098
Position 5374: 0.003270591429406414
Position 4564: 0.0032655302691160953
Position 5093: 0.003085537890956137
Position 398: 0.002894972421988151
Position 1065: 0.002819314129914247
Position 4180: 0.0025359642433737672
Position 5073: 0.002526094136566451
Position 4812: 0.002513634225212185
Position 3573: 0.002440084750527818
Position 564: 0.0020280637997562604
Position 2608: 0.001988316732632935
Position 3520: 0.0019767697965347563
Position 3087: 0.0018107886971148197
Position 1552: 0.0017906143451717894
Position 4408: 0.0016498262279321298
Position 1502: 0.0016240485806584574
Position 3239: 0.001602654669502374
Position 5003: 0.001000436348371725
Position 2046: 0.0009521452695912304
Position 4530: 0.0008965678539285482
Position 5347: 0.0008086585311834938
Position 4039: 0.0007906491703027271
Position 5618: 0.0007676659971694302
Position 2632: 0.0007464984681968107
Position 3916: 0.0006829568043958146
Position 3470: 0.0006723259929076978
Position 1233: 0.000646772135295328
Position 5432: 0.0005437984627349586
Position 3692: 0.0005322092343297053
Position 5259: 0.0005302735399640801
Position 5176: 0.0005248606792949048
Position 1163: 0.0004889098942381644
Position 2102: 0.0004631501532190151
Position 428: 0.0004536285790449625
Position 3658: 0.00045044052437558053
Position 5218: 0.00041509101132350835
Position 5608: 0.00039983437072501694
Position 4207: 0.0003953114907146776
Position 5435: 0.00034907977966483413
Position 315: 0.0003424904926449239
Position 4318: 0.00033524755435068845
Position 1824: 0.00033474811037384304
Position 972: 0.0003285066123961936
Position 5664: 0.000326040251463509
Position 5574: 0.000320775022084922
Position 3047: 0.0003203739969793088
Position 3001: 0.0003192163512939709
Position 854: 0.0003142670669538483
Position 2282: 0.000308166350605209
Position 2772: 0.000292679478306931
Position 1510: 0.00029046402024301765
Position 4967: 0.00028995162394858246
Position 1711: 0.0002585655985398219
Position 3299: 0.0002495210173504436
Position 2798: 0.00024283390763938812
Position 5500: 0.00023274990601829227
Position 1184: 0.00022718077581551128
Position 5556: 0.0002116131168242279
Position 4902: 0.00020651913879392512
Position 5244: 0.0002060509040916335
Position 3403: 0.00018911779036403042
Position 2158: 0.00018505636347513582
Position 3527: 0.00017963935374271705
Position 1477: 0.00017627581297768405
Position 1303: 0.00017467895090232752
Position 5165: 0.00017264890174472117
Position 3480: 0.00017070163924492952
Position 2109: 0.00016521901685351512
Position 936: 0.00015128138019216198
Position 5522: 0.00014866512834896286
Position 4510: 0.00013604024122537014
Position 3720: 0.00013314399039048372
Position 2865: 0.00012538944383791542
Position 1474: 0.00012131732309628772
Position 3454: 0.00011921174964682982
Position 927: 0.00010695129325956428
Position 5352: 0.00010277553468562495
Position 4801: 0.0001002804970471936
Position 4396: 9.852452878948263e-05
Position 4013: 9.747810346327015e-05
Position 660: 9.471820028896763e-05
Position 1841: 9.010279403257714e-05
Position 1042: 8.858322374060395e-05
Position 3818: 8.788662864244889e-05
Position 5387: 8.629253832235964e-05
Position 4034: 8.474540603752072e-05
Position 2248: 8.301904114723464e-05
Position 1278: 8.240905016084515e-05
Position 1257: 7.498679502128421e-05
Position 811: 7.222968980545093e-05
Position 4227: 7.17282907234562e-05
Position 2168: 7.150572280161186e-05
Position 336: 7.065063815270987e-05
Position 5222: 6.993316600949506e-05
Position 5314: 6.288118856163157e-05
Position 2272: 6.20025342379486e-05
Position 3545: 6.063115811421582e-05
Position 1281: 5.8127403563221504e-05
Position 867: 4.985468246262806e-05
Position 464: 4.760999212213759e-05
Position 252: 4.6798824431570926e-05
Position 930: 4.595575110350612e-05
Position 1112: 4.509094973689004e-05
Position 2035: 4.107665644372407e-05
Position 1507: 3.938702780838192e-05
Position 2310: 3.76878457452467e-05
Position 533: 3.758566126490473e-05
Position 4383: 3.615835566518292e-05
Position 2851: 3.57838555761362e-05
Position 376: 3.464127164974243e-05
Position 1119: 3.421660335277107e-05
Position 3494: 3.408259362235815e-05
Position 3052: 3.3455218597412873e-05
Position 3486: 3.14812847050554e-05
Position 442: 3.095893141160131e-05
Position 4089: 3.0057005221172646e-05
Position 1599: 2.944424085781429e-05
Position 5161: 2.8842416664409287e-05
Position 1329: 2.7723601845030903e-05
Position 5349: 2.5788033289744192e-05
Position 4185: 2.4136273536847294e-05
Position 1977: 2.304427088722117e-05
Position 3026: 2.2788734054561384e-05
Position 3320: 1.877986733430487e-05
Position 2327: 1.843590510249541e-05
Position 2150: 1.8148545301969716e-05
Position 2210: 1.68102399402114e-05
Position 2453: 1.6312393066740037e-05
Position 2237: 1.62312386093598e-05
Position 2023: 1.5684273788633547e-05
Position 2235: 1.322774205111069e-05
Position 2060: 1.3179801862192699e-05
Position 1973: 1.2862177008830694e-05
Position 410: 1.258028515478103e-05
Position 4722: 1.1536873580003961e-05
Position 2933: 1.0396156855016148e-05
Position 684: 9.293492603694342e-06
Position 706: 7.630864603992808e-06
Position 1381: 7.2709935710552765e-06
Position 221: 7.076680145783191e-06
Position 2543: 6.257576317473464e-06
Position 317: 6.145486290449959e-06
Position 288: 5.993746980163177e-06
Position 1364: 5.736363446920526e-06
Position 985: 5.251186355717158e-06
Position 1592: 4.942891577194259e-06
Position 1648: 4.570968698761849e-06
Position 1239: 4.170636114991654e-06
Position 904: 3.59665381356354e-06
Position 3634: 3.397218087861199e-06
Position 260: 2.347057639260146e-06
Position 1614: 2.255951108412175e-06
Position 2012: 1.9227694559224433e-06
Position 759: 1.7579515563261977e-06
Position 1448: 1.6903247849762508e-06
Position 768: 1.6716160096101989e-06
Position 1171: 1.4902898474191988e-06
Position 2119: 1.4645840556061416e-06
Position 815: 1.4154720798281546e-06
Position 2256: 1.3420600936936874e-06
Position 1481: 1.0099661836812283e-06
Position 1442: 8.206706343682939e-07
Position 2054: 5.963061577575366e-07
Position 1398: 5.812798540699e-07
Position 402: 5.111471914029577e-07
Position 492: 4.914680108334623e-07
Position 2085: 4.57216272579958e-07
Position 3091: 4.4973439302652123e-07
Position 2216: 4.4758308601718033e-07
Position 2824: 3.52083567317334e-07
Position 223: 3.429003006431211e-07
Position 898: 2.862489236456438e-07
Position 782: 2.6719398974738637e-07
Position 1403: 2.588007689105402e-07
Position 1889: 2.5781141388583245e-07
Position 1923: 2.1906208883891465e-07
Position 378: 1.9838955379251307e-07
Position 1926: 1.9187982333358327e-07
Position 472: 1.2740236511865946e-07
Position 772: 9.73551642851847e-08
Position 484: 6.52844339357344e-08
Position 268: 6.385414683563299e-08
Position 747: 4.772323262810333e-08
Position 695: 3.4752383724856695e-08
Position 1253: 3.453150647175557e-08
Position 467: 3.4431256381475986e-08
Position 265: 3.418966988131037e-08
Position 208: 3.170663298846044e-08
Position 274: 3.03644787936371e-08
Position 1843: 3.016978469792987e-08
Position 495: 2.7900323987732917e-08
Position 1266: 2.3626312396027756e-08
Position 770: 2.3434257828009708e-08
Position 2285: 2.0788024863848876e-08
Position 1933: 1.889039900796984e-08
Position 2068: 1.5196757547124153e-08
Position 97: 1.0403528060996194e-08
Position 1858: 8.68753427843341e-09
Position 2223: 6.547651087420916e-09
Position 2220: 4.990071299966685e-09
Position 2258: 4.520804499604145e-09
Position 2423: 4.264005112537827e-09
Position 2367: 3.8896678762130744e-09
Position 2127: 3.4175896428081488e-09
Position 1835: 2.4284539648615705e-09
Position 272: 1.1310406581176627e-09
Position 2378: 1.0800700465471045e-09
Position 499: 8.725276199682767e-10
Position 142: 8.536961323444836e-10
Position 2392: 7.286158893210627e-10
Position 1904: 5.80726857247105e-10
Position 170: 5.31272421102744e-10
Position 185: 5.306016429299578e-10
Position 722: 3.5966331318944325e-10
Position 192: 1.8005797715681683e-10
Position 728: 1.7456177260211514e-10
Position 911: 1.2454315381860548e-10
Position 718: 8.031528829192436e-11
Position 504: 7.247620867712266e-11
Position 502: 2.040599726970084e-11
Position 181: 1.9487986502504987e-11
Position 197: 8.372094044808645e-12
Position 199: 4.6651294055778715e-12
Position 203: 2.2572169764063628e-12
Position 155: 2.4859678172383376e-15
