Gene = HEG1
Position 685: 3.621267384195771e-05
Position 2751: 3.263224703641552e-05
Position 2105: 3.1459270749590375e-05
Position 839: 2.720510782078098e-05
Position 11912: 2.455620127220314e-05
Position 369: 2.362836530542427e-05
Position 1774: 2.3461784493461374e-05
Position 1701: 2.1181366374265998e-05
Position 2013: 2.0358125843712523e-05
Position 1990: 1.7419633144444283e-05
Position 11024: 1.6195706300859595e-05
Position 1039: 1.2993478757853197e-05
Position 1034: 1.2911756745195925e-05
Position 893: 1.1296754919009905e-05
Position 1298: 9.737243667597669e-06
Position 1403: 9.722794058591571e-06
Position 315: 9.642883426045347e-06
Position 9262: 9.085295640181456e-06
Position 1263: 9.062964903692886e-06
Position 2273: 8.787771108148677e-06
Position 2096: 8.03449026101573e-06
Position 7105: 6.009269617625955e-06
Position 1857: 5.796240931486659e-06
Position 11092: 5.618603300641997e-06
Position 1277: 5.099981346708403e-06
Position 2035: 4.815972037689583e-06
Position 572: 4.451339663400346e-06
Position 4654: 4.184500503092849e-06
Position 8736: 4.079389814802344e-06
Position 1946: 3.943785118850034e-06
Position 1114: 3.089207602963799e-06
Position 1356: 3.002642882767291e-06
Position 232: 2.9648645194935025e-06
Position 544: 2.9028365424599463e-06
Position 1391: 2.5107528714079027e-06
Position 9097: 1.9774602603387217e-06
Position 280: 1.959907032377212e-06
Position 2877: 1.5842363480478766e-06
Position 1281: 1.4114806211745795e-06
Position 1884: 1.3286353173241974e-06
Position 2919: 1.10628348680496e-06
Position 5548: 9.146801318676527e-07
Position 846: 5.608168539578639e-07
Position 256: 5.025273322897333e-07
Position 857: 3.042086299335262e-07
Position 935: 1.9229864831199303e-07
Position 941: 1.6746570491433063e-07
Position 3470: 1.4182341693423095e-07
Position 1246: 1.398290193640368e-07
Position 329: 1.3041244122715796e-07
Position 195: 8.549659928146936e-08
Position 250: 7.261053882665636e-08
Position 1316: 7.211173080107186e-08
Position 1036: 5.810227653004885e-08
Position 226: 4.520455398726826e-08
Position 898: 4.180442780992099e-08
Position 215: 3.373029876007084e-08
Position 343: 2.7215307063236546e-08
Position 2497: 2.632671455581641e-08
Position 371: 1.1253980222861755e-08
Position 417: 8.810798183070983e-09
Position 951: 7.037439713393373e-10
Position 238: 2.9796422481200126e-10
Position 378: 3.5239901212144485e-11
Position 325: 1.4710792367191563e-11
Position 392: 2.4566813486483994e-12
Position 394: 1.1176552301398818e-12
Position 388: 5.853544438146104e-14
