Gene = RAB29
Position 223: 4.1450483263244475e-08
Position 3974: 3.0962911411954466e-08
Position 323: 1.1171976876761424e-08
Position 982: 1.0133686683471819e-08
Position 1215: 7.909055014369943e-09
Position 1772: 7.805148079675339e-09
Position 1409: 7.801453994017645e-09
Position 637: 7.678108190784532e-09
Position 182: 5.888333128618465e-09
Position 1640: 3.1426942188130262e-09
Position 125: 3.0170689760648076e-09
Position 618: 5.614792930105804e-10
Position 643: 2.677485559962801e-10
Position 226: 2.619673513438536e-10
