Gene = GOLGA4
Position 730: 1.0710814683739456e-05
Position 45: 9.9764668369457e-06
Position 42: 9.961040037023574e-06
Position 8362: 9.647502625400825e-06
Position 272: 9.073681577349965e-06
Position 1131: 3.773762981096997e-06
Position 112: 3.7700551627267025e-06
Position 522: 3.4699108068614525e-06
Position 2540: 3.4276568481576697e-06
Position 1248: 2.8132264592726997e-06
Position 663: 2.6610293639819944e-06
Position 530: 2.2296107238243683e-06
Position 376: 1.6094274923721475e-06
Position 1316: 1.515982447176272e-06
Position 295: 1.392088371707647e-06
Position 538: 1.3842608485651642e-06
Position 809: 9.937167101378796e-07
Position 688: 9.45843273762658e-07
Position 655: 9.1123971214466e-07
Position 711: 8.228935525649529e-07
Position 1294: 5.1584585524846e-07
Position 823: 3.037292884289575e-07
Position 25: 1.492020541059567e-07
Position 115: 1.1044613814614963e-07
Position 830: 8.429241002754373e-08
Position 162: 8.199843809243875e-08
Position 855: 2.9604585692207533e-08
Position 301: 5.3753929223365745e-09
Position 109: 3.118473950730906e-09
Position 342: 2.2489853845629403e-11
Position 1043: 7.716690679841751e-14
Position 1060: 5.781807054656032e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8217: 0.9984274140894063
Position 2125: 0.5114151804763775
Position 12600: 0.4561386049802173
Position 874: 0.38168117456818224
Position 9226: 0.36667856153122613
Position 5434: 0.3497129085018329
Position 4616: 0.23135592995526388
Position 6770: 0.1567049858155768
Position 8532: 0.10968864609721914
Position 4711: 0.10860108635858473
Position 6682: 0.10853510400159808
Position 7532: 0.10122274255944255
Position 7302: 0.09755068309597169
Position 5562: 0.08152084701337098
Position 9497: 0.0791856373414782
Position 7261: 0.06942610147365139
Position 4503: 0.06612524075109615
Position 1546: 0.05771954234380637
Position 19935: 0.053026414641032305
Position 12620: 0.049166765083199726
Position 8691: 0.047443605338220146
Position 1406: 0.04670980663361205
Position 14432: 0.04195354312441988
Position 6520: 0.04065880233849941
Position 14109: 0.03844817890908626
Position 13646: 0.03809941288699327
Position 8552: 0.03209620511119498
Position 12596: 0.031845325982612326
Position 336: 0.03168344019243538
Position 6607: 0.030041043724918056
Position 6724: 0.02914244260510798
Position 9719: 0.025860240420929
Position 16527: 0.0234205771987962
Position 11369: 0.02341624130297602
Position 1914: 0.020663506285576262
Position 20161: 0.018220014540211188
Position 11154: 0.01780592562954683
Position 2176: 0.017788405353550422
Position 16396: 0.0174337369782323
Position 2488: 0.017262146385925197
Position 4007: 0.016742212918705267
Position 4656: 0.014397607242561061
Position 4692: 0.013348064109054267
Position 8821: 0.011568620103477043
Position 2380: 0.011341176936491164
Position 950: 0.011070301004009528
Position 9100: 0.010907424497565182
Position 9661: 0.010560339036602953
Position 5215: 0.010118668786099731
Position 9403: 0.01009903224422691
Position 9774: 0.009574827648530354
Position 5643: 0.009219158501200395
Position 6258: 0.008172674174628684
Position 2597: 0.008018381519003038
Position 8877: 0.007934126913666482
Position 9162: 0.007441575814690498
Position 8862: 0.007368191786077911
Position 2548: 0.007343920821156889
Position 3644: 0.007114691600215774
Position 16435: 0.005487018341933621
Position 9203: 0.0054078940549048505
Position 5571: 0.004873356744532325
Position 8588: 0.004755353815190324
Position 2510: 0.00453981691893086
Position 4593: 0.004265802576124877
Position 2131: 0.003991904448330919
Position 4742: 0.003897572640183405
Position 13548: 0.0036769719665243196
Position 353: 0.0035266541246035945
Position 8974: 0.003384666597136644
Position 15503: 0.0033308312093248697
Position 13922: 0.0028525177400405225
Position 8528: 0.0027234479792172827
Position 1499: 0.0027036134009737435
Position 11513: 0.002697933806887736
Position 1359: 0.0024019932967206292
Position 11307: 0.002232612677699832
Position 9373: 0.0022025729703110965
Position 4455: 0.0021314001741803566
Position 9966: 0.002064792817522479
Position 3670: 0.00196152908362711
Position 2067: 0.0019539549027960002
Position 1378: 0.001876197863892463
Position 16038: 0.0017748672155454327
Position 15624: 0.001679764127086098
Position 1196: 0.0016312440091902798
Position 1678: 0.0015757963793228402
Position 10516: 0.0014495807670714949
Position 9681: 0.0012794298949139894
Position 11016: 0.001266046736215549
Position 852: 0.001125767008024609
Position 6282: 0.0010914054341689592
Position 901: 0.001071522314593896
Position 8932: 0.0010063611224080497
Position 12443: 0.000996656520501241
Position 10597: 0.0009204312455733902
Position 10118: 0.0009189111508201122
Position 8418: 0.0009164223748443057
Position 1618: 0.00090279138923989
Position 10291: 0.0008834776984439838
Position 8768: 0.0008511624507666329
Position 14061: 0.0008389423726778643
Position 4034: 0.0008353341669686758
Position 15858: 0.0008008141542374225
Position 8715: 0.0008006646534965852
Position 605: 0.0007850254161401969
Position 584: 0.0007815597400722623
Position 6407: 0.0007172815157123356
Position 881: 0.0006392799354718198
Position 8275: 0.0006248261098752853
Position 1525: 0.0006230663142334476
Position 8398: 0.0006113982392174709
Position 11927: 0.0005832374595640083
Position 9734: 0.0005147063466940856
Position 1177: 0.00045977682271338056
Position 2634: 0.0004129702545330509
Position 1157: 0.00041288827774090843
Position 6523: 0.0004112165274397253
Position 1309: 0.0003869402361803815
Position 2099: 0.0003693177054916787
Position 1968: 0.00032609852373206686
Position 587: 0.000304061604118435
Position 10889: 0.000302886571321483
Position 10405: 0.0002988224317189425
Position 12221: 0.000275384370775783
Position 4185: 0.00026143585809040154
Position 11780: 0.0002491982229457378
Position 9049: 0.00024354382045691238
Position 236: 0.00021699062786682794
Position 1314: 0.00021427492896766877
Position 1989: 0.0002099980521547488
Position 2231: 0.0002077453615092456
Position 8929: 0.00020639044077017937
Position 2033: 0.00017293513473218083
Position 7109: 0.00016571330846229358
Position 2180: 0.00016382062660635246
Position 3293: 0.00016166701891847025
Position 930: 0.000154074717074423
Position 709: 0.00014811181278112537
Position 956: 0.00014381253553579507
Position 8609: 0.0001394073808357428
Position 12167: 0.00013825303676810125
Position 2211: 0.0001356268666259881
Position 1557: 0.00011418186040437813
Position 10255: 0.00011105665695383885
Position 8473: 0.00010986910778288326
Position 1213: 0.00010563780765661489
Position 9823: 8.927729300560309e-05
Position 1435: 8.541750189718065e-05
Position 9349: 8.476542353407632e-05
Position 2214: 7.126922156781421e-05
Position 382: 6.580588614633392e-05
Position 8626: 6.0863355777897814e-05
Position 1650: 5.919282821843642e-05
Position 211: 5.1759742713534714e-05
Position 1565: 5.060667886279221e-05
Position 1228: 4.907712069225575e-05
Position 1264: 4.3935050109027596e-05
Position 9777: 4.2542871946592525e-05
Position 802: 4.095351569770986e-05
Position 723: 3.7730610241689754e-05
Position 9322: 3.46231493330129e-05
Position 1279: 2.9998222884370617e-05
Position 1712: 2.7105344446354078e-05
Position 510: 2.5739283200121837e-05
Position 289: 2.5661379479614087e-05
Position 8827: 2.559899111220182e-05
Position 655: 2.433716860646812e-05
Position 764: 2.3891390883246844e-05
Position 783: 2.055672597486951e-05
Position 3426: 2.0373595059802776e-05
Position 3328: 1.978652287199101e-05
Position 9482: 1.7620971319685894e-05
Position 2235: 1.5156881972843676e-05
Position 1599: 1.4936600123918991e-05
Position 993: 1.3214108830624502e-05
Position 3194: 1.201121167442555e-05
Position 1023: 1.1946653940054593e-05
Position 445: 1.1089201762041839e-05
Position 977: 8.739115981815767e-06
Position 9440: 8.341361389972113e-06
Position 175: 7.19185608892863e-06
Position 3530: 5.083821332107039e-06
Position 1251: 4.812578536534375e-06
Position 1861: 4.022629353331024e-06
Position 590: 3.4605413819495733e-06
Position 2095: 2.7926783506410523e-06
Position 2056: 2.4267091239522304e-06
Position 1946: 2.2560420195942323e-06
Position 2001: 2.069585316165789e-06
Position 3373: 1.9552313794513046e-06
Position 427: 1.9069807160269844e-06
Position 2429: 1.7228207223112817e-06
Position 286: 1.6453785233496671e-06
Position 8834: 1.1238833791690342e-06
Position 1004: 1.0962450287905135e-06
Position 298: 1.0915145856477607e-06
Position 2387: 6.385598266895892e-07
Position 2340: 4.775838224264683e-07
Position 512: 4.3816123615289986e-07
Position 179: 4.3171189676967834e-07
Position 415: 4.308894855975242e-07
Position 965: 4.2244158187436906e-07
Position 1048: 3.686370173164425e-07
Position 8557: 3.07740080110872e-07
Position 1584: 2.466397701458082e-07
Position 711: 2.414260047417812e-07
Position 728: 2.2844577405819773e-07
Position 1235: 1.3682445611203728e-07
Position 730: 1.2521553754012222e-07
Position 412: 1.1870996863149535e-07
Position 530: 9.512284228037196e-08
Position 391: 8.461061522764874e-08
Position 418: 6.319653428831998e-08
Position 424: 5.0044300437146575e-08
Position 243: 4.565443132108275e-08
Position 397: 3.825510632278686e-08
Position 158: 1.9441047144257566e-08
Position 153: 1.8842486170173214e-08
Position 402: 1.2823873348180439e-08
Position 181: 1.2202601682207352e-08
Position 162: 9.665292003564986e-09
Position 249: 9.181473092028108e-09
Position 663: 6.565504989049832e-09
Position 522: 5.3759222712135874e-09
Position 95: 5.178310154756824e-09
Position 217: 2.0269185779459043e-09
Position 409: 7.803598235408561e-10
Position 1291: 4.0104696137532713e-10
Position 979: 1.0164235669810175e-10
Position 246: 4.464027955881402e-13
Position 257: 3.7209618748229763e-13
Position 406: 4.556715953881942e-18
