Gene = CACFD1
Position 8663: 0.0016691158678142984
Position 7806: 0.0015585570451387733
Position 7127: 0.0015298197570105907
Position 4470: 0.0011602397154694786
Position 4146: 0.0011276555702183669
Position 185: 0.0010897341396244402
Position 7508: 0.00103995233799931
Position 8843: 0.000900745231375915
Position 307: 0.0008509296323383974
Position 5874: 0.0008279166830409193
Position 5686: 0.0007714418012392863
Position 2695: 0.0007164316232632806
Position 6540: 0.0007095920963667017
Position 6571: 0.000679351866308652
Position 8196: 0.0006232982961892216
Position 4447: 0.0006163304384975099
Position 8851: 0.0006015761088036168
Position 5891: 0.0006006651805830048
Position 2675: 0.0005624924506322815
Position 9249: 0.0005309087645021189
Position 314: 0.00046491308831912796
Position 4879: 0.00046409499996380107
Position 8157: 0.00043801893035973866
Position 1359: 0.0004114645183396422
Position 10511: 0.00039166718839875726
Position 46: 0.0003728816176341434
Position 6365: 0.000352404165853681
Position 8163: 0.00034087552442304175
Position 8845: 0.0002786234222556687
Position 791: 0.00025770928740823725
Position 691: 0.0002102140294079884
Position 1037: 0.00019696882776435058
Position 154: 0.00011913979268950445
Position 570: 0.00010638767315117849
Position 1555: 8.509087647938819e-05
Position 6256: 7.837728356602969e-05
Position 197: 7.754590174661322e-05
Position 72: 6.370549626168967e-05
Position 498: 6.16674949624259e-05
Position 674: 6.012921207549874e-05
Position 1548: 4.92051385482566e-05
Position 6132: 4.843570768068352e-05
Position 8200: 4.382389784333598e-05
Position 2173: 3.6047207639404344e-05
Position 9514: 3.593944246019975e-05
Position 8046: 3.255745893675162e-05
Position 1523: 3.121733492935656e-05
Position 171: 3.065630361761733e-05
Position 384: 2.4102004853204502e-05
Position 8928: 1.9686956579703697e-05
Position 109: 1.567795044095864e-05
Position 169: 1.3468572319915805e-05
Position 8709: 1.260281971604986e-05
Position 1105: 1.0235727155549105e-05
Position 8097: 9.326101810670748e-06
Position 375: 9.023681475076949e-06
Position 178: 8.151132376488157e-06
Position 1138: 7.032124174089946e-06
Position 735: 6.218093906474881e-06
Position 1266: 5.825078438530493e-06
Position 9029: 5.345150981159579e-06
Position 6439: 4.052159189392243e-06
Position 756: 2.9725197927071786e-06
Position 5736: 2.298678859175069e-06
Position 212: 2.1071535800050586e-06
Position 556: 1.6602200679276168e-06
Position 8514: 6.527222678772228e-07
Position 1497: 3.924701692070039e-07
Position 520: 2.3222376423201762e-07
Position 754: 2.030563493462357e-07
Position 8774: 1.9297199274278737e-07
Position 613: 9.008015290109315e-08
Position 1829: 7.038042577006815e-08
Position 620: 5.062239940596305e-08
Position 367: 9.004974445548702e-10
Position 603: 3.4474308352537114e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7933: 0.9939897556992912
Position 8575: 0.9408523504244695
Position 5334: 0.902142307437055
Position 3495: 0.45683281074063753
Position 547: 0.2912968322525031
Position 10401: 0.21759180802760641
Position 2847: 0.1869203290556986
Position 7085: 0.1724013419735455
Position 2633: 0.1699870780957876
Position 2147: 0.1161145634620946
Position 4730: 0.11553103495520883
Position 8183: 0.11187263927547852
Position 8811: 0.10353207825540198
Position 5383: 0.08822453487763728
Position 5090: 0.08630781238733343
Position 3345: 0.08183349446646188
Position 7166: 0.07346474278742976
Position 2630: 0.07139351180767828
Position 6461: 0.06960670464454836
Position 2095: 0.06322793045003001
Position 3419: 0.05670801197961303
Position 5602: 0.05374486902963041
Position 5047: 0.052914490401421606
Position 8352: 0.051640778840698766
Position 287: 0.0501724904495152
Position 2482: 0.040792847399993254
Position 1137: 0.03964126044825619
Position 1516: 0.037262715449444504
Position 4605: 0.03598785131068575
Position 10614: 0.03567867024576578
Position 10346: 0.029088639183121795
Position 1328: 0.02773929568083364
Position 2042: 0.027616476517006154
Position 5616: 0.027266818446310848
Position 2658: 0.027241347553865574
Position 6519: 0.02402560816195255
Position 1725: 0.022204686653410074
Position 9602: 0.020899281361449036
Position 9343: 0.019936253543661412
Position 9629: 0.01697990817614276
Position 8935: 0.016218216263275017
Position 5574: 0.01585597991796507
Position 3400: 0.01555524483096961
Position 2010: 0.015350027284489098
Position 5635: 0.014489632949808783
Position 1827: 0.013959801255789672
Position 9719: 0.013177073051632744
Position 5650: 0.012868140571508478
Position 6076: 0.012082681225502183
Position 7367: 0.01201761533928497
Position 7011: 0.011758170318889285
Position 4663: 0.011448516268853884
Position 9085: 0.010920374795434076
Position 4579: 0.010383425892912955
Position 6649: 0.009815178333426322
Position 1926: 0.009053875553541327
Position 5675: 0.008796727718916568
Position 1614: 0.008335981914739868
Position 9144: 0.007800346467140342
Position 2399: 0.007595192442500519
Position 7327: 0.007166538643411169
Position 1588: 0.006756601885117402
Position 7218: 0.00660775959900091
Position 2602: 0.006346099250879097
Position 10559: 0.006136772808073838
Position 3833: 0.006115466514084234
Position 7235: 0.005746753501762528
Position 862: 0.0057214011038330456
Position 7683: 0.00547757019595429
Position 8135: 0.0053117765234296154
Position 6385: 0.004907918804850226
Position 8307: 0.004828035448279717
Position 1148: 0.004690398768117746
Position 10282: 0.004501573519729235
Position 1419: 0.004456377437157697
Position 1162: 0.0038908887936844757
Position 2026: 0.0038454538753086996
Position 7211: 0.003708082000124284
Position 10306: 0.003567921003995376
Position 2402: 0.0032444401489368723
Position 8097: 0.002960262944812244
Position 7239: 0.0028858993031886365
Position 4701: 0.002617022780790917
Position 6494: 0.002504856508758569
Position 1521: 0.0024277923868528087
Position 2291: 0.0022905819664575822
Position 5970: 0.0022879591200132055
Position 2167: 0.0021944996005750826
Position 7014: 0.0021828533891022094
Position 7271: 0.002122981004894
Position 6935: 0.002020327391899261
Position 5819: 0.0019097759821200858
Position 2343: 0.0018180263841629206
Position 10751: 0.0017794622521190354
Position 9567: 0.0017576958441197998
Position 5302: 0.001738407455887818
Position 2591: 0.0017095812837742994
Position 1977: 0.001691256021732129
Position 8261: 0.0016435125408759891
Position 1633: 0.0015889256038574436
Position 7427: 0.001439174817308026
Position 4887: 0.0014263443756772965
Position 7845: 0.0013231988717246732
Position 1444: 0.0012901504796301337
Position 2438: 0.001281814116950944
Position 1781: 0.001245793512260768
Position 2049: 0.0012350259866746698
Position 3444: 0.0012270219517412555
Position 9852: 0.001207217560326184
Position 2347: 0.0011844032432324998
Position 3431: 0.00117184253455719
Position 1344: 0.0011672473169081863
Position 4769: 0.0010496115482501217
Position 10038: 0.0010383715263515376
Position 2424: 0.0010234241860627357
Position 2211: 0.0010220451636337644
Position 1501: 0.0009982252193954085
Position 8381: 0.0009876710750208377
Position 1673: 0.0009640144385749535
Position 9548: 0.000941639961844936
Position 3775: 0.0008793470874490993
Position 2079: 0.0008305782200637218
Position 4325: 0.0007988039796825815
Position 2744: 0.0007844740348112514
Position 6978: 0.0007677321524336903
Position 8139: 0.0007416705097321266
Position 3640: 0.0006947603259376098
Position 1026: 0.0006936131210152484
Position 8599: 0.0006893002362373844
Position 9386: 0.0006860553248338489
Position 7170: 0.000640169527391647
Position 9916: 0.0006245690383314567
Position 3933: 0.0005391912261701476
Position 4113: 0.000538899868329286
Position 4273: 0.000506934191900046
Position 4341: 0.0004708319823843619
Position 3186: 0.0004472426573234408
Position 8949: 0.00041573097601187815
Position 7472: 0.00035809070390470957
Position 7501: 0.00033107046247486097
Position 635: 0.00030569916312636234
Position 906: 0.0003002492177145311
Position 9288: 0.00029338934932409647
Position 6122: 0.0002859336262239514
Position 10531: 0.0002661133001010701
Position 136: 0.0002455825395996328
Position 9178: 0.0002454833682589994
Position 9513: 0.00024386038966334048
Position 7960: 0.00022694925641964506
Position 10633: 0.00022380764341546015
Position 1188: 0.0002072960849157334
Position 1699: 0.0001950778740293129
Position 8906: 0.0001872145573920509
Position 8238: 0.000152009171222652
Position 4000: 0.00014558597462360607
Position 9073: 0.00014029706543756132
Position 9082: 0.00013070497989311065
Position 1769: 0.0001257936797360896
Position 4075: 0.00011315845878153443
Position 8875: 9.215347993955614e-05
Position 560: 8.757896288985426e-05
Position 5405: 8.468732717740202e-05
Position 6285: 8.364709913785086e-05
Position 8190: 5.521406192840479e-05
Position 1346: 5.389534251312778e-05
Position 5549: 5.0889004286126724e-05
Position 6021: 5.0603325086820015e-05
Position 5558: 4.201693999830228e-05
Position 1552: 4.0440831934709686e-05
Position 340: 2.7828835643732483e-05
Position 6253: 2.685321488473474e-05
Position 611: 2.643864299612833e-05
Position 9420: 2.394070462492059e-05
Position 1252: 2.1847807238802857e-05
Position 5993: 1.980374347836728e-05
Position 925: 1.544559676924016e-05
Position 1232: 1.39410636173764e-05
Position 1261: 1.2909032305547683e-05
Position 294: 9.640382025997812e-06
Position 1362: 7.867067310953062e-06
Position 5714: 5.494516873736979e-06
Position 3202: 5.2318240621776184e-06
Position 7511: 4.3571407647962705e-06
Position 791: 4.148727135368207e-06
Position 1193: 4.133309725394475e-06
Position 7744: 4.0018131837286665e-06
Position 8105: 3.7285239993042346e-06
Position 1166: 3.642863150808995e-06
Position 1391: 3.537733070011291e-06
Position 1367: 3.3688363392113373e-06
Position 912: 3.3664028369665376e-06
Position 197: 2.9983852067744264e-06
Position 933: 2.867718242291262e-06
Position 1656: 2.7504849955874627e-06
Position 1308: 2.445997423785521e-06
Position 717: 1.9954210918733748e-06
Position 8606: 1.7573416985406666e-06
Position 464: 1.59493542645776e-06
Position 117: 1.5334976482044366e-06
Position 1164: 1.4229887491896108e-06
Position 669: 1.2393274993058444e-06
Position 6415: 1.036547562152649e-06
Position 682: 7.32361296320608e-07
Position 361: 5.628429825551467e-07
Position 142: 5.067458205302684e-07
Position 767: 4.622723121326606e-07
Position 706: 4.4087853274543726e-07
Position 1218: 4.2656647782319767e-07
Position 140: 4.0051994870840517e-07
Position 212: 3.3500888126623336e-07
Position 956: 3.2440796327042363e-07
Position 750: 1.8036081676296533e-07
Position 457: 1.786556439717872e-07
Position 760: 1.589411707572557e-07
Position 473: 1.3573077471563417e-07
Position 1215: 1.3527777706553524e-07
Position 1096: 1.2029869845036437e-07
Position 5685: 5.857698146325522e-08
Position 5658: 5.4711128474121e-08
Position 1104: 5.1150276152539715e-08
Position 795: 4.619790389778256e-08
Position 528: 3.484633108277721e-08
Position 1014: 3.2583208281498226e-08
Position 1203: 3.19037380745306e-08
Position 645: 3.1376659432465507e-08
Position 938: 2.45223036746789e-08
Position 735: 1.8333603536930334e-08
Position 721: 1.3154566295863492e-08
Position 744: 1.2978287885987952e-08
Position 686: 1.1833965151836008e-08
Position 222: 5.433052597901592e-09
Position 220: 1.064537453511043e-10
Position 205: 8.212662701541365e-11
