Gene = BNIP1
Position 2005: 7.222910049594294e-05
Position 2260: 6.62834120857819e-05
Position 242: 4.381871497308286e-05
Position 1265: 3.9859296842783887e-05
Position 2108: 3.938470817896338e-05
Position 1836: 3.7663368428057995e-05
Position 10285: 3.749548687617728e-05
Position 606: 3.604461014058703e-05
Position 1926: 3.5004431216589704e-05
Position 6600: 2.7879492399384377e-05
Position 701: 2.6381282190891592e-05
Position 1975: 1.9753740893798053e-05
Position 2425: 1.2728574261949948e-05
Position 600: 1.2058229291089554e-05
Position 1907: 7.456359700106814e-06
Position 603: 3.2177579789837425e-06
Position 1685: 2.610682863182952e-06
Position 1642: 1.9476065428649303e-06
Position 258: 1.8012662332354807e-06
Position 272: 1.208437735040986e-06
Position 269: 8.222569536957492e-07
Position 79: 2.205773841064228e-07
Position 213: 1.41746787075595e-07
Position 783: 8.961176953622706e-08
Position 274: 5.0341827933162814e-08
Position 49: 2.0554175989453884e-08
Position 13: 1.4997501269411888e-08
Position 186: 1.2159298769781978e-08
Position 345: 1.183653444557674e-08
Position 1351: 5.7621540360629026e-09
Position 447: 4.3837512246806035e-09
Position 188: 4.07352732211131e-09
Position 836: 2.03033103340255e-09
Position 695: 1.2665130117163654e-09
Position 413: 1.198180170335904e-09
Position 22: 3.825420306296134e-10
Position 760: 3.787604772936799e-10
Position 845: 2.842788658775017e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15417: 0.9471883950670457
Position 9806: 0.9382098379929737
Position 19209: 0.8345134346578298
Position 17796: 0.4097403616709549
Position 7104: 0.4083431199591732
Position 10495: 0.35765556204340604
Position 14228: 0.34564822756081515
Position 17557: 0.2592600086049682
Position 2350: 0.24406433695194835
Position 2210: 0.2271686863421574
Position 1629: 0.14886830373989382
Position 5824: 0.12367030265472857
Position 11451: 0.11784824343280109
Position 404: 0.11028886049049627
Position 8254: 0.10335004980081434
Position 16378: 0.09667940704523086
Position 1799: 0.07774019634723978
Position 1632: 0.06892601923442418
Position 17539: 0.0678343749875042
Position 8225: 0.0671864315201536
Position 9261: 0.06501453564197254
Position 10513: 0.04229596275263041
Position 7123: 0.03670195561735637
Position 14024: 0.035710644710461426
Position 1736: 0.034116431536835155
Position 5982: 0.03147113020802089
Position 1532: 0.029481634250767035
Position 9734: 0.02693624048656655
Position 2590: 0.02689430568286541
Position 4870: 0.02299123052041794
Position 1949: 0.022491680056866147
Position 2133: 0.021690236014412827
Position 6027: 0.02115294929726818
Position 7429: 0.020798521728046623
Position 1587: 0.017659063344907727
Position 6728: 0.01750709332104963
Position 5985: 0.016541575924841498
Position 17213: 0.015534740557499663
Position 7050: 0.014016754090678641
Position 333: 0.013501188217285527
Position 4694: 0.012618977896479753
Position 18299: 0.011594160780766156
Position 11483: 0.011123553902922785
Position 535: 0.01065943681763336
Position 2323: 0.010436180686975946
Position 16171: 0.009463482669032257
Position 484: 0.009400027259120218
Position 17832: 0.009372523738201499
Position 19093: 0.008369290578617104
Position 16068: 0.008261294421703896
Position 15739: 0.007939989688471828
Position 15368: 0.007889564196248961
Position 364: 0.007098239146527572
Position 221: 0.007031529062303058
Position 2093: 0.006296455480055521
Position 11512: 0.006167772292134358
Position 16123: 0.005962063075945044
Position 18570: 0.005605450201492521
Position 9513: 0.005006102625100699
Position 6343: 0.004618492422318959
Position 6065: 0.0044891174135439004
Position 19515: 0.0037954052343483714
Position 1975: 0.0036007957303283216
Position 18750: 0.00328690055393075
Position 5916: 0.003233922342463927
Position 19450: 0.0031490511046253934
Position 18652: 0.003097707824312229
Position 17411: 0.0030189541222118135
Position 18906: 0.002964042887708438
Position 11515: 0.0028296635453297267
Position 4463: 0.0028188839026901083
Position 2369: 0.0026163479105312283
Position 17802: 0.0020979023134915166
Position 4515: 0.002080874507067255
Position 15764: 0.0020392836509862088
Position 18779: 0.0019114339678667175
Position 19525: 0.001778963063632063
Position 15628: 0.0017750227108439655
Position 1750: 0.0017235478317026084
Position 16439: 0.0016851803212573064
Position 4679: 0.0016125118443656116
Position 19274: 0.0015887665413235413
Position 12623: 0.001559272193282781
Position 1406: 0.0014231364794771507
Position 5794: 0.0014036555701150374
Position 1598: 0.0014036517840825137
Position 13222: 0.0013713517366911359
Position 13177: 0.0013407412849279568
Position 1923: 0.0013397640637556854
Position 4637: 0.0012297896337527946
Position 18203: 0.0011513646931507909
Position 10528: 0.001092575495883143
Position 18337: 0.001054370887090771
Position 18457: 0.0009836198267791111
Position 552: 0.0009460952145093833
Position 18922: 0.000920425301165759
Position 19438: 0.0009150327438578323
Position 10270: 0.0008958169284203907
Position 1767: 0.000801068454001267
Position 11252: 0.0007904884833402498
Position 16036: 0.0007431087545731056
Position 2643: 0.0006196178268213415
Position 19844: 0.0006139771144533116
Position 4490: 0.0006130014518247768
Position 1583: 0.0005738882038660435
Position 16757: 0.0005653193329024352
Position 4571: 0.0004650978245747748
Position 5467: 0.0004578422862869048
Position 5494: 0.00042723788367682043
Position 16613: 0.0003992076338325853
Position 2071: 0.000382410156454244
Position 3757: 0.0003668518709255855
Position 1801: 0.0003586409737193924
Position 1926: 0.00033689015842518205
Position 907: 0.000307510670269631
Position 2530: 0.00029989897667165956
Position 16573: 0.00029010103151963626
Position 497: 0.00027133144647465123
Position 7140: 0.0002620811245787678
Position 16411: 0.0002243509885497134
Position 2166: 0.0002133816615078118
Position 1473: 0.00020856043660750343
Position 2212: 0.00020333943672629838
Position 19869: 0.00016591820291697533
Position 16408: 0.00013447968677268962
Position 1074: 0.00012712947138144277
Position 2462: 0.00011697078006617909
Position 3761: 0.00010421337860173109
Position 1847: 9.23562296948557e-05
Position 622: 9.207349736843001e-05
Position 2319: 9.185710027510862e-05
Position 2260: 9.026843119428874e-05
Position 603: 8.804985184643963e-05
Position 228: 8.482598901879334e-05
Position 16825: 7.490896916911862e-05
Position 1485: 6.426383404864846e-05
Position 2107: 6.359957084377894e-05
Position 1982: 5.929445779002111e-05
Position 15058: 5.9158388980815865e-05
Position 1330: 5.4209506095402235e-05
Position 745: 5.1023519372013505e-05
Position 1771: 4.844110848712621e-05
Position 10052: 4.674696154244208e-05
Position 931: 4.6393684357848177e-05
Position 15954: 4.01364096466538e-05
Position 1841: 3.483373386546003e-05
Position 1071: 3.3613627530757994e-05
Position 511: 3.237217237862607e-05
Position 1300: 3.173333288154817e-05
Position 335: 2.5747201695829468e-05
Position 1379: 2.33615536445183e-05
Position 3792: 2.3337189614496525e-05
Position 1680: 1.833093905274104e-05
Position 6367: 1.7435237422606455e-05
Position 4288: 1.5015485646729999e-05
Position 1383: 1.2332861070179658e-05
Position 12919: 1.111797839329008e-05
Position 1336: 1.0436876571531186e-05
Position 569: 9.261447893131937e-06
Position 186: 6.122596682637367e-06
Position 12157: 5.97955276036332e-06
Position 14542: 5.65937823128987e-06
Position 1309: 5.554065562429903e-06
Position 1315: 5.432878556365676e-06
Position 2043: 5.315688440882579e-06
Position 1642: 5.183077874144203e-06
Position 1239: 4.420212288919991e-06
Position 1096: 2.8439091507476115e-06
Position 2436: 2.7873591964208818e-06
Position 2379: 2.310357989535002e-06
Position 10910: 2.125735801519418e-06
Position 1076: 1.73681936908204e-06
Position 1277: 1.6052618579127815e-06
Position 1282: 1.2787641790790516e-06
Position 8578: 1.2554530779985005e-06
Position 1165: 1.1644856752276414e-06
Position 2425: 1.1318319076871846e-06
Position 1290: 1.1269622088512496e-06
Position 7582: 1.064603718475991e-06
Position 913: 1.0406263284224423e-06
Position 1264: 9.825277110513674e-07
Position 515: 8.085078562062253e-07
Position 1005: 8.070483534998433e-07
Position 16429: 5.188771888004138e-07
Position 1361: 4.046033476502235e-07
Position 749: 3.9908262493553835e-07
Position 1709: 3.321131451740997e-07
Position 507: 3.1520663194056056e-07
Position 1358: 2.874728475462057e-07
Position 1245: 2.533742245004345e-07
Position 649: 2.3438309581655105e-07
Position 1715: 1.9969203613889197e-07
Position 1100: 1.9917823219162776e-07
Position 968: 1.5424859318777013e-07
Position 1685: 1.4372676204269553e-07
Position 724: 1.2935745066815261e-07
Position 781: 6.423475128892482e-08
Position 178: 1.9316614025952087e-08
Position 772: 1.3783398509785778e-08
Position 149: 7.589036025816453e-09
Position 146: 7.514501837325481e-09
Position 161: 3.987136121011884e-09
Position 643: 3.9629744163469897e-10
Position 811: 3.4073654125960995e-10
Position 631: 9.68795379322523e-11
Position 672: 6.042557887252628e-11
Position 710: 5.5334474022528466e-11
Position 96: 5.2874794833134473e-11
Position 701: 1.3284866771966796e-11
Position 786: 8.127770347261689e-12
Position 654: 7.207826340101311e-12
Position 850: 1.1746164937595922e-12
Position 102: 5.939480582757217e-13
Position 75: 3.011525416789833e-13
Position 114: 1.92061201741348e-13
Position 657: 5.494348151279704e-14
