Gene = HEMK1
Position 565: 1.1837437402377516e-08
Position 664: 1.096954694182571e-08
Position 1025: 7.890971216461822e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10691: 0.8371156829832457
Position 12088: 0.7358824249486585
Position 11228: 0.7338373430232035
Position 9668: 0.6912422357508939
Position 7899: 0.6457076549369365
Position 10352: 0.6116643255119373
Position 10963: 0.5621704220374014
Position 8673: 0.5087533974669299
Position 227: 0.5010446725381943
Position 2557: 0.47442946152192417
Position 8356: 0.4498927563910931
Position 17663: 0.43354558934003123
Position 11556: 0.3732084472616897
Position 1569: 0.36635086380775833
Position 5674: 0.34238628005396166
Position 2962: 0.31404286602782155
Position 11397: 0.26980094687708056
Position 3718: 0.259957578523386
Position 1566: 0.19453272389163917
Position 17024: 0.1820116055778056
Position 8469: 0.17113874589554215
Position 2924: 0.17054435574575258
Position 12372: 0.16655158443308238
Position 12103: 0.16557166459634914
Position 1998: 0.16472489739811672
Position 12337: 0.1460031477863399
Position 15796: 0.1399295523296413
Position 14923: 0.13367149992482039
Position 3381: 0.1190220194064801
Position 703: 0.11737080832252654
Position 23619: 0.11306402368420793
Position 10567: 0.10442058614252418
Position 12425: 0.09981860593431627
Position 16006: 0.098043265951012
Position 16138: 0.09101356476924789
Position 12278: 0.08564262785756348
Position 12459: 0.08420405684102827
Position 16657: 0.08129505964820394
Position 2032: 0.07052165762640511
Position 14677: 0.07045560015850365
Position 20032: 0.06751070418757882
Position 17609: 0.06663254736863752
Position 11962: 0.0662283637575179
Position 2605: 0.06446789763781485
Position 2563: 0.06331753736315615
Position 1854: 0.06243446989427928
Position 10646: 0.058148903244232324
Position 9537: 0.057119738144895446
Position 12406: 0.055277666162301606
Position 14882: 0.0532993518056722
Position 8119: 0.05020694508614201
Position 15187: 0.04990907807909405
Position 13409: 0.04734501495030966
Position 10856: 0.04722711888758711
Position 1224: 0.04501590144401411
Position 15832: 0.04376939909735241
Position 305: 0.043469908714549955
Position 10966: 0.0421522329697896
Position 20079: 0.03936928244333456
Position 11580: 0.039049103724627714
Position 16365: 0.038427648774862794
Position 18027: 0.037346348025643336
Position 2947: 0.036120363762843576
Position 11617: 0.03279396901215989
Position 1778: 0.03173014890346737
Position 4491: 0.031176301198404924
Position 10895: 0.030214164914771927
Position 2441: 0.029653177148579422
Position 22081: 0.029543256736904687
Position 2590: 0.027993931812005227
Position 10977: 0.027687928973386615
Position 12503: 0.025896736497776827
Position 17418: 0.025709254623044325
Position 12403: 0.02510286014656395
Position 14643: 0.024273483372084872
Position 10497: 0.01839483096769564
Position 727: 0.01783769657200173
Position 1398: 0.01772232216858379
Position 15632: 0.016737675390545458
Position 2071: 0.016549801986820455
Position 7882: 0.015215505830977163
Position 3614: 0.015027795940659575
Position 13026: 0.01457688975743658
Position 10257: 0.011110429041856142
Position 12248: 0.011067060585626858
Position 11614: 0.011041810373834646
Position 3210: 0.010649703097723848
Position 11408: 0.009797906074465922
Position 3655: 0.00919395914021731
Position 12710: 0.008549288554478254
Position 1502: 0.008299399709281835
Position 9372: 0.007533367087722901
Position 2887: 0.007419002365525544
Position 1455: 0.007350803518195545
Position 2903: 0.006965033656434558
Position 1331: 0.006517621154106882
Position 14589: 0.006503112164320362
Position 11011: 0.006388247802412303
Position 9502: 0.006102226095548492
Position 9742: 0.005860097222693879
Position 3399: 0.005771237635773947
Position 9636: 0.005497872076463028
Position 9921: 0.005064175492593877
Position 2836: 0.00487202510758419
Position 10980: 0.0048404720302539506
Position 10019: 0.004812025039866785
Position 2524: 0.004755312767740887
Position 3402: 0.0045295588195773066
Position 12925: 0.004201031286333175
Position 8686: 0.0040768289691798755
Position 949: 0.00397781006151547
Position 8186: 0.003810059117098267
Position 12068: 0.0037068709122480186
Position 12928: 0.003483600598084802
Position 15264: 0.003292710325646888
Position 10823: 0.0032734834400325054
Position 7021: 0.002948815252530537
Position 14031: 0.0028658614164804863
Position 12753: 0.002761585602759805
Position 1192: 0.0026670766582763657
Position 14333: 0.002643788261697158
Position 252: 0.0025837434330110488
Position 1909: 0.0025629891641263795
Position 13828: 0.0023802495675611162
Position 10866: 0.0022209024717014087
Position 568: 0.0020480705456187207
Position 18660: 0.0019424029699884715
Position 8621: 0.0017199305327767166
Position 1381: 0.0016798154240105123
Position 12118: 0.0016714227081040729
Position 3565: 0.001528855622543938
Position 2414: 0.0014729380012945786
Position 502: 0.0013939808326388337
Position 14927: 0.0012394963958848593
Position 14716: 0.0012167866454435173
Position 1488: 0.0012035652341985442
Position 3515: 0.0010907111715836423
Position 1826: 0.001084179775692703
Position 14126: 0.0010653908925956897
Position 10826: 0.0010558041321301395
Position 871: 0.0009841170634732638
Position 1892: 0.0009744186870792656
Position 14228: 0.000949497048933365
Position 10661: 0.0009448316660436608
Position 2299: 0.0008589171537818151
Position 507: 0.0008517730980278515
Position 11062: 0.0008392920387276651
Position 15328: 0.0007480180295457277
Position 874: 0.0007287082976782215
Position 1370: 0.0007248053890361683
Position 12846: 0.0007135424821442714
Position 8506: 0.0006706502946338233
Position 1144: 0.0006614395961365267
Position 241: 0.0006457152660150513
Position 11363: 0.0006179677279461118
Position 4281: 0.000598508594112451
Position 12150: 0.0005245069398149246
Position 258: 0.00046817322315852313
Position 15673: 0.0004502381805369413
Position 1864: 0.0004365033060103361
Position 1571: 0.0004308465900600454
Position 1060: 0.00042028371691250687
Position 11436: 0.00041724784912402504
Position 2614: 0.0004151706667227914
Position 4202: 0.0003985529535752946
Position 1266: 0.0003925560601109705
Position 1889: 0.0003778844988731403
Position 709: 0.00036376349882705607
Position 2079: 0.0003615679033339199
Position 11835: 0.0003391116518159236
Position 321: 0.0003372514442064378
Position 681: 0.0002936568480961544
Position 1877: 0.0002708008733444807
Position 14506: 0.0002548049643506881
Position 965: 0.00024588323811222966
Position 1906: 0.00024189111871614295
Position 1513: 0.00023930343928750693
Position 14059: 0.0001984823116380197
Position 999: 0.00019837717977165702
Position 2310: 0.00019705164576105675
Position 11196: 0.00019269266675650114
Position 292: 0.0001742746009867415
Position 1459: 0.00017346155813115994
Position 13787: 0.0001725092350255914
Position 1599: 0.0001530593474042715
Position 11190: 0.0001509593661082472
Position 12288: 0.00013457716782300477
Position 1248: 0.00012126844670711453
Position 900: 0.00010862944745166835
Position 269: 6.168873184488745e-05
Position 1283: 5.53187236214933e-05
Position 3484: 5.0876171939351556e-05
Position 208: 4.9361327537254254e-05
Position 519: 4.710800754190745e-05
Position 2365: 4.615369306196541e-05
Position 575: 4.05002486775236e-05
Position 477: 3.674783978082299e-05
Position 1304: 2.8092019041555026e-05
Position 985: 1.9702051167466916e-05
Position 3162: 1.3585942307104226e-05
Position 2264: 1.3472971583005747e-05
Position 12305: 1.1222469370296707e-05
Position 190: 8.885787896902364e-06
Position 418: 8.77854503814376e-06
Position 12318: 8.266228163285769e-06
Position 807: 7.866234752294635e-06
Position 876: 6.7657228284095045e-06
Position 371: 6.192828234798931e-06
Position 579: 5.4583626781133276e-06
Position 951: 4.894660510942471e-06
Position 176: 4.204544738890623e-06
Position 5689: 3.4784421926795006e-06
Position 1073: 1.3796763819879505e-06
Position 739: 1.1014547651410093e-06
Position 410: 9.706478501475915e-07
Position 422: 7.541011647884338e-07
Position 880: 4.834128322013617e-07
Position 1025: 2.899073327744521e-07
Position 790: 2.897873562799407e-07
Position 1336: 2.4331918535324105e-07
Position 338: 1.1688729129677176e-07
Position 1094: 1.1222822237968874e-07
Position 1114: 1.1053532303106387e-07
Position 381: 1.001306585116439e-07
Position 633: 7.371916002979437e-08
Position 435: 6.201974685156584e-08
Position 192: 2.1212214331227347e-08
Position 631: 1.6006570441820714e-08
Position 196: 8.91592550244926e-09
Position 185: 7.302207275593246e-09
Position 793: 7.213609563645246e-09
Position 109: 6.571698289893273e-09
Position 334: 6.5457139640360235e-09
Position 645: 3.7209641378446516e-09
Position 734: 3.115307596097246e-09
Position 527: 2.7358146367654433e-09
Position 531: 1.892122937182127e-09
Position 819: 9.340460479692192e-10
Position 113: 3.0122005851289757e-10
Position 136: 2.647532707318113e-10
Position 121: 2.0711682960681662e-10
Position 529: 1.057060984853222e-10
