Gene = PMVK
Position 272: 1.809692977484141e-06
Position 378: 1.6979912327955884e-06
Position 97: 1.6334621146860176e-06
Position 1663: 1.62636924919261e-06
Position 1708: 1.5916282915824298e-06
Position 654: 1.0591107934129146e-06
Position 565: 9.082827452363467e-07
Position 1735: 8.847481992344184e-07
Position 124: 8.522053865496402e-07
Position 2147: 6.989186051839426e-07
Position 24: 5.931791562999281e-07
Position 245: 4.890381007440295e-07
Position 99: 3.766770308672167e-07
Position 270: 6.693245983783732e-08
Position 205: 6.39153483002778e-08
Position 198: 3.8001455225439586e-08
Position 221: 2.1332198862258608e-08
Position 504: 1.2495849992683669e-12
Position 295: 6.057463907376562e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10507: 0.9961534353093925
Position 11725: 0.9635842501947962
Position 4575: 0.8789283704213573
Position 7814: 0.29224127847670467
Position 7629: 0.2176783496879868
Position 7609: 0.17017378503472946
Position 11483: 0.06854475871522388
Position 7759: 0.06668038503578867
Position 7670: 0.06532851874307118
Position 9142: 0.06261993281025166
Position 11075: 0.055697780943647524
Position 7047: 0.05324131523801392
Position 10896: 0.042090245389299195
Position 7154: 0.04126038439996367
Position 5360: 0.03732754699753399
Position 7449: 0.03634159132950812
Position 4825: 0.03325817938002282
Position 6953: 0.031614021125057554
Position 7835: 0.03152651947293358
Position 4543: 0.026275719977107904
Position 11460: 0.022384395956985735
Position 5686: 0.02072880996453707
Position 10215: 0.017291820221187425
Position 10958: 0.01586345209058698
Position 966: 0.015363302662009838
Position 1935: 0.014889064123604074
Position 11044: 0.014159664064731368
Position 257: 0.013567816753983893
Position 12134: 0.012648035948163721
Position 11346: 0.011734879474336437
Position 7817: 0.010172088844871436
Position 7314: 0.008955921070704344
Position 4624: 0.008596972909954032
Position 5380: 0.008365723417125836
Position 4840: 0.00836547630088971
Position 4430: 0.007971446852604605
Position 8862: 0.007765864567089505
Position 12065: 0.007713736294370361
Position 8785: 0.007472795326353086
Position 10961: 0.006032559927039261
Position 4361: 0.005649139492809002
Position 3585: 0.005453136428778991
Position 7933: 0.0052482503474263
Position 7577: 0.0052165921685029225
Position 12048: 0.004666560620103261
Position 8937: 0.004494603478553799
Position 10816: 0.00442854745065367
Position 4804: 0.0038485144264074696
Position 930: 0.0037858351407392124
Position 1257: 0.0035037794165494046
Position 12111: 0.0033007622764727345
Position 2726: 0.002897280565133793
Position 1032: 0.002474141303134465
Position 349: 0.002433815152265056
Position 11211: 0.002284691327508347
Position 4527: 0.0022492187982543895
Position 683: 0.0022090643849851195
Position 1248: 0.0020583906337492074
Position 7852: 0.0018030471719305652
Position 1626: 0.0016767225526657422
Position 221: 0.0016628606561373974
Position 8552: 0.0016294428107632897
Position 4750: 0.0016116963041203107
Position 5391: 0.001592076296726752
Position 10761: 0.001574089680239855
Position 2704: 0.0012095368328573805
Position 8910: 0.001194604903226709
Position 12052: 0.0011217182586748357
Position 4083: 0.0011051539905984288
Position 3560: 0.0010888177805543275
Position 3067: 0.0010621040889524196
Position 7108: 0.0009615473213742764
Position 1523: 0.000957872133026272
Position 3909: 0.0009368210451216459
Position 2423: 0.0009300639463338192
Position 3366: 0.0008906562267959236
Position 778: 0.0008444666643637672
Position 3233: 0.0008395525095243069
Position 10835: 0.0008320595730124059
Position 2383: 0.0008204841012978115
Position 7794: 0.0007720594130901422
Position 10706: 0.0007263559808095374
Position 1260: 0.0007237837351311364
Position 8838: 0.000720477674578534
Position 12186: 0.0007184813167270549
Position 11690: 0.0006811139683327836
Position 4955: 0.0006734705849580846
Position 512: 0.0006344536716861838
Position 4391: 0.0006312075237705989
Position 4496: 0.0005124755913534499
Position 1959: 0.0005058875434389627
Position 11009: 0.0005028663168358798
Position 11290: 0.0004998825165394497
Position 321: 0.0004679012522630343
Position 6982: 0.0004538419225922721
Position 136: 0.0004439654160513983
Position 11951: 0.0004358551687877416
Position 3889: 0.0004137315214376816
Position 1047: 0.00039088891767624444
Position 174: 0.00038580570128814856
Position 1538: 0.00038283121284256387
Position 665: 0.00037685130855015595
Position 4913: 0.00035960564372184475
Position 6831: 0.0003587163507029032
Position 1555: 0.0003542774118524566
Position 11272: 0.00034758521444054575
Position 11746: 0.0003409202090551106
Position 6878: 0.00033955079354662494
Position 7762: 0.00033907307371837733
Position 6557: 0.00032936676043984184
Position 950: 0.00030481740262104434
Position 11047: 0.00029898732493670283
Position 5460: 0.00029515740096992197
Position 1000: 0.00027832943663400885
Position 3641: 0.0002619086301865523
Position 2628: 0.0002517805249604767
Position 6533: 0.00022898398592115433
Position 6072: 0.00022351097528900722
Position 2909: 0.00021278209745941747
Position 1219: 0.0002077397313253328
Position 10901: 0.00020321814867532213
Position 11095: 0.0002028072077899253
Position 614: 0.00017652872930711114
Position 10441: 0.000158580609174929
Position 12071: 0.00014491855776532593
Position 6099: 0.00014054594817382765
Position 12204: 0.00013850112897322343
Position 11615: 0.00012699918433689545
Position 565: 0.0001235054631190907
Position 4688: 0.00012071378419425538
Position 6697: 0.00011440880174198554
Position 7463: 0.00011020506514063606
Position 5581: 0.00011010532888138365
Position 12008: 9.435927740940339e-05
Position 1631: 9.110155938685286e-05
Position 4341: 9.10757854633134e-05
Position 11090: 8.88139002774599e-05
Position 1757: 8.207247254591396e-05
Position 1542: 7.414697881308273e-05
Position 11663: 7.304080875903678e-05
Position 516: 7.078823746860534e-05
Position 8816: 6.832440596929132e-05
Position 1941: 6.662185693219526e-05
Position 12068: 6.206709605643237e-05
Position 5280: 6.144058240519e-05
Position 4990: 6.0276513867933153e-05
Position 12140: 5.891535490795124e-05
Position 1282: 5.091270280334076e-05
Position 10592: 4.838409728634778e-05
Position 11697: 4.7647700047921093e-05
Position 622: 4.72278985417536e-05
Position 1464: 4.33697255573344e-05
Position 11023: 3.5572934545947726e-05
Position 628: 3.366203640168688e-05
Position 11977: 3.3656438907585424e-05
Position 12211: 3.347598749089198e-05
Position 12149: 3.083613702613455e-05
Position 642: 2.9281218680398862e-05
Position 479: 2.4431259121524422e-05
Position 9549: 2.3266240427765642e-05
Position 6210: 1.2055578319211142e-05
Position 5730: 9.239030734285513e-06
Position 11278: 7.659737377115484e-06
Position 9710: 5.777960625010381e-06
Position 4969: 2.6295885150675434e-06
Position 8011: 2.478893081817524e-06
Position 4893: 2.4559342983279574e-06
Position 4716: 2.1411209229942397e-06
Position 10938: 1.9792445481146453e-06
Position 4150: 1.314563966315014e-06
Position 697: 7.334391910414261e-07
Position 568: 6.966465918813432e-07
Position 395: 4.303443091739484e-07
Position 162: 4.031439680250759e-07
Position 356: 3.7368616949242036e-07
Position 263: 3.606875268992067e-07
Position 577: 3.211841209723531e-07
Position 1648: 2.805155360035027e-07
Position 862: 1.889579603726091e-07
Position 483: 1.8279365704721035e-07
Position 746: 1.6153976552447412e-07
Position 1164: 1.510719618386691e-07
Position 593: 1.4252871032463972e-07
Position 400: 1.2755731322444653e-07
Position 972: 1.168375098895745e-07
Position 282: 9.942960668632537e-08
Position 992: 9.874263357466897e-08
Position 743: 9.564034642609348e-08
Position 827: 9.02156612610122e-08
Position 1049: 8.322403942315883e-08
Position 358: 7.250044525512887e-08
Position 786: 7.013169035533478e-08
Position 1581: 6.934940902744783e-08
Position 1101: 6.380753482521771e-08
Position 1134: 4.345291752711288e-08
Position 519: 3.433917955004805e-08
Position 270: 2.681055742982528e-08
Position 522: 1.9712089651483156e-08
Position 538: 1.9431164740754982e-08
Position 639: 1.6963186853059124e-08
Position 292: 9.836329541146715e-09
Position 459: 9.23834769672059e-09
Position 596: 7.93679216213361e-09
Position 141: 7.726720568780092e-09
Position 420: 3.851316186986635e-09
Position 276: 2.9607666595691745e-09
Position 456: 2.5860516633272734e-09
Position 77: 4.1272055265111006e-10
