Gene = CDCP1
Position 388: 4.0407087894092986e-05
Position 177: 3.591126884986886e-05
Position 1029: 3.19698996434582e-05
Position 593: 3.0230851814053023e-05
Position 941: 2.7256798815980697e-05
Position 939: 1.3006654560310427e-05
Position 410: 1.0935558249326116e-05
Position 713: 8.904623516798144e-06
Position 349: 8.670930469418665e-06
Position 366: 8.615424080520556e-06
Position 1016: 7.000710162941056e-06
Position 988: 5.023404737673321e-06
Position 1054: 4.603107258270608e-06
Position 955: 2.9426969830808255e-06
Position 952: 2.232323814404857e-06
Position 1086: 2.0964578851412806e-06
Position 703: 1.776465898623707e-07
Position 393: 1.1425563868746392e-07
Position 564: 3.622842479924348e-08
Position 132: 2.7057004972518443e-08
Position 679: 2.513227677766133e-08
Position 745: 2.178080105976591e-08
Position 465: 2.0472685620701985e-08
Position 1365: 1.5370796698803654e-08
Position 124: 6.684439715364674e-09
Position 630: 3.195285773882888e-09
Position 2874: 1.7215593101192964e-09
Position 2445: 1.1281805702423064e-09
Position 2402: 1.0012030206271427e-09
Position 2745: 9.189934743999169e-10
Position 2556: 7.074107887429609e-10
Position 2923: 5.012399598796506e-10
Position 439: 8.056023941137674e-11
Position 221: 6.32987133987298e-11
Position 251: 4.455179738029806e-11
Position 101: 1.681428565608042e-11
Position 352: 1.571395524312061e-11
Position 98: 5.692472778013582e-12
Position 246: 9.01804316900891e-15
Position 467: 1.9457068733687952e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 12404: 0.9785465977285785
Position 19315: 0.7972765397367272
Position 20957: 0.4654626603796575
Position 18490: 0.40823311494430514
Position 18645: 0.3894309865368703
Position 16809: 0.35455591682045
Position 27800: 0.2827223022992385
Position 16604: 0.27506992811480385
Position 16478: 0.2561035367205305
Position 8944: 0.228150104472133
Position 13392: 0.17511267264298547
Position 9103: 0.17402183282410538
Position 28215: 0.1481465505848454
Position 1198: 0.14659608618070008
Position 19947: 0.11894905016901412
Position 9404: 0.10522839436241613
Position 16607: 0.09773030028575069
Position 11510: 0.07024458936642668
Position 24584: 0.07002160326820488
Position 21389: 0.068368879759254
Position 8995: 0.06481235143570663
Position 11530: 0.0529229979565758
Position 15756: 0.04650250739553923
Position 22352: 0.04624995597811431
Position 13465: 0.04601007582032467
Position 14190: 0.045450698020544175
Position 4689: 0.045153695043409305
Position 19693: 0.042898228558526104
Position 18744: 0.041890068456722794
Position 20133: 0.039364346624536514
Position 2377: 0.03381116682074333
Position 13895: 0.032767846929049535
Position 6001: 0.031311642784958946
Position 16539: 0.030962648908492978
Position 21335: 0.02874463393633702
Position 6457: 0.028706107978573793
Position 18125: 0.027863945599937826
Position 22146: 0.026741252820806326
Position 8102: 0.026675541699367592
Position 22744: 0.025943365225652402
Position 6060: 0.025286615525774415
Position 9252: 0.02455906725435539
Position 21968: 0.02282957448480004
Position 21290: 0.017181919501598107
Position 14024: 0.016277626916997755
Position 19057: 0.014043026393469086
Position 1131: 0.013009609329861607
Position 6557: 0.012677527297253553
Position 21525: 0.012552050480176092
Position 18047: 0.012342392623198835
Position 14525: 0.012342327740138184
Position 1178: 0.011372523716604098
Position 18609: 0.011252199574378665
Position 20029: 0.011041709036802997
Position 7338: 0.010242677968235981
Position 16958: 0.010230340401929564
Position 12453: 0.009986701233666765
Position 7258: 0.008053213273710036
Position 19113: 0.0066764378276763245
Position 8629: 0.00655286928296672
Position 2229: 0.0065454511827870284
Position 7425: 0.006373931453228627
Position 7210: 0.006333059787417327
Position 3907: 0.006265953610077985
Position 6986: 0.006151117338435491
Position 8367: 0.005726567518080056
Position 20355: 0.00476643169449377
Position 13230: 0.004727408008969498
Position 3882: 0.0043684614610358
Position 6033: 0.004339667203439015
Position 7346: 0.004226190728847017
Position 12409: 0.004171885287425516
Position 16772: 0.004083619137916501
Position 2313: 0.0038937988112437687
Position 6872: 0.0034834975423860366
Position 6021: 0.0033259645182597813
Position 19697: 0.0031178760774665405
Position 19815: 0.0030802165725006365
Position 19777: 0.002835342718518162
Position 13335: 0.0024080815041363614
Position 17189: 0.0023431570735532098
Position 821: 0.00220811866709142
Position 6492: 0.00169938126527914
Position 13279: 0.0016956441072434793
Position 18987: 0.001590816317147073
Position 21163: 0.0015828631399536735
Position 18974: 0.0013663372668203792
Position 2343: 0.0012957010977934886
Position 1209: 0.0012546361382604833
Position 5929: 0.0012272632433437628
Position 20032: 0.00120140005375214
Position 3843: 0.0010079193809648269
Position 9444: 0.0009548323226246105
Position 2387: 0.0009493973478438729
Position 216: 0.0008383681226055217
Position 13528: 0.0007789634308843823
Position 19021: 0.0007000778106799284
Position 730: 0.0005378958608669446
Position 9883: 0.0005149697297268163
Position 3033: 0.00048087437881002074
Position 115: 0.00047430946853508287
Position 17028: 0.00044377249075756576
Position 174: 0.00041801107495346523
Position 900: 0.00031548495410375704
Position 1281: 0.0003057806074279737
Position 3224: 0.0001755328717427431
Position 1215: 0.00016705615661768048
Position 862: 0.00014557755356806027
Position 2990: 0.00011028544338009968
Position 775: 9.67698196126034e-05
Position 1470: 7.647199107834586e-05
Position 12707: 7.230548320649712e-05
Position 971: 5.8282882291443195e-05
Position 463: 5.48569829296164e-05
Position 654: 4.938627014072594e-05
Position 2452: 4.5808986635030815e-05
Position 121: 4.0002424194344894e-05
Position 439: 3.80940999871897e-05
Position 988: 3.7486554220538494e-05
Position 15003: 3.537338074778742e-05
Position 2175: 3.513575327940039e-05
Position 831: 2.0978046002193298e-05
Position 1001: 2.036328651839276e-05
Position 2601: 1.7802692055649305e-05
Position 591: 1.621184249851795e-05
Position 11091: 1.6092989915836834e-05
Position 523: 1.300269884669222e-05
Position 6311: 1.1845089283900495e-05
Position 1978: 1.0475279445043183e-05
Position 7578: 8.618795779713743e-06
Position 3951: 8.55434075592974e-06
Position 916: 7.82723487235558e-06
Position 1068: 7.633586908043767e-06
Position 1005: 7.459118606846365e-06
Position 1133: 7.370844010937437e-06
Position 684: 6.764458510765929e-06
Position 10332: 5.888360175313398e-06
Position 952: 5.79921862283776e-06
Position 2861: 5.536459751247725e-06
Position 482: 4.510917724595862e-06
Position 1035: 4.1381063265801774e-06
Position 3246: 3.1611244042394707e-06
Position 465: 3.0168526064038192e-06
Position 3220: 2.9649649122878377e-06
Position 5224: 2.7847121703366817e-06
Position 498: 2.7472225925485325e-06
Position 3121: 2.6488123152892036e-06
Position 504: 2.643673602151154e-06
Position 1444: 2.4467117000851458e-06
Position 236: 2.1122823638417646e-06
Position 1346: 1.498231308921444e-06
Position 520: 1.440278727212892e-06
Position 305: 1.3016929609034892e-06
Position 132: 1.2918733183817123e-06
Position 864: 1.2720150675664401e-06
Position 286: 1.2201341412234545e-06
Position 1285: 1.0668947539448494e-06
Position 781: 9.930158275707517e-07
Position 622: 9.85051792988698e-07
Position 556: 9.72012840550414e-07
Position 1450: 7.963407404512017e-07
Position 4749: 6.551490944567347e-07
Position 1585: 6.360494628386736e-07
Position 570: 5.466474149402454e-07
Position 837: 5.194197648454381e-07
Position 1309: 4.758138278717501e-07
Position 1753: 4.7082810613527016e-07
Position 615: 4.385909459254321e-07
Position 1441: 2.99650385626042e-07
Position 626: 2.9635122230998697e-07
Position 352: 2.844014209737776e-07
Position 803: 2.7266749498870935e-07
Position 911: 1.925770686222404e-07
Position 221: 1.9043407389150477e-07
Position 336: 1.778325716320084e-07
Position 546: 1.2306571715013106e-07
Position 2938: 6.541853554512823e-09
Position 2192: 5.429044341556847e-09
Position 3068: 2.803424967514973e-09
Position 1997: 1.5573956676913184e-09
Position 2128: 1.0004317562661371e-09
Position 1315: 3.0621800468359723e-11
Position 1111: 2.2881559507665975e-11
Position 1106: 2.1354598636734394e-11
Position 262: 1.3849511612614307e-12
Position 258: 2.675277828839065e-13
Position 251: 2.5972981335793547e-13
Position 297: 1.691323353271377e-13
Position 270: 1.2192044629248903e-13
Position 266: 8.982476713027801e-14
Position 1523: 7.719541569098628e-14
Position 323: 7.428795552115181e-16
Position 533: 7.399499586672817e-16
Position 686: 6.817034412412642e-16
Position 536: 2.567708840982459e-16
Position 314: 8.534840984680398e-17
