Gene = UTS2
Position 1239: 9.719924651781364e-08
Position 628: 2.371084076444868e-08
Position 226: 2.229446349831745e-08
Position 215: 2.2229274309649955e-08
Position 894: 2.0163323340602536e-08
Position 1099: 7.59858955558344e-09
Position 635: 6.279029639256648e-09
Position 559: 3.07901259680676e-09
Position 772: 1.2788383661596654e-09
Position 728: 8.834736937811301e-10
Position 789: 7.923605707521954e-10
Position 717: 5.97744266846236e-10
Position 410: 3.4940668030983625e-10
Position 765: 2.4658350965920827e-10
Position 580: 1.2572838484640876e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2508: 0.6102558893020502
Position 3747: 0.25339796843492995
Position 464: 0.23472972456430363
Position 5482: 0.1515386528667283
Position 2793: 0.148545932356595
Position 2790: 0.1322907687013228
Position 3852: 0.1234426522644597
Position 4999: 0.1158811217297833
Position 5548: 0.11094309007878785
Position 1773: 0.0722589363470038
Position 2690: 0.054035044842436805
Position 3695: 0.053525695736448345
Position 2982: 0.04662370180289271
Position 4367: 0.04383332004991654
Position 4420: 0.037919712072085256
Position 2643: 0.03561364870774561
Position 2360: 0.031711811344149334
Position 5554: 0.030250111393229882
Position 4648: 0.02875627662069795
Position 5019: 0.02201998728516179
Position 4423: 0.015617203934421899
Position 3954: 0.015550718016329618
Position 507: 0.01516504610718585
Position 699: 0.014448537555601893
Position 2567: 0.012509791265492976
Position 5069: 0.012220393517525387
Position 1330: 0.011036582394701441
Position 2244: 0.010770471116940648
Position 909: 0.01028280850689472
Position 3816: 0.01012784887805286
Position 392: 0.009900247377326749
Position 4517: 0.009620902271586325
Position 652: 0.009529962733495208
Position 1647: 0.009206472610054587
Position 2963: 0.008967591450499118
Position 1840: 0.007426921975349193
Position 5604: 0.007008659119316427
Position 192: 0.006118111525072797
Position 4271: 0.0058468585740793335
Position 3493: 0.005148856173319194
Position 310: 0.005083140199917987
Position 4286: 0.004941791024689104
Position 1666: 0.004923686297801304
Position 2087: 0.004564279552249594
Position 3617: 0.004538221604213325
Position 3873: 0.004447391723195382
Position 2540: 0.0043279730168584545
Position 2827: 0.004229947974107511
Position 1298: 0.0040414623357954375
Position 2721: 0.003785908573593014
Position 348: 0.0036339999063664235
Position 2441: 0.0026145370549736234
Position 355: 0.0024875448469129165
Position 3917: 0.0021332611575758604
Position 2693: 0.0020237628367159046
Position 312: 0.0019318221071797914
Position 2890: 0.0018698105340060331
Position 559: 0.001827796184732839
Position 4509: 0.001816597390460986
Position 5415: 0.001796621401203319
Position 1344: 0.0017029174071080309
Position 3005: 0.0016583369229478178
Position 598: 0.0015973524192140385
Position 2919: 0.0015603140273757164
Position 2225: 0.0014227275758223945
Position 269: 0.0013592677676341634
Position 3582: 0.0013372383027801362
Position 395: 0.001265983252919815
Position 2520: 0.001166663911077281
Position 1253: 0.0011107712744848266
Position 5570: 0.001103032493017951
Position 1706: 0.0010194813922474095
Position 3529: 0.001013676737926257
Position 625: 0.0009959334008695366
Position 1341: 0.0009792605843528925
Position 530: 0.0008404915314401562
Position 5589: 0.0007811233689567207
Position 3195: 0.0007521446806409019
Position 3563: 0.0007165593053135377
Position 1692: 0.0006823292757579821
Position 2260: 0.0005944845226416432
Position 372: 0.0005780316766163857
Position 1363: 0.0005530783436319894
Position 857: 0.0005415783096683455
Position 323: 0.00046997369413408294
Position 1082: 0.0004668113660366378
Position 3775: 0.0004639443212383514
Position 5283: 0.00046232630289909046
Position 2543: 0.0004469465215189577
Position 3008: 0.0004442078753382124
Position 1157: 0.00044265316327397213
Position 2408: 0.0004359205362751718
Position 1780: 0.0004269966996717354
Position 3084: 0.00040451638045855404
Position 1968: 0.00034488820891942403
Position 330: 0.00033090664323576576
Position 3479: 0.00030320365112683544
Position 1303: 0.00027489585241755125
Position 1675: 0.0002698408967990406
Position 1002: 0.0002351442554720719
Position 2695: 0.0002332421533018412
Position 3497: 0.0002327322481834892
Position 2390: 0.00022455242754313318
Position 5305: 0.0002017874868334301
Position 379: 0.0001896788337570044
Position 3114: 0.00018759759475354347
Position 678: 0.0001873507144903875
Position 2045: 0.00018036481187476498
Position 2488: 0.00017717782500301538
Position 1917: 0.00016671757257213574
Position 1375: 0.00015876785301165993
Position 1995: 0.00012959965564280601
Position 888: 0.000100493336617881
Position 359: 8.968710529543959e-05
Position 2292: 8.19958791228452e-05
Position 1313: 7.312925240505982e-05
Position 1270: 6.73147601103426e-05
Position 3777: 6.595710839607387e-05
Position 1606: 6.0829563178599435e-05
Position 658: 5.787264185966785e-05
Position 2868: 5.405441959527683e-05
Position 1432: 3.7732281029508154e-05
Position 278: 3.641733723367671e-05
Position 436: 3.5903845135184e-05
Position 2470: 3.404733535689207e-05
Position 2399: 3.3923136926038786e-05
Position 368: 2.9062421521462175e-05
Position 745: 2.8289839154183674e-05
Position 1713: 2.6725641945707003e-05
Position 2256: 2.6155462461180898e-05
Position 705: 2.3520251612331256e-05
Position 255: 2.3207972420135266e-05
Position 2611: 2.2425523760151375e-05
Position 2944: 1.817917147696083e-05
Position 1477: 1.5864127685577964e-05
Position 600: 1.5368719877766734e-05
Position 2897: 1.4861493531426763e-05
Position 580: 1.2808664944581429e-05
Position 352: 1.1692422675152881e-05
Position 3475: 9.814444559884127e-06
Position 628: 8.908720255129417e-06
Position 1483: 8.359946808105155e-06
Position 400: 6.088466890224267e-06
Position 717: 5.9604316171761765e-06
Position 365: 4.990462641408331e-06
Position 605: 4.347838235635745e-06
Position 200: 3.527171929933776e-06
Position 2740: 1.378087608716785e-06
Position 668: 9.79047791548757e-07
Position 568: 7.435644966621144e-07
Position 635: 4.867397830066306e-07
Position 204: 1.6970405360515282e-07
Position 1716: 1.0963942511692212e-07
Position 1214: 1.0435880123503574e-07
Position 403: 5.4657372033158955e-08
Position 1398: 4.8053300571268537e-08
Position 535: 4.488822346055109e-08
Position 1496: 3.569098986329177e-08
Position 145: 2.698378966991323e-08
Position 748: 2.6406474757745163e-08
Position 751: 2.5761497488404512e-08
Position 407: 2.1387835231178773e-08
Position 753: 1.9436784013493474e-08
Position 1017: 1.0928691303384179e-08
Position 1192: 7.094874870855427e-09
Position 1161: 3.6489884563016552e-09
Position 570: 2.3327843084028415e-09
Position 97: 1.0167080413508923e-09
Position 1025: 2.4412007076701525e-10
Position 129: 1.9470795110256293e-10
