Gene = GBA
Position 1016: 1.4918693821772945e-05
Position 591: 1.4679589690734691e-05
Position 1386: 1.4208602209897235e-05
Position 6382: 1.2492912723489112e-05
Position 3542: 1.2339855295118333e-05
Position 934: 1.0504811302062328e-05
Position 1965: 1.0418148501508507e-05
Position 461: 1.0214354392071862e-05
Position 183: 9.920664223257857e-06
Position 1868: 7.3590312813457085e-06
Position 1745: 7.208151560669405e-06
Position 2094: 6.94220942816606e-06
Position 2765: 6.82043495539896e-06
Position 92: 5.560759126496048e-06
Position 1226: 5.516369552139565e-06
Position 6313: 4.055222951290533e-06
Position 2757: 4.030637393371474e-06
Position 1099: 3.872630383139617e-06
Position 308: 2.862886898262754e-06
Position 4936: 2.69277072513662e-06
Position 359: 2.1157176175989906e-06
Position 344: 2.000054982609996e-06
Position 2830: 9.76020891012965e-07
Position 464: 8.33011437816101e-07
Position 3096: 7.820361218129638e-07
Position 397: 7.009245519537824e-07
Position 536: 4.788908463080763e-07
Position 613: 2.974171919317114e-07
Position 127: 2.6487915154347526e-07
Position 2869: 2.5127010634716393e-07
Position 4076: 2.2930780130427943e-07
Position 4120: 2.1469908800941714e-07
Position 594: 1.8522829532641744e-07
Position 347: 1.2114506405666278e-07
Position 9: 7.95024739468929e-08
Position 53: 7.776032041770833e-08
Position 6026: 7.508883883580243e-08
Position 3160: 7.10202939491011e-08
Position 48: 7.083304261557581e-08
Position 659: 6.639070377530226e-08
Position 89: 6.511088770363949e-08
Position 472: 5.732634829165865e-08
Position 725: 3.163060848995032e-08
Position 2793: 2.7377514372272717e-08
Position 177: 2.4391744384111143e-08
Position 2623: 2.3495831868189415e-08
Position 589: 2.2444855581901322e-08
Position 6020: 3.6802815947936914e-09
Position 1787: 1.874583666801837e-10
Position 42: 1.1973843590904694e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2583: 0.985067554120128
Position 5922: 0.9743629434561356
Position 1471: 0.8797211660878688
Position 5389: 0.8044459744684946
Position 516: 0.7193217059369424
Position 1156: 0.6953921731574443
Position 6133: 0.5220332375502124
Position 2927: 0.3741622836306122
Position 4690: 0.337370366738115
Position 6164: 0.3007775841875279
Position 4764: 0.2659915269667399
Position 4840: 0.221294422183353
Position 3804: 0.21271645269695136
Position 4662: 0.18249025649053435
Position 4900: 0.17538464749280563
Position 2986: 0.1357436562407386
Position 6402: 0.13241542473598078
Position 3752: 0.10825925019200026
Position 3655: 0.1034079828570073
Position 5588: 0.09917438555593641
Position 5151: 0.09138739951574353
Position 3779: 0.08048243560574751
Position 1271: 0.07779528267916587
Position 3823: 0.0710961843298753
Position 5553: 0.0667677003120972
Position 1491: 0.060621825460436096
Position 1181: 0.037056909900253926
Position 6636: 0.03129082279359405
Position 777: 0.02726622584450432
Position 5350: 0.026142380815300473
Position 847: 0.0230460696097337
Position 1124: 0.02083130292706453
Position 5447: 0.016288180396400172
Position 494: 0.01434908102360819
Position 2372: 0.013034550766803241
Position 6642: 0.011222947108048891
Position 2954: 0.010775892067504832
Position 1193: 0.0103291343068329
Position 4704: 0.010046669622340196
Position 6143: 0.008405198906788043
Position 240: 0.007780058786329859
Position 4063: 0.007765559761905729
Position 5947: 0.007636855094211068
Position 3359: 0.006720266561442321
Position 4022: 0.00634499644560957
Position 3966: 0.0058010536078691
Position 5865: 0.005117912337745907
Position 2023: 0.005061300600299766
Position 4238: 0.004881939813865344
Position 2181: 0.004868996427439658
Position 2620: 0.004695787857515151
Position 5702: 0.004692903898402463
Position 5706: 0.004533537028163677
Position 2655: 0.004125808547085353
Position 5926: 0.0037091670271732972
Position 539: 0.003521307230370531
Position 5481: 0.003055126830155335
Position 1096: 0.0027100410970235626
Position 2184: 0.0024088994304759808
Position 6188: 0.0023821395095078002
Position 5495: 0.00235957685201658
Position 6461: 0.002263869115020595
Position 3998: 0.0021563252371303767
Position 5643: 0.002064836858551402
Position 871: 0.002043634197669673
Position 4902: 0.0019377211695526205
Position 5636: 0.0019123996422801203
Position 340: 0.0018877616772105523
Position 6661: 0.001878591941452875
Position 2675: 0.0018018793424344787
Position 5301: 0.001519616780652284
Position 5524: 0.0015145778408485282
Position 3496: 0.0013675770592136778
Position 5450: 0.0013545371422497491
Position 934: 0.0013278098509434885
Position 5284: 0.0013275960578915489
Position 5967: 0.0013138429605376743
Position 5259: 0.001236835939860712
Position 4098: 0.0012230337652041016
Position 6236: 0.0011769949661260583
Position 4488: 0.0011340289450128761
Position 4509: 0.0011209723912215524
Position 3014: 0.0011158728686069274
Position 2099: 0.0010368095689657594
Position 937: 0.0010353370456604608
Position 6559: 0.0010287461390413623
Position 988: 0.0010214920439616858
Position 3705: 0.0008240734834188744
Position 1540: 0.0007573569755217812
Position 4846: 0.0007258388590864867
Position 1495: 0.0006977324517399145
Position 879: 0.0006748792729412398
Position 779: 0.0006687369109161731
Position 2438: 0.0006440718389102995
Position 1329: 0.0006130368268858433
Position 4920: 0.00047878492891681695
Position 2019: 0.0004659525589622104
Position 1380: 0.0004642518259598201
Position 3890: 0.0004579088043672349
Position 2210: 0.00044018921502784515
Position 585: 0.0004072011263722326
Position 2878: 0.00040254664813071066
Position 6738: 0.00040203414689437227
Position 1093: 0.0003882337199403916
Position 2946: 0.0003438993425022516
Position 4932: 0.00034056489144416806
Position 6524: 0.0003389510596697063
Position 437: 0.00033638197084197996
Position 4855: 0.0003264890011349386
Position 365: 0.00032225396639553515
Position 3499: 0.00032173695910619283
Position 4600: 0.0003132193673435829
Position 3736: 0.00031166528718636646
Position 2496: 0.0003016105474039231
Position 1950: 0.000290315203604345
Position 659: 0.00028457548286193204
Position 1083: 0.00027875927574729734
Position 4041: 0.00027214512866976674
Position 223: 0.00027022387286672003
Position 2261: 0.00026162640394429944
Position 3333: 0.00025959878922923057
Position 1701: 0.0002507195382379214
Position 2411: 0.00023569282033981406
Position 3569: 0.00023265686841643927
Position 1292: 0.0002232021723821282
Position 6664: 0.0002069162443632268
Position 3180: 0.00020628856392666448
Position 1697: 0.00019787111775520467
Position 2963: 0.0001929551738761833
Position 2141: 0.00018983897302807923
Position 3583: 0.00018759693095555228
Position 6112: 0.00017233160845898268
Position 1016: 0.00016400746862361892
Position 1395: 0.0001520834015953403
Position 6412: 0.00014752230518019345
Position 5078: 0.00013851323469637854
Position 1500: 0.00013687020139464769
Position 1055: 0.0001305045049444236
Position 5088: 0.0001274305360200506
Position 528: 0.00012262241320762048
Position 441: 0.00012183336588553951
Position 357: 0.00012062518378501232
Position 1897: 0.00011884653582506332
Position 2117: 0.00011053498352286642
Position 5198: 9.807594375242065e-05
Position 3208: 8.879460343681511e-05
Position 560: 8.562610763359973e-05
Position 589: 7.764404920867909e-05
Position 3433: 7.584308909422928e-05
Position 1615: 7.167105101182999e-05
Position 3237: 7.138747526598789e-05
Position 1868: 6.719118999944466e-05
Position 5023: 6.05156507003903e-05
Position 264: 5.9051035184298604e-05
Position 3336: 5.8512873896754696e-05
Position 1871: 5.7933623766763775e-05
Position 1509: 5.525425347981377e-05
Position 568: 5.1643441168959905e-05
Position 2466: 5.0148541026324003e-05
Position 6247: 4.9369365462236016e-05
Position 3077: 4.794041324759667e-05
Position 6322: 4.332674656358075e-05
Position 915: 4.277419572916582e-05
Position 5640: 4.140360641714578e-05
Position 1763: 4.084478887602523e-05
Position 809: 4.0600786425631245e-05
Position 5883: 3.9593545027778706e-05
Position 1780: 3.727371981583849e-05
Position 5990: 3.573770400057133e-05
Position 5971: 3.5149709116070224e-05
Position 2798: 3.4010337897144084e-05
Position 3471: 3.365847454216948e-05
Position 939: 3.302496430758623e-05
Position 604: 3.077359304595324e-05
Position 3192: 3.014810145852142e-05
Position 6719: 2.8399128313120644e-05
Position 1425: 2.7779835225174768e-05
Position 144: 2.5537792433246015e-05
Position 2186: 2.3250952948429872e-05
Position 5938: 2.288938508431144e-05
Position 1348: 2.2826212390793576e-05
Position 2043: 2.2369770675893408e-05
Position 3603: 2.188189506838662e-05
Position 2836: 2.1685675161499625e-05
Position 381: 2.1135622605690728e-05
Position 354: 2.0914451425045782e-05
Position 967: 2.08095445393031e-05
Position 6711: 2.0403551243225655e-05
Position 670: 1.9585586471287908e-05
Position 2526: 1.900467885518417e-05
Position 3938: 1.8971325800806088e-05
Position 2506: 1.8557104060022455e-05
Position 118: 1.781182402347541e-05
Position 456: 1.6105027284956493e-05
Position 3501: 1.608440173610998e-05
Position 2190: 1.4490990297546723e-05
Position 127: 1.404779179757273e-05
Position 5188: 1.3403377977076494e-05
Position 3416: 1.3276164497805781e-05
Position 804: 1.2540780469244344e-05
Position 5227: 9.818131078964096e-06
Position 2843: 9.643500757443077e-06
Position 3050: 9.541897122890753e-06
Position 854: 9.316300907039606e-06
Position 342: 9.292819569423375e-06
Position 3270: 9.004273192151673e-06
Position 3922: 8.012713222998648e-06
Position 1411: 7.494581111100293e-06
Position 678: 6.781231570279515e-06
Position 703: 6.721148624898046e-06
Position 2454: 6.3198525296130955e-06
Position 183: 6.117835184124618e-06
Position 536: 6.017280535981059e-06
Position 3147: 5.907023404002303e-06
Position 459: 5.6219181309433514e-06
Position 883: 5.4971173911195404e-06
Position 895: 4.170721490381889e-06
Position 1030: 3.846511838303042e-06
Position 1513: 3.8067166716260585e-06
Position 260: 3.6571019986545332e-06
Position 3410: 3.5051299169974103e-06
Position 464: 3.1894338860912447e-06
Position 371: 3.0389059749686145e-06
Position 306: 2.06940836673002e-06
Position 3056: 1.957252837552176e-06
Position 415: 1.8967934543694518e-06
Position 963: 1.7533554297835428e-06
Position 6429: 1.5871681983758352e-06
Position 2475: 1.5701556052690232e-06
Position 2417: 1.5565372595154932e-06
Position 3339: 1.3324123215332922e-06
Position 1022: 1.3048641446059845e-06
Position 6286: 1.2932918689448436e-06
Position 135: 1.0028995040894974e-06
Position 545: 9.525453512032954e-07
Position 3457: 8.250806471343778e-07
Position 270: 7.977246595449027e-07
Position 2689: 7.759411433767785e-07
Position 3038: 6.848447668553571e-07
Position 700: 6.598866957504438e-07
Position 344: 6.32877455812126e-07
Position 2469: 5.883810707034313e-07
Position 725: 5.468673317242885e-07
Position 289: 4.208638921609521e-07
Position 172: 4.1629757396324716e-07
Position 3477: 3.5755156999028384e-07
Position 3699: 3.3369085105057706e-07
Position 2445: 3.084981179805283e-07
Position 3683: 2.332661391994786e-07
Position 2784: 2.1593365493952807e-07
Position 3088: 1.8206606383304256e-07
Position 146: 1.6162237402117826e-07
Position 276: 5.515731162523714e-08
Position 72: 4.251573088947008e-08
Position 1397: 3.451753883567721e-08
Position 148: 2.506475157395622e-08
Position 2779: 2.2417324460258717e-08
Position 1734: 2.2036355983537065e-08
Position 308: 1.8814196409935933e-08
Position 369: 1.735533546969286e-08
Position 682: 8.499684240056374e-09
Position 479: 8.343202013565205e-09
Position 461: 7.0402918879274264e-09
Position 1804: 5.221527549336199e-09
Position 446: 4.318732837844372e-09
Position 477: 3.7091635240357195e-09
Position 3063: 3.3031786811249814e-09
Position 318: 2.2856498220134067e-09
Position 692: 1.897729340334377e-09
Position 638: 1.5952796603670135e-09
Position 618: 1.4780379752958603e-09
Position 153: 1.0968686873676963e-09
Position 159: 7.244203840803056e-10
Position 280: 6.253444044993641e-10
Position 161: 4.831621951197912e-10
Position 155: 4.650533276973991e-10
Position 74: 3.399459581296544e-10
Position 157: 1.7161615582696578e-11
