Gene = FBXW5
Position 1337: 8.652222281518042e-05
Position 829: 8.54353279238183e-05
Position 1382: 8.244212704845275e-05
Position 227: 7.692299890689316e-05
Position 384: 7.541864692127852e-05
Position 3399: 7.220261285814143e-05
Position 3911: 6.981302330152053e-05
Position 2680: 6.948640103944078e-05
Position 1232: 6.834695421716078e-05
Position 3422: 6.444341208190474e-05
Position 526: 6.101715524162316e-05
Position 976: 5.380061938287516e-05
Position 2293: 5.350234565712645e-05
Position 713: 5.116097359866863e-05
Position 1937: 4.703278392983923e-05
Position 2664: 4.516698288556369e-05
Position 3916: 4.310427732334313e-05
Position 1799: 4.246420857925024e-05
Position 2441: 4.0129683146173583e-05
Position 625: 3.9463438312005714e-05
Position 3312: 3.9148765062517406e-05
Position 3743: 3.4640394594157087e-05
Position 1531: 3.263850214916578e-05
Position 438: 3.1912867412799305e-05
Position 1163: 3.009891867766552e-05
Position 1512: 2.929175019198905e-05
Position 3405: 2.8654279367476967e-05
Position 1301: 2.785172324882774e-05
Position 3137: 2.6724732162715482e-05
Position 190: 2.378424309357761e-05
Position 1015: 2.348500322788369e-05
Position 2281: 1.995561400127782e-05
Position 1348: 1.920679442265718e-05
Position 4156: 1.7701495402070066e-05
Position 1771: 1.5487568343479117e-05
Position 312: 1.3961282557492685e-05
Position 181: 1.3894051652007737e-05
Position 2705: 1.3300158688972595e-05
Position 481: 1.1690996229138312e-05
Position 521: 1.1676787831584289e-05
Position 2684: 1.0829439992535239e-05
Position 2519: 1.0387996862405533e-05
Position 2313: 9.47928013111601e-06
Position 925: 9.391023036918934e-06
Position 2645: 8.407185731030618e-06
Position 3355: 7.5573573084350924e-06
Position 1572: 3.936768531252708e-06
Position 475: 3.52850518716335e-06
Position 1455: 3.294082809738444e-06
Position 710: 3.15715274459332e-06
Position 2480: 2.974045316384173e-06
Position 695: 2.7241309023284573e-06
Position 1881: 2.6813367003706665e-06
Position 1622: 2.5296907724638603e-06
Position 796: 2.0604396251327244e-06
Position 893: 1.7286335873014669e-06
Position 759: 1.2611705881700075e-06
Position 2486: 1.0970777359009124e-06
Position 2528: 9.874965140426703e-07
Position 131: 9.45365928085813e-07
Position 1315: 8.736973085469492e-07
Position 909: 7.97761529611357e-07
Position 124: 6.105504986584141e-07
Position 361: 5.796830609819385e-07
Position 706: 4.7605610203825183e-07
Position 205: 4.404214510883067e-07
Position 359: 3.7379089171925646e-07
Position 914: 2.2252007169197976e-07
Position 902: 8.173965215481353e-08
Position 989: 4.67027072434103e-08
Position 116: 3.244738460383113e-08
Position 2198: 2.5179390167886882e-08
Position 2103: 2.4972368714625176e-08
Position 939: 2.422537506603345e-08
Position 941: 1.0846192469212687e-08
Position 800: 3.101690644690738e-09
Position 1409: 1.0044294870105848e-09
Position 764: 6.995327149766413e-13
