Gene = RPA3
Position 3881: 6.890367269062409e-06
Position 998: 6.439894666533505e-06
Position 1149: 6.231636714062572e-06
Position 520: 4.845392184361701e-06
Position 433: 4.7942292894803e-06
Position 702: 4.65438224298837e-06
Position 179: 4.136539717929707e-06
Position 528: 3.5984953587933724e-06
Position 2928: 3.434499162227924e-06
Position 41: 3.286622679157686e-06
Position 1410: 2.9278828512990845e-06
Position 515: 2.888254711091361e-06
Position 913: 2.4759700595052967e-06
Position 242: 1.409020506213742e-06
Position 1475: 1.0769635285239135e-06
Position 1041: 9.591729909950102e-07
Position 2708: 6.943562907105532e-07
Position 1262: 6.804365157587574e-07
Position 1035: 3.475873507974903e-07
Position 686: 3.4546457305108873e-07
Position 988: 3.076890372776163e-07
Position 103: 1.4492741506310574e-07
Position 951: 1.4348978048999736e-07
Position 174: 9.054099176973321e-08
Position 113: 5.8520732067384984e-08
Position 316: 5.540136793046247e-08
Position 656: 5.2955603926253554e-08
Position 397: 3.547185830920789e-08
Position 125: 2.1340384181538875e-08
Position 228: 1.2380376388357898e-08
Position 466: 7.041060140703809e-09
Position 82: 6.387006536868048e-10
Position 217: 9.773932263240606e-12
Position 2050: 9.745369245408523e-12
Position 733: 8.016225312376589e-12
Position 580: 7.027235688064129e-12
Position 582: 6.268359372356068e-12
Position 203: 9.36061504876003e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 9141: 0.915135700865433
Position 32842: 0.8067974091465557
Position 14461: 0.6058683563176024
Position 21227: 0.4166944012408206
Position 14422: 0.22287097751580728
Position 4897: 0.12636700326816902
Position 7980: 0.11512069908692998
Position 10031: 0.0943124164101675
Position 21721: 0.0687253873250014
Position 4266: 0.05703038589281488
Position 14483: 0.054992371562238844
Position 9119: 0.048937278102327154
Position 26772: 0.048064039674261906
Position 4909: 0.0471967046003099
Position 11590: 0.037117288025125546
Position 599: 0.03403723323069736
Position 3347: 0.033989293679449376
Position 3365: 0.031109625739095488
Position 3253: 0.025890326360063012
Position 9056: 0.025873385881079104
Position 18992: 0.023333730900199162
Position 11691: 0.022921272476717654
Position 10101: 0.02243399057170562
Position 9990: 0.02204406534793858
Position 4929: 0.021761414832247257
Position 4282: 0.021556443947197062
Position 15696: 0.021077237616960245
Position 15773: 0.02010561895518699
Position 10052: 0.018892487283646116
Position 3876: 0.016860679195190124
Position 4263: 0.016345408763228177
Position 22952: 0.015760338823424477
Position 4490: 0.01469807767673998
Position 4240: 0.014305529529741224
Position 22136: 0.011850478901428764
Position 3241: 0.011191330628479388
Position 3380: 0.00982050713375753
Position 16595: 0.008975892648109236
Position 1116: 0.008157836165585136
Position 15788: 0.006762361873017006
Position 3302: 0.006725477369032864
Position 4094: 0.006600508545561949
Position 8422: 0.00657110437283387
Position 4788: 0.006013266168526319
Position 3672: 0.005956882152489513
Position 3018: 0.005833327909557566
Position 4613: 0.005443135863895841
Position 10004: 0.005215074125934256
Position 7348: 0.004574768792127459
Position 1134: 0.004509595276087812
Position 640: 0.00440864160615098
Position 7692: 0.003962274200916172
Position 4864: 0.003792100673465766
Position 8387: 0.003787022557742083
Position 5266: 0.0037048214000504486
Position 7962: 0.0037006484980471785
Position 4855: 0.0036307865097343255
Position 5907: 0.003413875401754023
Position 7737: 0.0032739212465313734
Position 5611: 0.003259438697416255
Position 9211: 0.0031361873168518914
Position 3257: 0.003106252237600283
Position 11789: 0.003045529559830929
Position 4250: 0.003025683882260586
Position 1284: 0.0029648876959935625
Position 9924: 0.002692700455140293
Position 7954: 0.0025923532343387723
Position 8045: 0.0024112922550626296
Position 14670: 0.0023860019011163985
Position 3215: 0.0023815374421251607
Position 4874: 0.002178082643205169
Position 20121: 0.0021537961851028683
Position 10080: 0.0021406659007963797
Position 4227: 0.002108150240524212
Position 17246: 0.002003243371162209
Position 545: 0.0018498266646082243
Position 619: 0.0018198099427558434
Position 2888: 0.0017907512776676499
Position 9200: 0.0017626627995224488
Position 3841: 0.0017307578582903005
Position 4983: 0.0016770261794852928
Position 228: 0.0016058485192758233
Position 7811: 0.0015717293536947805
Position 18048: 0.0015518260019999476
Position 3202: 0.0015408913118352564
Position 18930: 0.0015212481170201466
Position 11592: 0.001487291834603201
Position 6436: 0.001439965990955263
Position 3774: 0.0014041678108468883
Position 7403: 0.0013894550413140517
Position 4453: 0.0013869450536487219
Position 23772: 0.0013695866396472621
Position 11620: 0.0013097026137986608
Position 3690: 0.0013038562966391006
Position 4175: 0.0012956211446885507
Position 4844: 0.001264911912636973
Position 17406: 0.0012438504584845198
Position 5528: 0.0011886010130186414
Position 1131: 0.0011405342956651765
Position 3061: 0.0011342010632456332
Position 13327: 0.0011114917216855861
Position 23407: 0.0010542290694334697
Position 8427: 0.001014084025817517
Position 1181: 0.0009975352976255287
Position 7539: 0.0008898921403841968
Position 17092: 0.0008815639585438175
Position 4951: 0.0008705019020529381
Position 11850: 0.000834978922635732
Position 5007: 0.0008243042961815987
Position 3066: 0.0007870575258440878
Position 1137: 0.0007421491119239018
Position 6412: 0.0007349436349179904
Position 5504: 0.000718239169600618
Position 3199: 0.0006997967801009309
Position 19300: 0.0006875829559147609
Position 4042: 0.0006472394806730443
Position 7831: 0.0006225317810972085
Position 20469: 0.0005986664821109556
Position 11355: 0.0005720876688749314
Position 3907: 0.00055168953142782
Position 16282: 0.0005438080676255672
Position 18403: 0.0004988903784454811
Position 18659: 0.000498731088301779
Position 4304: 0.0004909499079570925
Position 10447: 0.00048580702457131486
Position 2674: 0.00047795786501876364
Position 4790: 0.0004638943855759897
Position 7616: 0.00045015315484695916
Position 13843: 0.00043666933263328056
Position 8073: 0.00041978713991076854
Position 14676: 0.0004175347621262328
Position 14692: 0.0004032080270446977
Position 9883: 0.0004005647262226365
Position 15431: 0.0003974487249223471
Position 17089: 0.00039087927217789015
Position 4279: 0.0003864785596571349
Position 4334: 0.0003829262800984683
Position 15226: 0.00038218042272190894
Position 7514: 0.00038101122374645073
Position 7483: 0.0003674404599426945
Position 20735: 0.0003665360946096092
Position 5554: 0.0003460738519251302
Position 16969: 0.0003436867312608628
Position 9088: 0.00033318385081473586
Position 5032: 0.00033239230718726254
Position 3178: 0.00032805558025685483
Position 4077: 0.00032404044076289146
Position 18379: 0.000319575510887069
Position 3468: 0.000319145964803363
Position 17746: 0.0003177800363646081
Position 19159: 0.0003126921025029265
Position 15259: 0.00031055270868499086
Position 10736: 0.00030657566791067844
Position 3992: 0.0003065480593053336
Position 3264: 0.00028705082509991305
Position 17558: 0.00028574850202971755
Position 15352: 0.0002744760933760325
Position 9037: 0.0002543383855978127
Position 649: 0.00024659479656878055
Position 3808: 0.00024587780940289814
Position 14672: 0.0002249640652518928
Position 2927: 0.00022144717302650179
Position 13702: 0.00020882200167300944
Position 11403: 0.0002028069518958404
Position 13527: 0.0002013420626691581
Position 12308: 0.00020092049057652417
Position 12451: 0.0001971304448243232
Position 12545: 0.00019663602993950506
Position 686: 0.0001934390984964074
Position 18197: 0.00018955750184060567
Position 697: 0.00017470949684098176
Position 9004: 0.00017298552036000315
Position 3502: 0.00016121630352466655
Position 14834: 0.0001580011061309879
Position 12494: 0.0001545530574367218
Position 16430: 0.00015068998514606747
Position 1305: 0.0001473270105553235
Position 3880: 0.00013967052854379385
Position 2480: 0.0001350407527826399
Position 1504: 0.00013279234976729676
Position 11226: 0.00012852612233898674
Position 3711: 0.00012518102497042265
Position 714: 0.00012418914426887153
Position 14742: 0.00012002849112642465
Position 16166: 0.00011026204108703076
Position 14303: 0.00010063823751648438
Position 3544: 9.760407902688613e-05
Position 10474: 9.644175326572526e-05
Position 13288: 9.42617937303555e-05
Position 839: 9.350710513500118e-05
Position 951: 8.8992465259174e-05
Position 18343: 8.879243069714677e-05
Position 11175: 8.806042958896424e-05
Position 164: 8.507179107607e-05
Position 466: 8.482102816346885e-05
Position 12333: 8.208031189817343e-05
Position 2501: 6.968340518223882e-05
Position 11002: 6.606546602601781e-05
Position 13504: 6.50854698751041e-05
Position 403: 6.450137282389373e-05
Position 12373: 5.969831509260203e-05
Position 13572: 5.631248087402937e-05
Position 10498: 5.5174187075255925e-05
Position 8953: 5.5054356250365875e-05
Position 10471: 5.419550480787787e-05
Position 1035: 5.233054885922607e-05
Position 10834: 5.137683031692424e-05
Position 11102: 5.0795959735179964e-05
Position 12081: 5.024504750743919e-05
Position 3636: 4.803986929239381e-05
Position 10600: 4.562151482677628e-05
Position 14017: 4.457934353521619e-05
Position 3388: 3.6423173110617184e-05
Position 1633: 3.537831800422701e-05
Position 16388: 3.457367461175456e-05
Position 12147: 3.3470470565964005e-05
Position 1516: 3.320855293840104e-05
Position 13354: 3.196232404017617e-05
Position 15386: 2.756004979480002e-05
Position 13306: 2.6539054985598795e-05
Position 9680: 2.6035240950556874e-05
Position 15328: 2.4102806535402233e-05
Position 13666: 2.3773757308999518e-05
Position 13509: 2.3753575837252164e-05
Position 13213: 2.3425122034472453e-05
Position 9870: 2.3255969737434796e-05
Position 4343: 2.1400689189640082e-05
Position 3186: 2.0007176212955943e-05
Position 12376: 1.982562207349903e-05
Position 4419: 1.9661167283186073e-05
Position 4424: 1.8876301518669685e-05
Position 10400: 1.8470428011072467e-05
Position 12760: 1.7177912128608146e-05
Position 10394: 1.6898311775260543e-05
Position 12969: 1.5166634210068092e-05
Position 10584: 1.3309647142258659e-05
Position 9568: 1.2883261517439957e-05
Position 10814: 1.275405999383228e-05
Position 3167: 1.2181686001652287e-05
Position 3132: 1.0909939962822882e-05
Position 10206: 1.076222856596174e-05
Position 397: 1.073647156027141e-05
Position 10244: 9.725121627589337e-06
Position 13770: 9.381695469145332e-06
Position 9227: 9.096309180190856e-06
Position 11419: 7.984980836968653e-06
Position 11285: 7.77193621993606e-06
Position 3394: 7.628077058185509e-06
Position 1324: 6.554632374550398e-06
Position 6834: 6.423214205792643e-06
Position 770: 6.217983008429241e-06
Position 1301: 5.369530449441796e-06
Position 520: 4.895956645194137e-06
Position 10546: 4.283654969830099e-06
Position 433: 3.976157348206061e-06
Position 2636: 3.650448063613268e-06
Position 1235: 2.6203557223305127e-06
Position 778: 2.461456819017769e-06
Position 980: 1.8865497742417845e-06
Position 10285: 1.8056557553454485e-06
Position 2577: 1.5749312713019187e-06
Position 2555: 1.5173451458160422e-06
Position 963: 1.010269288506356e-06
Position 2685: 9.778505890628331e-07
Position 1362: 9.644339246442864e-07
Position 5145: 8.273322597160607e-07
Position 2703: 8.110120663380974e-07
Position 1468: 8.071748572450041e-07
Position 14262: 7.966125928888101e-07
Position 913: 7.814332092885946e-07
Position 2708: 7.305413944469487e-07
Position 1387: 7.303301143889689e-07
Position 702: 6.671438124516228e-07
Position 6914: 6.661967627612612e-07
Position 5434: 5.971975545780865e-07
Position 3151: 5.612013029063465e-07
Position 282: 5.425173062074461e-07
Position 1161: 5.068936148236907e-07
Position 916: 4.5709082559485456e-07
Position 7061: 4.1046029835094074e-07
Position 4635: 3.1331832467387994e-07
Position 4582: 3.0178736872165157e-07
Position 1462: 2.8283664048253265e-07
Position 5290: 2.7466895274435717e-07
Position 174: 2.408404794193263e-07
Position 2224: 2.2365910483472443e-07
Position 1972: 1.7089543704481116e-07
Position 2158: 1.4563908187166197e-07
Position 1190: 1.299570456167633e-07
Position 316: 1.2140838104317084e-07
Position 1680: 1.1060252179665657e-07
Position 1762: 1.0246364839836071e-07
Position 184: 9.953740542852641e-08
Position 2107: 9.693520285710607e-08
Position 2691: 8.296697363226466e-08
Position 1827: 8.11716552131473e-08
Position 3080: 8.093509617880333e-08
Position 1738: 7.08540733640796e-08
Position 1148: 6.148996377993848e-08
Position 844: 5.3754068033348006e-08
Position 1830: 5.0739641715746895e-08
Position 808: 4.031153565374561e-08
Position 1413: 1.9345124163830706e-08
Position 1434: 1.9149637108586864e-08
Position 1600: 1.8354519499167732e-08
Position 1436: 1.7532407911532814e-08
Position 1547: 1.7269381303884375e-08
Position 789: 1.7170191482381497e-08
Position 1139: 1.5270188713754213e-08
Position 254: 1.4553480676095791e-08
Position 1327: 1.0657225995152427e-08
Position 1041: 1.0363936161480421e-08
Position 528: 1.018946365171108e-08
Position 249: 9.194753938173508e-09
Position 341: 7.0770377606050145e-09
Position 982: 6.648638471211078e-09
Position 354: 5.324995695689868e-09
Position 179: 3.4203072842210886e-09
Position 1206: 2.485864120996186e-09
Position 1006: 2.1484409070486434e-09
Position 846: 1.0051659766785469e-09
Position 150: 2.3911299645753243e-10
Position 1907: 5.979354349535091e-13
Position 1248: 5.916726121866083e-13
Position 1997: 2.3045029865617564e-13
Position 125: 4.658218060317439e-15
