Gene = GM2A
Position 14451: 0.0005311648236119842
Position 5730: 0.0005277931606319429
Position 4287: 0.0005266264590839553
Position 9638: 0.0005115486346461274
Position 14133: 0.0005014881025351346
Position 6765: 0.0004867816067401375
Position 14858: 0.0004521339422282633
Position 1297: 0.00040352268714105094
Position 15818: 0.0004027784635653055
Position 14424: 0.0003987122000381831
Position 5189: 0.0003952620710349516
Position 6441: 0.00039073168307873416
Position 16750: 0.00038399096046313525
Position 342: 0.00038026235444631217
Position 14150: 0.00036477230481617065
Position 15285: 0.0003102271480123286
Position 1258: 0.0002970806349156177
Position 14137: 0.00027446662528012397
Position 4561: 0.0002547524119164014
Position 1361: 0.00024034372384030325
Position 9248: 0.00023286355869940245
Position 2128: 0.00022654099461649955
Position 1081: 0.00021267913868289334
Position 4981: 0.00021161068480676914
Position 4383: 0.00021047641099644095
Position 2807: 0.0002045023457137076
Position 1100: 0.00019104781731480117
Position 10221: 0.00018455362134836022
Position 4941: 0.00017863228578546598
Position 4714: 0.00017646727722815325
Position 654: 0.00017181290893483544
Position 5763: 0.00016749157553173127
Position 4171: 0.00016496378296969398
Position 9274: 0.00014730867058585626
Position 1015: 0.00013478159421854315
Position 9083: 0.00012731056388380125
Position 1923: 0.00011702919034201097
Position 15866: 0.00010931278354806612
Position 2133: 0.00010527561006488638
Position 11398: 9.634682213149873e-05
Position 1224: 8.691856177635313e-05
Position 3408: 8.269711775078118e-05
Position 9954: 7.795987020546756e-05
Position 1734: 7.524355738720727e-05
Position 8591: 7.479402732930881e-05
Position 9381: 7.224085800200518e-05
Position 7231: 6.147473849736898e-05
Position 4146: 6.037189518761695e-05
Position 3861: 5.8580128168045206e-05
Position 703: 5.6634608343357934e-05
Position 3913: 5.519495770625057e-05
Position 3458: 4.7277510756184906e-05
Position 9899: 4.5418566504498535e-05
Position 3882: 4.378781132542078e-05
Position 768: 4.3591868927368714e-05
Position 2462: 3.9871237510635134e-05
Position 1707: 3.984951068607083e-05
Position 9476: 3.964258926532872e-05
Position 8177: 3.9296182104761105e-05
Position 4315: 3.924450936146308e-05
Position 4628: 3.687769605941233e-05
Position 4300: 3.614428608753678e-05
Position 1933: 3.4846256799978036e-05
Position 2022: 3.2303789133874036e-05
Position 296: 3.2099174236619096e-05
Position 4088: 2.8046201518188227e-05
Position 2542: 2.773250935354337e-05
Position 1335: 2.6944117893559842e-05
Position 1773: 2.5807898391934896e-05
Position 8567: 2.548925295240155e-05
Position 8151: 2.4055193871580515e-05
Position 1948: 2.1998928701725838e-05
Position 2871: 2.142934084412497e-05
Position 1653: 2.1040645397705916e-05
Position 10016: 2.097941933700645e-05
Position 1685: 2.0948506934932827e-05
Position 1500: 2.0632440231486602e-05
Position 2649: 2.0249489229890122e-05
Position 9838: 2.015231652949507e-05
Position 3984: 1.8644589227104872e-05
Position 505: 1.7817700347726975e-05
Position 9397: 1.554150437773618e-05
Position 1382: 1.54349414048528e-05
Position 3792: 1.526267823842489e-05
Position 8076: 1.4309430557169986e-05
Position 4538: 1.2327119516316785e-05
Position 2493: 1.1420911085656205e-05
Position 524: 1.1254762182776822e-05
Position 5137: 1.078035157074185e-05
Position 4696: 1.0074106350793024e-05
Position 2201: 9.592159980464391e-06
Position 5798: 8.611094336795758e-06
Position 1059: 7.649936548899623e-06
Position 7806: 7.493454451003982e-06
Position 7885: 7.1554453056299185e-06
Position 2054: 6.896061814125103e-06
Position 9433: 6.715676673292155e-06
Position 3967: 5.50441803486669e-06
Position 5601: 4.384749726332037e-06
Position 391: 3.8042334414499875e-06
Position 951: 3.61418203520664e-06
Position 1992: 2.2814898170228024e-06
Position 3014: 2.1504942948047163e-06
Position 2815: 1.2805789322435055e-06
Position 3416: 1.2443972514794842e-06
Position 1953: 7.985776004554195e-07
Position 3640: 6.538965421986066e-07
Position 1574: 5.782825298324402e-07
Position 2178: 2.43670680287898e-07
Position 1557: 1.545757282935033e-07
Position 7162: 1.484863663208167e-07
Position 1526: 1.194648324995345e-07
Position 1461: 1.1562169178965481e-07
Position 1449: 8.781280969803876e-08
Position 2382: 8.302284648699422e-08
Position 1129: 8.259342182970715e-08
Position 2295: 8.239030927051325e-08
Position 1385: 7.826216209614214e-08
Position 1778: 7.61739784916133e-08
Position 615: 7.558348789363718e-08
Position 2286: 7.4458302550257e-08
Position 2263: 7.337906321844346e-08
Position 2579: 6.918892468550419e-08
Position 584: 6.81396017476687e-08
Position 526: 6.471363312949342e-08
Position 1156: 6.203023300981685e-08
Position 269: 5.947612548822536e-08
Position 690: 5.755344151127667e-08
Position 711: 5.7132742737620666e-08
Position 2572: 5.6381226326609287e-08
Position 259: 4.0733855871094555e-08
Position 1688: 3.5569734756812756e-08
Position 1598: 3.5251748117954946e-08
Position 1586: 3.500973493637612e-08
Position 889: 3.4728652851768015e-08
Position 1408: 3.400518503134634e-08
Position 2394: 3.393467054791849e-08
Position 673: 2.2903015063902956e-08
Position 1085: 2.2084409410301197e-08
Position 2026: 2.1386611566498107e-08
Position 1560: 2.0208600593246988e-08
Position 662: 1.4705341472234569e-08
Position 1536: 1.3685841338742418e-08
Position 919: 1.2686487919377133e-08
Position 1629: 1.1712463024317275e-08
Position 613: 9.835514949578126e-09
Position 705: 9.537518049688232e-09
Position 1512: 9.053262894487784e-09
Position 934: 8.24767577900441e-09
Position 677: 5.270030215349509e-09
Position 808: 4.623324877729304e-09
Position 2598: 4.409075513297617e-09
Position 847: 3.8569520162631565e-09
Position 233: 2.0462806550407484e-09
Position 570: 4.5429238823987385e-10
Position 114: 7.363146824409047e-13
Position 185: 5.893173118766028e-13
Position 206: 3.6736732743522346e-13
Position 136: 6.311666874344998e-14
Position 220: 5.0521047425651443e-14
Position 142: 2.682778046605463e-14
Position 122: 2.4782785270510738e-14
Position 151: 9.856013708350732e-15
Position 158: 4.558737174145102e-15
Position 118: 4.0275730820391024e-15
Position 116: 3.793009406944621e-15
Position 138: 3.0670965045340036e-15
Position 86: 3.153023953801089e-19
Position 88: 9.554203202758492e-21
Position 90: 8.879700982211091e-21
