Gene = LZTFL1
Position 18609: 0.0031556308507877384
Position 11806: 0.0029720236529930458
Position 640: 0.0029254199653124375
Position 7783: 0.00291661140869954
Position 17162: 0.0027807043690024034
Position 8222: 0.0024448330689112595
Position 3735: 0.002354826881283904
Position 11983: 0.0023142531854260877
Position 1697: 0.00195476966094349
Position 18584: 0.0019154740666175883
Position 7306: 0.0018556597486919003
Position 8284: 0.0016048538483878266
Position 13976: 0.0015964060058417065
Position 4874: 0.0015537586998687386
Position 12826: 0.001400594042477528
Position 3002: 0.0013762290562332998
Position 8104: 0.0013712806239270308
Position 1516: 0.0013169748923234337
Position 15117: 0.0011075695410647205
Position 9517: 0.0011051955621847007
Position 18441: 0.0010903172480092782
Position 282: 0.0009456031022315745
Position 2307: 0.0009292760167013242
Position 13698: 0.0007443837180466505
Position 3536: 0.0007156048752645648
Position 3829: 0.0006659936311208481
Position 2878: 0.0006523938395885133
Position 4505: 0.0005027621427525124
Position 377: 0.0004937823583774789
Position 3189: 0.000464472452480131
Position 340: 0.0004584997222194872
Position 182: 0.00042125904913870125
Position 2294: 0.00038713501908040125
Position 15307: 0.0003729102235050309
Position 8237: 0.0003607439388989215
Position 613: 0.00031944279345811515
Position 1408: 0.0002961560362749938
Position 6109: 0.0002954045883335774
Position 1664: 0.0002942514472707406
Position 6118: 0.0002894828244563116
Position 1844: 0.0002643951064397984
Position 2368: 0.0002546456251209959
Position 11072: 0.00023216085712033144
Position 2322: 0.0002232898085302446
Position 3629: 0.00020022927842818303
Position 6690: 0.0001992790388017725
Position 3037: 0.00019236350653688853
Position 3526: 0.00018915424458564026
Position 8048: 0.0001888911401525013
Position 2326: 0.0001845163458654387
Position 1185: 0.0001634287191574178
Position 31: 9.652678958495404e-05
Position 9251: 8.405217006624894e-05
Position 9091: 8.049972519899843e-05
Position 1291: 7.870000835457207e-05
Position 13073: 4.875301405696787e-05
Position 756: 4.516501593761595e-05
Position 465: 4.313956518859252e-05
Position 2298: 3.222613113789309e-05
Position 1684: 3.0131953026303843e-05
Position 1196: 2.688540032995172e-05
Position 1253: 2.5316570671337377e-05
Position 37: 2.046566105958548e-05
Position 1830: 1.7972268286334128e-05
Position 2236: 1.715236762036901e-05
Position 11263: 1.6578511175314564e-05
Position 2086: 1.4561910451136062e-05
Position 9379: 1.2348762052735277e-05
Position 9618: 1.218599032454015e-05
Position 11292: 1.0158172431002663e-05
Position 15739: 9.213206544153384e-06
Position 1466: 9.12577069946573e-06
Position 15138: 7.490029759330973e-06
Position 15040: 7.2867398897591315e-06
Position 1112: 7.23407582650577e-06
Position 11924: 6.620903789624883e-06
Position 1384: 5.916935483258002e-06
Position 11302: 5.270180064120926e-06
Position 1032: 3.974489562336452e-06
Position 520: 3.897230229788672e-06
Position 679: 3.8771567186654314e-06
Position 11894: 3.2073922324511477e-06
Position 2663: 2.918714552488601e-06
Position 549: 2.5567147040244284e-06
Position 1265: 1.5283291543435467e-06
Position 1226: 1.3920476897899375e-06
Position 89: 1.2414988339118805e-06
Position 1336: 9.715528352729056e-07
Position 734: 8.032709869267671e-07
Position 23: 4.150080073715159e-07
Position 868: 2.823871751882232e-07
Position 893: 2.7803170740997904e-07
Position 277: 2.071941902357829e-07
Position 86: 1.6508085020275092e-07
Position 677: 1.147725989234714e-07
Position 952: 7.836709807573827e-08
Position 703: 6.577832278299373e-08
Position 584: 3.569663222479661e-08
Position 17: 2.3412637143127802e-08
Position 1153: 1.6920819481734138e-08
Position 269: 1.1698659885317849e-08
Position 143: 1.7364006550890928e-11
Position 419: 1.2466082790011775e-11
Position 595: 1.215845833227236e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11027: 0.9542281503588464
Position 9044: 0.8891032453083256
Position 7867: 0.7660917098339456
Position 14706: 0.6480517898768877
Position 11175: 0.6201313077596405
Position 6381: 0.5791944619060845
Position 13607: 0.5093409824140132
Position 4114: 0.457315237447232
Position 13550: 0.3756597654968385
Position 12903: 0.34102369279957817
Position 18820: 0.3011566095771402
Position 15833: 0.24645284210311122
Position 17298: 0.17488764726193204
Position 2410: 0.16776965420545153
Position 5514: 0.16237099980983877
Position 18606: 0.15181799691943532
Position 17369: 0.12653332871231582
Position 6332: 0.12070995889648199
Position 6357: 0.11078625134903927
Position 14703: 0.09188015390033948
Position 10293: 0.08101606207040078
Position 7029: 0.07966995415146991
Position 14678: 0.07195364568391373
Position 1627: 0.06680047301887623
Position 18333: 0.06450110362400631
Position 17123: 0.06381288678446462
Position 9326: 0.06105817234023181
Position 9290: 0.05801761626965425
Position 4118: 0.05381712437235843
Position 6780: 0.04382534850396149
Position 14727: 0.03700833277702889
Position 5952: 0.03521490451799314
Position 13181: 0.03177200709522518
Position 9206: 0.02947758084285097
Position 5133: 0.027695768368081613
Position 11454: 0.027637470567720084
Position 18200: 0.026180011643247115
Position 18681: 0.02437771124256351
Position 9020: 0.023427707849849835
Position 15377: 0.022370737166239663
Position 2026: 0.02090071054363308
Position 11733: 0.020519384036465648
Position 17933: 0.020045878229777676
Position 18036: 0.01984108266283719
Position 9952: 0.019339304202720876
Position 12882: 0.018109159488030123
Position 14578: 0.016258860790632098
Position 12937: 0.01570836800372281
Position 3341: 0.014868431352244126
Position 12569: 0.014343712756764096
Position 1153: 0.013732658198274428
Position 7119: 0.01366499603760083
Position 5096: 0.013079394338437939
Position 1527: 0.012967714320618868
Position 16955: 0.012415307013223733
Position 16623: 0.011980511997978525
Position 8080: 0.01164833004064177
Position 14416: 0.011539957548119543
Position 5136: 0.011102684034262612
Position 15004: 0.010565327336705291
Position 4705: 0.01023081125311912
Position 7425: 0.009848277459320683
Position 9173: 0.00880692789703273
Position 2812: 0.00847664065425518
Position 6845: 0.008330232619576836
Position 8856: 0.007924973796567715
Position 4183: 0.007788260097919024
Position 13619: 0.00731741482781032
Position 5538: 0.0072563340380810285
Position 18417: 0.007167196390963092
Position 18250: 0.006932465980875682
Position 11038: 0.006894315735230503
Position 16787: 0.0068931842923450086
Position 14879: 0.006850727389237821
Position 18556: 0.006629031271140756
Position 3469: 0.006544322401023884
Position 6511: 0.006499358830240576
Position 11412: 0.006495979297627831
Position 10947: 0.006468042660789521
Position 3633: 0.006366257078258802
Position 6407: 0.0063426020392540906
Position 15457: 0.006291847875792034
Position 7626: 0.005511796165065218
Position 2123: 0.00513425983668298
Position 3434: 0.005123435915428142
Position 4073: 0.004901650196057481
Position 9090: 0.004838049748389884
Position 17617: 0.00482896696480498
Position 1759: 0.004748690121000927
Position 396: 0.004727034292476209
Position 582: 0.004374337822167903
Position 17140: 0.004087703721210417
Position 13641: 0.0038335597475773094
Position 3682: 0.003804981134680834
Position 13849: 0.003773020001729053
Position 15285: 0.003590089324043046
Position 4897: 0.003585168615151773
Position 16474: 0.003514606183092897
Position 12756: 0.003389006746255782
Position 6821: 0.00333578374785828
Position 7702: 0.0033065530771352195
Position 4732: 0.003253738320842703
Position 601: 0.0031408661632009436
Position 13318: 0.003133731137162706
Position 4900: 0.0029686263682592827
Position 15968: 0.002898879416538657
Position 1973: 0.0028696854946865446
Position 3508: 0.002845184422076791
Position 18405: 0.002775878230329936
Position 16571: 0.0027567185955658024
Position 17438: 0.002706231511355146
Position 16004: 0.0027044193074289573
Position 15264: 0.002685379471293152
Position 7066: 0.002567366278062948
Position 17184: 0.0023800623637573156
Position 12565: 0.0023358734913787823
Position 16831: 0.0023333780623310475
Position 807: 0.0022638928559907904
Position 7102: 0.0022218616122652484
Position 16749: 0.0021923653699374556
Position 13961: 0.0021597367536083573
Position 13833: 0.0021551815893466933
Position 16413: 0.0020328605528865972
Position 17160: 0.001977875619618202
Position 17594: 0.001965101227205053
Position 9972: 0.0018996192324197666
Position 14038: 0.0018965564732041536
Position 13979: 0.0018762252808652113
Position 3828: 0.0018198369290891052
Position 2634: 0.0016216002028914473
Position 595: 0.0016075455578041223
Position 647: 0.0015379303726850717
Position 6290: 0.0014997776664595474
Position 14442: 0.0014670320323182473
Position 15543: 0.0014636813607202532
Position 4187: 0.0014261379142634211
Position 350: 0.0014241217322420853
Position 1336: 0.0013604518668085526
Position 11760: 0.0012915847635049638
Position 298: 0.0012786212678123974
Position 2007: 0.001261608754587651
Position 16425: 0.0012422638703399427
Position 7140: 0.001213135011413393
Position 3387: 0.0011927417324886457
Position 9948: 0.0011402727121874814
Position 14755: 0.001112066036678901
Position 15337: 0.001098609323743892
Position 15396: 0.0010679158706982555
Position 1657: 0.0009941145444864966
Position 539: 0.0009575886966222546
Position 1945: 0.0009539331169675628
Position 15188: 0.000950483824722665
Position 1660: 0.0009395432963442836
Position 10343: 0.0009146865194748244
Position 6757: 0.0008959045526794853
Position 14734: 0.0008947657717495328
Position 12809: 0.0008550286789398535
Position 11136: 0.0008411101232272185
Position 393: 0.0007865898902528797
Position 2471: 0.0007449028833481424
Position 2438: 0.0007265464108522395
Position 3390: 0.0007263520973285618
Position 17021: 0.0007262606879635594
Position 11583: 0.0007243512182871879
Position 17820: 0.0007062406504794875
Position 836: 0.0007047676768437011
Position 1077: 0.0006829775033001719
Position 7629: 0.0006426951435984395
Position 14197: 0.0006085178496178903
Position 1206: 0.0005844649160445726
Position 16668: 0.0005810163793166129
Position 16394: 0.0005542015791707633
Position 11321: 0.0005312397073847512
Position 14889: 0.0004993675784118148
Position 3773: 0.0004780817249202744
Position 3192: 0.00046409498563653085
Position 3096: 0.00046221779149279053
Position 15729: 0.0004585529333890313
Position 1178: 0.00045678106489879377
Position 17514: 0.0004545755657143933
Position 3807: 0.0004367275699886931
Position 11365: 0.0004315834105027837
Position 14457: 0.00042284883471839936
Position 9054: 0.00038466990168538486
Position 9356: 0.00036013363786309524
Position 622: 0.0003600515625416921
Position 15983: 0.00035488046347653115
Position 2073: 0.00035284588141187503
Position 7448: 0.0003509355460718512
Position 1901: 0.00034937804260338427
Position 1037: 0.00033948157026877755
Position 1820: 0.0003266507567523131
Position 12414: 0.0003210095088299961
Position 14140: 0.00031859338361338535
Position 2501: 0.0003182964717514933
Position 1703: 0.00031674913732528424
Position 952: 0.000312828624957158
Position 873: 0.0003005359820340378
Position 11691: 0.0002857499451814759
Position 3874: 0.00027770943807991534
Position 742: 0.0002772918268980541
Position 4539: 0.00026505789758768
Position 4151: 0.00026044259945475065
Position 8197: 0.0002554756597230815
Position 3703: 0.0002447409450487966
Position 15388: 0.00024071263305070422
Position 311: 0.00023348093302929916
Position 4743: 0.00023105298977888628
Position 4363: 0.00022385888772601112
Position 9235: 0.0002185356842731418
Position 851: 0.00021624767802387942
Position 542: 0.0002152782955555782
Position 15510: 0.00020974437606264241
Position 14925: 0.00020938661435873128
Position 4208: 0.00019137400815869932
Position 382: 0.0001826078482320094
Position 11913: 0.0001761587568279082
Position 3879: 0.0001670345747598229
Position 3526: 0.00016213618905263263
Position 2474: 0.0001538612949803412
Position 3835: 0.00014902638232879793
Position 2561: 0.00014215259783059155
Position 846: 0.0001363752900805216
Position 2029: 0.00013075248416075067
Position 4392: 0.00011310494102227052
Position 9441: 0.00010763571761324183
Position 2946: 0.0001061444332652381
Position 152: 0.00010560673685227714
Position 16067: 0.00010042746403725
Position 9332: 9.985368662213295e-05
Position 1504: 9.885947833125584e-05
Position 14524: 9.772270118662266e-05
Position 2753: 8.271423811570061e-05
Position 11295: 8.028043150535903e-05
Position 11531: 7.830657209431362e-05
Position 3531: 7.376881553784902e-05
Position 14772: 7.181944751547551e-05
Position 891: 6.476818867888246e-05
Position 356: 6.2862681539369e-05
Position 3738: 6.264235896258081e-05
Position 915: 6.17499276970645e-05
Position 14991: 6.111141788252918e-05
Position 3740: 6.037451749031251e-05
Position 2542: 5.935896880025435e-05
Position 2144: 5.715665582003153e-05
Position 2102: 5.229954613058675e-05
Position 932: 5.1845088695037286e-05
Position 4461: 4.639106087842852e-05
Position 1389: 4.274459175797929e-05
Position 1689: 4.1583598668525674e-05
Position 2829: 3.993750197963435e-05
Position 11614: 3.857634608893095e-05
Position 507: 3.807156526671646e-05
Position 8904: 3.761881579814322e-05
Position 464: 3.574276208269083e-05
Position 1032: 3.559210092127214e-05
Position 401: 3.315335497680026e-05
Position 10096: 3.236699132321837e-05
Position 4976: 2.982563497160727e-05
Position 5031: 2.7032455791974284e-05
Position 1719: 2.685094887158981e-05
Position 334: 2.6214594516945978e-05
Position 15402: 2.463096762028161e-05
Position 649: 2.2451767788426308e-05
Position 4368: 1.9948087394268393e-05
Position 2085: 1.8033746799101632e-05
Position 11199: 1.647481194590455e-05
Position 2035: 1.6331724959487627e-05
Position 8652: 1.143563294014089e-05
Position 1394: 9.464744578607642e-06
Position 939: 8.010220973834602e-06
Position 708: 7.082834097124167e-06
Position 1715: 7.0513709132069824e-06
Position 970: 6.926246782456833e-06
Position 605: 5.121627911714341e-06
Position 8861: 4.955404819613066e-06
Position 308: 3.2902358940594823e-06
Position 1196: 3.0655500650336555e-06
Position 446: 2.8136565313750787e-06
Position 816: 2.7611898160411877e-06
Position 1872: 2.7448235902454496e-06
Position 11459: 2.6888129377832444e-06
Position 858: 2.441988669269649e-06
Position 11490: 2.3602503928673996e-06
Position 1080: 2.1224384023857316e-06
Position 655: 2.0231423324898756e-06
Position 1301: 1.5566923665152973e-06
Position 471: 1.3681961746361615e-06
Position 2487: 1.271447188331507e-06
Position 652: 1.1515655455994196e-06
Position 11093: 8.008953486766162e-07
Position 11292: 7.524453857946734e-07
Position 1478: 6.133115206789165e-07
Position 1284: 6.133021480538738e-07
Position 1184: 5.868440421235126e-07
Position 1291: 5.33378024219486e-07
Position 1260: 4.893488390308142e-07
Position 2697: 4.4349958111035795e-07
Position 612: 4.200683467294318e-07
Position 316: 3.2432161940683705e-07
Position 518: 3.226800629499432e-07
Position 727: 2.9379354927202304e-07
Position 332: 2.0681466765133784e-07
Position 113: 1.97585144416643e-07
Position 1239: 1.7731050208251876e-07
Position 1222: 1.6916076808133718e-07
Position 670: 1.6603924710438706e-07
Position 1010: 1.4740856333419994e-07
Position 11232: 1.145765388385001e-07
Position 451: 1.0340683816274525e-07
Position 1265: 1.0084399263402586e-07
Position 1039: 6.005392477563678e-08
Position 2772: 2.6800494825023035e-08
Position 1165: 1.041834250795786e-08
Position 1243: 9.678548157443503e-09
Position 485: 1.2992682871971914e-09
Position 214: 1.273827040673075e-09
Position 719: 8.567308210846208e-10
Position 196: 6.703948631041963e-10
Position 898: 4.4411751917204657e-10
Position 487: 4.095657156960088e-10
Position 549: 3.992708130212077e-10
Position 9266: 3.1111190121179986e-10
Position 246: 6.279024786238126e-11
Position 659: 5.895457286889383e-11
Position 217: 1.6849899594760265e-11
Position 900: 1.1216100820581833e-11
Position 747: 8.991741699809282e-12
Position 238: 5.050686433933913e-12
Position 479: 2.2517523721534014e-12
Position 476: 1.8224920837394175e-12
Position 182: 7.95481360273026e-13
Position 221: 4.425677668073122e-13
Position 219: 4.0036126209808225e-13
Position 481: 1.7979108351540458e-13
