Gene = GATAD1
Position 5560: 0.007668344388294674
Position 5593: 0.006058739598523868
Position 10828: 0.005703390267434446
Position 1014: 0.0056735474128737
Position 7452: 0.005321360232127034
Position 7097: 0.004765233772123034
Position 9444: 0.00457757377084892
Position 11136: 0.004055510173204527
Position 5820: 0.003948305145580487
Position 3037: 0.0035537444086299686
Position 6765: 0.0034799697732375836
Position 3460: 0.003392838653354819
Position 10725: 0.0032526500623106342
Position 1854: 0.003125689901702097
Position 10170: 0.003014404793669432
Position 2500: 0.002990281724404899
Position 850: 0.00297950723941032
Position 3101: 0.0024620581660910745
Position 945: 0.0024343560482883884
Position 9135: 0.0023821056313014077
Position 3553: 0.0023588820569327147
Position 3558: 0.002305152589972047
Position 3487: 0.0022495556008509643
Position 695: 0.002200904879657617
Position 7323: 0.0021614500816268915
Position 11229: 0.0021227568099824704
Position 3153: 0.0020253082347598005
Position 498: 0.0019122775412907063
Position 2271: 0.0018732099339055085
Position 9762: 0.001805392452875534
Position 1336: 0.0017731726917189715
Position 7125: 0.0017663686523093098
Position 7593: 0.0016036813757346426
Position 4375: 0.0014161533030192632
Position 2116: 0.0013901546474773558
Position 670: 0.0012478353884319672
Position 8012: 0.0011669473038520416
Position 1300: 0.0011224779529145467
Position 7338: 0.0011191956298687322
Position 10764: 0.0011180683604289324
Position 6306: 0.0010677822302459306
Position 1682: 0.0010442854266571745
Position 2359: 0.0009997542043778472
Position 11032: 0.0009896604836330532
Position 2998: 0.0009533932154116062
Position 6310: 0.0009484600727041648
Position 7935: 0.0008727734995586658
Position 1321: 0.0008047583247126487
Position 1525: 0.0007988783288923562
Position 398: 0.0007859424425570098
Position 910: 0.0007723434205363188
Position 4685: 0.0007642033881936108
Position 11301: 0.0007468929644210597
Position 2925: 0.0007198536205535669
Position 5446: 0.0006874201192167016
Position 2312: 0.000643630397815922
Position 409: 0.000642468538254142
Position 5861: 0.0006031716077647561
Position 8075: 0.0005447010782372015
Position 1318: 0.0005011797286148306
Position 5164: 0.0004953094081298373
Position 8142: 0.00046107077062993395
Position 3413: 0.0004486366274046187
Position 3201: 0.00044863006139559953
Position 3878: 0.0004396158016570386
Position 8314: 0.0004024465822677464
Position 7757: 0.0003735503072996505
Position 7525: 0.00035250467813937106
Position 809: 0.00034920121316336797
Position 8745: 0.0003478716141955202
Position 2429: 0.0003142694640702618
Position 7792: 0.000310821182731476
Position 7138: 0.00030275433659275445
Position 9309: 0.0002911293016482336
Position 2971: 0.00027924850251965366
Position 2475: 0.00026908936585990875
Position 8924: 0.00026595048154358846
Position 10570: 0.00026593160543382564
Position 3181: 0.00026396194865363454
Position 1536: 0.0002638731629147939
Position 7052: 0.00026034561697213044
Position 10281: 0.00021667990365146816
Position 8800: 0.0001989541526847728
Position 3048: 0.0001913759446648909
Position 10267: 0.0001826059219624734
Position 10323: 0.00017976916567494726
Position 8336: 0.00017360765842755997
Position 6983: 0.00016614152151055386
Position 711: 0.00015686065291026132
Position 8838: 0.00015630503586624503
Position 1226: 0.00015311296196655758
Position 8288: 0.00014177993586680183
Position 2460: 0.00013226064439160354
Position 7542: 0.00012908039327956492
Position 1373: 0.0001224228997473933
Position 10814: 0.00012066709676804124
Position 7628: 0.00011963619570070677
Position 2084: 0.0001114911307225637
Position 1090: 0.00011098763421125708
Position 1860: 0.00010766819124739424
Position 735: 0.00010102493873208154
Position 7296: 9.424652298271691e-05
Position 721: 9.322752460660789e-05
Position 1587: 8.976853593987658e-05
Position 9191: 8.625600401571499e-05
Position 1202: 8.53055455980682e-05
Position 2139: 8.37876812039694e-05
Position 9266: 8.30553833296573e-05
Position 8329: 8.250976628454955e-05
Position 1556: 8.039849200370817e-05
Position 9109: 7.592557668126112e-05
Position 790: 7.529695020408605e-05
Position 9027: 7.27837616729676e-05
Position 1307: 6.929009138530515e-05
Position 1069: 6.678658635054827e-05
Position 891: 6.53883500484104e-05
Position 1950: 6.446109555771874e-05
Position 476: 6.351036008205091e-05
Position 440: 6.0295547642980455e-05
Position 8671: 5.9950577760624086e-05
Position 1078: 5.9477275073885226e-05
Position 11336: 5.571535566763255e-05
Position 2830: 5.3278277760829915e-05
Position 997: 5.2860446654342735e-05
Position 1133: 5.192244044582971e-05
Position 1726: 4.9355797364060966e-05
Position 1304: 4.798146781755034e-05
Position 2795: 4.6869631763530346e-05
Position 2658: 4.641700813439913e-05
Position 9348: 3.9350007794422965e-05
Position 1607: 3.648256768097473e-05
Position 1377: 3.553562426776393e-05
Position 2716: 3.3806402750282914e-05
Position 3257: 2.9861745177557268e-05
Position 1164: 2.8983195677970067e-05
Position 7194: 2.878891218011121e-05
Position 2290: 2.0563765839564182e-05
Position 427: 1.974236032266111e-05
Position 8135: 1.8771888824881995e-05
Position 305: 1.7653923235322263e-05
Position 1389: 1.7539758239757405e-05
Position 743: 1.3186752330590562e-05
Position 557: 1.1885887941268566e-05
Position 1698: 9.284374585728863e-06
Position 728: 9.240147416240733e-06
Position 294: 8.957079655471114e-06
Position 751: 7.712606203195955e-06
Position 1429: 7.554440311637958e-06
Position 1443: 6.642038580590661e-06
Position 267: 4.810615708923823e-06
Position 3269: 4.560007255417737e-06
Position 3307: 4.544762215229249e-06
Position 1395: 4.210215102339e-06
Position 2151: 3.021977693862996e-06
Position 2783: 2.8373761396259934e-06
Position 339: 2.7463436226953216e-06
Position 1094: 2.4842659242580775e-06
Position 1170: 2.1712089365177653e-06
Position 566: 2.1571323107509385e-06
Position 3005: 1.6150543231155e-06
Position 2180: 1.5606246585575393e-06
Position 1568: 1.210309275372454e-06
Position 342: 1.1901649963288221e-06
Position 1138: 1.063836389234461e-06
Position 2020: 8.92142890211965e-07
Position 7310: 8.875493713100203e-07
Position 1730: 8.182562403268917e-07
Position 599: 8.169532001508094e-07
Position 6995: 7.287608974862551e-07
Position 500: 6.699008999962064e-07
Position 954: 4.2156928862537305e-07
Position 863: 3.1550943304322447e-07
Position 859: 2.581630865336485e-07
Position 897: 2.1950599450792877e-07
Position 1926: 2.170554397925285e-07
Position 1101: 1.7358256494213834e-07
Position 1590: 1.2731338269620484e-07
Position 525: 1.0071330393485839e-07
Position 1909: 8.472651501921187e-08
Position 949: 8.0094673176571e-08
Position 522: 6.698762167183474e-08
Position 351: 3.3796665404742065e-08
Position 1760: 1.8226840233779654e-08
Position 7363: 1.162374400403619e-08
Position 573: 7.955316123503772e-09
Position 207: 5.414576718827473e-09
Position 151: 4.224702273766704e-09
Position 1955: 3.704336530568937e-09
Position 315: 2.474348607895265e-09
Position 346: 2.2633897483833354e-09
Position 1732: 1.173665466204804e-09
Position 122: 2.7707719648279053e-10
Position 357: 1.0876522922349686e-10
Position 128: 3.2765139816381737e-12
Position 192: 2.5835216007071e-13
Position 530: 2.2295562339873163e-13
Position 88: 8.559276034267073e-14
