Gene = MECR
Position 709: 0.009047513082413106
Position 152: 0.008433008059649924
Position 30793: 0.00809767737278819
Position 289: 0.006894712731961653
Position 27188: 0.006340989142462986
Position 10216: 0.005816354737255475
Position 11232: 0.005756366420198662
Position 24185: 0.0044542069952536924
Position 53: 0.004402993329689181
Position 35601: 0.004264052760689602
Position 14515: 0.003938691463177974
Position 14855: 0.0037301839652773526
Position 30215: 0.003704651839734405
Position 590: 0.003677644759960845
Position 28319: 0.0036440882864149675
Position 2052: 0.0029636322573196134
Position 2817: 0.002903884550234246
Position 3145: 0.0028085906673374207
Position 31546: 0.002732340749599724
Position 28604: 0.002681394530440206
Position 30062: 0.002484970864387028
Position 2866: 0.002471627723900634
Position 36466: 0.0023899082692392915
Position 10350: 0.002340055419998829
Position 28331: 0.0022884420320904908
Position 29788: 0.0022197454867227935
Position 6055: 0.0021239153732016966
Position 29938: 0.0021063234379344775
Position 17952: 0.0019630329488598683
Position 28: 0.0016575949070121406
Position 2894: 0.0014416543773095574
Position 4495: 0.0014114918983724337
Position 6103: 0.0013206138690170502
Position 6834: 0.0013079280286014486
Position 36907: 0.001226108608104451
Position 28427: 0.0010948825458224616
Position 35586: 0.000976670466886245
Position 30030: 0.0009306315485669664
Position 28694: 0.0008721648479861518
Position 28013: 0.0008397436520103238
Position 28823: 0.0007549044784057845
Position 5655: 0.000733868995126574
Position 35170: 0.0006100179944433263
Position 547: 0.000556934107287099
Position 6476: 0.0004774003316491001
Position 2065: 0.00045186448465358984
Position 3138: 0.00043489826242288705
Position 437: 0.0004179658461835772
Position 8046: 0.00036001103504428424
Position 29115: 0.00035663957867927194
Position 1878: 0.000313115445781002
Position 1654: 0.00030482920273647486
Position 3192: 0.0003013978755153026
Position 6182: 0.0002955228794007439
Position 28035: 0.0002819979652774939
Position 2219: 0.0002658939104920935
Position 28736: 0.00022966327781339885
Position 239: 0.00021050427249310404
Position 5181: 0.00020796933179572112
Position 28456: 0.0001865241336301879
Position 4508: 0.0001761214953647017
Position 29045: 0.00015488319449511953
Position 7995: 0.00015325439938403392
Position 32: 0.0001350120054492677
Position 1141: 0.00012679903376847066
Position 3349: 0.0001255957752001888
Position 29861: 0.00012326666032522898
Position 8134: 9.205953437028365e-05
Position 13233: 8.528183208287562e-05
Position 7281: 7.778348684291709e-05
Position 30068: 7.34906734054304e-05
Position 3173: 6.853430931254242e-05
Position 12085: 6.77922602658294e-05
Position 8012: 5.5402531156917226e-05
Position 702: 5.3666776604406086e-05
Position 14858: 5.262215718984008e-05
Position 698: 4.403691373396165e-05
Position 566: 3.563336999477387e-05
Position 39: 2.87440505093273e-05
Position 14: 2.4519756365642936e-05
Position 27791: 2.0822102343196348e-05
Position 10: 2.0020855200304444e-05
Position 435: 1.8534158695544874e-05
Position 30462: 1.255763231195608e-05
Position 417: 7.4858131625619586e-06
Position 35477: 6.408382884806773e-06
Position 713: 6.194568506969188e-06
Position 1874: 5.578846564001238e-06
Position 30438: 5.108073220541042e-06
Position 4516: 4.189846075002525e-06
Position 2949: 2.807114973024606e-06
Position 30517: 2.602921288641226e-06
Position 1863: 2.438054083258244e-06
Position 1047: 2.226597568411207e-06
Position 3739: 2.080821950199336e-06
Position 3086: 1.970920211222116e-06
Position 3744: 1.1402452277684606e-06
Position 2901: 9.953603244450731e-07
Position 3213: 8.263633151881873e-07
Position 3377: 8.084194678056072e-07
Position 30534: 7.863750925764671e-07
Position 3015: 7.178314066623352e-07
Position 4068: 6.623359877386545e-07
Position 1269: 6.092834259615984e-07
Position 3941: 5.99368650248184e-07
Position 361: 5.878661017034462e-07
Position 1751: 5.367421843843646e-07
Position 164: 5.239952604516698e-07
Position 4273: 5.078780720774728e-07
Position 452: 3.6848870456089145e-07
Position 4214: 2.8910300411727087e-07
Position 1936: 2.406985229274691e-07
Position 2283: 2.2135875733485588e-07
Position 3208: 2.1700314265557405e-07
Position 1845: 2.1121499617921988e-07
Position 3557: 1.7920091778688382e-07
Position 46: 1.5376923470732342e-07
Position 893: 1.419620532774765e-07
Position 73: 9.351114677020318e-08
Position 8: 4.5645858758155115e-08
Position 102: 4.266531451033664e-08
Position 838: 9.583227837574436e-09
Position 197: 5.325642774047696e-09
Position 338: 2.9469503827154872e-09
Position 497: 2.8336139636010497e-09
Position 771: 2.5063870766866357e-09
Position 696: 1.950583102490603e-09
Position 627: 1.1727854442318424e-09
Position 659: 9.893491722129411e-10
Position 608: 7.677203781955279e-10
Position 726: 5.861207276783143e-10
Position 755: 4.284232916461082e-10
Position 489: 1.837378577710346e-11
Position 582: 1.3218878872174403e-11
Position 500: 6.068672936530088e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 525: 0.9901378669812805
Position 24026: 0.9780603161679314
Position 30342: 0.9595481159350334
Position 28886: 0.941547751420302
Position 27698: 0.9212284388167558
Position 9989: 0.9037623098567432
Position 34918: 0.8750513031491447
Position 14246: 0.823486542055296
Position 14795: 0.8016635612127933
Position 29413: 0.5732030897888855
Position 21027: 0.5704235155393667
Position 36752: 0.558635559681279
Position 17575: 0.41788339389984736
Position 35472: 0.3506117742367165
Position 13167: 0.3213578293396977
Position 7619: 0.29010104821255855
Position 9731: 0.2408233706088898
Position 7990: 0.21060701674320606
Position 7671: 0.16817246601364003
Position 24740: 0.16064046192121872
Position 6142: 0.1591382637949202
Position 18523: 0.1566084077117078
Position 29768: 0.14962952873772065
Position 36829: 0.13844365436311049
Position 17447: 0.12421733591541004
Position 34673: 0.11430451475272711
Position 32923: 0.11135477300561605
Position 31752: 0.10813325437055617
Position 37034: 0.10404141880453247
Position 28264: 0.09716056279868769
Position 14418: 0.08797204665549345
Position 9598: 0.08428874382423877
Position 32637: 0.08427481662805263
Position 8247: 0.08362329998633823
Position 5394: 0.08194234435562919
Position 7987: 0.08093502126526478
Position 6342: 0.06507170324811656
Position 14119: 0.057849923233036976
Position 27111: 0.05411935734835737
Position 7715: 0.05112763954249744
Position 21606: 0.04695971898108896
Position 17570: 0.04569230368695304
Position 27656: 0.0444725656478613
Position 6518: 0.03930934943389776
Position 33614: 0.03406192230792007
Position 9748: 0.03331295562928796
Position 34936: 0.0323618683901353
Position 19566: 0.026553415745125413
Position 7904: 0.02572632115884914
Position 5889: 0.024923375307823823
Position 24546: 0.02491182622846655
Position 36526: 0.024507024208242273
Position 35524: 0.023544652165234888
Position 26187: 0.022638441356153945
Position 24696: 0.021822952297489512
Position 35538: 0.02068804740054081
Position 33672: 0.01922608070623151
Position 34889: 0.018718114434984078
Position 36436: 0.01828315541696028
Position 29275: 0.017541131035350634
Position 27715: 0.016078808837623033
Position 35659: 0.01589472989551047
Position 36630: 0.01554838891689428
Position 26944: 0.015528602283314508
Position 36227: 0.015206978579250519
Position 35558: 0.015175974966344716
Position 36680: 0.01515376880037804
Position 4981: 0.014742571231563441
Position 30437: 0.014310639708837286
Position 33588: 0.014201910527436223
Position 6013: 0.014036873082634738
Position 5254: 0.013086648281406162
Position 4193: 0.012901631072842265
Position 10010: 0.012823848969445332
Position 7957: 0.012758044510903921
Position 32667: 0.012596432729601916
Position 30097: 0.011813093247505508
Position 35824: 0.011500219430557485
Position 31767: 0.01105179702170877
Position 20290: 0.010998183085517822
Position 32537: 0.010362677429606596
Position 4616: 0.010265649032299018
Position 30271: 0.0102447859128488
Position 28113: 0.010145610769768918
Position 9648: 0.010080099426751065
Position 32660: 0.009996580632613543
Position 6471: 0.009130653145103772
Position 17813: 0.008971230419792918
Position 6521: 0.008887234197766634
Position 29418: 0.008798356968072223
Position 20986: 0.008731169486146039
Position 30006: 0.008548631914609238
Position 26991: 0.008364280743663606
Position 30603: 0.00820615836305409
Position 3061: 0.008180463691603107
Position 35626: 0.007985707671499507
Position 32970: 0.007983149216183878
Position 18519: 0.00793686890984651
Position 29743: 0.007886170497544958
Position 27143: 0.0077649462618484605
Position 31749: 0.007680332500723514
Position 21456: 0.006864109464017424
Position 36841: 0.006822803114218959
Position 6016: 0.006794997211546985
Position 5209: 0.006709952791888121
Position 24321: 0.006512558832877718
Position 26893: 0.006419028674211673
Position 2725: 0.00628599888020902
Position 18543: 0.006063995988888318
Position 36460: 0.005955053088622042
Position 37067: 0.005934058797703199
Position 3035: 0.005921146277291047
Position 9483: 0.005829477821810846
Position 2999: 0.005762430064090918
Position 29534: 0.005392762884452161
Position 28171: 0.00520188041813796
Position 6279: 0.005036336950691714
Position 32462: 0.004623525783325085
Position 5121: 0.004561746225136038
Position 36582: 0.004482087079963769
Position 35498: 0.004361385076713318
Position 26063: 0.004327881352483891
Position 4369: 0.003982730846099144
Position 31860: 0.003957529456572783
Position 5952: 0.003904756121098045
Position 11052: 0.0038016950005317685
Position 24810: 0.003742997148833259
Position 24435: 0.003672367392013877
Position 30109: 0.003577406232740066
Position 7740: 0.0035648759717196053
Position 2940: 0.0034980874396561335
Position 31717: 0.003468989912380034
Position 33753: 0.0034245258798862523
Position 14968: 0.0032303734955850664
Position 1968: 0.0031572598747613887
Position 500: 0.003060538680411279
Position 7909: 0.003044866693278153
Position 27021: 0.0030105156126464337
Position 4413: 0.0029629394107704783
Position 4927: 0.0029592551057213094
Position 6391: 0.0028299467835869825
Position 37001: 0.0028062556549106454
Position 24344: 0.002705139814934017
Position 4394: 0.0026907509139324952
Position 29773: 0.002657241474929217
Position 5158: 0.0026533388377842386
Position 17836: 0.0025685178524140605
Position 24393: 0.002568125896145805
Position 36586: 0.00255811018845619
Position 8172: 0.0025357787270465742
Position 6076: 0.0025093788157973538
Position 29139: 0.0024870077192968906
Position 3123: 0.0024122335111727905
Position 36610: 0.0023943231756606283
Position 32707: 0.0023276892484704673
Position 28629: 0.0023062867315195245
Position 10252: 0.0021553724222315904
Position 31399: 0.0021466441888811976
Position 27042: 0.0020824140831292148
Position 4446: 0.0017993434061336175
Position 27729: 0.001773955574429561
Position 33062: 0.0017394725479680177
Position 7520: 0.0016886887510494735
Position 36895: 0.0015684650901475446
Position 28899: 0.001501963785435084
Position 14651: 0.001467522362138463
Position 35218: 0.001410596726223798
Position 28902: 0.001313729606932367
Position 32674: 0.0013091609912964449
Position 35869: 0.0012107594662112047
Position 36239: 0.0012000109925163933
Position 33478: 0.0011924125902397285
Position 32700: 0.001152681538847579
Position 29125: 0.0011318286678564623
Position 6302: 0.0011276657537655202
Position 5023: 0.0011173203940938142
Position 30643: 0.001109731742933236
Position 35370: 0.0011040594600743644
Position 29870: 0.0010830817919563003
Position 11184: 0.0010594135214943216
Position 29255: 0.0010262778312912812
Position 28207: 0.0010107497286545683
Position 2965: 0.0010010229031511269
Position 27994: 0.0009915756162418698
Position 6362: 0.0009784596677288348
Position 29382: 0.0009710989288790208
Position 348: 0.0009687270520367989
Position 35106: 0.0009361392039355188
Position 29227: 0.0009304511335785604
Position 26962: 0.0008959066101231808
Position 11157: 0.0008952578981725719
Position 27919: 0.0008907583440967744
Position 35098: 0.0008896591561622899
Position 29806: 0.0008803000369524146
Position 36190: 0.0008713216204480121
Position 8120: 0.0008443952994708821
Position 5826: 0.000835091149863347
Position 35401: 0.0007923409644120473
Position 6169: 0.0007906577094812045
Position 28848: 0.0007759712721637493
Position 29465: 0.0007688558090378128
Position 29655: 0.0007525795477111435
Position 28058: 0.0007506495494562824
Position 30302: 0.0006773863518225101
Position 4766: 0.000669698364245759
Position 28367: 0.0006253329678763482
Position 28809: 0.000614581245206482
Position 4273: 0.0005830698331227294
Position 28694: 0.000570853123957038
Position 31406: 0.0005279045656901782
Position 24567: 0.0005105963135025937
Position 2749: 0.0005004879502751349
Position 2948: 0.0004866949630532483
Position 27874: 0.0004862213859024189
Position 36332: 0.0004778397648887168
Position 29518: 0.00047746851708110167
Position 35414: 0.0004567515636671936
Position 6203: 0.0004517151440756532
Position 3143: 0.00043627698527763344
Position 35899: 0.00042314076218453935
Position 31807: 0.000408701508784646
Position 3038: 0.0004016719993459624
Position 29681: 0.0004015264718983044
Position 30628: 0.00039869110372255513
Position 29481: 0.0003889358105782592
Position 34969: 0.00038398793792456193
Position 4790: 0.00038118035739020674
Position 4956: 0.0003737822330376554
Position 4840: 0.00037030566881848104
Position 14941: 0.00033040020405999027
Position 30506: 0.00032233036424016164
Position 36009: 0.0002902689382879313
Position 1877: 0.0002740035361013591
Position 29714: 0.000268708585739774
Position 4247: 0.00026164634807436754
Position 4999: 0.0002597719574154567
Position 3212: 0.0002476889835159605
Position 28818: 0.00024417835073340164
Position 34251: 0.0002302917554660423
Position 29770: 0.0002044331911039941
Position 32049: 0.00019899187793720886
Position 3137: 0.0001902652309906625
Position 5538: 0.0001887689571851971
Position 29143: 0.00018454843437424104
Position 28136: 0.00017454428662810095
Position 28948: 0.00016839578925748495
Position 1814: 0.0001533032700060065
Position 1747: 0.00014064109833172278
Position 29658: 0.0001361630081612078
Position 8028: 0.00013298831586888742
Position 2018: 0.00013078011191517544
Position 30792: 0.00012801845838198935
Position 28427: 0.00012731245852336387
Position 28735: 0.00011842829717655258
Position 28777: 0.00011661270639144676
Position 5915: 0.00011143207391933505
Position 1606: 0.0001104415472694166
Position 1462: 0.0001089146040350157
Position 5139: 0.0001079638138400874
Position 441: 0.00010319811778465755
Position 5256: 9.902018318843724e-05
Position 31778: 8.889087671999467e-05
Position 7174: 7.778348684291709e-05
Position 5063: 7.635858178335701e-05
Position 31439: 7.398053845393715e-05
Position 3162: 7.349617204188172e-05
Position 2970: 7.231873629603321e-05
Position 11828: 6.77922602658294e-05
Position 31417: 6.732076850908977e-05
Position 2879: 6.023001135565578e-05
Position 1423: 5.807397439013713e-05
Position 2115: 5.244629218071811e-05
Position 1047: 5.1918671280124775e-05
Position 886: 4.6399371072152945e-05
Position 30354: 4.3561410060156246e-05
Position 4640: 4.293529549647345e-05
Position 1358: 4.213219476149525e-05
Position 29392: 3.39438418496255e-05
Position 4032: 2.9678502406460228e-05
Position 30389: 2.5551939082331513e-05
Position 1929: 2.1536925077080278e-05
Position 3067: 1.9070074751363576e-05
Position 31062: 1.899119683743882e-05
Position 916: 1.7733517774305498e-05
Position 1468: 1.739280663451442e-05
Position 30588: 1.6761745449578616e-05
Position 29172: 1.4742899630478816e-05
Position 565: 1.1729039029812855e-05
Position 2137: 1.0910339634203667e-05
Position 1383: 1.0308984673591413e-05
Position 29473: 9.861651850749938e-06
Position 28755: 9.294467786323606e-06
Position 1087: 9.259096167985686e-06
Position 31873: 8.239900761221986e-06
Position 27885: 7.835315022328331e-06
Position 30652: 6.340569297783681e-06
Position 1791: 6.0626605147253365e-06
Position 306: 5.844349830083831e-06
Position 2619: 4.596090002036498e-06
Position 10232: 4.06139616351906e-06
Position 1941: 3.5822080288327106e-06
Position 30765: 3.5514476502596375e-06
Position 2051: 3.0440691291355493e-06
Position 287: 3.0230860678748235e-06
Position 249: 2.5843970752950778e-06
Position 281: 2.5346752042538404e-06
Position 2099: 2.4725852331522368e-06
Position 1055: 2.339196289876283e-06
Position 1778: 2.145549862345085e-06
Position 1329: 2.0010924875410276e-06
Position 277: 1.933926045714966e-06
Position 92: 1.930114169591563e-06
Position 4165: 1.6424895200137612e-06
Position 733: 1.600642066570716e-06
Position 370: 1.5457196800357542e-06
Position 3629: 1.1504427850342541e-06
Position 3533: 1.1433739722012715e-06
Position 313: 1.0770282329743227e-06
Position 353: 9.393280932402096e-07
Position 541: 9.239425824096213e-07
Position 334: 8.86525771764745e-07
Position 4494: 8.841704074268349e-07
Position 299: 8.316879946974684e-07
Position 2775: 7.473724079293271e-07
Position 3599: 5.699924440770887e-07
Position 3837: 5.545569692387972e-07
Position 329: 5.466751896669582e-07
Position 142: 4.806661823176813e-07
Position 400: 4.53456207243587e-07
Position 656: 4.421822147689142e-07
Position 308: 4.190491417236034e-07
Position 3545: 4.027867519449192e-07
Position 546: 3.5990859615235474e-07
Position 188: 3.2166431526396667e-07
Position 2792: 2.5819199636763485e-07
Position 262: 2.535348473143535e-07
Position 323: 2.1365455624661096e-07
Position 1181: 2.100628756534615e-07
Position 2230: 1.7158866101559467e-07
Position 1897: 1.350884957096503e-07
Position 2031: 1.0865877756623935e-07
Position 3098: 1.0859601874920418e-07
Position 1638: 1.0413696335683334e-07
Position 3468: 9.990915640781088e-08
Position 2200: 9.836526215682658e-08
Position 2034: 9.587830557793483e-08
Position 933: 9.3720025792699e-08
Position 2069: 8.159174314668117e-08
Position 1510: 8.153612974750633e-08
Position 30486: 8.001242117581018e-08
Position 73: 7.907686677787486e-08
Position 3703: 7.857466709872411e-08
Position 544: 7.44179096682776e-08
Position 702: 6.640888153852947e-08
Position 193: 4.794589376073638e-08
Position 374: 4.399631250985037e-08
Position 3318: 4.330772091919509e-08
Position 1915: 4.288429538814692e-08
Position 659: 3.504786125918267e-08
Position 947: 3.154329824356294e-08
Position 357: 2.4069326035416367e-08
Position 28650: 2.0882432445341465e-08
Position 1683: 2.0033332733829646e-08
Position 2133: 1.694406339787025e-08
Position 279: 1.671090520822447e-08
Position 295: 1.6514314132053163e-08
Position 1641: 1.2494235791159395e-08
Position 2194: 1.1981575227689153e-08
Position 865: 1.1086521178387031e-08
Position 1761: 1.1014184352693636e-08
Position 220: 9.477856338207935e-09
Position 1647: 9.202466273978218e-09
Position 574: 9.06775448048835e-09
Position 588: 8.276927814973185e-09
Position 206: 5.891189527600866e-09
Position 930: 4.877782652388104e-09
Position 229: 3.3533056811556173e-09
Position 1566: 2.5879230582284404e-09
Position 1197: 2.1595795340428046e-09
Position 380: 1.5798118151826155e-09
Position 783: 1.3165965270228083e-09
Position 1796: 8.82894497423319e-10
Position 1248: 6.970149498399109e-10
Position 537: 6.956483457704706e-10
Position 666: 6.872199977814608e-10
Position 387: 2.0245510900662314e-10
Position 208: 1.601663412502264e-10
Position 389: 1.0240597541642272e-10
Position 735: 6.649390022149156e-11
Position 707: 5.276353724895052e-11
Position 202: 3.727496241398606e-11
Position 627: 1.3475301999047074e-11
Position 753: 7.681666604332335e-12
Position 594: 4.128154946633306e-12
Position 578: 2.8556053250199165e-12
Position 712: 1.2989397080149742e-12
Position 582: 7.283624483399879e-15
