Gene = STYXL1
Position 242: 5.875369135754283e-07
Position 401: 5.698907155881342e-07
Position 632: 5.457246347616134e-07
Position 313: 4.962645321543832e-07
Position 34680: 4.781361540512618e-07
Position 158: 4.773134265901974e-07
Position 37286: 4.764695088625846e-07
Position 23393: 1.3857919759226489e-08
Position 23061: 9.75233089605692e-09
Position 22222: 5.0662390097462355e-09
Position 22776: 4.867958054614757e-09
Position 20391: 4.013053904777409e-09
Position 26952: 3.5589225650426863e-09
Position 20947: 2.0623193818375487e-09
Position 21818: 1.752917484214133e-09
Position 22524: 1.609627817212362e-09
Position 25345: 1.445007517308346e-09
Position 20788: 1.207845132758558e-09
Position 20856: 6.914724085696437e-10
Position 20563: 6.819776210493908e-10
Position 22902: 4.6008945812034107e-10
Position 19526: 4.0796074615025246e-10
Position 20763: 3.732797314367442e-10
Position 21455: 2.3508587462481444e-10
Position 21325: 2.020929994061726e-10
Position 19446: 1.7696968839374985e-10
Position 20591: 1.5317696566844482e-10
Position 20212: 1.211945389906475e-10
Position 19546: 8.926961063637113e-11
Position 19043: 4.4468859190724235e-14
Position 749: 3.524311402219868e-14
