Gene = THPO
Position 654: 1.8245619006759959e-07
Position 394: 1.7019786052269143e-07
Position 207: 1.6297881710406897e-07
Position 377: 1.618348164386993e-07
Position 1240: 1.5134006578790693e-07
Position 2833: 1.2891232999010498e-07
Position 3745: 9.500133615107948e-08
Position 2626: 9.168504168189544e-08
Position 3693: 8.90263327274447e-08
Position 815: 7.114454905858254e-08
Position 650: 6.981087615051778e-08
Position 479: 6.944827729231697e-08
Position 761: 6.733466547987796e-08
Position 506: 4.9593015592321194e-08
Position 380: 3.923495711305567e-08
Position 2321: 3.16827388717581e-08
Position 681: 2.936480288764973e-08
Position 668: 2.5711894985835053e-08
Position 326: 2.2775811564839905e-08
Position 1942: 1.8066679936097134e-08
Position 771: 1.314118263625859e-08
Position 146: 8.648002831859604e-09
Position 198: 7.47439443910687e-09
Position 711: 5.63585596727671e-09
Position 765: 4.076313573135995e-09
Position 487: 3.332814254400191e-09
Position 226: 2.5187861770165093e-09
Position 215: 1.3982109810086997e-09
Position 343: 1.0142931284990418e-09
Position 384: 7.808321476292939e-10
Position 218: 5.188982128704371e-10
Position 231: 4.741768728977286e-10
Position 228: 4.35313127643058e-10
Position 335: 3.270001108558612e-10
Position 503: 1.7987122972237453e-10
Position 351: 1.1031779346184484e-10
Position 237: 7.382512565585698e-11
Position 475: 3.049459695113914e-11
Position 698: 2.0826550683363343e-11
Position 345: 1.3966311442385366e-11
Position 347: 1.2551203407904502e-11
Position 111: 5.883714939922729e-12
Position 490: 1.5166682729711498e-12
Position 107: 1.2263951792117373e-12
Position 116: 8.320139028268922e-13
Position 780: 6.104977322360903e-14
Position 102: 4.203198053771815e-15
Position 121: 2.5834352640043712e-15
Position 123: 2.246844522942957e-15
