Gene = DAP3
Position 4131: 0.02614497857502175
Position 4081: 0.024858785665761454
Position 3357: 0.023880418375943034
Position 5124: 0.02383319506924012
Position 9041: 0.02186808058230639
Position 5363: 0.021018991856167093
Position 2801: 0.020086231895746206
Position 21851: 0.01877323504194853
Position 5341: 0.017412875847063494
Position 21835: 0.016763605765846117
Position 2783: 0.01550614647160465
Position 9583: 0.015285186252212755
Position 5132: 0.01449328004148512
Position 5018: 0.014267012492386148
Position 9781: 0.01413286280555355
Position 13548: 0.012320567957535548
Position 3156: 0.011787595179683544
Position 5108: 0.011575488898844735
Position 19504: 0.011059874349262273
Position 5942: 0.010976381948890146
Position 12363: 0.010819167826011465
Position 2722: 0.008932758610849188
Position 8247: 0.008739587882123128
Position 5495: 0.008426054360940979
Position 4210: 0.007914093501225726
Position 3280: 0.007856966396311855
Position 12408: 0.007737965890211239
Position 5811: 0.007337335819188294
Position 6247: 0.007142346946572395
Position 21196: 0.00705313890069789
Position 3408: 0.006835308054295682
Position 3389: 0.005560802694640761
Position 1710: 0.005293140821492321
Position 9950: 0.005025244436218446
Position 5747: 0.005001629364384499
Position 15255: 0.0049042641497850864
Position 12706: 0.004750858993486635
Position 8099: 0.004743174689275031
Position 3230: 0.004388447554187159
Position 5303: 0.004310760004491081
Position 1120: 0.0040499131035962605
Position 2032: 0.0039373957574560135
Position 8062: 0.003928908233480314
Position 8095: 0.003767813023296533
Position 1125: 0.0036465770137648484
Position 4174: 0.0033229856845602415
Position 6221: 0.0032094159851019776
Position 16663: 0.0030974944392727823
Position 7762: 0.003095797336072682
Position 6159: 0.003026261921669302
Position 2592: 0.002951203789221581
Position 8940: 0.0027608825203019544
Position 2035: 0.002415994503123014
Position 4224: 0.0022472251057557777
Position 4091: 0.002165344858118194
Position 7804: 0.0020581396573885295
Position 10900: 0.0020397253819920366
Position 6887: 0.0019865745662826506
Position 6707: 0.0018276454331020884
Position 7741: 0.0017599706471620785
Position 4978: 0.001678599358822056
Position 10497: 0.00163891630052927
Position 2942: 0.0015600476256837584
Position 6776: 0.0015097905454196623
Position 4099: 0.0014638937812255903
Position 3657: 0.001425625555860138
Position 6300: 0.0013976216481078694
Position 1870: 0.0013842036383519085
Position 9095: 0.0013770759514745506
Position 4016: 0.0013630373825003724
Position 5240: 0.0013503876336760296
Position 949: 0.0013344997907482543
Position 2102: 0.0013340229115760484
Position 7932: 0.0012952898644191361
Position 2614: 0.001264833893693981
Position 12866: 0.0012366772636792465
Position 8283: 0.0012146082077706636
Position 6257: 0.0011980460868028446
Position 2366: 0.0011364385032513436
Position 2558: 0.0010984252302537474
Position 7598: 0.0010082141183856961
Position 8138: 0.001005542045983664
Position 11432: 0.0009653632320662001
Position 4295: 0.0009452975250639247
Position 2126: 0.0009331069897449242
Position 9917: 0.0009040128448703903
Position 5056: 0.00077333571874765
Position 607: 0.0007664768939214788
Position 2166: 0.0007610280101973072
Position 449: 0.0007513970798328182
Position 7404: 0.0007449094526376671
Position 1706: 0.0007230446013771476
Position 6367: 0.0007089283199698821
Position 15352: 0.0006876873340269411
Position 9300: 0.0006027718718240653
Position 2643: 0.0005797738150790879
Position 6752: 0.0005317482802356605
Position 6393: 0.0005266726472942487
Position 7510: 0.0005135412168434908
Position 2057: 0.0005131315990121115
Position 2937: 0.0004796240752084857
Position 4252: 0.0004763975595533567
Position 3775: 0.00045496557711819014
Position 5987: 0.0004531923217890716
Position 7072: 0.0004408531007260319
Position 11381: 0.0004397840914314294
Position 7007: 0.000434431615271669
Position 3289: 0.00042733347928404627
Position 4055: 0.0003589260354867584
Position 10580: 0.00035855076613263055
Position 3122: 0.00035726566183963936
Position 5651: 0.0003460193822567657
Position 6284: 0.00032793906868165175
Position 1894: 0.0003196584021928186
Position 11352: 0.0003195508431639774
Position 1141: 0.000315201139468465
Position 9642: 0.0003101845151316268
Position 13561: 0.00028694621711798846
Position 2012: 0.0002857840095394409
Position 2350: 0.0002803354413810079
Position 12788: 0.00027742585711331005
Position 2698: 0.00027549141256136956
Position 5369: 0.00024491328805195873
Position 10305: 0.00024112695486746007
Position 1245: 0.00023510645741355455
Position 3068: 0.00021683339074199767
Position 1069: 0.00021119400463780367
Position 1453: 0.00020368305439842684
Position 1198: 0.00019944031137041226
Position 6099: 0.00019720656694251695
Position 1047: 0.00019607081280898186
Position 3846: 0.00019196899197699842
Position 9252: 0.0001787511994786329
Position 5632: 0.00015480802030169662
Position 3151: 0.00014942419897878822
Position 9420: 0.00014820335046187804
Position 8072: 0.00014649240490845441
Position 11487: 0.00014055154837503228
Position 2112: 0.00013656261782385838
Position 8690: 0.00013558323793391012
Position 1006: 0.00013469548803005747
Position 3165: 0.00013200390812557385
Position 5070: 0.00012608461519297406
Position 5273: 0.00012311888225728431
Position 5143: 0.00012056679479069398
Position 394: 0.0001177882878729727
Position 11535: 0.00011385510002469285
Position 2190: 0.00011098368997448432
Position 1968: 0.00010924413896665727
Position 9759: 0.00010810367783587985
Position 10768: 9.0173864191651e-05
Position 2061: 8.885527830246576e-05
Position 2037: 8.843866061674505e-05
Position 2812: 8.583725858714559e-05
Position 477: 8.574617728254967e-05
Position 265: 6.824402830977162e-05
Position 547: 5.558234846423975e-05
Position 9660: 5.414766118262666e-05
Position 245: 4.60332865396263e-05
Position 9358: 4.503108939907741e-05
Position 9621: 4.471156654569867e-05
Position 9501: 4.4259464348116284e-05
Position 1026: 3.956510690169348e-05
Position 2545: 3.801432016868558e-05
Position 573: 3.479121374986672e-05
Position 7552: 3.423181013148525e-05
Position 7652: 3.2885386902007375e-05
Position 2253: 3.194375812568085e-05
Position 2861: 3.0177421846229063e-05
Position 1615: 2.74153077574881e-05
Position 3130: 2.5791569506135533e-05
Position 1167: 2.379094947791528e-05
Position 6413: 2.3303990509905918e-05
Position 182: 2.2702919905234798e-05
Position 1262: 2.2636362012075087e-05
Position 1549: 2.163929078129799e-05
Position 6818: 2.106743140743802e-05
Position 2671: 2.07046393357843e-05
Position 3072: 2.02129989276245e-05
Position 2789: 1.957960825926191e-05
Position 2828: 1.879675471112703e-05
Position 1285: 1.76994930470202e-05
Position 3095: 1.7577689118355706e-05
Position 5948: 1.7292188762903247e-05
Position 1726: 1.6938658249710733e-05
Position 7441: 1.6441251998852995e-05
Position 1931: 1.5896266690514712e-05
Position 3889: 1.566041114281197e-05
Position 7317: 1.5365125298830762e-05
Position 2844: 1.4888844891654246e-05
Position 624: 1.4706729716198489e-05
Position 403: 1.4387411330863516e-05
Position 569: 1.4359107051589902e-05
Position 407: 1.2763275658192264e-05
Position 8454: 1.260579192846959e-05
Position 6464: 1.2301031055594668e-05
Position 1372: 1.0767800948449165e-05
Position 2662: 1.0069451680633325e-05
Position 2547: 9.219833074875335e-06
Position 3301: 8.931942919041275e-06
Position 1876: 8.597308905798143e-06
Position 6039: 8.294337046647083e-06
Position 3111: 8.221302973897806e-06
Position 1783: 7.98003893949235e-06
Position 269: 7.589726195024664e-06
Position 1844: 7.222658220563585e-06
Position 2270: 7.018463282856994e-06
Position 3177: 6.733422100639559e-06
Position 3188: 6.71762321750243e-06
Position 1149: 5.7551201353300575e-06
Position 1159: 5.0887654155291625e-06
Position 989: 5.014183423859151e-06
Position 1800: 4.882396550913668e-06
Position 1458: 4.775147521176679e-06
Position 796: 4.38578864731321e-06
Position 790: 3.4967412126437437e-06
Position 1336: 3.4757384484057328e-06
Position 525: 3.2671407522179264e-06
Position 628: 3.1371680337204136e-06
Position 1265: 2.9917286845677323e-06
Position 2903: 2.652311432545805e-06
Position 3232: 2.553116405492833e-06
Position 1122: 2.516890017696546e-06
Position 494: 2.486002505493073e-06
Position 5565: 2.4399865919834846e-06
Position 734: 2.3326992197049643e-06
Position 1023: 2.245547356975122e-06
Position 2872: 2.2047904396120785e-06
Position 4045: 2.2006104351563974e-06
Position 1560: 1.9750040375856444e-06
Position 1205: 1.9074388210196967e-06
Position 4479: 1.7517916395522748e-06
Position 825: 1.7175097448374605e-06
Position 2733: 1.3009654636515512e-06
Position 3744: 1.0555022132499952e-06
Position 5466: 9.650086651164442e-07
Position 3491: 8.369066836090502e-07
Position 6203: 6.844283113641694e-07
Position 3216: 6.128311010543753e-07
Position 6306: 3.3632228270429376e-07
Position 3135: 1.7619811415261198e-07
Position 2963: 1.328794995094676e-07
Position 4035: 6.283122897395473e-08
Position 2201: 2.4943532427275372e-08
Position 2893: 2.425845908000363e-08
Position 2950: 2.3718774183237277e-08
Position 481: 3.0597315349870067e-09
Position 761: 1.0789093679618158e-09
Position 891: 1.0038697055405404e-09
Position 461: 8.223592950054941e-10
Position 740: 6.553208517229922e-10
Position 509: 5.707808764167522e-10
Position 1223: 5.580944457345312e-10
Position 708: 5.306778202831705e-10
Position 1202: 4.963687030315328e-10
Position 618: 4.1240206783671286e-10
Position 757: 2.8797377299960436e-10
Position 427: 2.654331942867176e-10
Position 640: 1.9723986064539196e-10
Position 185: 1.2606627000261507e-10
Position 420: 1.0992154918060737e-10
Position 1153: 9.03750605696057e-11
Position 154: 6.912868639050151e-11
Position 1212: 3.184931028648797e-11
Position 189: 2.5633623182651102e-11
Position 160: 1.7981315163340082e-12
Position 646: 1.5765752334101967e-12
Position 205: 1.4877514682056003e-12
