Gene = MGST3
Position 21858: 7.479679893231564e-05
Position 5644: 7.371490300491906e-05
Position 20830: 6.76054193687808e-05
Position 993: 6.751184682820288e-05
Position 879: 6.63379229499038e-05
Position 20742: 4.8490260897509175e-05
Position 3516: 4.151619504108156e-05
Position 849: 4.086491323821317e-05
Position 81: 3.943647473604293e-05
Position 639: 3.8712464618744e-05
Position 157: 3.6950255778634326e-05
Position 1212: 2.804912327523088e-05
Position 965: 2.7456101379076936e-05
Position 21126: 2.5744620556038768e-05
Position 924: 2.1487849854378365e-05
Position 1345: 1.6303085221410813e-05
Position 1019: 8.320917343824548e-06
Position 808: 6.653368001189417e-06
Position 855: 6.219042768177423e-06
Position 643: 5.824389204840358e-06
Position 680: 5.650012538728525e-06
Position 1149: 5.4358736382549495e-06
Position 1757: 5.406554392388457e-06
Position 252: 4.933653609287329e-06
Position 1138: 3.904206053960558e-06
Position 1005: 3.821345271165733e-06
Position 437: 2.979673706025308e-06
Position 416: 1.5867513239960783e-06
Position 634: 1.041855649339437e-06
Position 73: 1.1846255495770056e-07
Position 545: 1.0857411642478845e-07
Position 242: 8.564805978780997e-08
Position 652: 5.6869079652732423e-08
Position 397: 4.37196449249086e-08
Position 678: 1.7150429699713297e-08
Position 167: 1.6352738243915972e-08
Position 303: 1.1782514991974209e-08
Position 402: 7.669621552321803e-09
Position 6: 7.053571860039095e-10
Position 740: 3.74581408816261e-13
Position 756: 7.490653324524989e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18979: 0.9896751220208639
Position 15707: 0.8759096841528325
Position 20152: 0.8504986145892499
Position 24506: 0.8281598100603236
Position 4865: 0.7407573144215572
Position 21116: 0.7320951795567099
Position 1098: 0.3496280941113426
Position 16038: 0.3359963775013481
Position 9506: 0.2867404088197445
Position 13922: 0.28321966984981223
Position 17324: 0.26447699276891595
Position 21322: 0.21007451449470652
Position 21362: 0.18639841016792638
Position 3640: 0.16030977153041226
Position 21151: 0.15091672591692834
Position 4420: 0.12334935238754849
Position 23417: 0.10422405285527357
Position 756: 0.09137900159809548
Position 1413: 0.08082061484296096
Position 353: 0.06741686541746789
Position 2157: 0.062272760536080954
Position 19330: 0.06160614266665088
Position 4925: 0.05800485547305863
Position 1375: 0.05522389309309881
Position 20083: 0.05334286613219812
Position 8203: 0.05273917727073401
Position 20132: 0.047802530335991696
Position 23356: 0.047523505011370246
Position 413: 0.04672885331365708
Position 4458: 0.0463097393796036
Position 19413: 0.043973156086535445
Position 22835: 0.041683042659077595
Position 22906: 0.040968543127564885
Position 19718: 0.03861805679920126
Position 242: 0.037258530854352524
Position 9597: 0.034244781081367484
Position 4895: 0.03387859186542076
Position 988: 0.032076828141016984
Position 4601: 0.030943724312003644
Position 8059: 0.030376008761371746
Position 20169: 0.030141287347438074
Position 9041: 0.02904388334304011
Position 819: 0.027683151508223623
Position 1041: 0.024417711938962285
Position 20599: 0.020701995542182727
Position 11312: 0.020239418386657056
Position 20520: 0.018028668655688484
Position 4871: 0.017268283326691516
Position 22094: 0.017087360632115235
Position 364: 0.015351243591311061
Position 1128: 0.013911834768121755
Position 1433: 0.012833704953063152
Position 1079: 0.011393575104502587
Position 4702: 0.010924252735083483
Position 7335: 0.010896703228294015
Position 20651: 0.00950846937484022
Position 3449: 0.008750283054292214
Position 19493: 0.008623016553162676
Position 3778: 0.008493715966116477
Position 23182: 0.00846609541406964
Position 397: 0.00812401929851883
Position 1015: 0.00791968096848992
Position 211: 0.007797838699064774
Position 19259: 0.007751603408627644
Position 21819: 0.007741890421001884
Position 784: 0.007557929245368064
Position 3660: 0.007477913496697893
Position 19829: 0.007225075788825181
Position 22065: 0.006714637493683027
Position 3961: 0.006566600986411844
Position 20576: 0.005221087158708285
Position 24066: 0.005056374529079166
Position 9098: 0.00505604403888338
Position 10674: 0.00505585863202343
Position 24589: 0.0044523692747797956
Position 4546: 0.0041913801250183045
Position 1149: 0.0039211617320823195
Position 1909: 0.003852757846147179
Position 10836: 0.0035177848997752564
Position 1166: 0.0032787514089135947
Position 24701: 0.0030102688327606013
Position 9218: 0.0027767309327190277
Position 4002: 0.0027507789060183573
Position 1141: 0.0024572393019954325
Position 1889: 0.002395833279411868
Position 20620: 0.0021214710913724216
Position 4005: 0.0020838016234174463
Position 9779: 0.002073074060423371
Position 21574: 0.002070945296158076
Position 1378: 0.0020310062563903765
Position 1458: 0.002007306622677659
Position 21272: 0.001930608731162185
Position 688: 0.001863054014775347
Position 3316: 0.0017846186003217688
Position 3693: 0.0017011131859823356
Position 3716: 0.0015603109594314992
Position 1212: 0.001530428397528474
Position 22767: 0.0015109461306650953
Position 21724: 0.001401552255370342
Position 284: 0.001274298452020141
Position 4265: 0.0012530862700299778
Position 22203: 0.0012050936661307393
Position 3275: 0.0011729027416381682
Position 20719: 0.0011714974729677937
Position 22288: 0.001149837053189258
Position 21067: 0.001125421601163161
Position 423: 0.001068296955040718
Position 20478: 0.0010515952492469141
Position 23403: 0.0010466472471790003
Position 5503: 0.0010466430460623736
Position 22499: 0.001041736458403569
Position 264: 0.0010151611781814818
Position 7369: 0.0009621236479871581
Position 5626: 0.0009032768493151134
Position 5598: 0.0008572313254745548
Position 21537: 0.0008463430241497244
Position 21492: 0.0008190110906274118
Position 21540: 0.0008050100395471253
Position 21096: 0.0006529675512702526
Position 24361: 0.0006329995023613618
Position 821: 0.0006148330665991744
Position 24239: 0.0005789401711473674
Position 20044: 0.0005461114408201457
Position 21297: 0.0005177765898598369
Position 1195: 0.0005025427698509907
Position 8301: 0.0004897562341465284
Position 23424: 0.00044373960320582444
Position 20293: 0.00041611145373533515
Position 19808: 0.00036889441769684904
Position 3309: 0.0003511685693662793
Position 2196: 0.000347019213257729
Position 20209: 0.0003386076709007815
Position 23045: 0.0003370467477524384
Position 20794: 0.00033461733285407915
Position 8125: 0.00032278013229245314
Position 22089: 0.00029691421117096614
Position 268: 0.00029426463468618444
Position 23581: 0.00029242792043789165
Position 933: 0.0002908615101954606
Position 19928: 0.0002826979383903004
Position 19770: 0.0002677913410282308
Position 20396: 0.0002536915024535374
Position 21823: 0.00025148060088787765
Position 5549: 0.00023740492468475558
Position 24513: 0.0002073852003820544
Position 22069: 0.00020651944039213577
Position 22680: 0.00018569923703208168
Position 572: 0.00018311364305668737
Position 1797: 0.0001773206406848624
Position 22113: 0.00016845939310582316
Position 24420: 0.00015830602032648289
Position 20526: 0.00014922916225699684
Position 175: 0.00013274677233945706
Position 1241: 0.00011008634380290944
Position 2480: 0.00010936180878483567
Position 22868: 0.00010482998408234129
Position 23062: 9.996533605106212e-05
Position 6560: 9.639643651808403e-05
Position 2370: 8.630563856164797e-05
Position 1152: 8.602693462918212e-05
Position 1243: 8.332042046837146e-05
Position 23207: 7.15245630198683e-05
Position 885: 6.800019739957539e-05
Position 22241: 6.562691906850789e-05
Position 22316: 6.53931169898417e-05
Position 1043: 6.510425889732618e-05
Position 20486: 6.32043793775583e-05
Position 21402: 6.272308348935618e-05
Position 20920: 5.478348033918155e-05
Position 517: 5.389177050535076e-05
Position 252: 4.813617988431008e-05
Position 21649: 3.859078782138378e-05
Position 23553: 3.783136332435088e-05
Position 369: 3.4425756961522824e-05
Position 208: 3.2390107160193296e-05
Position 20888: 3.1264964493932e-05
Position 2562: 3.027805984418506e-05
Position 21874: 2.9293166962031798e-05
Position 2519: 2.8904430119515142e-05
Position 2604: 2.792365332819226e-05
Position 2206: 2.6248894396060665e-05
Position 639: 2.5273599734287504e-05
Position 1177: 2.457508522402131e-05
Position 701: 2.4197936885576164e-05
Position 21279: 2.3530384066503247e-05
Position 22683: 2.1719596657906567e-05
Position 181: 2.1544442232595005e-05
Position 183: 2.1488257869960897e-05
Position 4899: 2.1197653070653464e-05
Position 223: 1.9292465088581275e-05
Position 22260: 1.7372685854264467e-05
Position 1960: 1.5296062610822408e-05
Position 21612: 1.2547653368123446e-05
Position 1135: 1.2313914245310373e-05
Position 1059: 1.079073920635212e-05
Position 1844: 9.792872906586744e-06
Position 1269: 9.685734614455827e-06
Position 21334: 9.492426782289122e-06
Position 860: 8.819430062222716e-06
Position 287: 8.454293723933772e-06
Position 888: 7.785487263928581e-06
Position 278: 7.1515209730135955e-06
Position 1186: 6.604533042020288e-06
Position 1512: 6.408827857173052e-06
Position 215: 5.665985935343553e-06
Position 1047: 4.325789731942198e-06
Position 1634: 3.943084759703009e-06
Position 2007: 2.7646650524821954e-06
Position 432: 2.3882639385124434e-06
Position 580: 2.3848969235065433e-06
Position 186: 2.1913863283481863e-06
Position 21552: 1.4355802311254704e-06
Position 1049: 1.0151495134222787e-06
Position 957: 7.213177374365776e-07
Position 658: 5.690865688090642e-07
Position 2223: 5.154749000131942e-07
Position 499: 4.629547627058529e-07
Position 488: 3.532683573644934e-07
Position 160: 2.6256828929085406e-07
Position 21324: 2.5004659869238965e-07
Position 123: 1.9107053103216377e-07
Position 456: 1.7815451435119892e-07
Position 128: 1.5576248355960562e-07
Position 870: 1.1422247247599431e-07
Position 1395: 5.375794456022217e-08
Position 2247: 3.894587179749799e-08
Position 662: 2.4740054592818315e-08
Position 849: 1.5725356890155743e-08
Position 650: 1.0289740854915991e-08
Position 535: 5.2730760504548994e-09
Position 463: 4.58884827994035e-09
Position 830: 1.875126415367507e-09
Position 443: 1.0279560043637938e-09
Position 437: 5.902514973072444e-10
Position 144: 4.904026369626886e-10
Position 527: 3.6285984915203806e-10
Position 537: 1.5330421129207048e-10
Position 132: 8.236289679901456e-11
Position 157: 6.230608975178712e-14
Position 103: 1.0642757335257712e-17
