Gene = PCNP
Position 258: 1.0340426106743998e-07
Position 1720: 1.0153797507706093e-07
Position 1238: 7.251601732512306e-08
Position 202: 7.012637969772776e-08
Position 159: 4.1385527999250256e-08
Position 64: 4.1213720885530526e-08
Position 627: 2.343787385800398e-08
Position 1558: 1.9836605503669048e-08
Position 305: 1.6282751529375694e-08
Position 399: 1.4749384289896641e-08
Position 739: 1.4238794948214479e-08
Position 651: 1.0800960694657127e-08
Position 599: 1.5744586163899013e-09
Position 755: 4.0809182788201936e-10
Position 812: 1.786052051590686e-10
Position 91: 7.168015181365719e-11
Position 82: 1.1488506035408157e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18531: 0.9294905899914697
Position 11341: 0.9103673978481664
Position 16119: 0.7354982882548127
Position 5694: 0.397417255554645
Position 5493: 0.33101896586751184
Position 5746: 0.250725852450791
Position 2355: 0.10006567460358196
Position 1761: 0.09511041492069165
Position 4080: 0.07794212881667303
Position 19524: 0.07686927943241988
Position 11344: 0.07274962230000283
Position 2378: 0.07126022672824602
Position 5051: 0.06654205535851751
Position 19390: 0.05383827005450258
Position 1713: 0.046642404303695
Position 13667: 0.04520129009815977
Position 6412: 0.042493127799234504
Position 2604: 0.03825491005594317
Position 15339: 0.033629685525645985
Position 15131: 0.031115663325548916
Position 18103: 0.022838715499457093
Position 18843: 0.021869637313577387
Position 11591: 0.020856093470290098
Position 18781: 0.019629345099970018
Position 5856: 0.018496686800850873
Position 14933: 0.017014392513208867
Position 5822: 0.01680942982181185
Position 18173: 0.016007672384746284
Position 3450: 0.015899495860944916
Position 5627: 0.013486908836681563
Position 5150: 0.012335005911850286
Position 2166: 0.012201073584622885
Position 17176: 0.011998660235161909
Position 13683: 0.01027119704127303
Position 16494: 0.010018759489540247
Position 15904: 0.009275534973137343
Position 14884: 0.008693396494077568
Position 20175: 0.00866324612141549
Position 17044: 0.00837809082641434
Position 302: 0.008250671605747375
Position 15907: 0.008071984335929882
Position 3639: 0.008044839274435249
Position 4660: 0.007708415634194627
Position 11523: 0.007188982865540451
Position 13660: 0.006844153282482797
Position 19059: 0.005600874171068272
Position 17130: 0.005287577524852549
Position 739: 0.005077895386839394
Position 5559: 0.004696221865131179
Position 19180: 0.004307575375324915
Position 2437: 0.004239104881462678
Position 18870: 0.0037632288809625464
Position 19315: 0.003196697891664665
Position 1600: 0.003163887989262933
Position 5533: 0.003155567495805223
Position 12136: 0.0031499606499060433
Position 16314: 0.003115973097885299
Position 19872: 0.0031045718706516814
Position 2468: 0.0029197209179376345
Position 5653: 0.002826280096276629
Position 2546: 0.002668170486329044
Position 16282: 0.0025965783923505427
Position 5732: 0.0020989647796126887
Position 19221: 0.00205682388063681
Position 5098: 0.0020387858485520507
Position 18123: 0.0020287612706996975
Position 651: 0.0020112447260139396
Position 18724: 0.001867790858635306
Position 4851: 0.0017991559312682316
Position 18572: 0.0016984242892305772
Position 3610: 0.0016855822373680904
Position 2513: 0.001612956176615838
Position 5093: 0.0015503620448239711
Position 5676: 0.0015198291317934961
Position 3664: 0.001513323387418203
Position 11387: 0.0013231483856803701
Position 19277: 0.0012972248452182331
Position 6465: 0.0012171923952418876
Position 12548: 0.001078380620382754
Position 14677: 0.0010578180276409875
Position 15967: 0.0010403154911368324
Position 14962: 0.0009899436071661234
Position 19891: 0.0009131200227843873
Position 13929: 0.0009046819451273991
Position 416: 0.0008864371129516296
Position 2993: 0.0008739687760685967
Position 5074: 0.0008576077496582298
Position 2522: 0.0008279630397584336
Position 4040: 0.0007841566517243036
Position 16254: 0.0007811929934120839
Position 5662: 0.0007327796043636478
Position 14246: 0.0007316467722231502
Position 3425: 0.0007236271935259199
Position 19733: 0.0007154800676308794
Position 2913: 0.0006811568021937638
Position 13692: 0.0006795741662390511
Position 2916: 0.0006789080979092612
Position 4120: 0.0006651921160252143
Position 2836: 0.000653835450611001
Position 761: 0.00063637644402689
Position 4114: 0.0006122591586966432
Position 1461: 0.0005892823588060457
Position 11390: 0.0005622238169193347
Position 1841: 0.0005438110257947311
Position 872: 0.0005435657779283215
Position 4991: 0.0005127617954488718
Position 11117: 0.0004878425089445079
Position 16894: 0.0004705035159061178
Position 11601: 0.0004639725409660922
Position 2674: 0.0004374809203792268
Position 2558: 0.0004050225734244678
Position 11625: 0.00036371848852200856
Position 696: 0.00036295572173247493
Position 5114: 0.0003023793231632445
Position 4917: 0.0002972379230409401
Position 4014: 0.0002907512325343633
Position 12888: 0.0002840497985018126
Position 17997: 0.0002762878895576816
Position 17867: 0.00027545390263068276
Position 15335: 0.0002518692931936734
Position 3613: 0.0002405108536030378
Position 14528: 0.00022000092266472607
Position 16474: 0.00017650474362962233
Position 661: 0.00017076842981759538
Position 315: 0.00016587393496865553
Position 1627: 0.00016025079251632364
Position 818: 0.00015945568309640705
Position 2610: 0.00015124151399184546
Position 4021: 0.00013307281079160747
Position 1807: 0.00012086991646880228
Position 2383: 0.00011818452694079022
Position 2942: 0.00011523692765913024
Position 1735: 9.823371873887494e-05
Position 962: 9.59816839675445e-05
Position 860: 8.742816582719134e-05
Position 2761: 8.059869745346612e-05
Position 17697: 7.401448113413556e-05
Position 12338: 7.379418959591012e-05
Position 699: 6.19796288237824e-05
Position 621: 5.5324040137396845e-05
Position 3909: 5.4802912628165756e-05
Position 4003: 4.814986824721079e-05
Position 1021: 4.7569823624532336e-05
Position 11735: 4.411855254003401e-05
Position 1934: 3.3659419718721554e-05
Position 3310: 2.2754647670259325e-05
Position 1727: 2.1672270466876125e-05
Position 1108: 1.9313794739537448e-05
Position 441: 1.8128671573171524e-05
Position 3475: 1.774272757716356e-05
Position 898: 1.7343352659039412e-05
Position 486: 1.7331049968692762e-05
Position 3692: 1.5532789063026137e-05
Position 2018: 1.540825526848927e-05
Position 1146: 1.4157515913807193e-05
Position 11799: 1.3611463687329627e-05
Position 523: 1.3065892044437066e-05
Position 2102: 1.1830810163387012e-05
Position 1718: 1.1396956588837397e-05
Position 12389: 1.1151166713946507e-05
Position 7226: 1.0310763814812053e-05
Position 2172: 9.872930513200783e-06
Position 1894: 9.622791649468656e-06
Position 7200: 9.09352813944609e-06
Position 11076: 8.933406068343353e-06
Position 1555: 8.151286592942348e-06
Position 6598: 8.041088242144552e-06
Position 247: 7.6584753710947e-06
Position 1959: 6.145713767771432e-06
Position 1635: 5.714649431988962e-06
Position 3007: 5.705290326336649e-06
Position 883: 5.2196840925111595e-06
Position 1632: 4.405094778038672e-06
Position 582: 3.5902206106918256e-06
Position 4259: 3.4363118225416174e-06
Position 4334: 3.223160566657826e-06
Position 421: 2.8093992059614143e-06
Position 1303: 2.686152165925755e-06
Position 969: 2.6838812047091837e-06
Position 1775: 2.517363509430676e-06
Position 2391: 2.29932535905729e-06
Position 3139: 2.2389230202033577e-06
Position 1404: 2.1703071402060783e-06
Position 2241: 1.953111921482137e-06
Position 2057: 1.6787118567092477e-06
Position 1044: 1.570809778003655e-06
Position 500: 1.3809273272853911e-06
Position 1669: 1.2433633514883996e-06
Position 554: 1.1007075605589575e-06
Position 438: 1.0257747794528133e-06
Position 3241: 1.0190717757905472e-06
Position 8638: 1.01396514382764e-06
Position 6747: 9.925363371590218e-07
Position 906: 7.482489508730481e-07
Position 1561: 7.250761949906139e-07
Position 1530: 6.118096211669764e-07
Position 435: 6.021837313147214e-07
Position 6047: 5.823506550038939e-07
Position 7665: 5.251871414909895e-07
Position 7357: 4.947332964702649e-07
Position 7123: 4.5221735367629873e-07
Position 831: 4.1416055914483783e-07
Position 3089: 3.9849975535288985e-07
Position 2918: 3.7265965022165037e-07
Position 456: 3.240463156640309e-07
Position 4410: 3.2321482233109916e-07
Position 599: 3.20072525312383e-07
Position 385: 3.199566770233486e-07
Position 627: 2.796290432228559e-07
Position 1182: 1.970674999047911e-07
Position 1195: 1.660092988660504e-07
Position 4521: 1.4962859872175325e-07
Position 489: 1.4090902975741274e-07
Position 4628: 1.2738611465953523e-07
Position 664: 1.2077865716859865e-07
Position 1066: 6.928807534502517e-08
Position 565: 5.8811165694766135e-08
Position 1027: 4.661075729417029e-08
Position 2475: 4.4273365831969415e-08
Position 383: 3.013967338786212e-08
Position 1778: 2.3769657402565935e-08
Position 838: 5.981672289418401e-10
Position 503: 4.870622486309069e-10
Position 4169: 2.590313869751841e-10
Position 918: 3.2272193762436007e-15
Position 460: 2.144059321906143e-15
