Gene = GCC1
Position 1345: 0.011947669229934415
Position 1876: 0.01065750883709453
Position 3178: 0.010018446116913323
Position 1224: 0.009912136710057695
Position 4910: 0.00945099098310668
Position 1856: 0.008885565263262972
Position 635: 0.008068237252889016
Position 4618: 0.006467686203488251
Position 4218: 0.0054581061452485995
Position 2301: 0.005452338504625711
Position 1318: 0.005272685561592016
Position 1539: 0.005109653220375053
Position 4858: 0.004956392876392949
Position 1581: 0.004761491275363941
Position 4753: 0.004016344268775523
Position 2597: 0.0037909770665088306
Position 2565: 0.0036060852279278096
Position 3523: 0.003592560567191344
Position 1578: 0.0034139445807624355
Position 4514: 0.0032255638673101663
Position 947: 0.003109984575929348
Position 1731: 0.002618666348302455
Position 4537: 0.002552572445704202
Position 4465: 0.0022351716328419292
Position 2639: 0.0021975524638037734
Position 1253: 0.0019983722615841376
Position 2960: 0.0018096879258803383
Position 2906: 0.0017905609007984034
Position 1716: 0.0017717200005766514
Position 616: 0.0016524590064745188
Position 1642: 0.0015778404327941402
Position 1664: 0.0015683500744249966
Position 3254: 0.0014832628278289707
Position 1734: 0.0013156116513003426
Position 4110: 0.0012628844544485872
Position 1306: 0.0012203307238892172
Position 350: 0.001216970124183727
Position 4398: 0.001194560925444884
Position 433: 0.0011368435940728528
Position 2945: 0.0010941534674903323
Position 417: 0.001069827488099498
Position 1177: 0.0009938043466938974
Position 620: 0.0009718444912321211
Position 2948: 0.0009543088469971092
Position 2520: 0.0009454541209575447
Position 3488: 0.0008221094082740819
Position 1889: 0.0007883452425040001
Position 4334: 0.0007321943524378634
Position 2465: 0.0006890524832834356
Position 394: 0.0006863898436458212
Position 2654: 0.0006154208749030171
Position 3954: 0.0006041938894577447
Position 3156: 0.0006032459340804728
Position 2882: 0.0005839837755925686
Position 2608: 0.0005794690529776145
Position 3485: 0.0005748193314107777
Position 1276: 0.000566335669204472
Position 2524: 0.0005608838124904028
Position 3990: 0.0005483631638895821
Position 2102: 0.0005368812413082738
Position 2989: 0.0004964733522612297
Position 4932: 0.0004879988782939653
Position 4422: 0.0004240238273483214
Position 1303: 0.00041288256178922966
Position 1081: 0.00040444213628029117
Position 1795: 0.00036087959863199867
Position 1873: 0.00035343855489458376
Position 650: 0.00034271423272791136
Position 4637: 0.00033390854799467714
Position 723: 0.0003328583829605313
Position 4662: 0.00032335252091853704
Position 4062: 0.00032044496274971217
Position 1327: 0.0002984905002280906
Position 4885: 0.0002946251404425639
Position 1268: 0.00027902846944444383
Position 462: 0.00027720417528028597
Position 1139: 0.00026829258802202896
Position 2441: 0.000264950736326992
Position 282: 0.0002507177478376909
Position 875: 0.00024645782761161704
Position 3263: 0.00024370091647558413
Position 750: 0.00023035503642916455
Position 4406: 0.00023001057463150492
Position 933: 0.0002282717316928902
Position 2570: 0.00022641709752331977
Position 1590: 0.00022406161451474221
Position 1144: 0.00020822799856542914
Position 4491: 0.00020226058209211637
Position 3114: 0.000195588375074023
Position 4844: 0.00018625935288330383
Position 757: 0.00018242520284697484
Position 520: 0.00017777703406777264
Position 2690: 0.0001685845384787783
Position 1417: 0.00015357961475945495
Position 2063: 0.00014747593184543422
Position 643: 0.0001469063934817867
Position 2245: 0.0001270089742285619
Position 1355: 0.0001189527724473748
Position 2444: 0.00011747602470515369
Position 3963: 0.0001123218708424051
Position 1009: 0.00010721825749919153
Position 1189: 9.385404715213591e-05
Position 2336: 8.885431256670651e-05
Position 1486: 8.767483674850377e-05
Position 2412: 8.634070447375552e-05
Position 3562: 8.360177607159783e-05
Position 1825: 8.231206952362e-05
Position 700: 7.962352566370251e-05
Position 488: 7.805317653376274e-05
Position 1659: 6.404121876067894e-05
Position 2499: 6.359392917783375e-05
Position 430: 4.9244743102149514e-05
Position 1926: 4.768199048965288e-05
Position 466: 4.7112777251335375e-05
Position 741: 4.658919354379812e-05
Position 555: 4.45191600638991e-05
Position 1141: 4.364409888135661e-05
Position 469: 4.200029720266753e-05
Position 1180: 3.0151325230234565e-05
Position 1210: 2.9807439592108965e-05
Position 1828: 2.9656515192847776e-05
Position 1396: 2.0956868962515005e-05
Position 1429: 1.9974537437979203e-05
Position 705: 1.0702485136955656e-05
Position 776: 9.448618322980321e-06
Position 811: 9.018665627833402e-06
Position 1219: 7.825003366713387e-06
Position 329: 6.564884641258354e-06
Position 572: 6.234741857405777e-06
Position 3062: 5.145322396963909e-06
Position 1171: 5.092398829387216e-06
Position 994: 4.145333042695686e-06
Position 514: 3.6303637880146053e-06
Position 763: 3.137265763867241e-06
Position 532: 2.9937656499358328e-06
Position 773: 2.5889675299411213e-06
Position 3045: 2.25299240154471e-06
Position 568: 2.2520199615384738e-06
Position 565: 2.23758101178992e-06
Position 1204: 1.9855045625190755e-06
Position 259: 1.6011011432329794e-06
Position 1541: 1.192757140728636e-06
Position 595: 8.307082517946604e-07
Position 2779: 4.426803666918741e-07
Position 846: 3.723136889908359e-07
Position 481: 3.2909674753446446e-07
Position 574: 2.865258152956347e-07
Position 210: 2.679753481636599e-07
Position 2665: 2.647507509543763e-07
Position 188: 2.5381792818551645e-07
Position 150: 2.0072616322394471e-07
Position 961: 1.8725865459817235e-07
Position 297: 1.7160497289735386e-07
Position 502: 1.5949139137986296e-07
Position 490: 1.1663846221373107e-07
Position 783: 1.1176918326705332e-07
Position 116: 9.581343268480596e-08
Position 581: 8.822427983542307e-08
Position 2397: 7.183487734410724e-08
Position 499: 5.712357699375701e-08
Position 496: 1.925767869520461e-08
Position 505: 1.5562404555064615e-08
Position 169: 1.1989663682419057e-08
Position 222: 3.818569925677825e-09
Position 849: 2.370286675771386e-09
Position 852: 1.3167678387432536e-09
Position 306: 8.583525819364034e-10
Position 160: 1.061604766680708e-10
Position 588: 8.697259439306855e-12
