Gene = EDF1
Position 234: 4.347841687818767e-05
Position 984: 4.008753370965354e-05
Position 2225: 3.824079601143334e-05
Position 3992: 3.729258387554281e-05
Position 835: 3.7264125873172096e-05
Position 1015: 3.521344795574827e-05
Position 2063: 3.406329202062569e-05
Position 178: 3.400415266220028e-05
Position 2670: 3.0133810548015606e-05
Position 2096: 2.8207941437379337e-05
Position 1733: 2.738548203518965e-05
Position 3250: 2.3857687103332122e-05
Position 220: 2.2483564135965418e-05
Position 359: 2.0430290049948024e-05
Position 783: 1.8652430221193472e-05
Position 3129: 1.8579352718778643e-05
Position 533: 1.848122857694242e-05
Position 197: 1.675232182092828e-05
Position 2498: 1.6414503232148666e-05
Position 2715: 1.6355674955674327e-05
Position 1312: 1.562389183680755e-05
Position 1299: 1.4175030307811696e-05
Position 2739: 9.656023898040616e-06
Position 2296: 8.050941518503336e-06
Position 596: 6.75458026697551e-06
Position 781: 4.889940047100527e-06
Position 1216: 4.878231976902026e-06
Position 677: 4.533349738200371e-06
Position 363: 4.068356966317387e-06
Position 564: 3.822467798128774e-06
Position 1071: 3.789046115758146e-06
Position 833: 3.6258653459582834e-06
Position 304: 3.4680396668165916e-06
Position 267: 3.4073183920047355e-06
Position 614: 3.3824924825099154e-06
Position 900: 3.3765868138459237e-06
Position 1414: 3.315622596304703e-06
Position 339: 2.935798835932156e-06
Position 1499: 2.9351167149797485e-06
Position 683: 2.8811263690541196e-06
Position 1531: 2.535724530671122e-06
Position 2323: 2.2415539901000045e-06
Position 698: 2.155028041958836e-06
Position 501: 1.9436180929193678e-06
Position 658: 1.2741281865128462e-06
Position 653: 9.52874562639935e-07
Position 624: 9.425632770442298e-07
Position 503: 7.260696949900275e-07
Position 319: 5.282564927947503e-07
Position 604: 5.1053548577477e-07
Position 552: 4.92536921023545e-07
Position 309: 3.8089851804440475e-07
Position 572: 3.623119000488961e-07
Position 192: 3.5789353221940915e-07
Position 646: 3.3863899199087625e-07
Position 507: 3.367348483304194e-07
Position 290: 2.7688891504005054e-07
Position 1124: 2.757808351753362e-07
Position 510: 2.4162661264391897e-07
Position 690: 2.3719239947899598e-07
Position 820: 1.5614020667488179e-07
Position 470: 1.3215676777170793e-07
Position 464: 1.2255102065048394e-07
Position 634: 1.215024748928825e-07
Position 764: 1.1784290342674766e-07
Position 931: 1.0169171013210167e-07
Position 412: 9.806980378612959e-08
Position 1580: 9.785996003159207e-08
Position 1515: 8.198562318387154e-08
Position 1616: 7.976767611976553e-08
Position 1573: 6.061050740134957e-08
Position 929: 5.5171201178801005e-08
Position 1356: 5.442699537847064e-08
Position 1018: 5.191621645832772e-08
Position 394: 4.4924384292786576e-08
Position 1045: 4.0328565616118836e-08
Position 386: 3.653131115429512e-08
Position 496: 3.494464965369829e-08
Position 1051: 3.340423711910892e-08
Position 418: 3.06950097977149e-08
Position 122: 2.1275400030856562e-08
Position 380: 1.6199788883362466e-08
Position 566: 1.6142966056633738e-08
Position 293: 1.2130901610939453e-08
Position 443: 8.189209375507664e-09
Position 383: 8.125732928951065e-09
Position 391: 6.132762265931333e-09
Position 437: 3.491893161559931e-09
Position 2198: 3.443755377461253e-09
Position 1350: 1.8496299176740233e-09
Position 125: 3.440417237851452e-10
Position 788: 3.1158397950555545e-10
Position 803: 2.946087049713567e-10
