Gene = XRCC2
Position 702: 1.5524427168854213e-05
Position 6532: 1.3952782336014057e-05
Position 8400: 1.2364387664904036e-05
Position 42: 1.191427449693809e-05
Position 88: 8.482699013348797e-06
Position 3442: 8.06965328634788e-06
Position 516: 7.525050575523262e-06
Position 556: 6.880744978677007e-06
Position 584: 6.365194360093934e-06
Position 1029: 5.7910431210775655e-06
Position 3293: 5.01824541970414e-06
Position 332: 4.815622221647774e-06
Position 675: 3.830245332604901e-06
Position 1867: 2.610277911500143e-06
Position 827: 2.1001899624272142e-06
Position 16: 1.7581489010931912e-06
Position 112: 1.713088137690287e-06
Position 480: 1.4011611316492261e-06
Position 558: 1.2192709930183548e-06
Position 593: 4.955109450102136e-07
Position 93: 4.601600562314098e-07
Position 704: 2.817338058631305e-07
Position 943: 2.0802337150251096e-07
Position 471: 2.049112070197362e-07
Position 523: 1.783921229934295e-07
Position 1009: 1.7808936303311176e-07
Position 720: 9.571306995326654e-08
Position 731: 8.83360511706495e-08
Position 8358: 6.608157159917513e-08
Position 11: 3.270660582984232e-08
Position 632: 7.4281035249624476e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15382: 0.8787760009905385
Position 4761: 0.867494629716302
Position 7740: 0.6370502616602709
Position 14717: 0.5477856362726715
Position 19281: 0.43806943990051106
Position 23414: 0.2886664510395161
Position 26801: 0.28093645971629405
Position 25281: 0.15683035259647332
Position 17657: 0.15185355839241726
Position 7865: 0.13799264502479336
Position 19966: 0.12719046306517323
Position 6232: 0.1147298944963851
Position 19302: 0.0836985668874582
Position 12868: 0.07611956043664533
Position 24003: 0.07504093730023198
Position 11449: 0.06743253765558285
Position 14475: 0.058468964474478205
Position 20919: 0.05257949461184487
Position 6359: 0.052060516529250006
Position 5889: 0.04957773604787128
Position 606: 0.04404058900530283
Position 15401: 0.038366705474234084
Position 17375: 0.02891374949339671
Position 632: 0.02855407360828757
Position 13726: 0.025796742760697516
Position 20459: 0.0244890776331903
Position 6313: 0.024339064384948372
Position 3511: 0.023964738790845038
Position 26265: 0.02349277381287226
Position 6406: 0.020234125324181382
Position 6248: 0.01905919969975281
Position 7784: 0.018252613009198813
Position 6257: 0.01718736227621893
Position 6786: 0.016321168419600775
Position 11355: 0.014477386918035316
Position 20195: 0.012669818418872601
Position 20480: 0.01259405222328866
Position 17389: 0.0122542473521467
Position 4779: 0.011926304204923374
Position 842: 0.011474170785535483
Position 4560: 0.011411044049777016
Position 4977: 0.010720449572336112
Position 21839: 0.009860251038983556
Position 650: 0.009749265917290324
Position 7668: 0.009428456766900744
Position 6192: 0.00910453205220345
Position 4959: 0.008928041332428792
Position 18932: 0.008144210399909155
Position 1580: 0.007873309861228202
Position 16998: 0.007867345885049518
Position 6374: 0.007864394024286596
Position 21970: 0.0077443323098991546
Position 19775: 0.007537514043793156
Position 4466: 0.007505103302851445
Position 307: 0.00663348584686834
Position 21446: 0.00613601229285167
Position 7470: 0.006018372452103962
Position 21773: 0.005580261995570835
Position 15167: 0.0053046829729089225
Position 6327: 0.005153721356647461
Position 6275: 0.005144542605529805
Position 13660: 0.005086029226691403
Position 16626: 0.004732337586319725
Position 14512: 0.004562678944927571
Position 19521: 0.004457251885182827
Position 5168: 0.004369494741667138
Position 19235: 0.004065815185465957
Position 18479: 0.003789478042154402
Position 645: 0.0036126117991030584
Position 18581: 0.00336163853821506
Position 11281: 0.0032788612780956824
Position 8537: 0.002988707518707283
Position 587: 0.0025705329821344726
Position 20972: 0.0025254412330269057
Position 5117: 0.0024101371760960246
Position 18375: 0.002392898547639165
Position 5114: 0.0022310418561104573
Position 4955: 0.002198614707215741
Position 1556: 0.002055314798701954
Position 3478: 0.0019789599393294256
Position 611: 0.001803922780822635
Position 4515: 0.001729318357054897
Position 13896: 0.0016597240319351871
Position 260: 0.0015642071019022047
Position 17246: 0.0014833578285560816
Position 17243: 0.0013866371371533792
Position 3923: 0.00138092832194279
Position 16030: 0.00129284759797639
Position 16689: 0.0012757265637608674
Position 4125: 0.0011987743405127548
Position 401: 0.0011763455221656706
Position 20050: 0.0011056115361886601
Position 7751: 0.0010711682344637713
Position 6956: 0.0008965923533588444
Position 5143: 0.0008888630657150038
Position 4721: 0.0008807058170770663
Position 6131: 0.0008117342907211966
Position 5754: 0.0008048692764704961
Position 16538: 0.0007604655981398198
Position 15759: 0.0007541448550270863
Position 1095: 0.0007135997566226819
Position 5785: 0.0006437567007537461
Position 552: 0.0006057330602424286
Position 16259: 0.000599546414323158
Position 4782: 0.000533208915648425
Position 16346: 0.0004960490045942765
Position 15659: 0.0004851256265301638
Position 6982: 0.00047195615834546336
Position 2851: 0.0004045649388161716
Position 868: 0.00037206519340516567
Position 19430: 0.00035586560358578657
Position 2463: 0.0003532253383830728
Position 8583: 0.0003495826276254422
Position 2993: 0.000331281555423283
Position 8011: 0.0003115689244674108
Position 5922: 0.0002950026563165216
Position 325: 0.00027536367920953533
Position 1720: 0.00024930905142187584
Position 8762: 0.00023456204282199555
Position 3395: 0.00021998865723510633
Position 1717: 0.00021409059648607573
Position 15639: 0.00021001147230631474
Position 1771: 0.00019523813300552722
Position 2907: 0.0001931347454922512
Position 11330: 0.00018629003536678064
Position 14285: 0.00018350335261977318
Position 8164: 0.00017092586825509127
Position 4600: 0.00016704224472148296
Position 5927: 0.00015908437317316805
Position 13157: 0.00014204555843161436
Position 915: 0.000139130907345953
Position 434: 0.00013335014039076893
Position 3398: 0.00013155272919404147
Position 1042: 0.0001146864241291543
Position 8787: 0.00010746320891079412
Position 2373: 0.00010538896682196109
Position 8140: 0.00010013424303080182
Position 16376: 9.965141759336426e-05
Position 13636: 7.338832647794878e-05
Position 485: 6.949269833246284e-05
Position 15566: 6.636941890931087e-05
Position 1866: 6.305828833767076e-05
Position 1025: 6.190724627484806e-05
Position 690: 5.659603690490677e-05
Position 13135: 5.538346775183574e-05
Position 8305: 4.9653452405018985e-05
Position 12353: 4.213468257509482e-05
Position 10918: 3.984820757383592e-05
Position 8511: 3.270090351122626e-05
Position 8028: 2.4336917257661067e-05
Position 8014: 2.2071315828002557e-05
Position 5119: 2.0548497661724822e-05
Position 10691: 2.0301978205122313e-05
Position 5196: 1.7610087378930652e-05
Position 9259: 1.642978153114782e-05
Position 10417: 1.319290112916113e-05
Position 9236: 1.0621000805599096e-05
Position 12053: 1.0359595598888346e-05
Position 9687: 9.45160180251888e-06
Position 10893: 6.027294217327148e-06
Position 8634: 5.32055892053294e-06
Position 3341: 4.751598946097432e-06
Position 3117: 3.1950019654562443e-06
Position 8975: 2.3664057481793952e-06
Position 3120: 1.990804606822459e-06
Position 384: 1.905350084103498e-06
Position 8115: 1.6911014043748322e-06
Position 7314: 1.6495161319843285e-06
Position 1194: 1.3502059504114668e-06
Position 4151: 1.2687024631610806e-06
Position 6824: 1.2239467251582283e-06
Position 6496: 1.1047847216938728e-06
Position 5680: 1.0945293711828922e-06
Position 6804: 1.0018382373706697e-06
Position 5308: 8.606458866624362e-07
Position 3322: 8.141719558118252e-07
Position 814: 7.010172725202901e-07
Position 2869: 6.82059389089747e-07
Position 2701: 6.209414868438875e-07
Position 2936: 5.738231318938263e-07
Position 5588: 5.531169138423526e-07
Position 862: 5.326684004959734e-07
Position 2168: 5.091413696517315e-07
Position 1606: 5.070002475760978e-07
Position 844: 4.478328297412391e-07
Position 2466: 3.7071936591145187e-07
Position 567: 2.494873090210143e-07
Position 781: 2.394718147401119e-07
Position 1286: 2.2148362802527623e-07
Position 654: 2.1306760695678156e-07
Position 211: 2.0045028324400152e-07
Position 2122: 1.7682892304268383e-07
Position 105: 1.5254772765351912e-07
Position 366: 1.2823412254538416e-07
Position 341: 1.1563027947500524e-07
Position 332: 1.1132611898144829e-07
Position 2291: 1.0839360420859795e-07
Position 920: 9.91144347415547e-08
Position 932: 9.520267344009022e-08
Position 419: 6.404658904776588e-08
Position 370: 5.948831944907896e-08
Position 436: 5.5470060855743555e-08
Position 660: 5.541920440857515e-08
Position 738: 5.183041547213932e-08
Position 7935: 4.2041581577020214e-08
Position 891: 2.611197561684521e-08
Position 827: 1.879411969703911e-08
Position 360: 1.2087625699834892e-08
Position 671: 1.1016993934535679e-08
Position 499: 8.789111582283916e-09
Position 503: 7.541117803669066e-09
Position 744: 4.8634539603764425e-09
Position 93: 4.696363027775159e-09
Position 529: 4.684289314744617e-09
Position 702: 2.4908473674842906e-09
Position 709: 2.4498990616259008e-09
Position 191: 2.013224501104743e-09
Position 538: 1.8071904615251788e-09
Position 348: 1.5877147232032292e-09
Position 124: 1.3992416437902058e-09
Position 165: 1.3122942067638148e-09
Position 494: 9.48477732322262e-10
Position 150: 9.197603967235391e-10
Position 112: 7.690268374119729e-10
Position 186: 5.938804494080908e-10
Position 146: 2.043634430051034e-10
Position 181: 1.298021267013416e-10
Position 508: 5.941312480095418e-11
Position 131: 3.1072081211105916e-11
Position 129: 2.4739403945168978e-11
Position 154: 4.406407811086376e-12
