Gene = PARS2
Position 68: 0.00021934768819320265
Position 6293: 0.00013223193330546505
Position 6633: 0.0001243174371176362
Position 6300: 9.921037625699132e-05
Position 840: 7.143742101102369e-05
Position 3266: 5.8265441424395204e-05
Position 421: 4.530619358527325e-05
Position 1053: 3.320332511848596e-05
Position 483: 3.2473564845109405e-05
Position 182: 3.214155019113808e-05
Position 124: 2.2820937324198877e-05
Position 1997: 1.6067937596757693e-05
Position 266: 1.3410040186632022e-05
Position 224: 1.0567020247153862e-05
Position 636: 6.384465090408034e-06
Position 21: 5.892299751809036e-06
Position 38: 5.673338350307163e-06
Position 278: 5.170391830518907e-06
Position 5913: 4.8590981283128726e-06
Position 850: 4.5564061558325865e-06
Position 1107: 4.33568069697682e-06
Position 555: 3.7498432299298136e-06
Position 2587: 3.4709356870113736e-06
Position 2582: 3.451887910628431e-06
Position 457: 3.049720110769362e-06
Position 409: 2.7596161262023317e-06
Position 399: 1.77495799107708e-06
Position 402: 1.706054527284126e-06
Position 487: 1.529449773093273e-06
Position 242: 1.4702394208842867e-06
Position 24: 1.1038561581456098e-06
Position 604: 5.581077355617276e-07
Position 475: 4.7072351628365187e-07
Position 230: 4.4682321898234466e-07
Position 557: 4.2669443394873927e-07
Position 307: 2.6981413384777666e-07
Position 4204: 2.5839840260189734e-07
Position 298: 1.3298853579144282e-07
Position 933: 1.1743577296978926e-07
Position 367: 9.350538198841726e-08
Position 436: 5.4367089298775035e-08
Position 232: 9.42845948249169e-09
Position 290: 3.965178165125237e-09
Position 665: 1.0177792137695218e-09
Position 281: 2.38736490958493e-10
Position 155: 2.2295967496232546e-10
Position 910: 1.5564446743016428e-10
Position 468: 6.053525828517683e-12
Position 239: 4.285622317846577e-12
Position 174: 2.0195467477776617e-12
Position 360: 2.095193761092878e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6813: 0.8336793078384553
Position 5323: 0.50581646434453
Position 6984: 0.47759155490073624
Position 5493: 0.3883229750262412
Position 5532: 0.2983996050028568
Position 5435: 0.24138504925140755
Position 3920: 0.1754306992294128
Position 6547: 0.13930084535685364
Position 7488: 0.12001771745477166
Position 4961: 0.11483123242578841
Position 4812: 0.11037373571578936
Position 5346: 0.08942690964235273
Position 7187: 0.08799547831138008
Position 6614: 0.06870695402092435
Position 1179: 0.059919682780890576
Position 5097: 0.053371255640641796
Position 7221: 0.04425532795928632
Position 3017: 0.03778261955859585
Position 7115: 0.03441581679207091
Position 531: 0.031638265015423446
Position 478: 0.027407355599791128
Position 6182: 0.02107829235498836
Position 2539: 0.017878142448404338
Position 6001: 0.015058848649403024
Position 6486: 0.014423629394540203
Position 6790: 0.010856721784600044
Position 1120: 0.010754902074057581
Position 6412: 0.010699412777846277
Position 6424: 0.01045860580693272
Position 659: 0.01030221073983381
Position 256: 0.009648344673545342
Position 7424: 0.009191625615950397
Position 6590: 0.00912723382599285
Position 7135: 0.008219270313325066
Position 680: 0.008039721493909418
Position 2524: 0.00764471478155995
Position 4278: 0.007328232886642888
Position 5859: 0.005866830628515734
Position 5499: 0.005710390568050223
Position 5405: 0.005494294181562119
Position 587: 0.005284224395144678
Position 7504: 0.005103618068896835
Position 6446: 0.004976223039614944
Position 3847: 0.004777096772066583
Position 1034: 0.004684817705321602
Position 2716: 0.004095790422891686
Position 6324: 0.003938065892106339
Position 1330: 0.0032785535307027036
Position 7032: 0.003234965182472316
Position 3168: 0.0030259460010184426
Position 6708: 0.002959825315040331
Position 251: 0.002937947801484787
Position 6427: 0.0027540670681305687
Position 7255: 0.00235556063176919
Position 2674: 0.002325802049836424
Position 5652: 0.002306866234217606
Position 699: 0.0022846445331056796
Position 6766: 0.0018725250303213746
Position 3113: 0.0018410229764889462
Position 483: 0.0017929847135016287
Position 7350: 0.0017466745606897016
Position 5862: 0.0017411655646985009
Position 5456: 0.0016724273557087114
Position 5186: 0.0016470120666010498
Position 502: 0.0016025280179545356
Position 6081: 0.0015237909893654827
Position 352: 0.0014432961514043669
Position 5649: 0.001438153401776624
Position 7039: 0.001402876819643713
Position 7228: 0.0013651090366613291
Position 3855: 0.0013498597183293649
Position 3993: 0.0013093876628991643
Position 6489: 0.000996407526686493
Position 1258: 0.0009947072671619228
Position 6959: 0.0009924587017042517
Position 6739: 0.0009592514112630217
Position 6523: 0.0009395150363891559
Position 3902: 0.0008754226051950173
Position 5902: 0.0008596281002006975
Position 4517: 0.0008348293185907298
Position 5224: 0.000786871444900579
Position 288: 0.0007827704029928771
Position 5580: 0.0007667917994126096
Position 1084: 0.0007656223959095351
Position 6466: 0.0007117256194742183
Position 7602: 0.0005949251099822094
Position 973: 0.0005627016404243958
Position 1183: 0.000535576828245726
Position 1236: 0.0005118232850633174
Position 7460: 0.0004942767286684506
Position 6874: 0.0004769193721493751
Position 6771: 0.00047001339903190574
Position 5880: 0.00046188197474607116
Position 6132: 0.0004472461973234545
Position 902: 0.00037179006176464314
Position 3822: 0.00034969663946410367
Position 2687: 0.00032618498594878256
Position 182: 0.00031806907227466524
Position 5010: 0.0003170046971132819
Position 4726: 0.00031497418476633936
Position 5002: 0.00030657711478063133
Position 6047: 0.0002975930699328384
Position 7312: 0.00028902616133460817
Position 313: 0.00027497260639784785
Position 1126: 0.0002729137627585942
Position 5877: 0.00026721510236902456
Position 3873: 0.000252180454360698
Position 604: 0.00022877111728621954
Position 6240: 0.00021438815561630484
Position 629: 0.00019840394500074917
Position 3086: 0.00018958117627753456
Position 2542: 0.00017722683467006072
Position 1273: 0.0001494026350875664
Position 3925: 0.00014440738004387613
Position 2586: 0.0001433777611594011
Position 5961: 0.00013540140402052076
Position 298: 0.00011737781772758589
Position 5599: 0.00011331217155376296
Position 1376: 0.00011191890656604289
Position 3145: 0.00011172819791133691
Position 4245: 0.00010670773820817889
Position 4281: 0.0001013456889552153
Position 290: 8.070900511983701e-05
Position 7223: 7.437524147623355e-05
Position 5815: 7.145879984636018e-05
Position 5123: 6.87642474235104e-05
Position 1297: 6.563940761542732e-05
Position 307: 6.121891373626559e-05
Position 373: 5.3073123247414714e-05
Position 3174: 5.29568623641998e-05
Position 6003: 4.238111787212419e-05
Position 6015: 4.203934856519575e-05
Position 2846: 4.1887118457636225e-05
Position 141: 4.087385906654412e-05
Position 6087: 4.0308745658024415e-05
Position 6696: 3.903815809144082e-05
Position 6115: 3.901864143769561e-05
Position 4381: 3.7643396629954336e-05
Position 2477: 3.481891374500252e-05
Position 1445: 3.204197229581024e-05
Position 135: 3.089452114534224e-05
Position 737: 2.3036147231505448e-05
Position 3064: 1.8716156690379376e-05
Position 2808: 1.449481600383236e-05
Position 1841: 1.3979681092598205e-05
Position 771: 1.165638627698407e-05
Position 3031: 1.0299115927341278e-05
Position 2409: 9.054696862313085e-06
Position 443: 9.052874613228203e-06
Position 1638: 6.68788587860635e-06
Position 323: 5.670524305828892e-06
Position 1332: 4.985629674128768e-06
Position 1820: 2.623695084182282e-06
Position 1777: 1.1131229994642627e-06
Position 2440: 1.0030752396447446e-06
Position 571: 9.67510538798715e-07
Position 1862: 9.503910275773158e-07
Position 921: 9.126831676205086e-07
Position 1891: 7.483666850089978e-07
Position 5459: 7.214630162925008e-07
Position 1941: 6.48183399194142e-07
Position 3689: 6.09162847170852e-07
Position 449: 5.031837731508899e-07
Position 1307: 4.831636060668223e-07
Position 5668: 3.9720608407964167e-07
Position 511: 2.944523235350172e-07
Position 640: 2.921793915549251e-07
Position 5559: 2.3549000202901666e-07
Position 589: 2.3194339831886385e-07
Position 348: 2.0630544274068561e-07
Position 776: 1.4628108091816424e-07
Position 382: 6.964311124679601e-08
Position 773: 6.179149868340791e-08
Position 751: 6.017682790785615e-08
Position 806: 5.643689985384301e-08
Position 1044: 1.862384742030441e-08
Position 1056: 1.2812630712483783e-08
Position 395: 2.0730461892420736e-09
Position 1053: 1.30996307941703e-09
Position 101: 7.069612019828706e-10
Position 196: 2.5793015395545253e-10
Position 407: 1.6108041468127647e-10
Position 455: 8.555062112655146e-11
Position 421: 4.033679381982454e-11
Position 426: 3.913744946040969e-11
Position 111: 3.644683740676484e-11
Position 760: 3.438996585478563e-11
Position 718: 3.200666502682208e-11
Position 399: 1.2048716775502094e-11
Position 432: 6.887815509761578e-12
Position 724: 4.215967380465238e-12
Position 115: 1.1215612893767777e-12
Position 417: 9.761783413346157e-13
Position 85: 8.028439068079249e-13
