Gene = MRTO4
Position 8553: 6.175193159464173e-05
Position 3016: 5.85376728765399e-05
Position 4253: 5.397369806995141e-05
Position 5005: 5.396399604872965e-05
Position 1819: 5.0659261759024406e-05
Position 4316: 5.023868195554366e-05
Position 6384: 4.833338695444945e-05
Position 3483: 4.7554134034983686e-05
Position 4473: 4.5913858493163086e-05
Position 6844: 4.5854069173011854e-05
Position 1933: 4.391119794829046e-05
Position 6370: 4.3405676555386443e-05
Position 6176: 4.325332897104051e-05
Position 7219: 4.2929356608067344e-05
Position 5971: 4.27157389740431e-05
Position 7376: 4.2061798655934805e-05
Position 5865: 4.168534000664033e-05
Position 390: 4.100162654491036e-05
Position 5160: 4.016719084464063e-05
Position 5276: 3.963110496206329e-05
Position 1760: 3.803221878122312e-05
Position 3349: 3.653223522472094e-05
Position 3013: 3.5966205424143564e-05
Position 3029: 3.262651949200128e-05
Position 4309: 3.190139950712493e-05
Position 5115: 3.107601874077825e-05
Position 793: 3.015063937022311e-05
Position 4300: 2.901330408554116e-05
Position 4982: 2.868182154876773e-05
Position 6408: 2.8222020487954142e-05
Position 4960: 2.6654403945105605e-05
Position 4209: 2.4413685194906217e-05
Position 7159: 2.331341342536218e-05
Position 4847: 2.2716369074418932e-05
Position 6648: 2.220754843974879e-05
Position 6695: 2.0106388002045637e-05
Position 5484: 1.6153720755503013e-05
Position 6441: 1.590330518082053e-05
Position 6258: 1.581168593382571e-05
Position 4871: 1.3966813158969526e-05
Position 4831: 1.3568360752171018e-05
Position 5469: 1.3151942325169687e-05
Position 6346: 1.2880239712646162e-05
Position 6691: 1.246310980392915e-05
Position 5974: 1.2130641254562983e-05
Position 2480: 1.1719312378620884e-05
Position 1490: 1.141698063598531e-05
Position 6798: 1.1127488882792986e-05
Position 2471: 9.627970051649382e-06
Position 2541: 9.350975646508516e-06
Position 5420: 9.033434019002046e-06
Position 2546: 8.788990079517106e-06
Position 5606: 8.296258547837546e-06
Position 2358: 8.166831928831355e-06
Position 1669: 7.890400000539384e-06
Position 2377: 7.338126084680465e-06
Position 5388: 6.754587932533638e-06
Position 6975: 6.51653146540219e-06
Position 2416: 6.245310821600415e-06
Position 6343: 6.204430135066742e-06
Position 2841: 5.558175729510757e-06
Position 1274: 5.488855815155806e-06
Position 5123: 5.18472414334058e-06
Position 292: 5.130768971440555e-06
Position 2732: 5.083262878623323e-06
Position 231: 4.800349434858379e-06
Position 6402: 4.7613885927794736e-06
Position 1999: 4.661477067289206e-06
Position 1798: 4.2368738173778405e-06
Position 4884: 4.0677712065216175e-06
Position 499: 3.842091286586505e-06
Position 2017: 3.3558581850437397e-06
Position 2414: 3.2780425610411077e-06
Position 5938: 3.2387283358139483e-06
Position 4144: 3.1220385787162814e-06
Position 5592: 3.1073761645712844e-06
Position 6999: 2.9893514406184435e-06
Position 533: 2.7545528831362983e-06
Position 2089: 2.5903979235386854e-06
Position 1378: 2.2568061462557906e-06
Position 3296: 2.1719432942163564e-06
Position 5862: 1.9148703667189306e-06
Position 1213: 1.7365461865992545e-06
Position 1242: 1.6191650697974054e-06
Position 7487: 1.4128326239560928e-06
Position 7612: 1.309427067540896e-06
Position 5359: 9.823394107411385e-07
Position 3673: 9.598290120335032e-07
Position 5716: 7.648662747722823e-07
Position 5334: 7.232644816476848e-07
Position 1601: 6.203248671032049e-07
Position 1721: 5.432936290807787e-07
Position 6620: 5.147577690074562e-07
Position 3045: 4.6658688586594066e-07
Position 5847: 4.5570195391061714e-07
Position 7212: 3.997619558200009e-07
Position 6561: 3.858794441885731e-07
Position 1571: 3.8278383964746785e-07
Position 6606: 2.9802244732189396e-07
Position 2625: 1.939642266567998e-07
Position 2976: 1.7598417826946525e-07
Position 2200: 1.648602391926376e-07
Position 163: 1.5804438108879313e-07
Position 379: 1.500701398477516e-07
Position 233: 1.0987974293566047e-07
Position 2062: 1.0759736093466208e-07
Position 212: 7.224192240356512e-08
Position 7245: 6.891448164398216e-08
Position 7265: 6.657118221947762e-08
Position 1278: 6.516734511100594e-08
Position 1762: 6.391124884171826e-08
Position 195: 6.335156152767055e-08
Position 6261: 6.00417121148832e-08
Position 6331: 5.705277587891575e-08
Position 807: 4.9925236971930015e-08
Position 6201: 4.866706367389166e-08
Position 1555: 4.415572177875424e-08
Position 800: 3.594995943534097e-08
Position 5109: 3.4522744890486064e-08
Position 1014: 3.3241940518232586e-08
Position 4699: 2.4068451525817413e-08
Position 927: 2.2345838441741117e-08
Position 1131: 2.2052819931397215e-08
Position 1307: 1.7628133460016172e-08
Position 169: 1.731327553804532e-08
Position 1757: 1.659299979491292e-08
Position 855: 1.5818106059955335e-08
Position 7267: 1.5775351516218433e-08
Position 6789: 7.015119025626397e-09
Position 220: 4.996110280673107e-09
Position 311: 4.765053471428041e-09
Position 173: 3.894286705944282e-09
Position 528: 2.2753623648060605e-09
Position 1030: 2.0786949423338062e-09
Position 1046: 1.3641656513389934e-09
Position 206: 1.188663929922359e-09
Position 4661: 1.0411379059071752e-09
Position 167: 7.810888777142308e-10
Position 143: 6.390312433686213e-10
Position 7310: 6.14739268014462e-10
Position 1192: 5.788406238315687e-10
Position 1095: 5.107411444541994e-10
Position 180: 3.479590786761943e-10
Position 148: 2.902308176258592e-10
Position 1515: 1.8612577054948658e-10
Position 320: 1.0717495862000329e-10
Position 1304: 7.7784998412004e-11
Position 1364: 7.767100754462777e-11
Position 324: 6.467657647587303e-11
Position 4582: 4.970499222007832e-11
Position 358: 3.5414165957750184e-11
Position 139: 1.876598726276571e-11
Position 340: 1.7471009028331837e-11
Position 334: 6.897669155469781e-12
