Gene = MTERF1
Position 3973: 3.9417783422015566e-05
Position 125: 2.881205652567992e-05
Position 807: 2.7650502329014185e-05
Position 438: 2.7081596117837707e-05
Position 121: 2.4882090390144574e-05
Position 679: 1.711152850734905e-05
Position 730: 1.4087816977128509e-05
Position 747: 1.0579712808457314e-05
Position 396: 9.887883863385275e-06
Position 89: 9.136724060386357e-06
Position 350: 5.494418040862544e-06
Position 134: 3.8481133944058445e-06
Position 212: 3.404862700689267e-06
Position 44: 3.3032384333061545e-06
Position 705: 2.778038652029681e-06
Position 590: 2.4496575411157653e-06
Position 588: 2.3704562106932225e-06
Position 592: 2.30923312784895e-06
Position 1818: 1.7562534289728439e-06
Position 971: 1.4288719458556386e-06
Position 898: 1.3423890667683288e-06
Position 856: 1.1599384133867798e-06
Position 6433: 1.0736569692183129e-06
Position 402: 9.570146660096313e-07
Position 910: 9.096347225745948e-07
Position 340: 8.431003925589966e-07
Position 107: 8.316200782011895e-07
Position 787: 5.414461743511139e-07
Position 474: 4.962203282788683e-07
Position 754: 2.0540243230318439e-07
Position 139: 1.767132487372558e-07
Position 463: 8.476894987721008e-08
Position 295: 7.857695210197627e-08
Position 550: 6.838832348419013e-08
Position 586: 6.790245125801639e-08
Position 343: 1.91560681287179e-08
Position 198: 1.0491802679938306e-09
Position 159: 6.85143534887961e-11
Position 477: 1.5671038257930067e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6726: 0.6575650849441339
Position 6269: 0.3810775243129277
Position 3741: 0.3221488984423335
Position 7151: 0.2762028030172497
Position 7278: 0.2060102957338672
Position 5607: 0.20019156607082508
Position 6667: 0.17783529432666945
Position 4604: 0.16693433588846787
Position 3790: 0.16665730868637166
Position 3763: 0.09582876025154777
Position 4134: 0.0711466924692436
Position 5346: 0.061660816942718535
Position 7221: 0.05980917315915121
Position 6758: 0.05447671312261354
Position 606: 0.045270438218926415
Position 7356: 0.03977990932463953
Position 3793: 0.039568919085517795
Position 5955: 0.03719941508201225
Position 7500: 0.031416339895261894
Position 4764: 0.0260601551093962
Position 5996: 0.025726454816798156
Position 7535: 0.02403076572135621
Position 1030: 0.02087924144424318
Position 5805: 0.019477598802177042
Position 4062: 0.018692239046339855
Position 6990: 0.01832219043934313
Position 5515: 0.013977652647409711
Position 7813: 0.010477108717071795
Position 3615: 0.010166459575853649
Position 6222: 0.009555086670429086
Position 1001: 0.009024400820908524
Position 6039: 0.00834038582511203
Position 4669: 0.007606767440230217
Position 1890: 0.007258133804017421
Position 6546: 0.007133465257501738
Position 3651: 0.0070261992738547985
Position 7291: 0.006456840725612708
Position 6923: 0.006331621111530987
Position 556: 0.006133985903747182
Position 6795: 0.0060103365814105645
Position 1514: 0.0060057616081902335
Position 433: 0.00594846210322737
Position 7700: 0.005528752001532908
Position 4099: 0.005439053785166481
Position 5808: 0.004884175744716897
Position 4289: 0.004863695025693257
Position 7459: 0.004760925017967994
Position 5032: 0.003856034949111786
Position 655: 0.003802450719206421
Position 3745: 0.0035377226334960274
Position 5638: 0.003477002384147112
Position 2684: 0.0033957209575046915
Position 6773: 0.003236781957161636
Position 3690: 0.002941425270839365
Position 2611: 0.0026478314806107806
Position 3913: 0.002627849139283948
Position 7194: 0.0025876925485501714
Position 7379: 0.002369719926038989
Position 4628: 0.002294307118877364
Position 5828: 0.002262718035445403
Position 822: 0.001919246101577608
Position 3949: 0.0018637090124001114
Position 3667: 0.001859543364281126
Position 1584: 0.001845506857318217
Position 4811: 0.0016910998229824302
Position 2371: 0.0016853419619710075
Position 4584: 0.001671748336697381
Position 5711: 0.0016571024084984856
Position 3924: 0.0014668703347147929
Position 4524: 0.0014256275682447712
Position 5757: 0.00140552114653285
Position 2483: 0.0013443764109293426
Position 7297: 0.0013314554020920403
Position 2449: 0.0012766649149128066
Position 7360: 0.001261257635116339
Position 3795: 0.001245037817996891
Position 4769: 0.0012422184495890492
Position 6179: 0.0012363304241602732
Position 7303: 0.0012184459139354406
Position 7184: 0.001158408685017345
Position 4569: 0.001112638604721354
Position 7116: 0.001111331048653904
Position 7077: 0.0009103912006341854
Position 2392: 0.000895069560629632
Position 7646: 0.0008697523966962188
Position 6272: 0.0008601038759493563
Position 6938: 0.0008558906882994609
Position 5780: 0.000851659650423042
Position 782: 0.000821649440354321
Position 3477: 0.0007580097893805556
Position 317: 0.0006919215862566088
Position 1912: 0.0006801903561197289
Position 6241: 0.0006524048423815638
Position 7762: 0.0006199360473088169
Position 3431: 0.0006012044311373645
Position 7299: 0.0005857301135932029
Position 7336: 0.0005658764849449174
Position 770: 0.0004911470768499381
Position 2078: 0.00047688504040802434
Position 2552: 0.00046933645366505777
Position 2145: 0.00042960765782565694
Position 1604: 0.000401091047787384
Position 6948: 0.0003783611937598903
Position 642: 0.0003773291070563696
Position 4115: 0.0003504074737411991
Position 2052: 0.00031601187675246186
Position 301: 0.00029818368720154224
Position 4539: 0.0002970269683872031
Position 139: 0.0002966652882067827
Position 3562: 0.0002664763021880895
Position 7340: 0.00026370805059558965
Position 154: 0.00024882640974317304
Position 7260: 0.0002445129723810651
Position 6065: 0.00019896916871952645
Position 6062: 0.00019653524829611258
Position 259: 0.00019483590638331178
Position 7008: 0.0001779327821718215
Position 5745: 0.00015588818536943814
Position 3445: 0.00012798732770628488
Position 948: 0.00012559070847757643
Position 1407: 0.00011601426200245377
Position 7751: 0.00011450320720958564
Position 3655: 0.00011380215325065222
Position 3399: 0.0001088976457538811
Position 2244: 0.00010853929427168573
Position 2418: 9.873259965419658e-05
Position 2628: 7.649977266642365e-05
Position 2314: 7.467776129853904e-05
Position 741: 6.830215971246446e-05
Position 1278: 6.57050676924178e-05
Position 4433: 5.981457971652414e-05
Position 168: 5.643016693567722e-05
Position 171: 5.642941871021892e-05
Position 485: 5.034402237600163e-05
Position 2462: 4.9761796996563425e-05
Position 1580: 4.493426105999793e-05
Position 175: 4.315820832034403e-05
Position 144: 3.8987179682866565e-05
Position 1948: 3.852836936471377e-05
Position 5199: 3.788627704149062e-05
Position 1169: 3.735657075251859e-05
Position 665: 3.6136192953484124e-05
Position 1654: 3.5655701736048586e-05
Position 6565: 3.552264707489046e-05
Position 381: 3.0867582010934755e-05
Position 2341: 3.0431163133869766e-05
Position 355: 2.8842767438029452e-05
Position 865: 2.6956403233232165e-05
Position 224: 2.487149186119055e-05
Position 3359: 2.341375012950687e-05
Position 2980: 2.3410902934047848e-05
Position 469: 2.1212555353768577e-05
Position 560: 2.0627361290010388e-05
Position 528: 1.8733881819622394e-05
Position 1770: 1.7543751755691705e-05
Position 608: 1.703681696953217e-05
Position 2650: 1.622579351547476e-05
Position 2346: 1.550937552217196e-05
Position 877: 1.532524130889355e-05
Position 2104: 1.3626377391233559e-05
Position 1410: 1.0848143671813162e-05
Position 3946: 8.884455878285749e-06
Position 3929: 8.651992073261986e-06
Position 7468: 8.221576356357597e-06
Position 219: 7.49267586859619e-06
Position 7367: 2.4989938490123406e-06
Position 910: 7.465809638221155e-07
Position 854: 5.406124020966291e-07
Position 612: 4.361938386911727e-07
Position 698: 4.133080266663013e-07
Position 374: 3.3119452530403294e-07
Position 839: 2.955786521022161e-07
Position 644: 2.85713909176166e-07
Position 717: 2.678279762761992e-07
Position 787: 2.636130276560138e-07
Position 112: 2.375988853571253e-07
Position 487: 2.1006246276668346e-07
Position 623: 1.922162041714797e-07
Position 714: 1.8992993565820313e-07
Position 177: 1.7696116446942715e-07
Position 634: 1.7454309670095463e-07
Position 1010: 1.56319041081825e-07
Position 844: 1.4541801022357487e-07
Position 263: 1.4418685443209924e-07
Position 1054: 1.0336911394367295e-07
Position 926: 8.678352175196954e-08
Position 115: 7.65270477903865e-08
Position 1732: 7.63754759360893e-08
Position 798: 5.8306303044989884e-08
Position 350: 3.461425306047971e-08
Position 228: 2.3236181025110065e-08
Position 684: 2.0268470839055334e-08
Position 359: 5.506692212207848e-09
Position 504: 8.74956218307515e-11
Position 272: 8.663462147369931e-11
Position 268: 5.556344662911834e-11
Position 187: 4.091700628371061e-11
