Gene = RIIAD1
Position 6593: 0.05168440756876697
Position 5859: 0.04354385922966287
Position 6638: 0.030749543812728066
Position 4285: 0.030651373551878584
Position 6660: 0.02451822968506907
Position 1029: 0.024205613639786214
Position 5945: 0.022694293835454345
Position 7429: 0.014702347601052717
Position 1309: 0.012023820378051036
Position 2812: 0.009866733376227997
Position 2607: 0.008474785629873817
Position 1221: 0.007531566370561784
Position 7512: 0.007184395829260724
Position 6228: 0.006122207120124607
Position 4707: 0.005552024756382675
Position 3093: 0.0052998128851091345
Position 748: 0.005218672076699802
Position 260: 0.004993679169865043
Position 2562: 0.004548123649822774
Position 2387: 0.004035853350917318
Position 5930: 0.0038807763756475936
Position 5837: 0.0030859286414715156
Position 203: 0.003078139842577047
Position 7555: 0.002775895596925277
Position 2202: 0.0026689616100429793
Position 5139: 0.0023868237742913335
Position 5903: 0.0023861116444936267
Position 4732: 0.0023152543363088936
Position 7484: 0.0020142096965768074
Position 1196: 0.0018002070779320803
Position 844: 0.0016909437844186861
Position 554: 0.001657644020602438
Position 927: 0.001562219891331769
Position 255: 0.0015267740996099458
Position 6084: 0.0014846447579987022
Position 1276: 0.001461737804769158
Position 6665: 0.0013778606278882452
Position 4310: 0.0013670611320649813
Position 1568: 0.0011816997835977525
Position 2738: 0.0011658165441275215
Position 3126: 0.001157529429622925
Position 2573: 0.0011416490114406512
Position 286: 0.001036352238597896
Position 524: 0.0009782806484667824
Position 7379: 0.0009046163001280187
Position 5225: 0.0008359957548210432
Position 2343: 0.0008243791186540933
Position 3283: 0.0008191364152916787
Position 7845: 0.0007297966056436028
Position 4625: 0.0006797675800249244
Position 5242: 0.0006714013630482974
Position 7260: 0.0006108776937510458
Position 6617: 0.000604665778748458
Position 8031: 0.0005769200852283347
Position 2518: 0.0005084516954524747
Position 5306: 0.0004873636805211157
Position 1401: 0.0004842285174465752
Position 7808: 0.00048061644607769275
Position 3107: 0.0004750849919875519
Position 1151: 0.0004599195184826988
Position 7099: 0.0004183476427178868
Position 7552: 0.0004146105463618406
Position 1358: 0.0003607516808529076
Position 7096: 0.00035008311351403465
Position 807: 0.0003090267957234402
Position 7558: 0.0002998501726423294
Position 1320: 0.000267496101520251
Position 2654: 0.0002548482187305162
Position 7247: 0.0002484652233951083
Position 338: 0.00023233603117743886
Position 3594: 0.00021571559879266333
Position 824: 0.00021316123764165542
Position 2547: 0.00020172666416954963
Position 4210: 0.00019437814311577288
Position 6387: 0.000188163248130704
Position 217: 0.00018139467943584754
Position 3307: 0.00017924752243199754
Position 3198: 0.00017768382051419745
Position 1609: 0.00017750431981850053
Position 4070: 0.00017276888366235576
Position 301: 0.00016752986900696055
Position 354: 0.00016222981690271185
Position 778: 0.00015566222402896727
Position 407: 0.00015381488070201986
Position 1535: 0.00015174809497505405
Position 404: 0.00014643076663472276
Position 2696: 0.00014267762642748862
Position 429: 0.00013983457305732395
Position 6537: 0.000139289814844654
Position 5811: 0.00012348458078755584
Position 378: 0.00012307306833721308
Position 3229: 0.00010959478147701059
Position 4197: 9.550475056136526e-05
Position 2871: 8.927085255728316e-05
Position 4019: 8.718870221965771e-05
Position 5088: 8.527906833242324e-05
Position 149: 8.4858085279696e-05
Position 4496: 8.186463525792057e-05
Position 1248: 7.546445795629361e-05
Position 4861: 6.906030390258629e-05
Position 313: 6.425285772754748e-05
Position 1455: 6.200853030227805e-05
Position 968: 6.180726791446286e-05
Position 2277: 5.554056528018542e-05
Position 3756: 4.8896267316313535e-05
Position 443: 4.5533404000441254e-05
Position 359: 4.5005722545243994e-05
Position 6369: 4.412729145960371e-05
Position 780: 4.204463033724827e-05
Position 4847: 3.9361554824260494e-05
Position 4844: 3.644994295596907e-05
Position 4643: 3.38550483858518e-05
Position 4678: 3.2941531402842704e-05
Position 2232: 3.2640546164014364e-05
Position 5351: 3.017584321298418e-05
Position 2701: 2.9888662272569622e-05
Position 4332: 2.8491619890050917e-05
Position 2614: 2.7634592417466395e-05
Position 575: 2.598749351163347e-05
Position 886: 2.2760758109050558e-05
Position 3454: 2.234060538188696e-05
Position 973: 2.1356200268191218e-05
Position 1372: 2.1039180984446627e-05
Position 4243: 1.9460986029377282e-05
Position 315: 1.8569911313906456e-05
Position 864: 1.8266404773351658e-05
Position 2788: 1.7896868197347503e-05
Position 3836: 1.7830166878399344e-05
Position 2781: 1.7486314673140614e-05
Position 4459: 1.688429374716069e-05
Position 2620: 1.4488442536717728e-05
Position 1828: 1.3899132743811693e-05
Position 3759: 1.3055600650256586e-05
Position 279: 1.2349627661282042e-05
Position 4091: 1.151381668730303e-05
Position 3457: 1.1289253828554402e-05
Position 4088: 1.1191625380050683e-05
Position 3534: 1.0522016695703636e-05
Position 2927: 1.0309621893783277e-05
Position 939: 9.39517371322564e-06
Position 1443: 9.333306920518853e-06
Position 685: 9.113189042048863e-06
Position 2285: 9.035880603557177e-06
Position 1072: 8.288188703342077e-06
Position 2215: 8.060739270205325e-06
Position 210: 7.552707913749717e-06
Position 175: 7.400799738153333e-06
Position 2134: 7.306833352123348e-06
Position 2434: 6.894248850451962e-06
Position 1376: 4.784347874998605e-06
Position 583: 4.082003799243778e-06
Position 1495: 3.766209380453158e-06
Position 2806: 3.6122819969625687e-06
Position 1498: 3.6072055746462608e-06
Position 2919: 2.684075620938406e-06
Position 2877: 2.387654295600336e-06
Position 262: 1.540232832973175e-06
Position 2660: 1.4825955338167776e-06
Position 281: 1.3986927137583653e-06
Position 290: 1.1824485277880458e-06
Position 162: 1.092479215614797e-06
Position 3009: 8.08033536511411e-07
Position 384: 7.051887893882066e-07
Position 3785: 5.959385169232891e-07
Position 158: 3.5042112846699997e-07
Position 597: 2.3556700222235328e-07
Position 222: 1.8659756203668493e-07
Position 594: 1.2823344680493794e-07
Position 186: 9.332004678569572e-08
Position 970: 7.408978319604419e-08
Position 698: 6.873608516136632e-08
Position 160: 6.697191138940133e-08
Position 625: 6.135963043024406e-08
Position 1075: 5.750059590926105e-08
Position 664: 5.6046703688523126e-08
Position 600: 4.100247666461459e-08
Position 1420: 3.762742520059897e-08
Position 687: 3.5988525389675896e-08
Position 847: 3.469657886479277e-08
Position 3043: 3.458420908930379e-08
Position 2924: 2.141202858281925e-08
Position 948: 1.705897932979317e-08
Position 180: 1.389683824925857e-08
Position 172: 1.3283925094550075e-08
Position 629: 6.930563369372703e-09
Position 985: 4.552564279024819e-09
Position 1539: 3.077917361453034e-09
Position 1123: 2.2314785436481196e-09
Position 170: 1.2338896583051713e-09
Position 1107: 2.786151501905718e-10
Position 641: 1.613424659714634e-10
Position 613: 1.1506571869461895e-10
Position 602: 2.8844585649509857e-11
Position 1283: 2.8789947952019476e-11
