Gene = EXOSC2
Position 613: 6.5592193152260415e-09
Position 277: 3.6729432909096384e-09
Position 16: 9.709302662044476e-11
Position 11: 5.841396626843826e-12
Position 679: 2.7223491527833258e-12
Position 525: 3.532543101399342e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9331: 0.9972583902430253
Position 9972: 0.9855095365094043
Position 3860: 0.9618546503851559
Position 4440: 0.9189876317932981
Position 8436: 0.37192152878467866
Position 5607: 0.22867614109648504
Position 7145: 0.18584132119872174
Position 7928: 0.18105638204257
Position 8500: 0.1269634649787591
Position 1907: 0.12623497615320498
Position 3564: 0.10630894376144126
Position 8412: 0.10024414341720941
Position 3544: 0.09913725559292562
Position 8759: 0.06960712537810246
Position 1770: 0.06769390834725748
Position 3344: 0.054555877314634196
Position 8416: 0.05117907526722673
Position 8383: 0.048958514937096125
Position 3028: 0.042399324658282854
Position 576: 0.04200325155181853
Position 8463: 0.024361833060944443
Position 7019: 0.02218880153366888
Position 8894: 0.01782244562795586
Position 10877: 0.01407003396625417
Position 1710: 0.012240017637111926
Position 3765: 0.01114165677025819
Position 7837: 0.01057329239146571
Position 2011: 0.00979858778325319
Position 9738: 0.008802178257186532
Position 659: 0.0084593494577421
Position 4420: 0.008101046106934594
Position 3609: 0.007926142691930763
Position 4605: 0.00781436466239634
Position 4350: 0.007570693309821649
Position 392: 0.0075555431045984675
Position 7281: 0.007289905425938016
Position 9522: 0.006864203321901206
Position 7446: 0.006675813553957486
Position 748: 0.006331093315811206
Position 7516: 0.0061760725677156595
Position 8659: 0.005965942179798529
Position 4703: 0.0059536918760706384
Position 604: 0.005824299451935979
Position 299: 0.005423588587650406
Position 1540: 0.0053745807798920185
Position 5265: 0.005207295748206336
Position 6683: 0.005060794438984238
Position 5952: 0.00426403208451847
Position 5489: 0.004210102262972112
Position 8695: 0.004132813006244787
Position 771: 0.004101825186032485
Position 8678: 0.0037534595040670565
Position 7195: 0.003665249320275507
Position 9566: 0.0035807877001763242
Position 4607: 0.003379287183431398
Position 2445: 0.003371962413640219
Position 532: 0.003117539674708385
Position 4673: 0.0031165144235655077
Position 4336: 0.003075245298741297
Position 7864: 0.003069589487315613
Position 4661: 0.0029122643693966976
Position 7799: 0.0028907287229524054
Position 5228: 0.0027625455500816716
Position 10195: 0.0025830825321425414
Position 6848: 0.002576678429173681
Position 3305: 0.0025688237530151754
Position 1913: 0.0023535101625062078
Position 4093: 0.002330703322565065
Position 8335: 0.0021706755081601246
Position 3814: 0.0021065029425774663
Position 11100: 0.0020713794603055232
Position 1017: 0.002045909278936763
Position 3654: 0.0019311629821501977
Position 3189: 0.0019186163744586587
Position 581: 0.001856766729949388
Position 10415: 0.0018232314710677996
Position 6658: 0.0018177938233470761
Position 10995: 0.0018148712559934656
Position 1872: 0.001791007271694817
Position 1349: 0.0016479979820267538
Position 9524: 0.00161733784299951
Position 1670: 0.0015813731186583176
Position 4063: 0.0015773477286259337
Position 694: 0.0014565003899242824
Position 454: 0.0014059224657140392
Position 10560: 0.0013789423049477998
Position 4449: 0.0013750173922465732
Position 2323: 0.0013531641692168795
Position 3351: 0.0013257870031952296
Position 2160: 0.0013230197472450206
Position 10131: 0.0013087796173271524
Position 1578: 0.001255687657100998
Position 6962: 0.0012389658955949136
Position 687: 0.0012304347559901438
Position 6819: 0.0012202915123651187
Position 10262: 0.0012161508577607945
Position 5309: 0.0011523160540985622
Position 3415: 0.0010614424642662339
Position 5157: 0.0010427555249627701
Position 8918: 0.000989410659653429
Position 7954: 0.000982567825056963
Position 5249: 0.0009794533996992324
Position 5534: 0.0009614900710454945
Position 8004: 0.0008955762312916431
Position 4309: 0.0008831418651806134
Position 1296: 0.0008656076515818543
Position 10969: 0.0008130918399264297
Position 8123: 0.000812870580663332
Position 689: 0.0008119564525202427
Position 10091: 0.0007942111881079096
Position 9815: 0.0007873641397516505
Position 4254: 0.0007816937255509803
Position 5655: 0.0007742260087588708
Position 2406: 0.0007480405278818261
Position 4880: 0.0007334892740008508
Position 3514: 0.0007289212195753037
Position 4257: 0.0007134343991876753
Position 8288: 0.0007053184516579742
Position 3251: 0.0006998852041784697
Position 4283: 0.0006620382940468902
Position 525: 0.0006583560330040475
Position 2634: 0.0006476484146183988
Position 4117: 0.0006245202577831989
Position 5022: 0.0006141004120716913
Position 10385: 0.0006045146235911737
Position 4167: 0.0005858540547608321
Position 5233: 0.000580941508311141
Position 10188: 0.0005538565539456043
Position 6873: 0.0005291739098661723
Position 2457: 0.0005229626503239001
Position 5147: 0.0005202101347109528
Position 9355: 0.0005029182643901349
Position 707: 0.0004955703993282114
Position 1366: 0.0004947873390971667
Position 2464: 0.00047500102911076557
Position 3259: 0.0004732659863532548
Position 3818: 0.00043997788311811036
Position 2946: 0.00043050640938287026
Position 5004: 0.00041881097209668124
Position 1796: 0.0004167516708381147
Position 4452: 0.00039658282251672674
Position 259: 0.0003888147519910134
Position 9606: 0.00037248727396861896
Position 667: 0.0003613696182550504
Position 1716: 0.0003466974169310669
Position 5380: 0.0003407079231761965
Position 6822: 0.0003395283248644231
Position 1560: 0.0003062680581899786
Position 2326: 0.00030521374396656265
Position 6915: 0.00030473729829558427
Position 1986: 0.0003018898948999761
Position 4478: 0.00029891522135483986
Position 4943: 0.0002941722034145481
Position 1719: 0.00028231345268745183
Position 10029: 0.0002610476730676242
Position 10279: 0.0002595254454450008
Position 672: 0.0002450680128162439
Position 9586: 0.00023920288178862122
Position 3829: 0.00022653119235052586
Position 2420: 0.00022065900123230612
Position 1401: 0.0002139730799664905
Position 5281: 0.0002138244280575727
Position 9850: 0.00019484768256361414
Position 10044: 0.00019409546406670472
Position 5204: 0.0001933911605851602
Position 1392: 0.00018517582868866875
Position 3033: 0.00018103982140767902
Position 9353: 0.00017320550951745617
Position 11068: 0.00015801453585153225
Position 787: 0.00014902539740792864
Position 10883: 0.00014635905187057772
Position 3695: 0.00014363027693997866
Position 9794: 0.00012939325590726928
Position 2524: 0.00012927551222800753
Position 4626: 0.00011545339223943237
Position 9645: 0.00010387059455598949
Position 1514: 0.0001004373000886047
Position 5957: 0.00010008068807575671
Position 1833: 9.966111697476922e-05
Position 4685: 9.876858271617643e-05
Position 2025: 9.464778205204914e-05
Position 1859: 9.093953722520302e-05
Position 878: 8.998416648341631e-05
Position 9473: 8.840144869970772e-05
Position 6032: 8.681066175660339e-05
Position 9460: 8.533109318331244e-05
Position 973: 8.453786749483349e-05
Position 1608: 8.131743875560923e-05
Position 1463: 8.11788054707238e-05
Position 3987: 7.523780866965968e-05
Position 2495: 7.492265080487974e-05
Position 1714: 7.179259512082565e-05
Position 1926: 7.168710594640172e-05
Position 1545: 7.124367907047559e-05
Position 2352: 6.950011036230543e-05
Position 9742: 6.783102874197239e-05
Position 10223: 6.294654235890047e-05
Position 4409: 6.122170961610516e-05
Position 4461: 5.406790809134685e-05
Position 10745: 4.897814447550484e-05
Position 9994: 4.8609063747007586e-05
Position 4467: 4.829281235283824e-05
Position 10567: 4.7329448489543294e-05
Position 10303: 4.679875607807073e-05
Position 5920: 4.077696016542997e-05
Position 2638: 3.9331072047791696e-05
Position 9829: 3.819159287887284e-05
Position 5609: 3.781367957364638e-05
Position 1174: 3.7327027054353295e-05
Position 5496: 3.696028003682246e-05
Position 4835: 3.662319172930578e-05
Position 2258: 3.539675973821632e-05
Position 10780: 3.456050647832352e-05
Position 1621: 3.3365889810626375e-05
Position 1835: 3.3225725778243224e-05
Position 1171: 3.225187464573355e-05
Position 2483: 3.0099715599821493e-05
Position 2166: 2.9716573125941567e-05
Position 6740: 2.950119282070861e-05
Position 2490: 2.932011770732974e-05
Position 10310: 2.910490087916754e-05
Position 10492: 2.8961127106169966e-05
Position 9670: 2.8832566369123653e-05
Position 9979: 2.8799783296848167e-05
Position 1798: 2.7642071590264865e-05
Position 791: 2.6592528585090854e-05
Position 5461: 2.5037312031946665e-05
Position 5538: 2.450155459878825e-05
Position 5696: 2.2653816892184174e-05
Position 9760: 2.1198563138761313e-05
Position 4320: 2.1033152908671293e-05
Position 979: 1.947833284779979e-05
Position 10930: 1.9044650249240123e-05
Position 5325: 1.8848912369944768e-05
Position 5117: 1.884145192740829e-05
Position 4898: 1.699548805658029e-05
Position 9990: 1.644409198994929e-05
Position 10047: 1.417393017616004e-05
Position 5986: 1.254335438661266e-05
Position 4522: 1.1632839334813155e-05
Position 5777: 1.1339991329738043e-05
Position 5114: 1.121683105326219e-05
Position 4235: 1.0852331184555426e-05
Position 1255: 1.0799419031097845e-05
Position 4715: 9.88555747924791e-06
Position 5081: 9.557553134663346e-06
Position 10690: 9.43063606150283e-06
Position 1200: 9.270999426591243e-06
Position 703: 9.184996671321898e-06
Position 3877: 8.54548921674202e-06
Position 2073: 8.106695830997285e-06
Position 11071: 8.013599079237255e-06
Position 5009: 7.76891809300537e-06
Position 4525: 7.003448281169964e-06
Position 711: 6.384531980564178e-06
Position 10391: 6.315586101850708e-06
Position 4099: 6.272186314241727e-06
Position 4527: 6.247579751958434e-06
Position 4259: 6.23689269382139e-06
Position 10318: 5.703102879628872e-06
Position 1269: 5.5886418405761276e-06
Position 4191: 4.872075101065166e-06
Position 613: 4.7179088198018125e-06
Position 1440: 4.1765120982190235e-06
Position 10031: 3.968882649788318e-06
Position 507: 2.7816140790866478e-06
Position 1448: 2.7274461965612307e-06
Position 513: 2.6811426277538777e-06
Position 1226: 2.441243721679653e-06
Position 1023: 2.4271295033754143e-06
Position 1411: 1.9461567195970044e-06
Position 2677: 1.7554244833965727e-06
Position 1624: 1.5446301611600029e-06
Position 7587: 1.50605900524303e-06
Position 2722: 1.2918830743498173e-06
Position 935: 9.40654954770757e-07
Position 541: 9.394362988169438e-07
Position 1368: 8.912083078184655e-07
Position 1307: 8.469736598710729e-07
Position 1033: 8.133082234249358e-07
Position 1676: 7.661627388830218e-07
Position 493: 7.014704234082563e-07
Position 1432: 6.019179231637684e-07
Position 1831: 5.148926093623284e-07
Position 483: 4.317970995556348e-07
Position 803: 4.0812431596330586e-07
Position 5612: 3.042240781672674e-07
Position 1564: 1.8204864696838734e-07
Position 9400: 1.172299845767958e-07
Position 4724: 1.0436018271303747e-07
Position 338: 7.666240909491801e-08
Position 2030: 6.285273899376261e-08
Position 1480: 3.35576961467887e-08
Position 2125: 1.4156064477374796e-08
Position 9826: 1.375780550769412e-08
Position 2509: 1.3496781761049488e-08
Position 314: 5.722845192511261e-09
Position 4717: 5.5899332943708045e-09
Position 9200: 5.463805649181619e-09
Position 4560: 5.211998280976209e-09
Position 943: 1.0192288523858154e-09
Position 5615: 1.0177614526867112e-09
Position 9619: 6.576219061238031e-10
Position 820: 1.8552438578274805e-10
Position 238: 9.561599695913804e-11
Position 182: 8.619204438207699e-11
Position 501: 1.8538265798943033e-11
Position 225: 1.664100345773021e-11
Position 852: 4.698119099831749e-12
Position 70: 3.5035936646990775e-12
Position 218: 2.377208921893957e-12
Position 1083: 1.624440202142099e-12
Position 888: 1.3750744628060498e-12
Position 149: 1.2932455526428823e-12
Position 114: 4.271098176121272e-13
Position 95: 2.0650748370302532e-13
Position 139: 1.7384289806695376e-13
Position 227: 1.500890155690551e-13
Position 229: 9.980119724624548e-14
Position 213: 9.609772442162159e-14
Position 106: 5.6501385154852054e-14
Position 82: 2.6741196928795263e-14
Position 87: 6.5151198542103274e-15
Position 120: 5.106644743747237e-15
Position 118: 1.767566960927255e-15
