Gene = FAM120AOS
Position 1552: 2.393961270501219e-07
Position 167: 8.25722166642768e-08
Position 537: 2.2474413924865408e-08
Position 1730: 7.92991834992457e-09
Position 1638: 3.3277957363505384e-09
Position 797: 1.87056597121845e-09
Position 840: 1.7506802203126885e-10
Position 677: 1.135446896348696e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.7228673249241929
Position 1364: 0.21057721410183863
Position 1586: 0.20514676317679015
Position 6488: 0.1592686620192306
Position 2992: 0.12084488604983862
Position 1541: 0.07409278175009393
Position 6173: 0.0499058947499898
Position 5685: 0.04507663588575393
Position 6798: 0.032581150070349174
Position 731: 0.025795188685970225
Position 6206: 0.021041168068512785
Position 5760: 0.020230487077410417
Position 6457: 0.020218160631392864
Position 6096: 0.019909778336960653
Position 1850: 0.0187431733695434
Position 5742: 0.015939826930693037
Position 1601: 0.015150699833981932
Position 5102: 0.014629552462142502
Position 6438: 0.01282103961441529
Position 3803: 0.012594305791290944
Position 5126: 0.011550429865811564
Position 3206: 0.009338391812648237
Position 3004: 0.008326132537257842
Position 1395: 0.007462310430050207
Position 2905: 0.007082446338301318
Position 2201: 0.006841529698533529
Position 5665: 0.00603422432117402
Position 954: 0.005549588786001712
Position 5176: 0.005517263129726322
Position 6714: 0.005302573483012513
Position 5408: 0.004531004652207438
Position 5645: 0.004240909616764744
Position 5708: 0.004171279171783658
Position 2473: 0.0041291074260054504
Position 1610: 0.0039167281998566325
Position 7005: 0.003915603201742115
Position 1053: 0.0033135067724174494
Position 3737: 0.0030123449937289547
Position 5989: 0.002919554028557475
Position 3840: 0.0027657483493419115
Position 5648: 0.002758406791533326
Position 1538: 0.0023977010528735605
Position 5722: 0.0022374539532632235
Position 3026: 0.0017783845933080835
Position 4159: 0.0016570445805705284
Position 2504: 0.0015600777034380077
Position 6127: 0.001325906668837426
Position 3337: 0.0012970168994136703
Position 992: 0.0012633098771195565
Position 4371: 0.00123147313407188
Position 664: 0.0011799119261776808
Position 6550: 0.0011694906332712447
Position 5902: 0.0010049475422850764
Position 2768: 0.0009601079839499664
Position 2468: 0.0009279294670605834
Position 788: 0.0008783155271257743
Position 1485: 0.0008552010920369655
Position 1989: 0.000797705754589659
Position 5437: 0.0007239750925669535
Position 5152: 0.0007192608351888091
Position 1392: 0.0007092514044066075
Position 4618: 0.0006777067088893422
Position 4703: 0.0006498931554867864
Position 1425: 0.0006452156957630667
Position 3304: 0.0006219398151046024
Position 1422: 0.0005229685041954307
Position 1215: 0.0005161269234394719
Position 1107: 0.0005066296733863424
Position 3474: 0.0005038212752890622
Position 4295: 0.0004982650697264028
Position 1638: 0.00048257525063708694
Position 2945: 0.00047571529950765206
Position 2863: 0.00047135290961958633
Position 1783: 0.0004349532521613525
Position 3041: 0.00041512647291075297
Position 881: 0.00040957538388162285
Position 2005: 0.00039950022600138124
Position 6861: 0.0003757930402615788
Position 2597: 0.00035793877392953594
Position 2717: 0.0003572156019348683
Position 1379: 0.0003370424136381142
Position 2658: 0.0003358328307054717
Position 642: 0.0003155056793815896
Position 7055: 0.0003004332762091236
Position 4549: 0.0002973929325880804
Position 644: 0.00029031715763754506
Position 2647: 0.0002808527963574469
Position 5503: 0.0002745384357482819
Position 3681: 0.0002710278491073369
Position 5500: 0.0002615065762421688
Position 2771: 0.00026134783169709573
Position 1445: 0.00025417806389428426
Position 2591: 0.0002426496338558239
Position 2814: 0.0002392688863665779
Position 1251: 0.00023097446230532263
Position 6077: 0.00022708509942604232
Position 1239: 0.00021428004570578891
Position 739: 0.00020580521650370584
Position 1145: 0.00020070107597725898
Position 6586: 0.00018542309020361684
Position 4681: 0.00017345745752198228
Position 6499: 0.00016926698154480973
Position 3012: 0.00016470159213191604
Position 1547: 0.0001632873324868593
Position 962: 0.0001437036522164831
Position 1494: 0.00013246369503893231
Position 2002: 0.00013107471468803788
Position 2245: 0.00010906756360370288
Position 3561: 8.882915971294416e-05
Position 716: 7.116051263268268e-05
Position 6317: 6.650349207213075e-05
Position 713: 6.191894961345541e-05
Position 1497: 6.186285420592245e-05
Position 608: 6.178603576687738e-05
Position 2299: 5.970887075148603e-05
Position 4398: 5.9112404045055245e-05
Position 5022: 5.4120870038241386e-05
Position 2520: 5.165755478501833e-05
Position 2627: 4.337215154106908e-05
Position 639: 4.281407141652149e-05
Position 4652: 4.2097094058703514e-05
Position 814: 3.92446685974619e-05
Position 424: 3.907519509168089e-05
Position 1067: 3.899469134725596e-05
Position 998: 3.798744004886723e-05
Position 4317: 3.7683586181081707e-05
Position 4207: 3.6200263755009463e-05
Position 1653: 3.510032152670327e-05
Position 352: 3.250139795749054e-05
Position 3226: 3.209652312100863e-05
Position 1262: 2.8430598674985332e-05
Position 3052: 2.746173287967177e-05
Position 846: 2.1518212868041404e-05
Position 2296: 1.8451193173284223e-05
Position 243: 1.8363707135496148e-05
Position 809: 1.7363796558314104e-05
Position 622: 1.6319248541668045e-05
Position 852: 1.5427977294619854e-05
Position 1269: 1.4880395549362993e-05
Position 2156: 1.3591969512482741e-05
Position 2431: 9.973773974850311e-06
Position 1153: 9.325098918128849e-06
Position 543: 9.089064458960534e-06
Position 2320: 8.199294109098423e-06
Position 574: 7.282460625668833e-06
Position 1229: 6.839482006289872e-06
Position 2325: 6.546388506329096e-06
Position 1517: 6.485107019375703e-06
Position 2918: 6.362769506662535e-06
Position 702: 5.7399879188173e-06
Position 487: 5.398999918592564e-06
Position 2517: 4.821111624068822e-06
Position 443: 4.67106706598498e-06
Position 2291: 4.417450378513551e-06
Position 3009: 3.0484992645804077e-06
Position 2926: 2.8623393140202197e-06
Position 510: 2.4354209510750284e-06
Position 3523: 2.248187475115511e-06
Position 2470: 2.2059367708792987e-06
Position 610: 2.1544519467543424e-06
Position 580: 1.693715613255982e-06
Position 2888: 1.5017223929593968e-06
Position 2207: 1.2966935754520629e-06
Position 1018: 1.2601128536368364e-06
Position 1436: 1.1605910639635858e-06
Position 1082: 1.1363481573751586e-06
Position 278: 1.1223758299158687e-06
Position 1401: 1.1119681247681408e-06
Position 649: 1.0526807441303276e-06
Position 175: 7.814661589246864e-07
Position 1223: 5.971515273284323e-07
Position 516: 5.4656603421618e-07
Position 1403: 4.999836990045262e-07
Position 365: 4.269313740396545e-07
Position 1004: 2.498047852418538e-07
Position 284: 1.5340219836956208e-07
Position 409: 9.470239028476649e-08
Position 829: 8.86167125473617e-08
Position 584: 8.112840403438305e-08
Position 305: 6.873032793011232e-08
Position 1506: 4.5149675063332775e-08
Position 1521: 4.121554569201362e-08
Position 1449: 2.436532405615562e-08
Position 262: 1.9206650590297832e-08
Position 833: 1.8241605912923682e-08
Position 329: 1.730464810938523e-08
Position 217: 1.4193428733966414e-08
Position 212: 8.295247305049905e-09
Position 196: 5.786120633569848e-09
Position 311: 1.2284545800639836e-09
Position 192: 4.606088883918011e-10
Position 824: 2.9319995443626187e-10
Position 203: 2.2022045004602514e-10
Position 313: 1.444750551521362e-10
Position 316: 1.183899991909751e-10
Position 331: 7.655925440170141e-11
Position 292: 7.258901882771197e-12
Position 115: 3.755371383104309e-12
Position 153: 2.715461864674327e-12
Position 135: 1.0407360142925965e-12
Position 128: 8.90145115967227e-13
Position 142: 2.0359711607984843e-14
Position 122: 4.1438929412542185e-15
