Gene = PXYLP1
Position 9891: 0.0002771898215793145
Position 2127: 0.0002708150917020497
Position 4443: 0.00025945315342118373
Position 207: 0.00024402551104442898
Position 678: 0.00024126484991548704
Position 9241: 0.00023221125305722637
Position 6604: 0.00022348996146336953
Position 8014: 0.0002178694106203327
Position 2630: 0.000217017472904497
Position 592: 0.0002048022805790868
Position 9104: 0.00020462837447152914
Position 4629: 0.00018264267815985355
Position 1205: 0.00017846158789933667
Position 2111: 0.00016609489085849967
Position 306: 0.00016386367456961538
Position 827: 0.00016078508797824897
Position 7435: 0.00016069614459765942
Position 4859: 0.0001601703420280405
Position 1874: 0.000152938790188917
Position 7312: 0.00015268756114514845
Position 2823: 0.00014499807497148317
Position 5376: 0.00013761753028213475
Position 2255: 0.00013001806381458743
Position 4061: 0.00010037485137778743
Position 3267: 8.620297555428526e-05
Position 8908: 8.290363329087646e-05
Position 301: 8.023294596161863e-05
Position 2002: 7.364812800462834e-05
Position 1295: 7.187166190027739e-05
Position 2805: 6.908379740892519e-05
Position 6377: 6.437392221715089e-05
Position 1831: 6.342049614846678e-05
Position 391: 6.318354686135223e-05
Position 4064: 6.206221549073924e-05
Position 243: 1.800434795756261e-05
Position 2036: 1.6715414651799294e-05
Position 4905: 1.262615343259377e-05
Position 2645: 1.1985875137912578e-05
Position 600: 1.1736132067684775e-05
Position 1780: 1.1731331949633049e-05
Position 1278: 8.908136727680691e-06
Position 4120: 8.866058125741362e-06
Position 993: 8.304395890761695e-06
Position 1221: 6.554258527103996e-06
Position 988: 4.4283928093853105e-06
Position 1856: 4.412412852769348e-06
Position 771: 3.999317042147843e-06
Position 612: 3.9608712911966105e-06
Position 552: 2.4317810321376072e-06
Position 269: 2.266436082498172e-06
Position 724: 2.0333278533758863e-06
Position 3842: 1.769963251006607e-06
Position 3832: 1.4755283733866386e-06
Position 559: 9.125449712048726e-07
Position 2483: 5.566790102015244e-07
Position 164: 5.37795865312723e-07
Position 695: 4.688709667097726e-07
Position 756: 4.326552684487314e-07
Position 1015: 3.914012651479294e-07
Position 1751: 1.6936121942016776e-07
Position 1880: 1.6523038792516838e-07
Position 1391: 1.478167110957774e-07
Position 1061: 1.4422607798857633e-07
Position 213: 1.3372828045290389e-07
Position 615: 1.321458204995909e-07
Position 3125: 1.2814400737598565e-07
Position 225: 1.1980475823459989e-07
Position 1042: 1.0475709548567136e-07
Position 186: 3.593070879836935e-08
Position 860: 3.1177293508949215e-08
Position 1046: 2.938103947210213e-08
Position 148: 2.106366610341162e-08
Position 856: 1.8387685471234374e-08
Position 962: 8.185298758762071e-09
Position 172: 5.287511308286794e-09
Position 864: 4.374710717860733e-09
Position 215: 4.09114204881535e-09
Position 180: 3.956398955130466e-09
Position 1099: 3.927325834164745e-09
Position 858: 3.9271237310866525e-09
Position 862: 3.50461956780172e-09
Position 1608: 1.8058451176432273e-09
Position 1297: 1.3304798895203648e-09
Position 1523: 1.2466920703197592e-09
Position 1344: 2.167662111404983e-10
Position 1341: 1.9775539093777658e-10
Position 1182: 1.7459364894547388e-10
Position 1142: 4.968147011832326e-14
