Gene = TAF12
Position 854: 3.0340590080007745e-09
Position 549: 1.8646913961405578e-09
Position 924: 1.6864316617892085e-09
Position 79: 1.6491472894063504e-09
Position 38: 1.4695552997455456e-09
Position 574: 1.3632851228884375e-09
Position 966: 1.2622154232969362e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 25035: 0.9999749226080762
Position 37605: 0.999371308445595
Position 29704: 0.986280857675382
Position 39491: 0.7812254826436175
Position 39947: 0.7766970612612059
Position 20900: 0.6682550226466614
Position 18939: 0.6523153970739107
Position 39653: 0.43734661754537435
Position 2005: 0.33540891699098485
Position 31542: 0.3346227875303846
Position 29339: 0.22221413173458604
Position 36209: 0.14559076610820734
Position 39628: 0.1372728449252741
Position 37802: 0.10743582809479021
Position 38396: 0.08284659454952358
Position 21791: 0.042946808742749955
Position 39324: 0.03865824353409817
Position 37980: 0.038601001701510866
Position 39372: 0.023052172700910808
Position 30341: 0.02274443727383359
Position 39744: 0.020986090666831117
Position 27193: 0.02078469685343906
Position 31684: 0.019050300155159326
Position 25948: 0.01802990626194146
Position 1600: 0.01658280997968799
Position 31411: 0.016573143232323277
Position 27080: 0.01364263029641985
Position 30125: 0.013486243054114899
Position 36188: 0.012559641283420256
Position 39658: 0.011754724582390852
Position 2001: 0.010411619355812281
Position 26677: 0.009912740647044706
Position 38427: 0.009646906662800905
Position 31383: 0.009235692102758266
Position 31633: 0.007322253571666991
Position 39994: 0.007124639905156694
Position 38166: 0.006371315874030311
Position 39911: 0.005554180440528216
Position 39343: 0.005188247980722068
Position 38736: 0.004582456173956501
Position 27196: 0.0044213227546918395
Position 30099: 0.0042069614060446965
Position 29572: 0.003988942793002202
Position 39693: 0.0038827287972232655
Position 40109: 0.0038164825469560585
Position 28836: 0.0037726728486458796
Position 30862: 0.003639687813393609
Position 39258: 0.0034820883488008553
Position 37825: 0.0032561599207952146
Position 39700: 0.0026820135561032303
Position 39396: 0.002660494481151547
Position 37779: 0.0025228660237927086
Position 1596: 0.0023645546837345282
Position 30984: 0.002033947654532008
Position 30945: 0.0019158563888211325
Position 39975: 0.0017590693009605714
Position 38102: 0.001744111901377497
Position 39764: 0.0017401920861931717
Position 39633: 0.0017050673910952666
Position 38535: 0.0016499952628797282
Position 38248: 0.0013093735522483128
Position 29716: 0.0012689029432152743
Position 31455: 0.0012619717574671215
Position 38182: 0.0010849764001081667
Position 38308: 0.0009101934964803205
Position 30914: 0.0008710023750255612
Position 38104: 0.0008203146351471382
Position 38476: 0.0007742635093425168
Position 30066: 0.000690880581299171
Position 38549: 0.0006896914980256276
Position 38563: 0.0005723276131694271
Position 1661: 0.000461113821225394
Position 38412: 0.00040236295438638423
Position 38190: 0.00039016608438307415
Position 32450: 0.00037461393277000407
Position 39493: 0.00035919243670592916
Position 38344: 0.0003299441999399357
Position 38333: 0.00030902059627078624
Position 2037: 0.00028529923056487804
Position 38056: 0.00026340281716132833
Position 1279: 0.00024235472809137177
Position 38349: 0.00019658624543563265
Position 37946: 0.00019412629800217524
Position 39971: 0.00019344301266529507
Position 30039: 0.00017399287851457701
Position 39954: 0.00014435711807532115
Position 38108: 0.00010236945466592597
Position 38352: 9.159889533935174e-05
Position 40158: 8.94771702682795e-05
Position 1559: 7.548533761476583e-05
Position 40199: 6.53399999318767e-05
Position 37821: 5.890825394473541e-05
Position 38895: 2.6449741141806554e-05
Position 37406: 6.826954685520206e-06
Position 29955: 5.301847856757764e-06
Position 39795: 2.420845760822502e-07
Position 3545: 9.025333749868212e-13
Position 3328: 4.131358662954171e-13
Position 1275: 1.096866403325052e-13
Position 1299: 2.5376991980768907e-16
Position 1439: 2.258394405705693e-16
Position 1349: 1.410990610414471e-16
Position 1518: 1.048274576212362e-16
Position 1602: 6.424555014079674e-17
Position 1747: 6.322453363422522e-17
Position 1965: 6.286584536831149e-17
Position 2098: 5.806315065342064e-17
Position 1465: 4.702542628376667e-17
Position 1684: 3.1917229707396085e-17
Position 1532: 2.1889232245610212e-17
Position 1445: 2.1166150859188678e-17
