Gene = CHMP5
Position 6579: 0.0016327603323444079
Position 13854: 0.0014862143210149115
Position 1753: 0.0014251862721799129
Position 12196: 0.001329148435734363
Position 598: 0.001293463951546796
Position 2535: 0.0012849454128355947
Position 1817: 0.0011891641958702106
Position 5681: 0.0010666688213101815
Position 1600: 0.0010598638973449022
Position 2469: 0.0009138641489128116
Position 2481: 0.0008583709872660004
Position 3972: 0.0007503907873895526
Position 5367: 0.0007432812346971409
Position 14396: 0.00071736598042065
Position 5342: 0.0007169416338199952
Position 1750: 0.0006870524755405558
Position 14739: 0.0006861341991837282
Position 3756: 0.0006624880316166814
Position 12745: 0.0006453115430419596
Position 2174: 0.000632985447387769
Position 6571: 0.000617410303643761
Position 369: 0.0006036849851900241
Position 4349: 0.0005875946298585062
Position 14110: 0.0005817645308730259
Position 6422: 0.0005679074471149971
Position 3083: 0.0005137795844348254
Position 5808: 0.00048498251130270754
Position 7392: 0.0004018693296721
Position 3712: 0.0003222327826081712
Position 4233: 0.00031412689869400774
Position 631: 0.00029509080465327085
Position 7019: 0.0002868641725592193
Position 6349: 0.0002859212301650647
Position 2164: 0.00025822448727628235
Position 3686: 0.0002294111673339729
Position 2303: 0.0002274460474557526
Position 11639: 0.00021413139056324592
Position 304: 0.00021351688558858854
Position 919: 0.0002002354671462236
Position 2202: 0.00019250645076566655
Position 3011: 0.00017583854231572926
Position 64: 0.00016559920273676848
Position 6499: 0.00015596310688621487
Position 7247: 0.00015413614107701417
Position 76: 0.0001410394920150337
Position 2133: 0.00011857757433493898
Position 1821: 0.00011068538696126474
Position 2509: 0.00010410828566319458
Position 1718: 0.00010090240900232195
Position 6406: 9.020249524547819e-05
Position 1807: 8.92796316254205e-05
Position 11853: 7.834235034646704e-05
Position 807: 7.50852508378718e-05
Position 6341: 7.339625102605384e-05
Position 773: 5.1988728450623245e-05
Position 6311: 5.156963395635345e-05
Position 912: 5.0418098423336285e-05
Position 1316: 4.797461349232457e-05
Position 1953: 4.637779997740309e-05
Position 1162: 4.46209423296261e-05
Position 97: 2.4784285450738894e-05
Position 742: 2.2447487877454687e-05
Position 873: 2.0141368116322895e-05
Position 715: 1.6234051856522617e-05
Position 12451: 1.057280548667667e-05
Position 875: 9.83275233305427e-06
Position 110: 8.864464260487813e-06
Position 1068: 7.822498350257778e-06
Position 116: 7.33171439143066e-06
Position 360: 6.675412482511787e-06
Position 12234: 6.345330090527828e-06
Position 1623: 4.948899041376204e-06
Position 1130: 4.135082411962653e-06
Position 1515: 3.7184975085046295e-06
Position 1472: 2.747949393602107e-06
Position 1615: 2.4425191004466195e-06
Position 988: 1.8676385124800395e-06
Position 610: 1.6631480483899283e-06
Position 938: 1.2473320005404146e-06
Position 322: 2.1922870748826725e-07
Position 325: 1.9910481149583491e-07
Position 1034: 1.2145447845634735e-07
Position 90: 1.1744559530713458e-07
Position 458: 8.826331412502377e-08
Position 108: 8.788315431120334e-08
Position 6401: 6.798476851227318e-08
Position 1026: 1.9171504266530827e-08
Position 1565: 1.300579061764769e-08
Position 567: 9.971940535303831e-09
Position 557: 8.328226620601413e-10
Position 2078: 5.921244564699938e-11
Position 439: 3.4817961888149415e-11
Position 618: 1.1236964060089008e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11513: 0.9999899567274523
Position 6209: 0.9990506175477368
Position 1067: 0.9301149773719461
Position 15866: 0.7670956506857014
Position 2910: 0.6366274386798789
Position 13170: 0.36661407487602926
Position 3455: 0.33558850280613556
Position 5680: 0.30453644753245945
Position 11703: 0.2268260286628376
Position 11719: 0.2176280200952955
Position 3659: 0.17339064327154433
Position 8055: 0.1731569409586635
Position 11731: 0.12620917779271085
Position 6598: 0.12391553429502641
Position 2019: 0.12226574141937026
Position 16029: 0.0920963727513565
Position 567: 0.08873279423540385
Position 1952: 0.07465648338766219
Position 786: 0.06592161062240891
Position 5608: 0.060469846534878705
Position 11807: 0.059679815805740756
Position 2234: 0.055495958034950194
Position 5714: 0.048577525313836356
Position 2534: 0.03791043591577076
Position 11761: 0.03695580101429285
Position 8422: 0.03637313355310726
Position 3424: 0.03548497568010788
Position 8399: 0.03442863421006668
Position 11932: 0.034123804872296326
Position 15678: 0.03402918298621256
Position 13185: 0.03329438247948503
Position 15601: 0.033264617328448313
Position 686: 0.033119304729155766
Position 969: 0.029122087754636428
Position 6979: 0.028790110348488294
Position 5690: 0.02637913075910095
Position 10156: 0.025229633792884638
Position 6520: 0.02431844800227211
Position 2237: 0.02321451482124632
Position 15829: 0.022790869451225392
Position 3515: 0.022397157056807383
Position 9178: 0.021983038586392934
Position 597: 0.021371381217613346
Position 3480: 0.021339150945427023
Position 15411: 0.02089847791942358
Position 7154: 0.019470480348450774
Position 2157: 0.01891574136489112
Position 2257: 0.018236674646601853
Position 6774: 0.018116626607063337
Position 11951: 0.017052470406489297
Position 6790: 0.01586493727642288
Position 8545: 0.015354279533735622
Position 3360: 0.015233287617307172
Position 14006: 0.012530297955380678
Position 4113: 0.011648875416410779
Position 845: 0.009638327380931152
Position 5225: 0.009550743244206798
Position 2086: 0.008899687963607926
Position 15056: 0.008700860446223566
Position 13008: 0.008193861367738295
Position 13233: 0.007816780035601044
Position 1633: 0.00779656995698926
Position 11736: 0.007438459122530364
Position 6938: 0.006981253994746517
Position 1024: 0.006703250719238657
Position 11956: 0.006551984714388515
Position 16533: 0.006456539995210432
Position 13423: 0.006242686094836764
Position 15486: 0.006093996089449768
Position 7120: 0.005479576404873501
Position 6957: 0.005264310699641384
Position 15435: 0.0051667455397499265
Position 16346: 0.004970331538842113
Position 12314: 0.004786234115267177
Position 6822: 0.004649812981486046
Position 8737: 0.004646857799076329
Position 2379: 0.004638088803643163
Position 3785: 0.0040470538205547805
Position 1034: 0.003942002450341419
Position 11775: 0.003932423281856638
Position 1911: 0.0038612794123651425
Position 11784: 0.0038492355484257466
Position 14002: 0.003847807370036094
Position 8214: 0.003846807058734561
Position 15219: 0.0037911570761089562
Position 6803: 0.0036854929230556205
Position 14622: 0.0036499873406793453
Position 7110: 0.003540071602157474
Position 7074: 0.003421878340076592
Position 3664: 0.003412388750041804
Position 13721: 0.0033722159004354003
Position 1979: 0.003227196902094104
Position 13209: 0.0031108661536496814
Position 3390: 0.0028914233858963983
Position 3631: 0.0027583249580340114
Position 2772: 0.002706258144664981
Position 8211: 0.0026082165721180136
Position 13089: 0.002546875513323874
Position 13254: 0.0023803573876951026
Position 2296: 0.0021169775074829727
Position 428: 0.0019878286793917465
Position 3139: 0.0019202939930616425
Position 11763: 0.0018803904636696149
Position 3894: 0.0018362079263660742
Position 5431: 0.0017999736466280225
Position 807: 0.001684168626829883
Position 14026: 0.0016731502038566345
Position 3778: 0.0016315725642578017
Position 9228: 0.0014917301849800323
Position 271: 0.001488463906266551
Position 2747: 0.0014444578611475752
Position 5188: 0.0014252252557510356
Position 754: 0.001403584762587358
Position 16069: 0.001330059997716987
Position 662: 0.0012763126025884953
Position 2810: 0.0012585508288690277
Position 13213: 0.001216382076652563
Position 3543: 0.0011356259269776597
Position 6472: 0.0011265324362798653
Position 1078: 0.0010446145543740082
Position 6899: 0.0010159876457104461
Position 5631: 0.0009559519579990989
Position 16002: 0.0009554764917232609
Position 1999: 0.0009472151879001597
Position 16569: 0.000896517101266909
Position 2667: 0.0008950762648768878
Position 3846: 0.0008506266881997007
Position 2426: 0.0008344569354701668
Position 2419: 0.0007741533028224641
Position 2106: 0.0007675981894838234
Position 3796: 0.0007535426546632691
Position 14218: 0.0007173659804206503
Position 631: 0.0007041138920979909
Position 16320: 0.0006873916611742255
Position 6495: 0.0006731183906308508
Position 496: 0.000657816267330652
Position 2645: 0.0006192720319007168
Position 8712: 0.000602715735427719
Position 1100: 0.0005974690264907914
Position 4232: 0.0005875946298585059
Position 12578: 0.0005862277957762383
Position 13889: 0.0005440188387049174
Position 1956: 0.0005341888889581946
Position 3187: 0.0005320274239804209
Position 1075: 0.0005107842275260754
Position 6655: 0.0005003082718549334
Position 577: 0.00047275269402136696
Position 12004: 0.0004523786684993199
Position 6683: 0.00044198471586980503
Position 6446: 0.0004244929694169141
Position 764: 0.00040514167535532573
Position 2608: 0.00039454300899438994
Position 3638: 0.00037806575337652996
Position 15902: 0.00036383415057768086
Position 2202: 0.0003554359189281862
Position 502: 0.0003408157719968452
Position 2287: 0.0003338833592372945
Position 11983: 0.00032970450011394895
Position 2493: 0.0003081655403875754
Position 1044: 0.00028882503892919525
Position 3027: 0.0002861011526841
Position 2624: 0.0002848665215604406
Position 1416: 0.0002765957215299927
Position 2715: 0.0002609312227205458
Position 1580: 0.0002496678561990936
Position 6404: 0.00023558646277986895
Position 7335: 0.00022505512497746752
Position 12388: 0.00022453345901395305
Position 5451: 0.0002235659258067223
Position 5153: 0.00022255877979259712
Position 12385: 0.00021511508072077597
Position 2315: 0.00021050348571154622
Position 6401: 0.0002097328017290793
Position 3096: 0.00018220610012596283
Position 6437: 0.00017803256257385928
Position 392: 0.00017697265961763445
Position 699: 0.00015598721559225697
Position 7124: 0.00015120974656789528
Position 3975: 0.00015008652749261923
Position 7367: 0.00014901423786376554
Position 12607: 0.00014308562658457862
Position 6827: 0.00014241112572676865
Position 13378: 0.0001391549426847831
Position 2267: 0.00013692547660050598
Position 12021: 0.0001343425965589536
Position 8051: 0.00012789086945122537
Position 1282: 0.00012594164211408005
Position 2647: 0.0001247007344016748
Position 2351: 0.00012218098782063312
Position 12886: 0.00011762975824088137
Position 15351: 0.00011244218320338942
Position 2344: 0.00010933767819851326
Position 862: 0.00010354392659945546
Position 8240: 0.00010101454890155129
Position 1465: 9.515507650907745e-05
Position 3477: 8.260953985509559e-05
Position 1400: 8.022473064004298e-05
Position 1384: 8.002782930205434e-05
Position 1125: 7.975787021486043e-05
Position 6556: 7.263646515164934e-05
Position 7087: 7.111494981191034e-05
Position 369: 7.014755948641404e-05
Position 1714: 6.99255999667324e-05
Position 8075: 6.261731641000631e-05
Position 6355: 5.440991423760756e-05
Position 1547: 5.172146942482874e-05
Position 711: 5.04323513248161e-05
Position 1097: 4.7789182981381965e-05
Position 2568: 4.655072425395313e-05
Position 3860: 4.051831263212324e-05
Position 2574: 3.994182911721727e-05
Position 1732: 3.917459762489176e-05
Position 584: 3.807124708941881e-05
Position 1083: 3.5460134800847564e-05
Position 1424: 3.407795492549479e-05
Position 1662: 3.342049651347226e-05
Position 654: 3.111767044808833e-05
Position 773: 2.8175466126089343e-05
Position 13569: 2.557636689003215e-05
Position 668: 2.4314878419533538e-05
Position 12140: 2.060507144894165e-05
Position 6420: 2.041192691130535e-05
Position 6478: 2.005306177003287e-05
Position 2044: 1.8528393644264557e-05
Position 1348: 1.8106959674930597e-05
Position 2925: 1.5291761416009683e-05
Position 1539: 1.514246511113915e-05
Position 1749: 1.5087720827036637e-05
Position 3190: 1.4302272068867763e-05
Position 2946: 1.4170533605636363e-05
Position 1928: 1.3851604523438025e-05
Position 646: 1.3794821115643141e-05
Position 1501: 1.370672018718198e-05
Position 1690: 1.359377952163146e-05
Position 1666: 1.2863814319607132e-05
Position 1459: 1.0550167947485989e-05
Position 11252: 1.0043272547938447e-05
Position 1121: 9.745747254232749e-06
Position 6553: 9.213449528209673e-06
Position 910: 8.84552348246187e-06
Position 2167: 8.008584939390793e-06
Position 2164: 7.81881889868029e-06
Position 11828: 7.354268263055235e-06
Position 2922: 7.070547168346919e-06
Position 2443: 7.039250532945753e-06
Position 1640: 4.40904175051679e-06
Position 1642: 4.148464066531307e-06
Position 11832: 3.9405747241917905e-06
Position 136: 3.6549396834545454e-06
Position 873: 2.854267590591745e-06
Position 905: 2.631397981957664e-06
Position 1493: 2.6000833701399446e-06
Position 1583: 2.426249103061781e-06
Position 1437: 2.2662336405377834e-06
Position 1726: 2.264028339556896e-06
Position 1299: 2.181847905868675e-06
Position 1803: 2.036724587132039e-06
Position 3825: 1.9972224988436594e-06
Position 1513: 1.929835045473375e-06
Position 1769: 1.876161158208977e-06
Position 1260: 1.8326307226041048e-06
Position 1315: 1.6750408290728311e-06
Position 1472: 1.3360867428232127e-06
Position 1320: 1.235635936612571e-06
Position 3749: 1.1187231058876544e-06
Position 1868: 9.707778518386684e-07
Position 1882: 8.948928933003075e-07
Position 1507: 8.787257015236134e-07
Position 1329: 7.738140108886517e-07
Position 1559: 6.921829459770443e-07
Position 1829: 6.745873978054903e-07
Position 12015: 6.371049562048292e-07
Position 1554: 6.233907942025941e-07
Position 2088: 6.193634130531834e-07
Position 1427: 6.084775556255116e-07
Position 1238: 5.819699211163633e-07
Position 1334: 4.949986046161564e-07
Position 1746: 4.927439822871568e-07
Position 1142: 4.846022173113033e-07
Position 1811: 4.837101701987829e-07
Position 1607: 3.4823418705860603e-07
Position 1692: 3.3962854899588925e-07
Position 11989: 3.2340488368168166e-07
Position 1136: 2.3828439728531863e-07
Position 1080: 2.2278720357744728e-07
Position 1637: 2.0439440429870734e-07
Position 158: 1.8298194142162668e-07
Position 12045: 1.7404684532254307e-07
Position 1293: 1.6083909100501096e-07
Position 3437: 1.431757512147261e-07
Position 1585: 1.347173022328199e-07
Position 1479: 1.2555965536060904e-07
Position 11970: 1.2202628014807676e-07
Position 1130: 1.205095359966336e-07
Position 6236: 8.09008491290934e-08
Position 1786: 6.807662394867742e-08
Position 1433: 3.495283481513234e-08
Position 183: 2.0329428905896592e-08
Position 2272: 1.010321050411966e-08
Position 1774: 3.838636435966547e-09
Position 1151: 3.3377387440158757e-09
Position 1172: 1.4643565525484064e-09
Position 169: 1.517764502793722e-10
Position 231: 1.2607565616314875e-10
Position 889: 5.210076416302511e-11
Position 1148: 4.24333952836394e-11
Position 1595: 3.010923542293559e-11
Position 1440: 2.6019479310171056e-11
Position 1245: 1.3657369933161243e-11
Position 228: 2.3612860332687196e-12
Position 1177: 1.8593718920448456e-12
Position 237: 6.932552110474194e-13
Position 1160: 9.312230759211542e-15
Position 1200: 5.155517029149187e-15
