Gene = MMACHC
Position 99: 1.2284920343673127e-05
Position 753: 1.1602882029230212e-05
Position 8800: 1.1440179865490846e-05
Position 5005: 1.0203066860929582e-05
Position 9802: 9.820028623150126e-06
Position 11136: 9.047379517783065e-06
Position 10997: 8.548723119096972e-06
Position 8476: 7.639670016833843e-06
Position 10715: 6.733558172218193e-06
Position 1540: 4.8707917535830865e-06
Position 1390: 4.557152781839986e-06
Position 422: 4.083486843423762e-06
Position 8371: 3.4699639300365813e-06
Position 8482: 3.1807354260906857e-06
Position 268: 2.3581268698546684e-06
Position 909: 2.1216824121451883e-06
Position 2711: 1.735479742674534e-06
Position 8285: 1.4503003883010476e-06
Position 1067: 9.433123734455517e-07
Position 97: 8.483475203487726e-07
Position 1505: 8.440867058186413e-07
Position 1525: 7.688717107417038e-07
Position 365: 7.004271121490344e-07
Position 61: 5.155343628675518e-07
Position 1912: 4.565865141227836e-07
Position 835: 4.340449799637239e-07
Position 1929: 2.6633847521265897e-07
Position 678: 1.8984339541630843e-07
Position 747: 1.5285951331424333e-07
Position 1703: 1.1403824175942665e-07
Position 688: 1.0286480612339943e-07
Position 606: 9.579500193904752e-08
Position 904: 7.845916652482493e-08
Position 510: 5.885131174002199e-08
Position 1144: 5.2816973580436074e-08
Position 675: 4.83803246993833e-08
Position 498: 4.5025679126299e-08
Position 475: 3.968177457818822e-08
Position 200: 3.905675310110532e-08
Position 911: 3.4960360486249864e-08
Position 672: 1.849529107068185e-08
Position 329: 1.6683016849508702e-08
Position 541: 1.0651592049518237e-08
Position 969: 9.830739617468817e-09
Position 381: 9.729238309480481e-09
Position 453: 8.810597320024354e-09
Position 292: 3.815400113051548e-09
Position 554: 3.757330271394078e-09
Position 467: 1.452577930034808e-09
Position 233: 1.3351957586730669e-09
Position 266: 6.551146732738807e-10
Position 492: 5.387416808989459e-10
Position 469: 4.5202241645914656e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8158: 0.9375395774597165
Position 7302: 0.8315715119375857
Position 12046: 0.2702978454210027
Position 10588: 0.18196408436512396
Position 11727: 0.15399024714577672
Position 11771: 0.09312522149408486
Position 12070: 0.09291183792283013
Position 8742: 0.08050998959579973
Position 10924: 0.06439537638488577
Position 11139: 0.05058953397638227
Position 3652: 0.0462995880660765
Position 7333: 0.04458421016880437
Position 11910: 0.04316770721595197
Position 6176: 0.03680716726369536
Position 13179: 0.034252518981750524
Position 11251: 0.030559182340201045
Position 6005: 0.02855387916253794
Position 7354: 0.02496310659679181
Position 6300: 0.02305210383532376
Position 8224: 0.021968382197441603
Position 8587: 0.02150282213899512
Position 1621: 0.01910092896430144
Position 5108: 0.018905640604761187
Position 11735: 0.018402642744302172
Position 7425: 0.015789745474083225
Position 8896: 0.015245651396893685
Position 3054: 0.015152613282173925
Position 255: 0.01487420116860188
Position 462: 0.01486453053547707
Position 11689: 0.013916984210415848
Position 1113: 0.013873086746365258
Position 3038: 0.012666678703751688
Position 7382: 0.0116840740179051
Position 3199: 0.009744089342531435
Position 10815: 0.00876701030096954
Position 10491: 0.0080094205991526
Position 12767: 0.007537579421658013
Position 12550: 0.007302457885250058
Position 11319: 0.007131868164378248
Position 11656: 0.006874509241423179
Position 907: 0.006280778558487961
Position 3913: 0.006061671332235771
Position 1493: 0.00595626267842961
Position 5104: 0.005750238571925564
Position 12720: 0.005725252362075385
Position 11856: 0.0057239869478985525
Position 2887: 0.005699880434403883
Position 2128: 0.0056173691114938815
Position 12532: 0.005570771744074298
Position 3008: 0.005510836237436681
Position 7672: 0.005070588146173775
Position 8949: 0.005051317730670273
Position 8160: 0.0048276151098922
Position 3403: 0.004674025253227871
Position 8131: 0.0046497365373527055
Position 11092: 0.004591437812427581
Position 2671: 0.004526423262324182
Position 6478: 0.004163543929889767
Position 6033: 0.0038580979686186462
Position 3604: 0.003770640517985191
Position 6057: 0.003678259497704003
Position 2696: 0.0034633996431883956
Position 10848: 0.0032105788094129355
Position 11340: 0.003091379809281805
Position 8060: 0.0030609421255925117
Position 12641: 0.002918034789156707
Position 8416: 0.0028702675636096894
Position 3720: 0.0028495169112290886
Position 3097: 0.002724314827485904
Position 3655: 0.002665294552563188
Position 7955: 0.002587599479711505
Position 9622: 0.0025852897131556874
Position 8843: 0.0025707519949977895
Position 8386: 0.002501158723549743
Position 10282: 0.002489665531019465
Position 484: 0.0024708407834168624
Position 6615: 0.0024628469032471818
Position 5602: 0.0023561393284564987
Position 12955: 0.0023444251441984876
Position 6204: 0.0022292236979235846
Position 8752: 0.00214073197781872
Position 10706: 0.002130950662496561
Position 9268: 0.0020740706017653046
Position 9204: 0.0020518590854608962
Position 9542: 0.0020342451107905205
Position 241: 0.002022243321269024
Position 9385: 0.0019920930038845957
Position 13279: 0.0019133293009632342
Position 921: 0.0019041772337308274
Position 2976: 0.0019010222936330294
Position 7568: 0.0018778960418815683
Position 9780: 0.0018504246867265689
Position 12840: 0.0018182553852767328
Position 3818: 0.001734699541906929
Position 4522: 0.0017168434541758309
Position 8797: 0.0017000124577516227
Position 9709: 0.0016900809907431098
Position 1243: 0.0016464458341945026
Position 12815: 0.0015982809626508972
Position 11108: 0.001563933803982677
Position 9405: 0.0014797787035478818
Position 10307: 0.0014710695503680244
Position 8870: 0.0014641916400860615
Position 4643: 0.0014191857378615946
Position 563: 0.0012527371861835073
Position 3799: 0.0012217586835911935
Position 8592: 0.0011881029420353674
Position 9545: 0.0011880952296040898
Position 6453: 0.0011777205522709399
Position 1077: 0.0011535535802971414
Position 6188: 0.0011496717316518208
Position 9087: 0.0011316586053403996
Position 3066: 0.0010613121876079435
Position 3815: 0.0010607520644248995
Position 10675: 0.0010553794730522137
Position 11800: 0.0010326794212725207
Position 3616: 0.0009617182644306018
Position 8176: 0.0009446343190566205
Position 10986: 0.000939787580024424
Position 11816: 0.0009316895797462398
Position 518: 0.0008932199579604307
Position 9688: 0.0008511603868171844
Position 7860: 0.0008202138464802203
Position 1571: 0.0008164232205426085
Position 2235: 0.0008144041371937565
Position 5451: 0.0007857772165669551
Position 3932: 0.0007826284770787756
Position 2375: 0.0007643095095113013
Position 8664: 0.000759185454897078
Position 4071: 0.0007530355990546066
Position 3540: 0.0007495723244820173
Position 12052: 0.0007494518676501471
Position 11584: 0.0007491369680412741
Position 13148: 0.0007126657383167872
Position 1187: 0.0007110979862121671
Position 12303: 0.0007089676474819468
Position 6117: 0.0006786421639104077
Position 10554: 0.0006656023279133206
Position 9381: 0.0006645026014238714
Position 11067: 0.0006470290751745124
Position 6764: 0.0006364904356162835
Position 9226: 0.000629219607627609
Position 9685: 0.0006134413150620764
Position 1038: 0.0006123534757698435
Position 8686: 0.0005658910837601141
Position 10246: 0.0005423848107129174
Position 12796: 0.0005414222675052999
Position 2915: 0.0005361262650680598
Position 10628: 0.0005190139315449655
Position 8090: 0.00051730718772074
Position 8639: 0.0005122352681191314
Position 10900: 0.0005111402714300113
Position 4558: 0.0005095853836627858
Position 4648: 0.0004991238446477658
Position 11436: 0.00048229134317273847
Position 7278: 0.0004637611463176588
Position 9090: 0.0004633049049420452
Position 4120: 0.00046179039040287106
Position 1642: 0.0004316579134491301
Position 1262: 0.0004316180873458829
Position 113: 0.0004296251350385871
Position 11456: 0.0004290675963874208
Position 990: 0.0004219733800324652
Position 8055: 0.0004119163410120644
Position 1598: 0.00041160606024389
Position 10314: 0.00040834272126556996
Position 9636: 0.0004055467003521029
Position 10625: 0.0004028015272010865
Position 6261: 0.0003955172321575899
Position 8370: 0.00039204853760669157
Position 3843: 0.0003813559027882908
Position 2335: 0.0003730069310220898
Position 2835: 0.00036932153245531127
Position 9271: 0.00036707267214735624
Position 4112: 0.00036460850528398245
Position 3477: 0.0003619245348322818
Position 2268: 0.00036095459424377157
Position 7930: 0.00035933196233862096
Position 11615: 0.0003430120061210797
Position 9571: 0.00034283196698202287
Position 7413: 0.0003247173701302591
Position 10687: 0.00032314574725221794
Position 11881: 0.0003228422764573471
Position 10366: 0.00031432385355404275
Position 10171: 0.00031374862614267013
Position 3589: 0.00030293960569274315
Position 3114: 0.0002932278676650161
Position 12361: 0.0002921694137826501
Position 5897: 0.00029146565785839767
Position 1420: 0.00029027308411475777
Position 3070: 0.00028681313699311815
Position 8168: 0.00028414632218499373
Position 10786: 0.00028180812771956684
Position 259: 0.00028169473961729187
Position 6010: 0.0002776693924449274
Position 3857: 0.0002743772571599309
Position 8200: 0.0002701360787120629
Position 2838: 0.0002678392139238717
Position 1546: 0.0002646275405399491
Position 2442: 0.0002644665301294265
Position 3970: 0.000263291194117601
Position 10289: 0.000258700926672959
Position 10896: 0.00025758345579837076
Position 4812: 0.00025301080667503966
Position 6862: 0.00024928073333273725
Position 6157: 0.0002449298494922597
Position 11920: 0.0002440849178823765
Position 9462: 0.0002389690017402959
Position 2421: 0.00023354077474578255
Position 285: 0.00022464375485919453
Position 10078: 0.00021861719919061767
Position 8702: 0.0002069057379458442
Position 11291: 0.00020651846846274406
Position 7826: 0.00020009955206061968
Position 2595: 0.00018934109727714921
Position 12229: 0.00018766841558410575
Position 6064: 0.00018055061135660493
Position 10258: 0.00017930558150802375
Position 2862: 0.00017872757200593743
Position 8518: 0.0001784363129905852
Position 10960: 0.00017755212364947728
Position 740: 0.00017737779305335762
Position 5477: 0.000173567456997569
Position 11267: 0.00016805111558388443
Position 1137: 0.00016699136517791125
Position 2929: 0.00015622795356464702
Position 8803: 0.0001502599709833208
Position 8821: 0.0001402312507420674
Position 9748: 0.000139062268057327
Position 1454: 0.00013686868823957463
Position 8618: 0.0001368051062213321
Position 7809: 0.00013647746168723215
Position 11070: 0.00013613347934301985
Position 4406: 0.00013426619462956262
Position 7692: 0.0001341898991062789
Position 116: 0.00013195569365566135
Position 2466: 0.00013001791276972478
Position 8815: 0.0001283164366141911
Position 9949: 0.0001281449203310397
Position 2100: 0.00011802818938462426
Position 11218: 0.00011147844787739207
Position 467: 0.00010585391348118363
Position 9107: 0.00010338191632646937
Position 3765: 0.0001011680345742546
Position 1963: 0.00010034289719851773
Position 1540: 9.40747582023435e-05
Position 292: 9.323569164095097e-05
Position 1116: 9.271540566115283e-05
Position 8952: 9.245242254000105e-05
Position 2237: 9.101960444944436e-05
Position 2273: 8.655138071516876e-05
Position 8426: 8.576043121970066e-05
Position 1190: 8.301020020202158e-05
Position 1654: 8.266279154841953e-05
Position 2568: 7.52918955200897e-05
Position 10135: 7.31912631389615e-05
Position 8602: 7.290629688052319e-05
Position 10249: 6.918529325707609e-05
Position 10543: 6.885224366844879e-05
Position 10496: 6.850276474167963e-05
Position 2615: 6.690046732305661e-05
Position 1315: 6.125102197282497e-05
Position 7538: 5.892718415066288e-05
Position 1944: 5.68543973075046e-05
Position 9027: 5.3173231607803425e-05
Position 9751: 5.2236705335040624e-05
Position 9844: 5.166696467790266e-05
Position 8635: 4.985718052788713e-05
Position 9034: 4.831003031970207e-05
Position 8872: 4.756643632604894e-05
Position 8962: 4.5928283836094546e-05
Position 138: 4.342169807431622e-05
Position 945: 4.286144035810201e-05
Position 9736: 4.185195624229485e-05
Position 264: 4.1713604666091244e-05
Position 9286: 4.0910217494054084e-05
Position 1522: 3.878230128937756e-05
Position 1499: 3.6964538777080574e-05
Position 8444: 3.105404282214006e-05
Position 387: 3.056154494399975e-05
Position 8106: 2.685682922168624e-05
Position 8448: 2.4109810340513298e-05
Position 7695: 2.027755926746456e-05
Position 3632: 1.9483508489085737e-05
Position 5494: 1.278803137374779e-05
Position 8525: 1.1654729908879676e-05
Position 5168: 1.126961750163917e-05
Position 11029: 1.0561094252994003e-05
Position 2012: 9.892918148923258e-06
Position 3252: 9.852323531373561e-06
Position 8613: 9.426326535708057e-06
Position 3573: 9.2312695561717e-06
Position 8507: 8.51543554641625e-06
Position 1450: 8.3000300253618e-06
Position 948: 8.200439467430823e-06
Position 2287: 8.139423717162525e-06
Position 889: 7.598654781002221e-06
Position 490: 4.8773637998214565e-06
Position 2151: 4.366185950389983e-06
Position 1043: 4.349949220569351e-06
Position 997: 4.022357635305664e-06
Position 2956: 3.5320679439930414e-06
Position 1356: 2.8154723385415736e-06
Position 1807: 2.6639443000826257e-06
Position 1346: 2.5647771534779595e-06
Position 153: 2.5587686915860007e-06
Position 3944: 2.4551127009023848e-06
Position 3242: 2.2845652992319965e-06
Position 697: 2.2319332556975242e-06
Position 580: 2.076534477346376e-06
Position 2066: 1.999386139022519e-06
Position 4478: 1.947986315590782e-06
Position 1510: 1.8604726803277166e-06
Position 2452: 1.738953053980833e-06
Position 522: 1.489545207461513e-06
Position 298: 1.352513622161799e-06
Position 4092: 1.3300870811194435e-06
Position 345: 1.258658251226155e-06
Position 2677: 1.2202556153371488e-06
Position 1886: 1.1700250003339168e-06
Position 498: 1.1056981918326958e-06
Position 746: 1.0981843859529048e-06
Position 2186: 8.906028987383964e-07
Position 2318: 7.239597291194563e-07
Position 2357: 7.202291484698478e-07
Position 2172: 7.185280056630334e-07
Position 1259: 6.651865998473093e-07
Position 1144: 5.664847257326547e-07
Position 2347: 5.026894526607223e-07
Position 777: 4.845448712557074e-07
Position 952: 3.525613102500944e-07
Position 1400: 2.707629228616366e-07
Position 665: 2.516227436833613e-07
Position 1359: 2.2806058113585403e-07
Position 1027: 2.2408807138917414e-07
Position 1289: 1.6862283055202848e-07
Position 1317: 1.2590733227723606e-07
Position 360: 1.1371851362744598e-07
Position 426: 1.135384821889487e-07
Position 8486: 1.008710503152359e-07
Position 1052: 9.92850296847429e-08
Position 1768: 9.68818411761361e-08
Position 1284: 9.013695785236355e-08
Position 718: 8.709892847768883e-08
Position 200: 7.690924314344099e-08
Position 969: 4.726598048996542e-08
Position 574: 4.6020279148410275e-08
Position 835: 4.31994918487472e-08
Position 753: 4.09988829615065e-08
Position 1608: 3.8807071502219087e-08
Position 782: 3.8381424544877343e-08
Position 1377: 3.671303620979266e-08
Position 1436: 3.558984004817719e-08
Position 1992: 2.8546537250408094e-08
Position 1389: 2.7669326245680582e-08
Position 1056: 2.5238729338469722e-08
Position 714: 1.5948677338279253e-08
Position 530: 1.5390695040111772e-08
Position 492: 1.4151629028705537e-08
Position 1466: 1.1214310417147603e-08
Position 309: 9.599694625519457e-09
Position 1002: 7.0166707911776235e-09
Position 1196: 7.0102959921589e-09
Position 312: 6.976542750818316e-09
Position 206: 6.226424555420702e-09
Position 306: 4.707414606028018e-09
Position 708: 3.7313405122910286e-09
Position 963: 3.295119630620335e-09
Position 1000: 2.5832172000517203e-09
Position 436: 2.5124557123496644e-09
Position 796: 1.7282671988590735e-09
Position 598: 1.3643386413662602e-09
Position 365: 1.3301039750817257e-09
Position 318: 1.2006537383357793e-09
Position 8311: 1.1006594539191942e-09
Position 300: 2.4950585558013117e-10
Position 617: 4.6834379765149934e-11
Position 612: 4.323376897797498e-11
Position 606: 2.042782440847204e-11
Position 83: 1.2780965724193069e-11
