Gene = GKAP1
Position 1252: 0.00037327136868036716
Position 4696: 0.0003625098719656627
Position 4035: 0.00035718480442258456
Position 3258: 0.00034401343094280943
Position 3726: 0.0003222414136359932
Position 752: 0.00031978723695566015
Position 1303: 0.0003122704898187453
Position 37474: 0.00024224264462680852
Position 640: 0.00019433638198456622
Position 645: 0.00018396349306012603
Position 11331: 0.00012688882262123016
Position 1931: 9.703209816396876e-05
Position 257: 8.45134063914359e-05
Position 1504: 8.094975969245735e-05
Position 807: 7.401913866042147e-05
Position 1084: 6.950196025892766e-05
Position 1093: 6.402795842743112e-05
Position 1105: 6.378191490993733e-05
Position 4836: 5.444185050920499e-05
Position 1075: 5.181455404992286e-05
Position 259: 4.656459056454505e-05
Position 689: 4.5798792888516797e-05
Position 61: 3.337510962873592e-05
Position 993: 2.6599752314362076e-05
Position 2831: 2.594042773932853e-05
Position 1024: 2.491809845536458e-05
Position 489: 2.281754707926435e-05
Position 2001: 2.0668967128894133e-05
Position 2432: 1.793898113994207e-05
Position 2057: 1.6525738690850013e-05
Position 674: 1.4239861074788753e-05
Position 504: 1.2829855920495101e-05
Position 1079: 1.1090872506678381e-05
Position 1291: 7.70936300090274e-06
Position 854: 6.765504216232067e-06
Position 910: 6.639719741029571e-06
Position 1289: 5.714931277018719e-06
Position 1314: 4.830653391565261e-06
Position 1128: 3.880178382592446e-06
Position 983: 2.0175305537754713e-06
Position 1135: 1.2778726793101343e-06
Position 1631: 9.170478938761817e-07
Position 1271: 8.78250408584513e-07
Position 3566: 6.518714579373742e-07
Position 50: 4.7227596924558e-07
Position 519: 3.4181247944031743e-07
Position 1482: 2.7751843019411696e-07
Position 129: 1.4819347318887414e-07
Position 1342: 4.32442715339189e-08
Position 1416: 1.4819384888464275e-08
Position 773: 1.246793447626913e-08
Position 1386: 1.112660012333722e-08
Position 1352: 5.712056050205838e-09
Position 828: 4.504498237730886e-09
Position 822: 5.869953552031589e-13
Position 599: 2.4504403832516934e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18413: 0.9983286882168269
Position 28292: 0.9461295881645528
Position 11181: 0.9210386416898576
Position 32903: 0.8806705871724876
Position 614: 0.7773907265979831
Position 37337: 0.723657370380716
Position 51014: 0.5988151888927534
Position 24643: 0.49569794533280565
Position 8785: 0.44271113781326366
Position 29063: 0.4221938758702974
Position 25402: 0.4098942917794145
Position 19643: 0.3861903110188103
Position 44658: 0.33987380600110484
Position 33198: 0.2893328045821935
Position 6073: 0.28389002381827166
Position 33175: 0.2524150990882773
Position 31962: 0.24592755132263738
Position 1382: 0.2315529099212939
Position 52491: 0.23016288956801298
Position 19857: 0.21742365147084755
Position 52162: 0.12953425607506233
Position 20421: 0.12281361073494977
Position 5085: 0.09936218374633837
Position 10904: 0.09106281951967303
Position 8331: 0.0746820125129348
Position 41874: 0.06661719170985814
Position 51212: 0.06180656699061673
Position 1219: 0.060901314743084745
Position 17784: 0.05997011738131974
Position 45700: 0.05969272079188593
Position 32862: 0.05789064282345551
Position 11632: 0.05470504234911657
Position 24724: 0.05305429224116888
Position 3039: 0.047296537366177706
Position 8210: 0.04279733302223469
Position 33478: 0.042162983547707096
Position 43155: 0.04168254570317608
Position 3174: 0.03636108481075702
Position 19653: 0.03525860828303815
Position 11477: 0.03468721625968432
Position 28991: 0.034587450318794205
Position 9948: 0.03244667046026939
Position 33146: 0.030609264190918074
Position 31938: 0.027762384513427323
Position 10873: 0.024143061171805195
Position 38862: 0.022609490008066967
Position 644: 0.022558824810231845
Position 6763: 0.021179732632410703
Position 38000: 0.02111086969338875
Position 796: 0.02108505277164104
Position 6734: 0.018589494452358538
Position 25162: 0.015816813200648643
Position 11529: 0.012971189226471174
Position 45938: 0.01175289474656491
Position 11474: 0.011463861743486244
Position 3132: 0.01087184627941464
Position 3835: 0.010870088590102387
Position 29088: 0.01005761595385846
Position 28772: 0.00899185183257539
Position 20095: 0.008675268609903147
Position 39352: 0.008501001026880674
Position 38479: 0.008448142616712695
Position 40796: 0.008280915886891725
Position 28900: 0.008023225450289315
Position 19694: 0.007301103571283418
Position 15340: 0.007002872125807521
Position 8517: 0.006836081281563338
Position 19995: 0.006653433082326396
Position 39308: 0.006602216986063087
Position 38530: 0.006287084891485113
Position 37173: 0.006161513846512481
Position 19905: 0.005884843712432549
Position 42361: 0.005843036746755256
Position 8654: 0.005829878902333084
Position 12306: 0.005803960272235758
Position 1194: 0.005651204782593633
Position 22755: 0.005529148756410668
Position 12390: 0.0055134331297158855
Position 8843: 0.005180427281063384
Position 8751: 0.005019228356590495
Position 5061: 0.004860901385759889
Position 22588: 0.004789603253014433
Position 39588: 0.004654814507198278
Position 41066: 0.00438216099758338
Position 33234: 0.004270542790678995
Position 24488: 0.004093310114989275
Position 11119: 0.004059670763047352
Position 39874: 0.0038197779217954433
Position 25415: 0.0036763104482564752
Position 19861: 0.003601198421355762
Position 20108: 0.0035767067257540773
Position 19770: 0.0035369440838539322
Position 11792: 0.0034363015296087276
Position 9533: 0.002954784683855838
Position 972: 0.0028436802361138046
Position 25131: 0.0027934751445663746
Position 19915: 0.0027721764924641345
Position 3060: 0.002718898810397908
Position 33249: 0.0026601516999733956
Position 19358: 0.0025565361900126604
Position 458: 0.0025483414544785216
Position 18754: 0.002379569576822488
Position 38360: 0.0019030095067925146
Position 3650: 0.0019023355849117326
Position 36406: 0.0018900664750841607
Position 12416: 0.0018205244531760512
Position 838: 0.001798982421794192
Position 28835: 0.0017957755504953007
Position 20047: 0.0017609263812971981
Position 40245: 0.0016931909771431399
Position 18501: 0.0016713113199824225
Position 858: 0.0016131625720999646
Position 19508: 0.001601660165908528
Position 11652: 0.0014715388035303825
Position 8236: 0.001455202144932181
Position 19891: 0.001381806994502851
Position 9566: 0.0013662579328099413
Position 28734: 0.0012813026855296936
Position 4752: 0.0012633173703063493
Position 5231: 0.0012589794034270796
Position 29541: 0.0012468242158240992
Position 20319: 0.0012377262946235295
Position 22804: 0.001223967017789139
Position 1300: 0.001212404598639101
Position 4156: 0.0012084785907787025
Position 34038: 0.0011883095071583616
Position 38046: 0.0011823629802507963
Position 21779: 0.0011500392084768526
Position 773: 0.0011278334513223234
Position 24816: 0.0010789891438259668
Position 19405: 0.0010696555998017652
Position 5257: 0.0010376599787453253
Position 4135: 0.0009787027628905
Position 31207: 0.0009677657900256935
Position 29491: 0.0009565335026039422
Position 23577: 0.0009520519987108913
Position 8437: 0.0009353828077474766
Position 18815: 0.0008757986145829164
Position 21026: 0.0008704265102607563
Position 1235: 0.0008607165161642446
Position 1197: 0.0007691494453215314
Position 39787: 0.0007191837005423702
Position 1330: 0.0007092618510149754
Position 640: 0.0006795528788755213
Position 21009: 0.0006550705573037663
Position 34806: 0.000542814082738407
Position 1725: 0.0005276223025343776
Position 4616: 0.0005253311254905817
Position 18766: 0.0005209071722984656
Position 39053: 0.0004856780937249814
Position 1138: 0.0004844585615175435
Position 5918: 0.0004823301243245437
Position 1930: 0.00048094036680035876
Position 39257: 0.0004789372406815964
Position 36953: 0.00047301013110910713
Position 39117: 0.0004680653070651252
Position 29935: 0.0004431322596402966
Position 19576: 0.000438320289924627
Position 510: 0.00041084794298209464
Position 18697: 0.00039639173464742705
Position 29961: 0.0003957608847976536
Position 3151: 0.00039530545565305455
Position 18655: 0.0003675215077745711
Position 5102: 0.000366954244106838
Position 18620: 0.00036476626944654655
Position 36077: 0.00035923804700809295
Position 21756: 0.00034531772945809
Position 28804: 0.00034189856186973063
Position 3808: 0.00031687196685195867
Position 560: 0.0002972015281163396
Position 7985: 0.00028318802261572567
Position 1580: 0.00028043209987687896
Position 1386: 0.00027584722432614535
Position 34008: 0.0002383257860175469
Position 34617: 0.00021430435634443466
Position 20161: 0.00021346360925406508
Position 29813: 0.00019818414679973067
Position 34827: 0.00019722375657465785
Position 981: 0.00016310808637871361
Position 34421: 0.000160094475930695
Position 34343: 0.00015214872463964132
Position 3302: 0.00014236827164650762
Position 19661: 0.0001402089300251084
Position 31203: 0.00013549960334395284
Position 3296: 0.0001266437295370728
Position 1749: 0.00012469152964907703
Position 19528: 0.00011427967624161363
Position 8037: 0.00011386512424297014
Position 1630: 0.00011208835128079594
Position 19867: 0.00010470630770672689
Position 34703: 0.0001044859135109791
Position 4979: 0.00010000463004594729
Position 419: 8.915630771903219e-05
Position 689: 7.382560895828445e-05
Position 623: 6.513447171836984e-05
Position 19439: 6.379983833063922e-05
Position 3719: 6.149083145895453e-05
Position 124: 5.882152215311667e-05
Position 18699: 5.8566741189216225e-05
Position 18652: 5.44247357463413e-05
Position 30113: 5.2405363757482005e-05
Position 1238: 4.6292706764929625e-05
Position 3274: 4.396233427741167e-05
Position 1256: 3.3735144846406714e-05
Position 31228: 3.3728616966550365e-05
Position 35118: 2.9439708286744817e-05
Position 142: 2.182466603067213e-05
Position 34011: 1.8669554905161124e-05
Position 1800: 1.7462233050664097e-05
Position 2597: 1.722572544717343e-05
Position 2232: 1.5251334673039953e-05
Position 381: 1.4298913947157212e-05
Position 1070: 1.1196093532576054e-05
Position 11543: 1.1164339490185682e-05
Position 3078: 1.0447926463744599e-05
Position 710: 9.42472021457251e-06
Position 655: 9.178235441413847e-06
Position 2578: 8.714702292155065e-06
Position 370: 7.550980811176265e-06
Position 103: 5.080765164103148e-06
Position 383: 4.771626996320512e-06
Position 26933: 3.972217628436197e-06
Position 584: 3.551944134656442e-06
Position 129: 3.481173912116229e-06
Position 25836: 3.456102650626114e-06
Position 347: 3.2966333371203338e-06
Position 807: 3.2433833125448283e-06
Position 895: 3.115346363187859e-06
Position 986: 3.064965629944519e-06
Position 2177: 2.6876464669021126e-06
Position 26342: 2.6875464499595244e-06
Position 1974: 2.2648153678107883e-06
Position 2048: 2.1284136142204055e-06
Position 866: 2.0134152338088476e-06
Position 29319: 1.9885385908596873e-06
Position 504: 1.5414466291882186e-06
Position 1158: 1.3471314927949558e-06
Position 1005: 1.2974746395654706e-06
Position 1087: 1.0985995994501223e-06
Position 1008: 9.938123617941702e-07
Position 746: 9.375435889960759e-07
Position 2001: 9.272595511414429e-07
Position 1856: 8.443486865096738e-07
Position 279: 7.207567755811901e-07
Position 300: 5.868922230106143e-07
Position 289: 5.711857341564156e-07
Position 22613: 5.537667787518185e-07
Position 220: 4.5629558376737373e-07
Position 25951: 3.819997506169223e-07
Position 437: 3.141643989955211e-07
Position 159: 2.7474326020522047e-07
Position 285: 1.4472575199382468e-07
Position 483: 1.3710045670274747e-07
Position 189: 1.3664417045972377e-07
Position 910: 1.2774449555907918e-07
Position 92: 1.1710252639534782e-07
Position 474: 9.020528041216637e-08
Position 393: 6.22044101484388e-08
Position 752: 4.605546104397983e-08
Position 1555: 3.627913304063252e-08
Position 3064: 2.9432718213360935e-08
Position 1398: 2.3050665823776766e-08
Position 1043: 1.65839560756439e-08
Position 239: 1.4322009180309752e-08
Position 1478: 1.2320651689507268e-08
Position 198: 9.758149449626398e-09
Position 25377: 9.452948047718607e-09
Position 195: 8.522497380566647e-09
Position 1202: 8.28573085556592e-09
Position 1342: 5.297957907585192e-09
Position 193: 4.614612056491045e-09
Position 1320: 3.78875681288544e-09
Position 186: 1.9871821228746823e-09
Position 168: 1.6201789803008138e-09
Position 873: 8.54671270947772e-10
Position 1416: 6.824500193611705e-10
Position 1282: 6.543841744197259e-10
Position 170: 5.895413787503241e-10
Position 230: 3.9151329231449214e-10
Position 697: 3.885781315874076e-10
Position 205: 2.1040978618177673e-10
