Gene = CARD19
Position 11787: 0.0015804322574725672
Position 423: 0.001516069382753494
Position 353: 0.001426650626374977
Position 890: 0.00122123353643482
Position 465: 0.0010108164739949406
Position 1867: 0.0009943069966658166
Position 3342: 0.0009736586773653992
Position 16076: 0.0009393419591975687
Position 1837: 0.000811623138176134
Position 3335: 0.0007059475786494915
Position 2066: 0.0006854626606411131
Position 8189: 0.0006506662686090181
Position 8763: 0.0006471916891550909
Position 4726: 0.0005790362229700704
Position 4650: 0.0005606649085025644
Position 4237: 0.0004627077546799039
Position 12417: 0.0004228813841138427
Position 199: 0.0004220390831674655
Position 5139: 0.0004101062395026036
Position 116: 0.00037317238110319594
Position 3936: 0.0003268491104711237
Position 469: 0.0003192731858288161
Position 467: 0.00027207859522400526
Position 276: 0.000267231987109261
Position 442: 0.0002460243476031437
Position 272: 0.00023932424625604438
Position 510: 0.00023409115467653234
Position 15102: 0.0002009491918679373
Position 2316: 0.00016982423656555846
Position 843: 0.00015652707510237015
Position 16577: 0.0001343397046731859
Position 503: 0.00012759946635660215
Position 678: 0.00010627663883174213
Position 481: 0.0001011464657105239
Position 252: 9.179822546020067e-05
Position 265: 7.685834503789467e-05
Position 646: 7.422095603151732e-05
Position 3898: 6.424450386881228e-05
Position 309: 5.9398993251058735e-05
Position 16839: 5.3428234657205373e-05
Position 3893: 4.967730759076046e-05
Position 302: 4.880075788386872e-05
Position 4573: 4.548537795294448e-05
Position 932: 3.950884725734056e-05
Position 369: 3.939521074985519e-05
Position 1621: 2.9716846762626394e-05
Position 471: 2.8809178829445557e-05
Position 660: 2.6126460981330887e-05
Position 513: 2.460985471142734e-05
Position 372: 2.2668986470521267e-05
Position 287: 2.0092038629086807e-05
Position 803: 2.0041430923595415e-05
Position 1824: 1.901537754413921e-05
Position 1920: 1.6721233721495165e-05
Position 493: 1.4721785053081543e-05
Position 183: 1.1372449701294839e-05
Position 47: 1.132416242407525e-05
Position 33: 6.101242592093674e-06
Position 552: 5.432191707939672e-06
Position 681: 5.039170576362623e-06
Position 702: 3.872321923203613e-06
Position 2085: 3.298346613283517e-06
Position 544: 1.8946783549390723e-06
Position 311: 1.882338989129134e-06
Position 749: 1.4657612913865379e-06
Position 2513: 1.0099203030035323e-06
Position 216: 7.398418748965645e-07
Position 122: 7.293966081873921e-07
Position 765: 5.25340907444784e-07
Position 1008: 3.104099632251613e-07
Position 1255: 1.6839678326952295e-07
Position 1038: 5.4136987836561684e-08
Position 473: 9.99760329822231e-09
Position 478: 6.885245249814688e-09
Position 707: 5.225422077067223e-13
Position 338: 4.549644367868055e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16773: 0.9564993801959809
Position 14349: 0.8019399955379841
Position 15999: 0.7672040037162132
Position 11455: 0.7522182959963302
Position 3480: 0.5874288768132682
Position 12772: 0.4051344216818424
Position 707: 0.37608842881205123
Position 8071: 0.2642511163409027
Position 11503: 0.2473186465549608
Position 9087: 0.2218073442762218
Position 792: 0.21651279344562016
Position 4698: 0.20761800351829057
Position 15785: 0.19696321450298762
Position 14302: 0.15516956984346936
Position 5184: 0.13676522983377065
Position 15195: 0.12899767142430296
Position 3142: 0.12204178558470223
Position 6926: 0.1153613477080541
Position 12070: 0.08147170197050538
Position 3010: 0.07635542974529504
Position 14134: 0.07352247360870152
Position 226: 0.0710311434621263
Position 5244: 0.06989312879807855
Position 15660: 0.06861293943255378
Position 14869: 0.054315945898170626
Position 841: 0.054252097581662995
Position 12198: 0.04190827356727137
Position 4381: 0.03558318699219363
Position 2464: 0.0275732369123742
Position 15157: 0.02755303568807174
Position 13036: 0.025094661384298642
Position 16387: 0.021492513296116296
Position 3504: 0.020656008159248652
Position 15931: 0.017786443822595796
Position 4447: 0.016202521925043293
Position 12223: 0.01598030651232368
Position 2056: 0.014935166752089947
Position 2012: 0.01458031099819473
Position 6327: 0.014455898775741563
Position 12663: 0.01378024533432135
Position 765: 0.012806923734010121
Position 12036: 0.0119238922435668
Position 15366: 0.011839001874358986
Position 12226: 0.011752678983138502
Position 2029: 0.011613176337204375
Position 6294: 0.011580979784801852
Position 6788: 0.011215562620972992
Position 15288: 0.010618846100367611
Position 7942: 0.010271373346511696
Position 3409: 0.0094633839224516
Position 1682: 0.009042978308613394
Position 16422: 0.008978664888408174
Position 16703: 0.008143978046961622
Position 12560: 0.007440502386295341
Position 8195: 0.0072636184649811876
Position 598: 0.007254966065941509
Position 1831: 0.007112285783053389
Position 269: 0.006879578939745009
Position 16419: 0.006630212193463518
Position 3095: 0.006416459144890443
Position 13962: 0.005646223544161708
Position 2429: 0.005481291754006098
Position 14852: 0.005456944874839397
Position 12303: 0.005453072087273201
Position 14364: 0.00533948450644456
Position 14966: 0.005273637411433217
Position 12250: 0.005139277903570862
Position 12044: 0.004896892683315569
Position 3270: 0.004091993277851162
Position 4725: 0.0032204728097327898
Position 3122: 0.0030824064835341196
Position 15463: 0.003056211495503362
Position 16642: 0.002998957531756891
Position 6168: 0.0029351790442592117
Position 506: 0.0029297045720314274
Position 745: 0.0029012577372817495
Position 6452: 0.0026381752291149752
Position 241: 0.0026134564463893136
Position 8453: 0.0025869866760854766
Position 3167: 0.002536773729771504
Position 2061: 0.002419999449631481
Position 3233: 0.002373467271876016
Position 1815: 0.002364844927313374
Position 15968: 0.0022656678074069636
Position 2969: 0.0021693839928140757
Position 15893: 0.002096915633466904
Position 1526: 0.002073107265222346
Position 541: 0.0019991853811934654
Position 14759: 0.0018265185056709672
Position 1969: 0.0017598995330470354
Position 3431: 0.0016757242124941511
Position 11711: 0.0015804322574725672
Position 16401: 0.0015517464390391014
Position 1313: 0.0015277182128921203
Position 15856: 0.0013658560997274432
Position 14936: 0.0013542176388405998
Position 15870: 0.0012694378092701008
Position 2983: 0.0012654415779375476
Position 4634: 0.001210144881376433
Position 12414: 0.0011948347146502575
Position 774: 0.0011411711340036932
Position 17056: 0.001127651658131791
Position 3317: 0.0010886006714237563
Position 14886: 0.0009615655881801092
Position 4119: 0.00085746789166414
Position 1854: 0.0008446194290490086
Position 4470: 0.0007928695861541904
Position 879: 0.0007762331419215449
Position 2708: 0.0007659792716865981
Position 15938: 0.0007311152721327339
Position 3144: 0.0007278972142473929
Position 16071: 0.000715059173696784
Position 16834: 0.0007116506760759491
Position 3637: 0.0006730722674518963
Position 3565: 0.0006725986372001871
Position 1757: 0.0006701556260052619
Position 2889: 0.000653266041166977
Position 8632: 0.0006471916891550901
Position 16869: 0.0006370635087612945
Position 3597: 0.0006333745833378634
Position 6354: 0.0005925281240903705
Position 16196: 0.0005820066808422508
Position 2918: 0.0005781576935947203
Position 14253: 0.0005323299105799968
Position 15804: 0.0004583729293341619
Position 16217: 0.00044467767107686886
Position 714: 0.0004441173833609884
Position 16791: 0.0004384239801772333
Position 4393: 0.0004380121929089742
Position 1279: 0.0004292847709617268
Position 1927: 0.00040982899881356305
Position 1998: 0.00034864294750659556
Position 16781: 0.00034684464103740877
Position 344: 0.0003227819089051459
Position 2892: 0.00030882111979416697
Position 2359: 0.00030520022587907043
Position 15822: 0.00029748069368531744
Position 15567: 0.00026474087662956594
Position 3778: 0.00026404586138981193
Position 12785: 0.00026279751714023173
Position 501: 0.00025897141639359076
Position 216: 0.0002411814021266062
Position 4414: 0.00023217286176800765
Position 2084: 0.0002292522099807646
Position 602: 0.00019579746084722596
Position 4649: 0.00018263742281236057
Position 1349: 0.0001801029169319032
Position 3728: 0.00017671116579047596
Position 1883: 0.00017567578989016093
Position 16285: 0.0001742290247617978
Position 1082: 0.00017304204161040998
Position 1985: 0.00013838635449730475
Position 1603: 0.00012929767983130953
Position 17032: 0.00011527389580264035
Position 1741: 0.00011490624885108018
Position 2192: 0.00011438051749028185
Position 1718: 0.00011157127300592763
Position 5045: 0.00010321424874449509
Position 4904: 0.00010098654066335713
Position 15237: 9.627325450810344e-05
Position 1482: 9.559649901932315e-05
Position 302: 8.381166446538612e-05
Position 668: 8.117161885172456e-05
Position 4884: 7.610001667076232e-05
Position 453: 7.349710880514986e-05
Position 876: 7.24616193830211e-05
Position 2489: 6.711920179485816e-05
Position 379: 5.863986829418585e-05
Position 2257: 4.752959228194166e-05
Position 1114: 4.5261240608280024e-05
Position 15033: 4.5194106911650426e-05
Position 660: 4.126480574594342e-05
Position 1424: 4.0066987741978845e-05
Position 15012: 3.635371584962905e-05
Position 4271: 3.496170463816122e-05
Position 13097: 3.217804933601781e-05
Position 1619: 3.0131314247868938e-05
Position 1771: 2.7672935270967097e-05
Position 1703: 2.6560226769900285e-05
Position 3697: 1.2685666989642453e-05
Position 530: 1.2642609491165654e-05
Position 532: 1.180982199850162e-05
Position 779: 1.0140294345021468e-05
Position 252: 9.560026115434192e-06
Position 14641: 7.339434470012029e-06
Position 614: 4.7693983817743105e-06
Position 2528: 4.7310226018765565e-06
Position 1661: 4.645380186251772e-06
Position 396: 2.9987522372013836e-06
Position 516: 2.9894650334757983e-06
Position 436: 2.796317888218272e-06
Position 394: 2.56574596888895e-06
Position 2140: 2.326718590500372e-06
Position 134: 2.23368848673076e-06
Position 287: 1.8558818033513792e-06
Position 15202: 1.6720305614194372e-06
Position 509: 1.6486087015697968e-06
Position 1054: 1.5023823753513212e-06
Position 503: 1.3856723060100096e-06
Position 421: 1.3161675904019018e-06
Position 1845: 7.999420735304169e-07
Position 415: 5.743947371822556e-07
Position 1590: 5.005531845458844e-07
Position 2223: 4.937757025802712e-07
Position 987: 3.967647243337095e-07
Position 1373: 3.699024140956312e-07
Position 349: 3.3542032120295637e-07
Position 411: 2.9627341184530694e-07
Position 728: 1.7496162572778547e-07
Position 1060: 1.4918533886862025e-07
Position 716: 7.888828940875343e-08
Position 1225: 6.412488398083338e-08
Position 1500: 1.790992628824419e-08
Position 161: 1.5724259970209586e-08
Position 3838: 1.3894750408144913e-08
Position 1122: 2.0783030682733295e-09
