Gene = ISPD
Position 1009: 4.635408864062078e-08
Position 1001: 2.296183607682975e-08
Position 782: 1.254184447583596e-08
Position 1305: 1.0800228053080568e-08
Position 391: 4.607331228468833e-09
Position 476: 2.791414212305867e-09
Position 138: 2.0309249548816785e-09
Position 512: 1.8351782670648367e-11
Position 845: 1.1941352173205182e-13
Position 509: 1.463808053596313e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 8474: 0.7487518205875768
Position 14984: 0.7106722867110188
Position 7951: 0.1840040280594003
Position 831: 0.18350597705560404
Position 12955: 0.16274958375388654
Position 20040: 0.15602901732931765
Position 13597: 0.1460490119962197
Position 16511: 0.14269771865410544
Position 8372: 0.12295457210753645
Position 12524: 0.12125594440478042
Position 17074: 0.09635705923552468
Position 7648: 0.08474035308499384
Position 2703: 0.08253211460241686
Position 12492: 0.076188948330911
Position 12788: 0.06532477869120101
Position 409: 0.062355936350874996
Position 17778: 0.05725307489942115
Position 17407: 0.05454810658565606
Position 12997: 0.05211324035101377
Position 2661: 0.04920987095884484
Position 8195: 0.03857381386579372
Position 7369: 0.037889627758055856
Position 7271: 0.03748624676332783
Position 9673: 0.028061734287206697
Position 15405: 0.02739223463066618
Position 3115: 0.02649045473984784
Position 11749: 0.025961276870370805
Position 2272: 0.024646597305422506
Position 18205: 0.021492643714695663
Position 14470: 0.01784343333963447
Position 7987: 0.015170179493169898
Position 17734: 0.014700369932357508
Position 2565: 0.013259273566397662
Position 835: 0.011750458650741584
Position 4654: 0.01112954247970544
Position 16237: 0.010453188918472056
Position 16515: 0.008063333198543885
Position 2030: 0.00784971596534043
Position 15509: 0.007782217833703888
Position 15845: 0.00776167202559269
Position 12810: 0.006585085270394562
Position 2743: 0.006360766401336047
Position 8267: 0.006083974949135203
Position 2461: 0.00605085056094828
Position 13107: 0.005647022552724825
Position 14938: 0.005326142934452163
Position 11541: 0.005208097314470802
Position 11311: 0.0042949720279693805
Position 566: 0.004242280416464506
Position 11908: 0.0042098056514416025
Position 1907: 0.00413218350496402
Position 2217: 0.004007605090487272
Position 4164: 0.003939009375762429
Position 2746: 0.0037233562217427758
Position 13241: 0.0036498867340170656
Position 3142: 0.003389104417639206
Position 13221: 0.0033157721388803935
Position 719: 0.0031446521444947278
Position 3145: 0.003006697646305026
Position 11763: 0.0027568509861346444
Position 435: 0.0025441402627610723
Position 736: 0.00240433523754778
Position 15451: 0.002320479124039449
Position 4487: 0.0019360766423651493
Position 9438: 0.0018829446283829682
Position 6979: 0.0018804681461689788
Position 867: 0.001747877570642473
Position 3690: 0.0016726416031146165
Position 4680: 0.0016715772607624226
Position 9801: 0.0015439771170604544
Position 3487: 0.0015181492859784004
Position 1134: 0.001462228044448286
Position 1820: 0.0013879871939548006
Position 1938: 0.001381373002490761
Position 9978: 0.0012969575982935244
Position 4705: 0.0012680773972346701
Position 10140: 0.0010429517026244372
Position 3546: 0.0008906965087768762
Position 487: 0.0008736286017757425
Position 1745: 0.0007967687203354294
Position 2457: 0.000778362365558004
Position 6008: 0.0007592416878947001
Position 1170: 0.0006700208769889747
Position 4204: 0.0006559112625072547
Position 2986: 0.0006474838018764652
Position 745: 0.0006414429893178853
Position 8755: 0.0006321082372267922
Position 1329: 0.0005700712509863852
Position 2911: 0.0005475528884754318
Position 2047: 0.0005396249143073134
Position 3077: 0.0005242663335751259
Position 4105: 0.0005203623160859322
Position 2570: 0.0005156340237596564
Position 10113: 0.00051255596107227
Position 484: 0.00043821981952206653
Position 8846: 0.0004302678218669482
Position 330: 0.00042802276951028255
Position 2297: 0.0004206240672431529
Position 465: 0.00040390570678535613
Position 3451: 0.0003868411294888569
Position 3803: 0.0003809568141664534
Position 11274: 0.00034860799469727205
Position 6400: 0.00033872656408302565
Position 9143: 0.00029218600976713556
Position 789: 0.0002827342209172965
Position 4371: 0.00024259438732093848
Position 10004: 0.0002320628614585517
Position 853: 0.0002311574750332123
Position 245: 0.0001868341716468685
Position 9396: 0.00016877595983771
Position 527: 0.00014570922920012584
Position 7212: 0.00013865026352597134
Position 6048: 0.00013710671553011258
Position 6136: 0.00012879002967067487
Position 968: 0.00012036481436578736
Position 1052: 0.00012008191604481977
Position 411: 0.0001012007829689989
Position 2346: 8.749872225197763e-05
Position 2187: 8.72623422364008e-05
Position 4263: 7.846724717571675e-05
Position 1072: 7.31860937529341e-05
Position 586: 6.810688719646231e-05
Position 1718: 6.705966614678051e-05
Position 6856: 6.0819359487096295e-05
Position 1138: 5.3234544329033086e-05
Position 6423: 5.249984328918197e-05
Position 2057: 4.582935148725845e-05
Position 2865: 4.368555511246306e-05
Position 6540: 3.757906856031067e-05
Position 2417: 2.7233581368750804e-05
Position 2370: 2.6377900966701613e-05
Position 5535: 2.6212581948041516e-05
Position 5272: 2.6043081485721407e-05
Position 371: 2.4095583142363108e-05
Position 2051: 2.2386149304274495e-05
Position 549: 2.2193156463216385e-05
Position 2136: 2.170618848356406e-05
Position 1884: 1.818317969324415e-05
Position 1730: 1.786852014593544e-05
Position 5160: 1.7584992028330982e-05
Position 874: 1.4998887145568305e-05
Position 1943: 1.4906913885566782e-05
Position 3933: 1.3973899368254266e-05
Position 1909: 1.3525825952368183e-05
Position 1858: 1.3304032704119855e-05
Position 1832: 1.3055876814495367e-05
Position 3964: 1.2896534784360568e-05
Position 702: 1.1434215903701238e-05
Position 2601: 1.0035031347031219e-05
Position 1748: 7.300149448433833e-06
Position 845: 7.115809686443164e-06
Position 1427: 6.860245309103125e-06
Position 1846: 6.27490947392111e-06
Position 1645: 4.643539831144688e-06
Position 810: 4.404448391294039e-06
Position 1152: 4.20386855271662e-06
Position 661: 3.950839534071167e-06
Position 668: 3.845824298476842e-06
Position 1706: 3.842410752274083e-06
Position 1630: 3.0466289789021926e-06
Position 454: 2.969763706166285e-06
Position 232: 2.6251748612807466e-06
Position 197: 2.5727558654177842e-06
Position 890: 2.34580885700216e-06
Position 380: 2.1669105183243164e-06
Position 642: 2.0725329876261966e-06
Position 896: 1.7488574072600064e-06
Position 870: 1.4236885490252578e-06
Position 448: 1.3295678070367116e-06
Position 580: 1.242839527727841e-06
Position 1348: 1.1329976079466378e-06
Position 598: 6.707285479061505e-07
Position 336: 5.514266756826417e-07
Position 504: 4.6171703937137883e-07
Position 583: 3.907889312494098e-07
Position 467: 3.3651894110264623e-07
Position 1668: 3.1196643317711696e-07
Position 529: 1.8447568377494447e-07
Position 2785: 1.2999611199038226e-07
Position 531: 1.2974795237674052e-07
Position 386: 1.294120785076516e-07
Position 492: 9.498655937856973e-08
Position 135: 8.234830550318581e-08
Position 761: 7.611525203468806e-08
Position 715: 7.466256687127355e-08
Position 798: 6.599351771433416e-08
Position 220: 4.869731078961283e-08
Position 254: 3.3113325642684907e-08
Position 1344: 2.6313956102576563e-08
Position 1188: 2.3242956154053443e-08
Position 144: 1.8152888602583333e-08
Position 256: 1.6065124780155344e-08
Position 1268: 1.4034274142329322e-08
Position 218: 1.2590053127451128e-08
Position 1076: 1.0859800343108725e-08
Position 904: 8.19739364447519e-09
Position 1382: 7.3849489716830185e-09
Position 419: 6.669573673681286e-09
Position 1485: 5.158084132036897e-09
Position 175: 2.809316465741981e-09
Position 887: 2.782045976577565e-09
Position 1192: 2.59361884011087e-09
Position 1229: 2.2272988068923096e-09
Position 911: 1.3476365173880305e-09
Position 748: 1.192328674698619e-09
Position 758: 9.873293540284072e-10
Position 755: 7.763586953559812e-10
Position 933: 5.295291698872899e-10
Position 1006: 7.628363349471429e-12
Position 173: 3.3024247858732616e-12
Position 116: 2.400123243272071e-12
Position 1368: 6.211695761718062e-13
